II,V,PLETH,ABP
558,-1541,10447,5201
755,-2143,14180,7047
541,-2203,14607,7246
-178,-1889,13584,6732
-1219,-1501,13196,6543
-2199,-1191,13601,6751
-2765,-968,13895,6899
-2819,-799,13661,6780
-2535,-671,13381,6631
-2149,-591,13431,6639
-1777,-577,13628,6713
-1414,-637,13583,6666
-1056,-753,13392,6554
-746,-867,13340,6516
-538,-923,13457,6564
-441,-910,13461,6561
-425,-880,13330,6502
-432,-877,13232,6468
-420,-897,13258,6492
-377,-903,13249,6490
-335,-890,13174,6452
-326,-876,13096,6412
-352,-868,13104,6409
-385,-850,13090,6384
-400,-833,13064,6356
-394,-825,12987,6315
-383,-832,12946,6300
-378,-832,12899,6279
-387,-821,12889,6282
-397,-802,12855,6275
-401,-787,12864,6285
-394,-776,12860,6276
-385,-766,12871,6281
-379,-755,12827,6268
-378,-748,12807,6268
-378,-744,12780,6250
-382,-744,12778,6245
-388,-741,12730,6229
-391,-740,12709,6242
-386,-739,12681,6259
-372,-735,12680,6318
-349,-724,12633,6382
-319,-711,12612,6485
-287,-700,12584,6589
-262,-690,12582,6726
-248,-678,12536,6857
-233,-669,12515,7012
-205,-661,12488,7154
-160,-649,12485,7320
-108,-622,12429,7481
-65,-587,12387,7669
-33,-550,12331,7848
-8,-516,12308,8048
19,-478,12245,8238
50,-437,12195,8454
82,-398,12130,8658
113,-372,12104,8879
144,-357,12055,9075
174,-353,12027,9282
202,-351,11981,9461
224,-354,11973,9641
243,-361,11943,9786
266,-379,11930,9935
300,-403,11885,10058
340,-433,11873,10188
376,-462,11844,10286
399,-495,11834,10387
409,-526,11789,10458
409,-554,11774,10538
402,-574,11747,10589
385,-590,11739,10645
358,-604,11692,10669
323,-616,11675,10696
283,-621,11648,10691
240,-629,11641,10697
200,-639,11594,10678
169,-654,11577,10666
145,-667,11551,10623
121,-679,11538,10586
90,-693,11471,10524
52,-710,11423,10476
12,-718,11375,10401
-28,-717,11357,10337
-62,-709,11303,10251
-83,-708,11273,10181
-79,-718,11243,10094
-50,-728,11246,10028
-9,-724,11207,9942
30,-706,11179,9866
52,-685,11140,9759
58,-675,11143,9664
60,-675,11126,9548
75,-677,11131,9447
99,-672,11118,9321
116,-663,11133,9209
109,-656,11123,9080
88,-653,11133,8972
69,-652,11120,8846
63,-651,11133,8742
66,-647,11122,8624
71,-644,11133,8535
72,-640,11120,8437
72,-640,11133,8366
73,-638,11123,8286
85,-637,11134,8234
105,-631,11120,8169
125,-629,11132,8126
128,-624,11122,8068
115,-625,11134,8033
107,-623,11118,7985
120,-621,11129,7961
144,-619,11122,7921
144,-618,11136,7902
133,-616,11118,7873
166,-612,11124,7875
287,-603,11120,7866
463,-591,11163,7876
618,-576,11196,7866
715,-568,11252,7881
784,-587,11282,7886
888,-678,11338,7906
1069,-880,11362,7899
1286,-1193,11388,7905
1414,-1535,11391,7899
1359,-1807,11468,7917
1186,-1961,11581,7917
1015,-2019,11729,7931
776,-1987,11818,7929
218,-1812,11904,7946
-739,-1440,11956,7946
-1768,-937,12012,7958
-2374,-482,12013,7949
-2356,-245,12034,7950
-1939,-253,12053,7931
-1486,-393,12103,7926
-1173,-521,12110,7904
-957,-569,12135,7897
-747,-559,12151,7875
-543,-544,12198,7869
-401,-547,12208,7848
-345,-561,12234,7842
-338,-572,12249,7819
-336,-581,12295,7812
-331,-586,12308,7788
-333,-590,12337,7775
-345,-586,12340,7739
-356,-582,12363,7714
-357,-576,12348,7675
-344,-575,12355,7658
-323,-573,12350,7631
-308,-575,12386,7615
-311,-573,12400,7579
-333,-565,12435,7557
-353,-548,12438,7521
-366,-531,12461,7502
-366,-518,12452,7466
-362,-507,12463,7444
-357,-492,12446,7410
-347,-477,12458,7389
-329,-466,12449,7351
-312,-458,12465,7332
-304,-447,12446,7305
-305,-432,12438,7298
-306,-414,12395,7276
-295,-395,12382,7265
-269,-370,12354,7236
-236,-339,12360,7221
-206,-303,12345,7187
-189,-270,12360,7168
-180,-237,12348,7136
-171,-201,12348,7122
-149,-163,12306,7095
-112,-133,12287,7086
-72,-113,12255,7064
-44,-96,12263,7055
-36,-70,12247,7026
-43,-40,12254,7010
-50,-14,12239,6981
-51,1,12261,6972
-45,11,12267,6950
-35,19,12305,6943
-20,26,12316,6923
2,24,12347,6924
33,16,12344,6919
67,2,12360,6934
97,-15,12346,6933
118,-36,12357,6949
131,-62,12344,6954
138,-96,12358,6976
143,-136,12346,6984
148,-181,12358,7010
151,-224,12344,7029
152,-265,12358,7071
150,-304,12348,7105
148,-342,12360,7161
142,-377,12344,7206
127,-410,12357,7272
102,-437,12350,7323
75,-458,12363,7385
58,-474,12337,7429
52,-487,12322,7487
48,-496,12281,7529
41,-496,12272,7582
29,-488,12249,7615
18,-479,12258,7657
11,-475,12245,7682
8,-473,12256,7717
4,-467,12243,7729
-4,-452,12256,7747
-14,-434,12245,7747
-20,-417,12257,7760
-15,-405,12243,7754
0,-399,12253,7754
19,-394,12243,7731
38,-393,12261,7713
48,-393,12245,7671
46,-396,12237,7630
31,-403,12196,7563
11,-415,12186,7504
-6,-432,12158,7429
-18,-451,12144,7367
-37,-467,12098,7288
-63,-482,12088,7223
-89,-493,12063,7150
-99,-507,12035,7099
-103,-519,11944,7038
-113,-527,11874,6985
-131,-526,11806,6913
-138,-525,11770,6859
-123,-529,11703,6799
-110,-540,11676,6757
-102,-546,11653,6701
-66,-541,11653,6661
41,-519,11604,6610
201,-483,11580,6576
351,-446,11556,6527
453,-424,11552,6498
542,-430,11488,6464
691,-485,11438,6451
936,-625,11386,6423
1212,-872,11369,6409
1395,-1188,11315,6386
1423,-1489,11283,6386
1360,-1712,11249,6377
1290,-1848,11252,6386
1144,-1884,11217,6380
696,-1770,11191,6386
-174,-1480,11150,6375
-1271,-1076,11150,6375
-2167,-672,11121,6361
-2544,-354,11098,6360
-2414,-143,11048,6347
-2039,-40,11043,6357
-1661,-42,11029,6363
-1347,-128,11037,6385
-1056,-242,11012,6389
-773,-328,11021,6402
-550,-359,11025,6404
-428,-354,11058,6425
-388,-347,11055,6432
-381,-355,11081,6445
-376,-365,11111,6438
-367,-358,11194,6443
-362,-336,11254,6437
-354,-319,11326,6444
-340,-317,11380,6437
-317,-326,11488,6444
-297,-330,11586,6442
-289,-330,11692,6457
-294,-327,11757,6459
-300,-320,11869,6473
-296,-304,11979,6469
-292,-281,12094,6468
-289,-259,12153,6442
-293,-240,12253,6424
-295,-218,12366,6395
-298,-190,12493,6389
-304,-156,12550,6377
-310,-126,12640,6385
-311,-104,12752,6382
-303,-88,12890,6394
-289,-74,12954,6386
-277,-61,13026,6384
-270,-50,13095,6359
-269,-41,13180,6347
-266,-29,13197,6322
-257,-13,13239,6318
-241,9,13292,6309
-224,34,13374,6331
-204,57,13392,6357
-178,77,13436,6418
-150,95,13489,6478
-130,117,13571,6560
-124,140,13588,6627
-118,159,13632,6714
-97,170,13695,6792
-60,175,13807,6899
-18,184,13861,7005
24,200,13923,7143
68,216,13973,7276
114,228,14059,7436
158,239,14092,7584
194,254,14137,7748
226,274,14171,7893
259,289,14249,8055
297,290,14291,8203
340,283,14342,8367
380,278,14361,8508
411,278,14414,8657
432,277,14436,8781
444,272,14477,8913
444,267,14472,9023
430,265,14476,9144
402,263,14438,9243
366,252,14430,9343
332,229,14396,9406
301,196,14385,9470
272,156,14339,9512
243,106,14328,9570
214,43,14298,9606
184,-26,14292,9648
148,-85,14244,9663
111,-125,14228,9684
82,-152,14196,9673
73,-180,14196,9654
77,-210,14151,9596
83,-230,14127,9546
82,-225,14089,9481
82,-203,14106,9432
86,-179,14107,9360
93,-163,14141,9304
101,-151,14147,9233
102,-135,14187,9178
100,-117,14200,9097
97,-98,14242,9020
113,-79,14250,8918
182,-61,14283,8828
330,-45,14280,8713
528,-31,14300,8610
694,-11,14286,8488
786,7,14297,8385
876,-18,14282,8264
1078,-147,14299,8160
1381,-393,14287,8039
1626,-691,14300,7941
1664,-941,14283,7831
1515,-1093,14299,7742
1289,-1162,14288,7639
972,-1154,14302,7562
379,-993,14282,7484
-575,-610,14296,7438
-1609,-79,14289,7386
-2233,361,14306,7356
-2211,508,14277,7312
-1775,372,14265,7286
-1326,143,14226,7245
-1038,-6,14221,7223
-836,-41,14185,7190
-647,-24,14170,7178
-505,-14,14126,7155
-446,-21,14119,7157
-439,-25,14086,7151
-436,-11,14074,7167
-431,17,14028,7171
-429,43,14017,7195
-433,63,13987,7209
-435,80,13980,7238
-433,101,13932,7246
-423,125,13916,7261
-413,151,13886,7260
-406,179,13896,7279
-401,211,13878,7287
-387,247,13891,7309
-361,285,13878,7315
-334,321,13884,7336
-308,350,13842,7344
-292,371,13823,7365
-283,386,13788,7370
-282,401,13796,7393
-280,417,13777,7402
-277,434,13787,7419
-267,447,13773,7409
-251,453,13789,7407
-232,452,13775,7392
-217,451,13787,7394
-208,457,13773,7378
-203,473,13788,7371
-198,496,13773,7350
-191,520,13787,7349
-182,540,13774,7337
-171,559,13788,7337
-160,578,13772,7317
-152,604,13787,7305
-154,635,13776,7274
-163,668,13790,7257
-171,697,13772,7222
