II,V,ABP,RESP
3646,4660,3793,-839
3908,4845,4276,-956
3009,3794,3749,-839
2461,3459,3476,-758
2894,4194,3749,-783
3605,4801,3916,-789
3878,4660,3749,-727
3763,4289,3618,-676
3646,4194,3704,-671
3598,4201,3769,-661
3472,4127,3704,-615
3247,4192,3643,-573
3125,4593,3659,-560
3267,4970,3661,-547
3588,4793,3615,-504
3813,4104,3572,-440
3820,3595,3570,-392
3717,3688,3577,-367
3646,4061,3570,-336
3564,4217,3544,-281
3415,4194,3525,-224
3305,4201,3519,-191
3415,4127,3525,-168
3667,3780,3507,-121
3820,3461,3481,-56
3762,3542,3452,-11
3704,3927,3436,0
3789,4183,3409,11
3820,4194,3392,56
3448,4114,3384,121
2778,4061,3392,168
2380,3973,3377,190
2720,3927,3347,224
3536,4086,3309,282
4109,4460,3302,336
3974,4706,3305,363
3415,4527,3302,392
3054,4035,3274,446
3183,3728,3258,504
3425,3834,3254,534
3299,4127,3258,560
2816,4280,3235,608
2489,4327,3213,671
2639,4378,3202,711
3125,4393,3213,727
3601,4279,3214,745
3878,4194,3213,783
3793,4269,3207,834
3299,4393,3213,895
2722,4346,3211,957
2662,4194,3213,1007
3149,4111,3209,1035
3472,4127,3213,1063
3083,4080,3209,1108
2489,3994,3213,1175
2601,4065,3211,1237
3530,4393,3213,1287
4348,4698,3207,1331
4225,4660,3213,1399
3312,4282,3216,1483
2546,3994,3213,1567
2575,4091,3188,1627
3183,4393,3168,1679
3618,4425,3159,1730
3472,4061,3168,1790
2960,3640,3169,1845
2604,3595,3168,1902
2665,3911,3163,1957
3009,4260,3168,2014
3248,4390,3167,2063
3241,4393,3168,2126
3283,4388,3163,2204
3704,4327,3168,2294
4154,4058,3170,2360
3935,3728,3168,2406
3045,3703,3146,2446
2431,4194,3124,2518
2713,4859,3109,2604
3357,5126,3124,2686
3441,4717,3146,2739
2952,3994,3168,2798
2584,3542,3170,2872
2778,3661,3168,2965
3299,4082,3163,3033
3762,4327,3168,3077
3946,4106,3167,3115
3820,3595,3168,3189
3467,3207,3163,3277
3183,3328,3168,3357
3212,3975,3167,3407
3530,4793,3168,3469
3825,5222,3162,3547
3820,4992,3168,3637
3447,4324,3171,3696
2952,3794,3168,3749
2680,3744,3144,3814
2836,4061,3124,3917
3221,4348,3113,4011
3472,4393,3124,4084
3408,4204,3126,4130
3183,3927,3124,4196
2979,3686,3114,4277
2836,3661,3124,4364
2724,3955,3143,4421
2778,4460,3168,4476
3120,4773,3173,4527
3646,4593,3168,4588
3977,4029,3158,4637
3878,3595,3168,4700
3470,3644,3187,4759
3125,4061,3213,4812
3036,4392,3217,4833
3125,4393,3213,4868
3202,4161,3202,4917
3241,3994,3213,4980
3291,4021,3233,5010
3357,4194,3258,5036
3297,4335,3261,5057
3067,4327,3258,5092
2799,4104,3250,5113
2720,3794,3258,5147
2859,3628,3260,5178
3125,3794,3258,5203
3462,4109,3246,5197
3878,4194,3258,5203
4158,3904,3280,5224
3993,3595,3302,5259
3376,3612,3301,5262
2778,3927,3302,5259
2584,4225,3303,5252
2720,4327,3302,5259
2867,4164,3278,5253
3009,3794,3258,5259
3330,3472,3249,5260
3820,3595,3258,5259
4148,4135,3256,5227
4109,4660,3258,5203
3829,4892,3256,5193
3588,5059,3258,5203
3426,5250,3236,5184
3241,5126,3213,5147
3028,4453,3199,5101
3009,3728,3213,5092
3303,3586,3221,5090
3704,3994,3213,5092
3802,4279,3182,5062
3530,4061,3168,5036
3288,3598,3167,5002
3472,3395,3168,4980
3826,3547,3145,4943
3820,3794,3124,4924
3494,3882,3114,4914
3472,3861,3124,4924
3858,3826,3123,4905
3993,3794,3124,4868
3526,3746,3121,4819
3125,3794,3124,4812
3392,3950,3118,4815
3935,4061,3124,4812
4017,3964,3127,4774
3704,3794,3124,4756
3477,3713,3096,4753
3415,3728,3079,4756
3311,3738,3075,4723
3299,3794,3079,4700
3520,3894,3070,4692
3704,3927,3079,4700
3476,3829,3102,4673
3009,3794,3124,4644
2731,3952,3105,4627
2778,4194,3079,4644
2976,4300,3066,4647
3241,4260,3079,4644
3487,4152,3081,4632
3530,4061,3079,4644
3259,4066,3073,4649
2952,4327,3079,4644
2960,4760,3077,4610
3299,4992,3079,4588
3560,4653,3076,4576
3415,3927,3079,4588
2960,3425,3075,4587
2720,3595,3079,4588
3100,4169,3079,4580
3935,4527,3079,4588
4488,4373,3070,4586
4167,4061,3079,4588
3120,3985,3098,4580
2199,4127,3124,4588
2138,4155,3127,4589
2894,3994,3124,4588
3663,3842,3118,4559
3820,3927,3124,4532
3574,4248,3123,4515
3588,4660,3124,4532
3850,4896,3119,4542
3762,4793,3124,4532
3230,4445,3122,4493
3009,4194,3124,4476
3403,4171,3120,4475
3704,4194,3124,4476
3390,4041,3121,4444
3067,3861,3124,4420
3354,3924,3120,4411
3820,4260,3124,4420
3785,4526,3121,4398
3472,4460,3124,4364
3361,4122,3120,4326
3299,3861,3124,4308
3057,3832,3122,4280
3125,3927,3124,4252
3935,3887,3118,4217
4977,3661,3124,4196
5467,3310,3126,4167
5382,2995,3124,4140
5026,2817,3100,4104
4341,2862,3079,4084
3242,3017,3068,4059
2199,3129,3079,4028
1631,3188,3084,3970
1389,3461,3079,3917
1208,4083,3054,3875
1273,4859,3035,3861
1631,5442,3024,3838
1794,5791,3035,3805
1333,6113,3040,3746
579,6590,3035,3693
57,7163,3007,3650
-174,7722,2990,3637
-337,8210,2982,3618
-289,8720,2990,3581
221,9306,2988,3516
1042,9852,2990,3469
1676,9952,2987,3438
1968,9253,2990,3413
2203,7820,2986,3360
2662,6191,2990,3301
3136,4842,2989,3242
3299,3927,2990,3189
3191,3410,2981,3125
3241,3328,2990,3077
3594,3570,3009,3045
3878,3794,3035,3021
3675,3682,3037,2970
3183,3328,3035,2909
3010,3028,3029,2847
3472,2995,3035,2798
4198,3214,3031,2740
4630,3595,3035,2686
4603,3875,3033,2628
4341,3794,3035,2574
3948,3320,3025,2512
3415,2862,3035,2462
3015,2792,3052,2411
3241,3129,3079,2350
3978,3514,3080,2263
4456,3728,3079,2182
4245,3776,3071,2119
3878,3794,3079,2070
3886,3753,3087,2012
4051,3595,3124,1958
3968,3367,3165,1905
3878,3262,3213,1846
4085,3319,3254,1762
4341,3395,3347,1679
4273,3363,3496,1612
4109,3328,3704,1567
4135,3376,3928,1514
4167,3461,4195,1455
3955,3541,4495,1394
3820,3728,4820,1343
4041,3982,5104,1288
4341,4061,5355,1231
4289,3814,5576,1170
4109,3461,5801,1119
4281,3200,5994,1066
4804,2995,6158,1007
5130,2821,6285,942
4919,2862,6426,895
4302,3090,6565,866
3704,3129,6694,839
3441,2751,6770,790
3646,2330,6828,727
4127,2303,6869,665
4572,2596,6917,615
4772,2793,6940,579
4861,2796,6962,560
5054,2821,6975,542
5440,2995,7006,504
5856,3147,7037,443
6077,3129,7096,392
5889,2981,7158,363
5382,2862,7230,336
4965,2792,7273,283
5035,2663,7319,224
5366,2344,7345,185
5382,1930,7363,168
4983,1679,7341,145
4861,1797,7319,112
5500,2131,7289,80
6482,2330,7274,56
6973,2188,7232,31
6713,1864,7185,0
5975,1584,7114,-31
5151,1464,7051,-56
4613,1520,6975,-80
4746,1797,6917,-112
5427,2207,6848,-147
6019,2530,6783,-168
6044,2584,6702,-169
5730,2463,6649,-168
5386,2309,6601,-186
4977,2197,6560,-224
4464,2178,6487,-261
4225,2396,6426,-280
4403,2806,6372,-281
4514,3129,6337,-280
4049,3132,6272,-296
3299,2995,6203,-336
2904,3034,6126,-377
3067,3328,6069,-392
3444,3643,5987,-384
3762,3794,5891,-392
3962,3792,5768,-423
4051,3794,5668,-448
3932,3885,5571,-446
3646,4061,5489,-448
3357,4216,5390,-473
3241,4260,5311,-504
3273,4156,5235,-508
3357,3994,5177,-504
3410,3853,5102,-522
3415,3794,5043,-560
3216,3811,4988,-575
2778,3927,4954,-560
2429,4128,4905,-543
2662,4393,4864,-560
3325,4632,4815,-595
3646,4726,4775,-615
3203,4531,4723,-613
2604,4127,4686,-615
2632,3858,4642,-640
3241,4061,4597,-671
3715,4525,4523,-680
3646,4660,4463,-671
3171,4162,4410,-665
2662,3528,4373,-671
2416,3470,4322,-675
2604,4127,4284,-671
3036,4862,4254,-667
3299,5059,4240,-671
3225,4719,4199,-676
3125,4393,4150,-671
3227,4451,4093,-664
3357,4793,4061,-671
3242,5035,4032,-682
3009,4992,4016,-671
2930,4696,3991,-638
3009,4327,3972,-615
2979,4071,3943,-617
2778,4127,3927,-615
2635,4441,3916,-588
2778,4726,3927,-560
3058,4700,3931,-555
3183,4460,3927,-560
3066,4283,3899,-541
2894,4327,3883,-504
2697,4439,3873,-470
2373,4460,3883,-448
2066,4381,3881,-422
2257,4393,3883,-392
3041,4620,3877,-364
3820,4992,3883,-336
3918,5183,3878,-290
3415,4992,3883,-224
2871,4564,3880,-157
2662,4327,3883,-112
2737,4456,3876,-86
2952,4726,3883,-56
3127,4754,3884,-6
3125,4527,3883,56
2988,4323,3857,114
3009,4393,3838,168
3289,4635,3827,223
3530,4793,3838,280
3337,4660,3840,334
2778,4327,3838,392
2322,4061,3816,451
2373,4127,3793,504
2825,4456,3762,551
3299,4793,3749,615
3559,4956,3742,700
3646,4992,3749,783
3534,4864,3733,844
3183,4527,3704,895
2838,4183,3667,950
2952,4260,3659,1007
3425,4697,3661,1057
3646,4926,3659,1119
3402,4604,3631,1200
3299,4194,3615,1287
3725,4241,3611,1350
4167,4660,3615,1399
3950,4906,3592,1449
3299,4793,3570,1511
2892,4512,3559,1567
2894,4260,3570,1623
2912,4032,3557,1676
2836,3927,3525,1734
2946,4083,3486,1789
3357,4460,3481,1846
3710,4724,3485,1902
3704,4660,3481,1958
3484,4383,3451,2010
3472,4260,3436,2070
3776,4405,3434,2130
4051,4593,3436,2182
3875,4502,3410,2210
3357,4194,3392,2238
3053,3998,3386,2281
3299,4127,3392,2350
3674,4339,3370,2414
3588,4327,3347,2462
3115,4097,3335,2488
2894,3994,3347,2518
3017,4119,3348,2547
2894,4260,3347,2574
2295,4236,3340,2592
1968,4260,3347,2630
2522,4524,3345,2684
3415,4859,3347,2742
3592,4885,3342,2773
2952,4593,3347,2798
2342,4307,3344,2822
2489,4327,3347,2854
3268,4580,3343,2877
4051,4793,3347,2909
4181,4664,3343,2942
3472,4194,3347,2965
2435,3733,3344,2961
1968,3794,3347,2965
2396,4454,3343,2986
3183,5259,3347,3021
3598,5620,3345,3044
3472,5392,3347,3077
2973,4811,3342,3111
2315,4260,3347,3133
1854,3993,3346,3126
2083,4127,3347,3133
2973,4494,3338,3160
3820,4793,3347,3189
4026,4810,3366,3186
3762,4660,3392,3189
3428,4520,3395,3213
3125,4460,3392,3245
2855,4394,3384,3245
2894,4327,3392,3245
3281,4320,3391,3264
3530,4393,3392,3301
3191,4398,3385,3309
2604,4260,3392,3301
2468,4107,3392,3291
2952,4194,3392,3301
3509,4503,3382,3303
3646,4793,3392,3301
3413,4890,3411,3293
3125,4926,3436,3301
2804,4931,3438,3303
2315,4793,3436,3301
1893,4505,3430,3291
2083,4393,3436,3301
2969,4520,3434,3309
3935,4527,3436,3301
4428,4076,3432,3264
4630,3461,3436,3245
4916,3084,3433,3245
5093,2995,3436,3245
4622,2959,3434,3214
3530,2995,3436,3189
2490,3171,3431,3184
2083,3461,3436,3189
2155,3819,3438,3163
2141,4393,3436,3133
1680,5118,3412,3122
926,5658,3392,3133
218,5846,3380,3117
-231,6058,3392,3077
-439,6623,3396,3033
-405,7389,3392,3021
-128,7977,3366,3022
289,8387,3347,3021
569,8809,3336,2996
521,9253,3347,2965
214,9521,3352,2932
0,9586,3347,2909
198,9522,3320,2881
926,9386,3302,2854
1953,9169,3294,2821
2894,8920,3302,2798
3382,8568,3302,2769
3357,7921,3302,2742
3014,6854,3297,2708
2720,5592,3302,2686
2744,4526,3300,2660
3125,3927,3302,2630
3597,3734,3297,2591
3820,3728,3302,2574
3644,3660,3301,2572
3241,3461,3302,2574
2885,3170,3295,2549
2836,2995,3302,2518
3303,3131,3316,2486
4225,3595,3347,2462
4930,3955,3357,2428
4688,3794,3347,2406
3706,3225,3314,2398
3125,2929,3302,2406
3568,3219,3299,2389
4398,3728,3302,2350
4719,3921,3290,2305
4514,3794,3302,2294
4156,3495,3324,2299
3704,3062,3347,2294
3194,2625,3337,2260
3125,2663,3347,2238
3683,3294,3392,2235
4225,3927,3481,2238
4090,3922,3573,2212
