II,V,PLETH
6525,5681,6075
7670,6590,6876
7021,6053,6075
6580,5833,5663
7021,6319,6075
7414,6588,6296
7234,6319,6018
6963,6022,5849
7021,5947,6018
7157,5826,6103
7092,5628,5962
6929,5585,5858
6879,5681,5906
6860,5610,5923
6667,5310,5850
6281,5031,5769
5957,4991,5737
5846,5073,5707
5816,5044,5681
5657,4841,5654
5461,4673,5625
5422,4695,5583
5532,4832,5568
5535,4853,5546
5390,4779,5512
5260,4775,5444
5319,4938,5400
5437,5062,5367
5461,4991,5343
5352,4799,5282
5319,4726,5231
5387,4769,5192
5461,4726,5175
5403,4504,5121
5319,4354,5062
5317,4499,5009
5390,4832,5006
5411,4998,5004
5390,4885,5006
5385,4704,4988
5390,4726,5006
5243,4907,5043
4965,5097,5118
4814,5280,5190
5106,5575,5287
5795,5768,5386
6738,5416,5512
8020,4332,5635
9858,2973,5793
11766,1886,5969
12553,1274,6187
11307,1034,6403
8511,1115,6637
5591,1321,6857
3688,1327,7087
2834,1021,7301
2553,850,7537
2582,1245,7764
3050,2124,7987
3856,3004,8161
4610,3664,8324
5012,4159,8464
5248,4619,8606
5513,5024,8717
5745,5363,8831
5788,5558,8920
5816,5575,8999
5958,5456,9031
6099,5416,9056
6057,5526,9056
6028,5681,9056
6149,5718,9022
6312,5681,8999
6288,5682,8968
6241,5734,8943
6321,5707,8884
6454,5575,8831
6460,5448,8768
6454,5469,8718
6545,5591,8634
6667,5681,8549
6684,5645,8452
6738,5575,8381
6925,5549,8293
7163,5575,8212
7279,5543,8115
7376,5469,8043
7562,5435,7958
7801,5522,7874
7913,5588,7755
7943,5522,7649
8004,5395,7548
8156,5469,7481
8266,5749,7396
8298,6000,7312
8296,6011,7211
8369,5947,7143
8442,6004,7080
8440,6159,7031
8363,6180,6947
8369,6053,6862
8440,5928,6763
8440,5947,6693
8266,6018,6625
8085,6053,6581
7978,6017,6521
7872,6000,6468
7667,6019,6398
7518,6053,6356
7485,6007,6317
7447,5894,6300
7240,5767,6263
7021,5734,6243
6899,5762,6227
6809,5788,6243
6613,5728,6244
6454,5628,6243
6406,5508,6225
6383,5416,6243
6251,5348,6268
6170,5363,6300
6206,5433,6294
6241,5522,6300
6121,5558,6312
6028,5575,6356
6076,5561,6382
6170,5522,6412
6128,5457,6430
6099,5469,6468
6226,5547,6493
6454,5628,6525
6566,5641,6542
6596,5681,6581
6641,5779,6609
6738,5894,6637
6799,5954,6634
6879,6053,6637
7010,6231,6630
7163,6425,6637
7225,6482,6629
7234,6425,6637
7246,6333,6635
7305,6265,6637
7346,6149,6608
7376,6000,6581
7383,5883,6545
7376,5894,6525
7279,5964,6490
7092,6000,6468
6854,5917,6435
6667,5788,6412
6481,5670,6374
6241,5575,6356
5962,5396,6329
5816,5150,6300
5791,4965,6237
5745,4991,6187
5597,5108,6147
5532,5097,6131
5588,4880,6083
5603,4726,6018
5460,4852,5941
5390,5203,5906
5495,5442,5878
5603,5416,5850
5499,5221,5785
5390,5097,5737
5430,5115,5699
5532,5203,5681
5479,5189,5625
5390,5044,5568
5421,4896,5515
5532,4938,5512
5532,5109,5509
5461,5203,5512
5449,5120,5494
5461,5044,5512
5213,5123,5549
4681,5363,5625
4262,5689,5694
4468,6106,5793
5272,6403,5909
6383,6212,6075
7797,5343,6237
9787,4195,6412
11859,3355,6583
12695,3080,6806
11389,3063,7049
8652,2973,7312
5987,2741,7538
4255,2549,7762
3249,2419,7976
2624,2283,8212
2362,2148,8419
2624,2283,8606
3314,2839,8747
4184,3664,8887
4918,4380,9001
5390,4832,9112
5649,5066,9192
5887,5203,9281
6096,5247,9345
6170,5257,9393
6076,5296,9391
6028,5469,9393
6110,5776,9388
6241,6159,9393
6256,6401,9363
6241,6372,9337
6215,6166,9301
6170,6053,9281
6092,6043,9226
6170,5947,9168
6423,5703,9081
6667,5575,8999
6742,5671,8899
6809,5734,8831
6960,5469,8767
7092,5097,8718
7091,5077,8632
7163,5522,8549
7407,5939,8455
7660,5894,8381
7707,5497,8288
7731,5310,8212
7925,5546,8124
8227,5894,8043
8364,5902,7926
8369,5628,7818
8434,5413,7713
8652,5469,7649
8815,5620,7570
8794,5681,7481
8645,5598,7355
8582,5522,7256
8621,5586,7161
8652,5841,7087
8540,6066,6990
8369,6053,6918
8229,5826,6853
8156,5734,6806
8057,5944,6720
7943,6265,6637
7806,6340,6557
7660,6159,6525
7467,5963,6490
7305,5947,6468
7164,5960,6428
7021,5841,6412
6839,5656,6398
6738,5681,6412
6706,5892,6410
6667,6000,6412
6537,5807,6396
6454,5575,6412
6431,5594,6432
6383,5841,6468
6235,5982,6485
6170,5894,6525
6220,5675,6571
6241,5522,6637
6105,5456,6670
6028,5469,6693
6119,5508,6705
6241,5575,6750
6201,5621,6784
6170,5681,6806
6284,5783,6793
6454,5947,6806
6495,6042,6829
6525,6000,6862
6634,5880,6859
6738,5894,6862
6713,6043,6859
6738,6159,6862
6908,6107,6828
7092,6053,6806
7105,6141,6794
7092,6265,6806
7187,6108,6783
7305,5681,6750
7262,5375,6707
7163,5575,6693
7140,6056,6667
7163,6265,6637
7061,5963,6576
6879,5575,6525
6716,5531,6478
6596,5788,6468
6406,5955,6448
6170,5894,6412
5952,5651,6342
5816,5310,6300
5700,4927,6269
5603,4726,6243
5511,4782,6180
5461,4938,6131
5417,4955,6094
5390,4885,6075
5367,4817,6017
5390,4779,5962
5401,4759,5918
5390,4885,5906
5347,5108,5859
5390,5203,5793
5453,5077,5714
5461,4991,5681
5388,5102,5654
5390,5203,5625
5478,5038,5556
5532,4779,5512
5461,4748,5492
5390,4991,5512
5361,5226,5511
5248,5310,5512
4915,5309,5514
4610,5416,5568
4736,5690,5640
5461,6000,5737
6490,5902,5815
7660,5044,5906
9207,3569,5995
11277,2177,6131
12948,1371,6283
12766,1062,6468
10284,775,6649
6879,372,6862
4321,89,7079
3191,212,7312
2848,666,7511
2766,1274,7706
2976,1991,7873
3617,2920,8043
4397,3889,8183
4965,4566,8324
5224,4838,8440
5390,5044,8549
5574,5400,8613
5745,5734,8662
5798,5774,8685
5816,5681,8718
5887,5731,8723
6028,5947,8718
6078,6093,8682
6028,6106,8662
5959,6000,8632
6028,5788,8606
6149,5561,8545
6241,5575,8493
6281,5824,8432
6383,6000,8381
6500,5938,8295
6525,5894,8212
6458,5972,8117
6525,5947,8043
6736,5723,7952
6879,5681,7874
6816,5957,7783
6809,6159,7706
7020,5977,7612
7305,5788,7537
7426,5915,7448
7518,6106,7368
7720,5977,7270
7943,5788,7200
7996,5911,7119
8014,6212,7031
8140,6218,6903
8298,5947,6806
8279,5780,6735
8156,5947,6693
8056,6237,6611
8014,6425,6525
7971,6410,6445
8014,6265,6412
8103,6073,6364
8085,6000,6300
7865,6104,6200
7660,6319,6131
7581,6419,6084
7518,6319,6075
7304,6101,6046
7092,6000,6018
7018,6066,5976
7021,6159,5962
6886,6033,5952
6667,5734,5962
6504,5541,5957
6454,5681,5962
6351,5905,5952
6170,5841,5962
6012,5489,5975
6028,5310,6018
6088,5446,6050
6028,5575,6075
5831,5418,6066
5745,5257,6075
5817,5323,6091
5887,5416,6131
5779,5229,6153
5674,4991,6187
5721,5057,6213
5887,5416,6243
6017,5712,6242
6170,5841,6243
6333,5883,6236
6383,5894,6243
6259,5793,6235
6241,5681,6243
6480,5722,6243
6809,5947,6243
6963,6093,6212
7021,6000,6187
7080,5794,6157
7092,5788,6131
7003,5954,6072
7021,6000,6018
7181,5772,5974
7234,5575,5962
6995,5633,5936
6738,5788,5906
6677,5726,5864
6667,5522,5850
6451,5389,5827
6170,5363,5793
6002,5280,5727
5887,5150,5681
5659,5020,5646
5461,4885,5625
5404,4715,5568
5390,4619,5512
5264,4561,5465
5177,4407,5456
5255,4188,5433
5390,4248,5400
5354,4622,5336
5248,4938,5287
5250,4917,5244
5390,4832,5231
5405,4931,5205
5248,5044,5175
5070,4933,5112
5106,4779,5062
5264,4759,5017
5319,4726,5006
5230,4539,4995
5248,4460,5006
5397,4631,5002
5390,4779,5006
5062,4677,4992
4752,4673,5006
4722,5075,5036
4894,5628,5118
5207,5794,5213
5957,5469,5343
