II,V,PLETH,ABP
-109,62,12007,4013
-174,67,16266,5489
-198,68,16733,5722
-183,76,15545,5401
-166,74,15082,5309
-171,59,15516,5510
-187,66,15848,5661
-192,103,15614,5603
-190,119,15347,5516
-198,61,15438,5544
-222,-50,15708,5612
-248,-155,15741,5573
-268,-221,15651,5464
-290,-261,15706,5396
-314,-281,15933,5374
-328,-279,16059,5298
-316,-257,16129,5165
-298,-233,16287,5046
-300,-216,16553,4966
-349,-192,16731,4861
-401,-161,16883,4721
-418,-130,17077,4574
-382,-115,17323,4453
-329,-93,17457,4324
-286,-59,17629,4202
-260,-34,17848,4081
-249,-49,18103,3976
-265,-59,18230,3863
-329,32,18376,3760
-467,273,18561,3658
-630,576,18794,3578
-669,788,18906,3498
-458,875,19010,3438
-44,982,19127,3381
478,1167,19306,3344
1241,1151,19385,3307
2481,540,19426,3288
4035,-640,19431,3266
5221,-1859,19495,3260
5453,-2644,19500,3255
4799,-3014,19486,3269
3780,-3225,19420,3283
2791,-3316,19420,3310
1953,-3162,19400,3331
1332,-2803,19381,3365
1026,-2462,19286,3397
1005,-2237,19240,3444
1078,-2004,19190,3485
1058,-1638,19158,3533
888,-1218,19039,3574
616,-911,18949,3626
317,-741,18859,3673
46,-585,18809,3730
-157,-381,18661,3779
-273,-219,18501,3834
-308,-182,18313,3881
-294,-192,18199,3935
-268,-138,18062,3979
-239,-48,17969,4025
-213,-24,17862,4062
-190,-73,17829,4105
-193,-106,17771,4140
-198,-94,17742,4179
-194,-73,17672,4203
-170,-68,17657,4231
-143,-39,17621,4250
-109,19,17615,4275
-48,73,17552,4287
43,76,17527,4302
126,38,17489,4304
161,-1,17506,4310
149,-8,17482,4301
140,1,17494,4296
157,2,17476,4284
167,-6,17499,4282
135,-6,17480,4267
75,10,17496,4254
30,36,17480,4224
13,69,17499,4206
12,99,17478,4179
22,103,17497,4165
52,68,17484,4133
95,6,17499,4108
131,-56,17471,4071
147,-106,17494,4058
156,-136,17492,4051
168,-136,17499,4075
185,-107,17440,4107
199,-69,17423,4177
203,-36,17395,4266
196,-1,17384,4398
168,34,17297,4545
117,51,17242,4724
60,50,17181,4910
29,60,17153,5125
21,91,17056,5346
-2,110,16988,5588
-68,94,16918,5823
-156,69,16896,6065
-217,63,16808,6289
-239,61,16738,6514
-248,38,16655,6717
-269,-2,16634,6917
-295,-42,16561,7088
-311,-93,16493,7239
-319,-158,16393,7350
-340,-212,16363,7441
-369,-236,16314,7498
-385,-250,16283,7533
-384,-272,16198,7523
-392,-281,16176,7484
-425,-262,16169,7403
-457,-242,16233,7303
-454,-243,16256,7171
-419,-243,16313,7027
-390,-218,16368,6857
-388,-182,16510,6676
-389,-179,16626,6467
-362,-204,16754,6251
-314,-217,16841,6018
-274,-188,17016,5792
-249,-145,17186,5557
-213,-125,17356,5332
-171,-123,17453,5097
-142,-110,17639,4879
-155,-71,17861,4662
-174,-33,18098,4464
-148,-17,18219,4266
-61,-28,18378,4090
24,-40,18568,3917
49,-48,18792,3767
33,-52,18898,3615
14,-29,19012,3488
-62,102,19154,3371
-263,354,19362,3283
-497,602,19468,3196
-541,702,19539,3130
-307,710,19579,3065
91,804,19681,3026
614,959,19718,2991
1469,836,19728,2980
2812,148,19678,2968
4331,-964,19688,2978
5337,-2035,19669,2991
5348,-2734,19646,3025
4517,-3103,19548,3061
3411,-3325,19504,3119
2462,-3397,19459,3180
1733,-3197,19428,3258
1183,-2791,19283,3327
882,-2436,19131,3408
870,-2227,18957,3487
972,-1961,18848,3585
954,-1493,18703,3682
776,-996,18610,3790
543,-702,18519,3890
306,-564,18496,3998
60,-401,18421,4097
-144,-207,18361,4205
-231,-104,18264,4303
-218,-89,18229,4406
-195,-54,18167,4496
-197,23,18138,4588
-197,70,18069,4667
-167,66,18055,4751
-129,65,18018,4823
-92,73,18013,4896
-88,65,17949,4951
-115,23,17923,5003
-152,-26,17884,5038
-142,-75,17914,5073
-60,-114,17919,5093
52,-140,17965,5115
113,-152,17976,5122
92,-166,18020,5129
37,-180,18012,5117
20,-181,18028,5103
51,-162,18006,5071
