II,V,PLETH
258,68,0
287,111,0
277,155,0
298,174,0
314,190,0
333,203,0
360,225,0
390,249,0
414,277,0
426,302,0
433,327,0
443,354,0
461,392,0
483,438,0
503,489,0
514,538,0
521,585,0
535,633,0
571,689,0
631,756,0
705,827,0
776,892,0
830,942,0
860,977,0
877,1000,0
893,1016,0
918,1030,0
948,1041,0
977,1045,0
991,1037,0
984,1019,0
951,990,0
899,952,0
833,904,0
765,851,0
702,797,0
657,750,0
634,712,0
640,687,0
666,665,0
708,644,0
745,606,0
766,554,0
754,480,0
718,397,0
664,306,0
615,227,0
576,162,0
553,117,0
526,81,0
486,51,0
416,13,0
330,-25,0
239,-61,0
172,-77,0
139,-67,0
142,-30,0
168,20,0
204,73,0
240,118,0
275,156,0
308,188,0
342,218,0
370,239,0
387,243,0
386,223,0
375,183,0
362,135,0
359,98,0
371,82,0
395,83,0
420,90,0
436,85,0
438,62,0
432,20,0
426,-28,0
426,-78,0
426,-125,0
417,-173,0
383,-227,0
327,-288,0
254,-348,0
191,-394,0
153,-413,0
158,-399,0
198,-356,0
264,-298,0
330,-239,0
384,-197,0
412,-176,0
410,-178,0
378,-195,0
331,-220,0
284,-245,0
260,-263,0
273,-270,0
328,-266,0
411,-251,0
505,-236,0
587,-227,0
642,-236,0
659,-272,0
640,-337,0
587,-426,0
507,-531,0
410,-638,0
311,-735,0
224,-809,0
160,-855,0
130,-869,0
135,-856,0
171,-821,0
219,-786,0
250,-768,0
239,-786,0
172,-841,0
63,-919,0
-50,-996,0
-119,-1037,0
-128,-1040,0
-59,-996,0
32,-939,0
154,-875,0
223,-830,0
289,-804,0
283,-796,0
258,-815,0
183,-847,0
103,-899,0
34,-932,0
9,-953,0
35,-926,0
97,-868,0
160,-765,0
199,-621,0
222,-409,0
295,-101,0
523,327,0
1036,844,0
1925,1369,0
3185,1769,0
4674,1919,0
6112,1736,0
7155,1230,0
7512,477,0
7061,-402,0
5907,-1294,0
4343,-2105,0
2741,-2761,0
1413,-3188,0
522,-3324,0
66,-3147,0
-66,-2702,0
-19,-2105,0
88,-1506,0
190,-1026,0
261,-722,0
300,-573,0
315,-522,0
310,-510,0
292,-505,0
253,-505,0
211,-502,0
151,-508,0
118,-503,0
76,-491,0
93,-465,0
117,-426,0
196,-382,0
279,-321,0
371,-265,0
436,-206,0
454,-184,0
415,-183,0
339,-221,0
261,-260,0
226,-283,0
254,-263,0
347,-200,0
473,-105,0
600,0,0
699,99,0
767,179,0
804,233,0
815,261,0
797,266,0
755,254,0
698,238,0
653,235,0
643,258,0
685,311,0
767,389,0
868,475,0
958,554,0
1020,617,0
1049,659,0
1061,685,0
1066,702,0
1075,712,0
1084,718,0
1092,720,0
1096,720,0
1102,719,0
1113,718,0
1139,723,0
1171,733,0
1207,742,0
1226,740,0
1229,723,0
1206,687,0
1173,633,0
1131,567,0
1097,500,0
1070,442,0
1058,395,0
1054,355,0
1061,322,0
1064,290,0
1058,256,0
1027,214,0
976,166,0
906,112,0
836,57,0
769,3,0
715,-43,0
670,-77,0
633,-101,0
599,-115,0
567,-124,0
527,-134,0
478,-145,0
418,-159,0
359,-169,0
316,-168,0
309,-150,0
341,-113,0
406,-64,0
481,-12,0
552,28,0
605,49,0
634,39,0
631,1,0
594,-66,0
521,-152,0
431,-243,0
347,-318,0
309,-363,0
329,-370,0
409,-348,0
508,-315,0
600,-289,0
654,-280,0
678,-288,0
683,-303,0
685,-325,0
677,-353,0
639,-405,0
549,-486,0
416,-593,0
270,-699,0
166,-768,0
138,-773,0
195,-713,0
310,-606,0
443,-484,0
560,-372,0
657,-280,0
736,-205,0
800,-152,0
839,-127,0
835,-147,0
775,-215,0
673,-322,0
557,-440,0
470,-538,0
438,-594,0
465,-608,0
525,-597,0
581,-593,0
590,-620,0
532,-698,0
407,-820,0
250,-963,0
106,-1086,0
21,-1162,0
13,-1169,0
75,-1120,0
173,-1034,0
271,-949,0
341,-880,0
381,-840,0
392,-820,0
391,-814,0
379,-814,0
365,-820,0
350,-834,0
343,-849,0
342,-867,0
366,-872,0
386,-865,0
426,-844,0
442,-816,0
454,-799,0
438,-796,0
403,-823,0
355,-864,0
303,-919,0
266,-957,0
250,-967,0
256,-929,0
270,-829,0
286,-652,0
332,-375,0
480,13,0
847,498,0
1547,1020,0
2630,1473,0
4018,1733,0
5481,1700,0
6693,1347,0
7334,719,0
7215,-79,0
6362,-934,0
4999,-1741,0
3473,-2424,0
2104,-2916,0
1095,-3164,0
479,-3134,0
180,-2847,0
69,-2375,0
46,-1843,0
49,-1363,0
66,-1016,0
86,-811,0
104,-717,0
108,-680,0
101,-660,0
94,-643,0
110,-614,0
144,-586,0
221,-538,0
286,-485,0
372,-415,0
412,-346,0
459,-283,0
469,-235,0
486,-204,0
492,-179,0
501,-163,0
506,-139,0
513,-121,0
520,-97,0
532,-75,0
546,-50,0
558,-25,0
566,-2,0
569,14,0
566,23,0
564,27,0
568,37,0
585,66,0
615,124,0
658,208,0
708,300,0
760,387,0
805,451,0
844,493,0
869,517,0
885,538,0
888,562,0
886,593,0
878,627,0
877,664,0
884,699,0
911,733,0
946,759,0
988,774,0
1011,766,0
1013,740,0
984,703,0
938,675,0
892,670,0
867,691,0
867,728,0
892,761,0
923,770,0
947,749,0
949,705,0
933,654,0
903,608,0
877,577,0
863,559,0
867,551,0
880,542,0
893,526,0
883,491,0
831,430,0
724,337,0
575,225,0
418,118,0
299,46,0
251,29,0
284,68,0
369,142,0
465,216,0
525,265,0
530,275,0
482,251,0
406,209,0
327,169,0
270,147,0
241,146,0
248,167,0
277,200,0
321,233,0
356,248,0
376,242,0
368,218,0
349,186,0
330,158,0
335,142,0
368,137,0
420,132,0
466,112,0
478,68,0
444,3,0
375,-70,0
298,-132,0
250,-166,0
243,-169,0
271,-154,0
309,-138,0
335,-135,0
335,-149,0
316,-175,0
285,-209,0
248,-247,0
208,-281,0
165,-306,0
127,-313,0
106,-296,0
111,-253,0
142,-196,0
195,-134,0
254,-78,0
307,-29,0
348,7,0
371,24,0
379,12,0
375,-26,0
365,-83,0
358,-140,0
354,-181,0
349,-201,0
337,-214,0
313,-234,0
280,-276,0
247,-332,0
213,-399,0
176,-462,0
125,-522,0
58,-575,0
-17,-627,0
-79,-668,0
-109,-695,0
-104,-705,0
-78,-704,0
-53,-698,0
-46,-695,0
-56,-693,0
-74,-689,0
-89,-679,0
-95,-664,0
-102,-654,0
-119,-654,0
-155,-669,0
-194,-683,0
-238,-693,0
-251,-680,0
-251,-645,0
-217,-597,0
-174,-543,0
-133,-507,0
-100,-484,0
-103,-493,0
-126,-513,0
-180,-557,0
-234,-597,0
-285,-629,0
-317,-622,0
-327,-548,0
-294,-374,0
-173,-74,0
123,358,0
702,888,0
1650,1443,0
2952,1911,0
4452,2182,0
5843,2155,0
6767,1799,0
6939,1143,0
6284,284,0
4971,-660,0
3353,-1558,0
1814,-2293,0
631,-2771,0
-101,-2944,0
-448,-2810,0
-550,-2430,0
-537,-1902,0
-490,-1358,0
-435,-896,0
-385,-576,0
-340,-392,0
-311,-313,0
-285,-284,0
-265,-264,0
-223,-229,0
-173,-175,0
-117,-123,0
-76,-78,0
-78,-72,0
-103,-89,0
-170,-130,0
-235,-163,0
-297,-176,0
-331,-162,0
-334,-131,0
-306,-97,0
-253,-58,0
-181,-12,0
-102,50,0
-28,129,0
25,204,0
37,255,0
0,262,0
-76,236,0
-162,198,0
-219,187,0
-220,218,0
-159,296,0
-58,398,0
49,499,0
128,574,0
164,621,0
163,644,0
142,662,0
121,686,0
107,729,0
104,788,0
105,860,0
108,933,0
113,1000,0
125,1056,0
147,1103,0
182,1141,0
225,1173,0
262,1192,0
284,1191,0
284,1161,0
257,1101,0
211,1023,0
154,939,0
100,864,0
60,807,0
43,772,0
53,754,0
86,748,0
130,749,0
166,747,0
180,735,0
169,699,0
136,637,0
92,545,0
45,439,0
-4,329,0
-60,238,0
-126,171,0
-194,141,0
-250,135,0
-281,151,0
-288,161,0
-275,158,0
-256,132,0
-240,97,0
-229,72,0
-224,81,0
-225,128,0
-234,206,0
-251,288,0
-269,355,0
-277,393,0
-266,409,0
-236,411,0
-197,412,0
-160,413,0
-137,416,0
-130,415,0
-134,408,0
-143,384,0
-154,337,0
-167,266,0
-185,179,0
-208,97,0
-235,39,0
-266,11,0
-300,5,0
-335,-2,0
-372,-30,0
-406,-85,0
-434,-157,0
-454,-223,0
-467,-268,0
-472,-283,0
-466,-275,0
-443,-250,0
-396,-217,0
-327,-176,0
-248,-131,0
-177,-83,0
-134,-42,0
-121,-10,0
-135,6,0
-156,13,0
-175,15,0
-182,19,0
-192,15,0
-212,-2,0
-251,-43,0
-300,-99,0
-347,-163,0
-373,-217,0
-378,-259,0
-362,-297,0
-348,-348,0
-350,-421,0
-376,-516,0
-418,-618,0
-463,-708,0
-492,-766,0
-502,-790,0
-494,-784,0
-486,-762,0
-490,-740,0
-514,-730,0
-548,-739,0
-581,-764,0
-602,-790,0
-609,-808,0
-607,-813,0
-609,-803,0
-616,-788,0
-622,-767,0
-620,-747,0
-589,-712,0
-553,-679,0
-491,-633,0
-464,-608,0
-437,-601,0
-459,-620,0
-484,-659,0
-519,-688,0
-543,-710,0
-543,-695,0
-536,-677,0
-519,-638,0
-525,-622,0
-561,-608,0
-640,-607,0
-727,-566,0
-764,-438,0
-636,-150,0
-223,330,0
582,986,0
1788,1711,0
3283,2344,0
4804,2696,0
6018,2642,0
6602,2150,0
6387,1301,0
5413,243,0
3931,-851,0
2301,-1832,0
869,-2584,0
-155,-3036,0
-726,-3156,0
-934,-2963,0
-927,-2528,0
-836,-1974,0
-738,-1432,0
-664,-1006,0
-614,-736,0
-584,-607,0
-560,-556,0
-543,-531,0
-518,-493,0
-493,-439,0
-469,-381,0
-456,-333,0
-476,-315,0
-505,-314,0
-551,-331,0
-568,-345,0
-556,-342,0
-502,-321,0
-415,-272,0
-325,-222,0
-242,-170,0
-193,-144,0
-178,-134,0
-198,-139,0
-242,-144,0
-303,-136,0
-370,-115,0
-431,-83,0
-469,-49,0
-469,-12,0
-419,37,0
-320,106,0
-186,199,0
-50,308,0
56,416,0
110,506,0
109,566,0
64,599,0
-1,617,0
-64,632,0
-105,654,0
-117,686,0
-98,731,0
-52,787,0
14,849,0
89,914,0
158,974,0
210,1022,0
236,1049,0
236,1054,0
218,1042,0
194,1020,0
176,996,0
168,974,0
166,955,0
162,932,0
150,897,0
121,844,0
77,772,0
20,685,0
-33,594,0
-75,513,0
-94,452,0
-88,413,0
-62,380,0
-27,347,0
1,298,0
16,236,0
18,162,0
11,92,0
4,32,0
1,-11,0
2,-42,0
-1,-60,0
-23,-72,0
-74,-84,0
-157,-107,0
-262,-138,0
-369,-176,0
-447,-201,0
-472,-201,0
-433,-162,0
-340,-90,0
-217,0,0
-102,80,0
-28,130,0
-17,136,0
-69,101,0
-164,39,0
-264,-23,0
-329,-65,0
-337,-76,0
-288,-63,0
-207,-44,0
-129,-40,0
-84,-62,0
-83,-110,0
-120,-170,0
-175,-225,0
-230,-261,0
-271,-271,0
-293,-259,0
-293,-233,0
-277,-207,0
-252,-192,0
-229,-196,0
-221,-222,0
-235,-263,0
-273,-308,0
-325,-343,0
-372,-356,0
-397,-342,0
-381,-295,0
-324,-227,0
-233,-145,0
-130,-67,0
-39,-6,0
18,22,0
32,12,0
12,-33,0
-21,-94,0
-41,-152,0
-29,-188,0
11,-201,0
62,-205,0
99,-222,0
103,-270,0
67,-354,0
-3,-469,0
-97,-596,0
-201,-717,0
-305,-816,0
-390,-876,0
-445,-891,0
-457,-860,0
-429,-798,0
-373,-727,0
-312,-671,0
-261,-644,0
-233,-646,0
-228,-669,0
-239,-697,0
-256,-724,0
-269,-738,0
-273,-743,0
-250,-724,0
-232,-700,0
-193,-667,0
-206,-662,0
-227,-685,0
-302,-737,0
-370,-802,0
-424,-845,0
-435,-859,0
-402,-825,0
-344,-774,0
-274,-705,0
-216,-637,0
-175,-551,0
-152,-425,0
-117,-220,0
-6,96,0
296,537,0
917,1073,0
1945,1627,0
3344,2077,0
4914,2296,0
6315,2192,0
7173,1745,0
7215,1001,0
6388,56,0
4892,-972,0
3098,-1958,0
1421,-2770,0
168,-3283,0
-541,-3415,0
-771,-3163,0
-698,-2620,0
-511,-1948,0
-341,-1325,0
-242,-875,0
-211,-630,0
-227,-549,0
-267,-553,0
-318,-580,0
-358,-579,0
-373,-544,0
-328,-463,0
-250,-368,0
-112,-257,0
-4,-168,0
110,-101,0
158,-71,0
190,-68,0
184,-75,0
166,-96,0
137,-107,0
102,-125,0
80,-120,0
85,-105,0
126,-59,0
200,7,0
286,85,0
358,158,0
398,215,0
404,251,0
388,274,0
371,293,0
368,322,0
385,368,0
425,435,0
482,516,0
549,604,0
613,687,0
664,756,0
692,808,0
694,843,0
681,869,0
661,890,0
650,912,0
654,935,0
677,962,0
713,993,0
756,1025,0
786,1052,0
796,1067,0
776,1066,0
734,1049,0
684,1023,0
642,994,0
613,965,0
599,936,0
592,906,0
595,879,0
604,854,0
622,829,0
636,789,0
639,730,0
618,646,0
586,552,0
552,459,0
529,381,0
508,311,0
479,237,0
425,145,0
353,42,0
279,-55,0
231,-121,0
222,-149,0
248,-140,0
290,-112,0
327,-84,0
345,-66,0
341,-56,0
320,-51,0
289,-46,0
253,-41,0
216,-38,0
186,-36,0
172,-29,0
182,-8,0
223,32,0
287,87,0
363,148,0
427,196,0
462,215,0
452,192,0
400,129,0
317,44,0
229,-48,0
161,-122,0
134,-167,0
148,-181,0
193,-176,0
239,-170,0
267,-179,0
266,-206,0
248,-247,0
228,-291,0
228,-325,0
251,-343,0
288,-345,0
323,-335,0
336,-323,0
317,-315,0
268,-319,0
197,-336,0
126,-359,0
75,-375,0
64,-367,0
96,-333,0
162,-280,0
236,-227,0
297,-195,0
333,-193,0
345,-218,0
347,-257,0
349,-304,0
353,-352,0
354,-410,0
343,-476,0
318,-554,0
283,-636,0
244,-715,0
205,-780,0
168,-833,0
130,-873,0
92,-903,0
59,-914,0
42,-911,0
47,-890,0
73,-861,0
104,-828,0
123,-811,0
116,-814,0
82,-841,0
36,-875,0
-3,-904,0
-16,-911,0
0,-886,0
30,-838,0
68,-779,0
79,-736,0
88,-713,0
79,-711,0
89,-719,0
115,-719,0
160,-710,0
216,-685,0
258,-664,0
282,-649,0
276,-651,0
249,-655,0
197,-640,0
127,-581,0
61,-435,0
58,-170,0
231,229,0
718,734,0
1631,1268,0
2971,1706,0
4575,1913,0
6119,1795,0
7218,1334,0
7559,599,0
7038,-295,0
5796,-1217,0
4166,-2058,0
2536,-2724,0
1212,-3148,0
332,-3278,0
-123,-3101,0
-275,-2664,0
-258,-2081,0
-179,-1491,0
-89,-1017,0
-10,-706,0
58,-546,0
115,-476,0
163,-437,0
204,-400,0
235,-356,0
250,-328,0
258,-306,0
237,-309,0
231,-308,0
194,-311,0
193,-297,0
187,-271,0
218,-230,0
260,-179,0
320,-130,0
382,-81,0
439,-46,0
485,-5,0
523,34,0
557,80,0
593,127,0
629,173,0
666,213,0
697,245,0
721,273,0
738,299,0
752,325,0
762,350,0
769,374,0
765,393,0
749,407,0
719,418,0
687,431,0
661,450,0
657,483,0
675,530,0
717,587,0
768,647,0
827,709,0
878,765,0
926,814,0
953,844,0
965,853,0
951,840,0
927,816,0
898,793,0
882,782,0
873,781,0
872,781,0
861,765,0
841,728,0
809,674,0
782,618,0
767,570,0
776,539,0
808,524,0
859,523,0
915,527,0
