II,V,PLETH,ABP
-600,-322,2177,3401
-758,-427,2948,4609
-697,-329,3023,4741
-547,-31,2794,4405
-430,350,2699,4280
-350,681,2773,4411
-278,901,2827,4507
-213,1041,2775,4432
-164,1159,2717,4342
-101,1254,2732,4354
13,1234,2780,4411
164,987,2773,4391
260,505,2733,4328
217,-46,2719,4312
41,-411,2742,4350
-162,-456,2742,4349
-298,-285,2716,4306
-343,-147,2698,4276
-348,-196,2706,4286
-357,-368,2707,4284
-401,-467,2692,4264
-484,-408,2675,4244
-620,-272,2675,4244
-813,-204,2671,4230
-1027,-237,2662,4217
-1190,-299,2641,4198
-1218,-340,2630,4194
-1177,-327,2618,4182
-1133,-301,2611,4175
-1142,-282,2595,4158
-1138,-327,2587,4149
-1111,-375,2582,4131
-1131,-366,2580,4122
-1192,-313,2566,4105
-1190,-308,2560,4097
-1127,-298,2555,4083
-1235,-46,2551,4079
-1661,606,2533,4068
-2206,1562,2518,4062
-2464,2597,2507,4044
-2148,3495,2500,4036
-1136,3915,2478,4023
564,3339,2462,4022
2836,1406,2450,4011
5579,-1729,2444,4004
8825,-5444,2423,3986
12216,-8989,2405,3976
14380,-11723,2393,3962
13536,-13156,2388,3958
9338,-13041,2366,3946
3689,-11478,2343,3942
-756,-8896,2321,3926
-2786,-5903,2308,3917
-3039,-3118,2285,3901
-2713,-1016,2260,3898
-2391,207,2234,3890
-2081,668,2221,3890
-1737,677,2202,3877
-1485,551,2184,3871
-1424,479,2161,3858
-1484,503,2152,3854
-1501,564,2143,3841
-1433,614,2136,3836
-1353,632,2119,3824
-1322,660,2111,3820
-1306,711,2108,3806
-1244,758,2121,3798
-1176,749,2129,3781
-1131,650,2139,3775
-1138,549,2148,3762
-1128,511,2179,3759
-1099,575,2209,3745
-1059,645,2233,3740
-1049,677,2248,3726
-1089,685,2295,3723
-1128,723,2359,3712
-1128,783,2417,3711
-1086,814,2449,3702
-1052,808,2508,3706
-1054,809,2592,3705
-1078,847,2666,3723
-1074,880,2700,3741
-1031,859,2757,3787
-982,801,2853,3844
-970,782,2949,3941
-972,817,2996,4057
-941,853,3057,4216
-888,856,3156,4391
-884,871,3261,4599
-944,924,3312,4809
-986,971,3366,5035
-942,962,3456,5247
-856,953,3557,5463
-809,1020,3608,5661
-807,1152,3655,5866
-790,1239,3730,6057
-720,1231,3815,6256
-616,1194,3854,6435
-499,1235,3892,6618
-383,1346,3956,6779
-278,1450,4037,6940
-194,1518,4079,7073
-120,1621,4118,7207
-38,1780,4184,7319
63,1917,4288,7430
178,1951,4372,7511
306,1934,4444,7590
450,1963,4506,7650
607,2057,4578,7719
760,2148,4625,7771
894,2207,4662,7829
1007,2242,4692,7866
1121,2264,4744,7911
1262,2260,4790,7936
1439,2242,4836,7971
1637,2223,4862,7987
1830,2197,4900,8014
1997,2145,4932,8024
2125,2073,4968,8043
2216,1986,4985,8042
2277,1889,5011,8053
2311,1784,5034,8046
2317,1689,5066,8051
2306,1597,5077,8040
2297,1494,5093,8042
2299,1383,5106,8029
2292,1302,5131,8024
2248,1244,5140,7997
2144,1162,5148,7983
