II,V,PLETH
1455,7175,1536
1603,8069,1738
1347,7041,1536
1199,6496,1433
1293,6996,1536
1391,7338,1586
1401,7086,1508
1446,6886,1461
1563,6996,1508
1648,6962,1536
1671,6684,1508
1675,6516,1488
1671,6595,1508
1622,6676,1519
1563,6640,1508
1542,6538,1498
1563,6417,1508
1588,6264,1515
1617,6150,1508
1651,6106,1489
1671,6105,1479
1637,6103,1479
1563,6150,1479
1484,6215,1464
1455,6283,1451
1486,6314,1447
1563,6373,1451
1635,6426,1440
1671,6417,1422
1665,6272,1404
1671,6105,1394
1725,6008,1379
1832,6016,1365
1938,6027,1349
1994,6016,1337
1969,5955,1321
1886,5882,1308
1788,5800,1293
1724,5793,1280
1692,5869,1261
1671,6016,1252
1639,6155,1247
1617,6283,1252
1595,6346,1250
1563,6328,1252
1501,6213,1256
1455,6105,1280
1440,6026,1313
1455,5971,1365
1442,5908,1426
1401,5927,1508
1358,6054,1599
1347,6239,1707
1355,6336,1816
1347,6328,1934
1332,6238,2054
1347,6150,2190
1397,6084,2329
1455,6105,2475
1523,6195,2613
1671,6328,2759
1938,6426,2901
2317,6506,3044
2801,6550,3163
3449,6551,3271
4256,6440,3366
5065,6239,3470
5582,5967,3571
5550,5704,3669
4814,5466,3752
3395,5303,3840
1516,5201,3925
-377,5169,4011
-1809,5157,4073
-2479,5169,4124
-2408,5190,4163
-1832,5258,4210
-1064,5341,4251
-323,5437,4295
283,5517,4325
754,5615,4352
1115,5680,4364
1401,5660,4380
1617,5490,4393
1778,5258,4409
1878,5062,4410
1940,4991,4409
1954,4995,4394
1940,5036,4380
1897,5057,4360
1886,5080,4352
1931,5083,4340
2048,5080,4324
2175,5049,4282
2263,5036,4238
2299,5051,4191
2317,5125,4153
2343,5202,4099
2371,5258,4039
2390,5262,3965
2425,5258,3897
2493,5251,3823
2587,5258,3755
2658,5240,3680
2694,5214,3612
2697,5177,3532
2694,5169,3442
2687,5167,3336
2694,5169,3243
2728,5134,3155
2802,5080,3072
2877,5015,2970
2910,4991,2873
2887,4986,2789
2856,4991,2731
2834,4956,2664
2802,4902,2588
2729,4803,2498
2640,4679,2418
2557,4536,2342
2479,4456,2276
2388,4436,2202
2317,4456,2133
2280,4450,2067
2263,4456,2020
2235,4492,1975
2209,4590,1934
2190,4706,1886
2155,4857,1849
2066,5024,1816
1940,5214,1792
1817,5374,1769
1724,5526,1764
1644,5679,1764
1563,5882,1764
1464,6093,1745
1347,6283,1735
1209,6408,1742
1078,6506,1764
975,6580,1769
916,6640,1764
871,6637,1754
808,6595,1764
705,6534,1778
593,6506,1792
510,6483,1793
485,6462,1792
487,6424,1789
485,6417,1792
457,6421,1792
431,6417,1792
436,6356,1789
485,6283,1792
547,6220,1793
593,6194,1792
617,6154,1778
647,6105,1764
681,6043,1747
701,6016,1735
697,5993,1720
701,5971,1707
725,5908,1690
754,5838,1678
775,5757,1663
808,5704,1650
850,5663,1634
862,5660,1621
831,5658,1606
808,5660,1593
828,5632,1577
862,5615,1564
866,5591,1549
862,5570,1536
884,5520,1519
916,5481,1508
907,5437,1502
862,5392,1508
821,5315,1511
808,5258,1508
808,5222,1492
808,5214,1479
806,5187,1473
808,5169,1479
807,5147,1481
808,5125,1479
819,5072,1474
862,5036,1479
949,5019,1483
1078,5036,1479
1207,5046,1460
1293,5080,1451
1314,5122,1449
1293,5169,1451
1247,5176,1436
1186,5169,1422
1118,5147,1415
1078,5125,1422
1071,5076,1422
1078,5036,1422
1073,5004,1417
1078,4991,1422
1102,4954,1436
1132,4902,1479
1121,4829,1534
1078,4768,1593
1001,4711,1644
916,4679,1735
837,4653,1879
808,4635,2076
832,4582,2285
862,4501,2503
868,4384,2710
862,4278,2901
882,4189,3050
916,4144,3186
938,4126,3319
970,4144,3470
1083,4153,3613
1347,4144,3755
1778,4120,3890
2371,4144,4039
3103,4187,4182
3934,4189,4324
4737,4077,4450
5281,3922,4580
5245,3793,4697
4419,3743,4807
2873,3727,4892
970,3743,4978
-860,3776,5060
-2263,3832,5148
-3002,3874,5212
-2964,3922,5262
-2305,3983,5298
-1401,4100,5348
-606,4248,5392
0,4412,5433
495,4529,5448
916,4590,5461
1202,4591,5461
1347,4590,5461
1421,4588,5444
1509,4590,5433
1600,4577,5415
1671,4590,5404
1697,4615,5376
1724,4635,5348
1766,4599,5305
1832,4545,5262
1889,4503,5201
1940,4501,5148
1992,4487,5089
2048,4456,5035
2088,4413,4961
2102,4412,4892
2112,4432,4818
2155,4456,4750
2232,4451,4663
2317,4456,4580
2378,4461,4489
2425,4456,4409
2473,4408,4318
2533,4367,4238
2573,4352,4160
2587,4367,4096
2593,4364,4022
2640,4367,3954
2723,4391,3878
2802,4456,3812
2826,4510,3736
2802,4545,3669
2750,4546,3595
2694,4545,3527
2635,4528,3449
2587,4501,3385
2539,4438,3323
2479,4367,3271
2395,4298,3209
2317,4278,3157
2258,4289,3107
2209,4323,3072
2151,4341,3028
2102,4367,2987
2070,4397,2938
2048,4456,2901
2001,4520,2865
1940,4590,2844
1879,4629,2825
1832,4635,2816
1782,4592,2800
1724,4545,2788
1648,4508,2769
1563,4501,2759
1473,4484,2743
1401,4456,2731
1331,4405,2711
1239,4367,2702
1107,4335,2688
970,4323,2674
864,4311,2651
808,4323,2645
777,4341,2645
754,4367,2645
726,4368,2627
701,4367,2617
672,4361,2615
647,4367,2617
618,4352,2600
593,4323,2588
578,4270,2584
593,4234,2588
621,4203,2574
647,4189,2560
663,4162,2552
701,4144,2560
757,4132,2559
808,4144,2560
833,4148,2557
862,4144,2560
913,4127,2556
970,4144,2560
1002,4196,2562
1024,4278,2560
1053,4336,2541
1078,4367,2532
1066,4365,2530
1024,4367,2532
983,4364,2515
970,4367,2503
970,4360,2499
970,4367,2503
966,4370,2491
970,4367,2475
974,4328,2456
970,4278,2446
961,4222,2428
970,4189,2418
984,4161,2413
970,4144,2418
914,4106,2407
862,4055,2389
846,3993,2366
862,3966,2361
895,3961,2360
970,3966,2361
1095,3942,2346
1239,3922,2332
1359,3909,2315
1455,3922,2304
1515,3921,2286
1509,3922,2276
1430,3927,2267
1347,3966,2276
1307,4009,2283
1293,4055,2304
1264,4090,2325
1239,4144,2361
1237,4195,2396
1239,4234,2446
1211,4234,2496
1186,4234,2560
1181,4244,2631
1186,4278,2731
1143,4290,2833
1078,4278,2930
1029,4247,3005
1024,4234,3100
1032,4216,3218
1024,4189,3356
999,4149,3480
970,4144,3612
955,4154,3757
970,4144,3925
1037,4076,4074
1186,4011,4210
1426,3986,4329
1778,4011,4466
2287,4023,4605
3018,4011,4750
3940,3947,4869
4904,3832,4978
5682,3642,5070
6035,3431,5177
5698,3252,5278
4527,3164,5376
2696,3152,5448
701,3209,5518
-996,3290,5576
-2155,3387,5632
-2678,3472,5661
-2479,3565,5689
-1684,3654,5710
-701,3743,5746
49,3800,5772
485,3832,5803
783,3832,5816
1078,3832,5831
1320,3839,5829
1455,3877,5831
1507,3909,5817
1563,3922,5803
1637,3895,5770
1724,3877,5746
1782,3881,5714
1832,3922,5689
1877,3964,5644
1940,4011,5604
1996,4050,5556
2048,4100,5518
2100,4141,5462
2155,4189,5404
2195,4232,5329
2209,4278,5262
2219,4292,5186
2263,4278,5120
2340,4241,5044
2425,4234,4978
2483,4250,4903
2533,4278,4836
2600,4279,4752
2694,4278,4665
2771,4273,4559
2802,4278,4466
2796,4271,4373
2802,4278,4295
2815,4284,4207
2802,4278,4124
2731,4220,4034
2640,4144,3954
2567,4077,3865
2533,4055,3783
2519,4049,3693
2533,4055,3612
2563,4052,3531
2587,4055,3470
2556,4038,3410
2479,4011,3356
2386,3973,3291
2317,3966,3243
2262,3982,3205
2209,4011,3186
2149,4013,3155
2102,4011,3129
2055,4015,3097
1994,4055,3072
1906,4101,3038
1832,4144,3015
1792,4155,2995
1778,4144,2987
1742,4102,2970
1671,4055,2958
1568,3991,2942
1455,3922,2930
1325,3830,2909
1186,3743,2901
1039,3662,2897
916,3610,2901
833,3574,2889
808,3565,2873
826,3549,2852
862,3521,2844
876,3467,2830
862,3431,2816
829,3417,2795
808,3431,2788
803,3457,2776
808,3521,2759
808,3597,2725
808,3654,2702
807,3645,2687
808,3610,2674
803,3576,2642
808,3565,2617
827,3543,2599
862,3521,2588
894,3493,2560
916,3476,2532
919,3449,2509
916,3431,2503
925,3421,2489
970,3431,2475
1034,3445,2457
1078,3476,2446
1068,3503,2430
1024,3521,2418
983,3503,2402
970,3476,2389
969,3446,2370
970,3431,2361
982,3408,2357
1024,3387,2361
1070,3359,2349
1078,3342,2332
1028,3317,2311
970,3298,2304
948,3270,2301
970,3253,2304
999,3241,2293
1024,3253,2276
1045,3260,2252
1078,3253,2247
1121,3235,2247
1186,3253,2247
1264,3287,2230
1347,3298,2219
1411,3262,2214
1455,3253,2219
1486,3290,2205
1509,3342,2190
1499,3360,2178
1455,3387,2190
1421,3426,2203
1455,3431,2219
1517,3349,2225
1509,3253,2247
1399,3207,2279
1293,3209,2332
1267,3176,2385
1293,3119,2446
1293,3074,2507
1293,3075,2588
1318,3090,2678
1347,3119,2788
1328,3156,2896
1293,3209,3015
1287,3242,3134
1293,3253,3271
1288,3234,3409
1293,3209,3556
1340,3164,3692
1401,3119,3840
1453,3091,3982
1563,3119,4124
1808,3171,4249
2209,3209,4380
2749,3216,4508
3449,3253,4636
4267,3307,4739
5065,3298,4836
5632,3137,4919
5766,2897,5006
5235,2700,5076
3934,2629,5148
2085,2625,5214
216,2629,5291
-1275,2613,5350
-2263,2629,5404
-2683,2706,5442
-2371,2852,5490
-1421,3003,5532
-323,3119,5575
439,3175,5593
862,3209,5604
1204,3219,5599
1563,3209,5604
1816,3161,5593
1940,3119,5575
2029,3101,5539
2155,3119,5518
2258,3139,5493
2317,3164,5461
2354,3183,5400
2425,3209,5348
2493,3214,5300
2533,3209,5262
2530,3196,5195
2533,3209,5120
2559,3230,5040
2587,3253,4978
2588,3253,4906
2587,3253,4836
2622,3249,4749
2694,3253,4665
2758,3248,4572
2802,3253,4494
2843,3254,4410
2910,3253,4324
2974,3239,4217
3018,3253,4124
3036,3292,4037
3072,3342,3954
3126,3367,3849
3179,3387,3755
3193,3394,3666
3179,3387,3584
3138,3352,3480
3072,3342,3385
2978,3372,3302
2910,3431,3243
2892,3463,3171
2910,3476,3100
2903,3487,3024
2856,3521,2958
2776,3548,2883
2694,3565,2816
2609,3564,2752
2533,3565,2702
2468,3550,2644
2425,3521,2588
2377,3471,2526
2317,3431,2475
2249,3389,2424
2209,3342,2389
2190,3271,2357
2155,3209,2332
2064,3157,2300
1940,3119,2276
1819,3069,2254
1724,3030,2247
1624,3013,2234
1509,3030,2219
1387,3038,2196
1293,3030,2190
1230,3014,2190
1186,3030,2190
1118,3058,2174
1024,3075,2162
923,3052,2156
862,3030,2162
834,3022,2153
808,3030,2133
768,3024,2109
754,3030,2105
776,3061,2106
808,3119,2105
826,3155,2088
862,3164,2076
922,3154,2071
970,3164,2076
973,3171,2075
970,3164,2076
993,3133,2076
1024,3119,2076
1025,3121,2070
1024,3119,2076
1046,3079,2090
