II,V,PLETH,ABP
145,159,3641,4601
246,212,4937,6218
275,207,5069,6376
249,170,4691,5910
273,139,4539,5739
376,152,4672,5917
469,217,4766,6041
479,286,4668,5933
460,298,4548,5810
485,255,4546,5834
523,235,4599,5920
500,279,4566,5899
437,321,4477,5820
420,276,4436,5806
467,159,4458,5863
517,76,4447,5865
523,101,4390,5813
497,204,4349,5781
466,294,4356,5801
422,298,4350,5797
346,210,4311,5759
254,82,4263,5720
193,-16,4245,5714
199,-40,4226,5693
250,-1,4205,5672
285,48,4169,5639
267,50,4151,5622
220,5,4136,5592
187,-43,4120,5568
170,-48,4079,5531
129,-22,4049,5508
43,-20,4026,5476
-46,-74,4012,5457
-70,-149,3976,5425
-14,-183,3953,5404
63,-158,3937,5372
82,-120,3926,5352
16,-118,3888,5321
-87,-149,3855,5299
-153,-172,3829,5268
-156,-165,3816,5252
-142,-153,3783,5228
-184,-164,3758,5217
-296,-199,3738,5193
-411,-236,3730,5176
-440,-268,3700,5147
-357,-303,3675,5128
-227,-331,3655,5101
-138,-322,3645,5087
-126,-276,3617,5061
-157,-230,3593,5045
-183,-219,3571,5020
-200,-229,3560,5010
-228,-225,3534,4990
-275,-204,3511,4978
-323,-192,3487,4952
-355,-196,3475,4938
-374,-193,3451,4915
-384,-167,3433,4905
-379,-123,3416,4882
-345,-78,3411,4869
-288,-50,3393,4846
-236,-36,3370,4835
-223,-15,3335,4816
-257,37,3311,4809
-307,98,3287,4791
-339,126,3269,4783
-341,118,3247,4765
-330,120,3237,4757
-318,155,3224,4739
-301,191,3211,4731
-265,198,3183,4713
-221,197,3164,4705
-202,199,3147,4687
-230,176,3130,4679
-278,116,3099,4661
-296,76,3080,4655
-258,115,3065,4641
-193,215,3044,4639
-136,316,2994,4625
-101,388,2948,4620
-110,413,2912,4602
-187,376,2888,4593
-319,303,2849,4575
-426,278,2821,4567
-443,325,2805,4549
-379,378,2796,4541
-290,374,2770,4527
-211,344,2750,4524
-165,318,2740,4512
-164,278,2736,4507
-190,225,2710,4490
-186,228,2686,4481
-143,300,2667,4463
-109,353,2657,4455
-92,353,2629,4440
-13,410,2603,4437
173,600,2583,4425
402,841,2572,4420
586,1029,2547,4404
720,1198,2528,4396
846,1419,2514,4378
951,1632,2510,4370
1002,1712,2489,4352
1035,1650,2467,4343
1157,1552,2445,4328
1411,1491,2432,4323
1709,1446,2409,4309
1899,1358,2386,4301
1905,1175,2361,4284
1756,885,2346,4278
1531,539,2325,4266
1277,253,2308,4263
1027,131,2288,4249
816,173,2280,4240
659,265,2266,4223
491,290,2250,4218
214,228,2224,4205
-206,166,2205,4202
-647,144,2187,4189
-938,144,2169,4184
