II,V,PLETH
-450,-71,13
-478,-70,-6
-419,-52,-34
-438,-54,-52
-434,-55,-74
-420,-52,-95
-404,-46,-118
-399,-36,-141
-396,-18,-166
-391,9,-190
-394,43,-217
-408,81,-242
-429,119,-267
-444,156,-292
-450,185,-318
-443,203,-343
-419,208,-369
-380,198,-394
-337,169,-420
-299,122,-446
-271,57,-472
-250,-22,-499
-237,-104,-528
-226,-177,-558
-219,-232,-589
-218,-262,-620
-229,-270,-653
-253,-262,-684
-288,-246,-716
-325,-231,-744
-362,-220,-775
-393,-212,-802
-418,-205,-830
-435,-196,-852
-449,-185,-874
-460,-175,-887
-472,-167,-902
-484,-161,-911
-497,-156,-928
-510,-149,-944
-521,-140,-969
-528,-128,-991
-533,-117,-1021
-534,-107,-1046
-533,-101,-1077
-528,-94,-1103
-522,-85,-1135
-512,-71,-1163
-501,-52,-1194
-492,-25,-1220
-486,5,-1249
-482,37,-1273
-479,65,-1300
-470,86,-1323
-453,95,-1350
-421,90,-1374
-378,71,-1401
-330,43,-1425
-284,8,-1452
-246,-30,-1476
-217,-70,-1503
-195,-111,-1527
-175,-152,-1553
-156,-189,-1578
-142,-219,-1605
-138,-238,-1629
-150,-245,-1655
-177,-243,-1678
-216,-234,-1703
-255,-222,-1723
-292,-208,-1746
-320,-193,-1766
-342,-177,-1790
-355,-159,-1811
-365,-139,-1838
-371,-118,-1862
-379,-98,-1893
-385,-80,-1919
-395,-65,-1951
-403,-55,-1976
-411,-50,-2003
-413,-49,-2020
-413,-48,-2037
-411,-38,-2044
-415,-19,-2052
-425,12,-2050
-446,49,-2048
-472,89,-2034
-501,123,-2017
-522,146,-1989
-529,154,-1956
-519,148,-1910
-493,125,-1859
-462,89,-1800
-432,40,-1732
-414,-11,-1643
-401,-69,-1530
-403,-121,-1383
-396,-177,-1206
-390,-223,-1005
-372,-272,-800
-350,-312,-605
-333,-345,-428
-322,-364,-263
-328,-367,-106
-330,-360,46
-317,-337,200
-248,-312,354
-102,-285,508
142,-277,654
480,-306,798
914,-412,935
1447,-642,1069
2111,-1048,1194
2930,-1662,1317
3905,-2483,1432
4959,-3454,1542
5945,-4468,1641
6661,-5380,1735
6936,-6046,1817
6683,-6359,1894
5958,-6277,1961
4916,-5827,2027
3774,-5097,2082
2713,-4204,2137
1853,-3270,2181
1212,-2397,2225
759,-1652,2258
428,-1068,2291
171,-643,2311
-50,-352,2330
-238,-167,2336
-399,-50,2339
-519,21,2334
-603,69,2330
-651,100,2322
-673,128,2318
-679,150,2308
-673,171,2299
-674,192,2281
-664,202,2260
-673,217,2231
-671,220,2201
-688,239,2166
-697,254,2130
-718,287,2089
-737,316,2048
-761,354,2001
-783,386,1952
-807,416,1899
-829,442,1845
-850,469,1788
-868,499,1732
-880,528,1674
-888,558,1619
-892,584,1562
-894,609,1509
-893,627,1453
-894,647,1403
-894,661,1349
-899,678,1300
-901,691,1247
-908,709,1201
-909,725,1150
-912,748,1108
-907,769,1061
-904,796,1023
-894,819,979
-889,847,944
-879,873,902
-874,907,869
-861,942,830
-849,990,800
-826,1044,766
-800,1112,741
-763,1183,714
-727,1258,693
-687,1327,669
-657,1386,652
-637,1429,631
-634,1458,616
-646,1470,600
-676,1467,588
-722,1446,577
-783,1411,570
-851,1366,564
-924,1321,562
-996,1284,562
-1063,1261,565
-1121,1247,568
-1170,1233,574
-1208,1211,579
-1232,1172,586
-1239,1115,591
-1229,1040,599
-1200,951,605
-1155,852,613
-1094,743,620
-1023,632,630
-943,518,639
-862,410,648
-782,306,654
-708,216,659
-641,135,661
-582,71,664
-529,19,665
-483,-16,670
-439,-43,672
-405,-57,678
-375,-66,681
-358,-64,686
-344,-59,686
-338,-43,687
-329,-23,684
-321,6,682
-299,40,677
-271,82,672
-227,125,665
-178,168,660
-122,200,652
-72,216,647
-30,209,640
-6,183,635
3,141,627
-6,90,620
-24,36,609
-48,-17,596
-72,-65,580
-94,-104,563
-113,-134,544
-132,-152,525
-152,-162,505
-173,-165,486
-191,-165,468
-205,-162,453
-214,-159,441
-222,-153,432
-231,-147,423
-245,-141,412
-265,-136,399
-290,-130,382
-315,-123,363
-338,-113,344
-357,-100,325
-374,-86,306
-386,-69,286
-395,-54,268
-399,-38,248
-403,-22,229
-403,-2,210
-408,24,191
-413,60,172
-418,105,153
-413,161,134
-395,220,115
-356,273,95
-302,309,76
-238,317,57
-179,290,39
-135,230,21
-112,147,4
-110,61,-12
-126,-15,-26
-150,-69,-41
-178,-102,-56
-206,-122,-73
-234,-137,-90
-262,-154,-107
-289,-172,-123
-314,-188,-138
-337,-200,-153
-356,-208,-167
-373,-213,-182
-389,-218,-198
-404,-225,-216
-418,-232,-233
-432,-237,-249
-445,-238,-264
-459,-233,-279
-476,-223,-292
-497,-210,-306
-519,-197,-318
-539,-185,-332
-555,-175,-343
-564,-167,-357
-567,-158,-369
-569,-148,-383
-568,-134,-394
-571,-118,-408
-574,-100,-420
-577,-82,-434
-573,-62,-445
-559,-43,-459
-526,-25,-470
-476,-10,-485
-406,4,-498
-330,15,-517
-256,26,-536
-202,37,-560
-171,44,-583
-167,42,-608
-180,28,-629
-205,1,-650
-229,-37,-667
-249,-78,-686
-261,-116,-703
-270,-144,-723
-277,-161,-741
-284,-167,-760
-291,-166,-776
-293,-161,-793
-294,-155,-807
-289,-152,-822
-286,-148,-837
-278,-151,-853
-282,-144,-869
-276,-146,-887
-288,-131,-903
-287,-128,-920
-303,-108,-934
-307,-103,-950
-318,-89,-964
-323,-87,-981
-330,-84,-997
-331,-92,-1017
-312,-104,-1034
-249,-119,-1055
-110,-133,-1072
123,-148,-1094
455,-175,-1110
876,-247,-1132
1385,-414,-1149
1994,-740,-1172
2746,-1283,-1186
3666,-2074,-1205
4740,-3084,-1213
5858,-4220,-1226
6845,-5325,-1231
7493,-6217,-1245
7658,-6741,-1255
7298,-6814,-1275
6507,-6447,-1291
5459,-5736,-1312
4354,-4823,-1330
3338,-3851,-1351
2487,-2932,-1368
1802,-2134,-1388
1255,-1490,-1404
803,-1003,-1422
432,-658,-1436
126,-427,-1452
-105,-281,-1465
-274,-184,-1481
-383,-117,-1497
-458,-58,-1515
-505,-14,-1533
-546,31,-1553
-579,67,-1571
-612,101,-1592
-643,128,-1611
-667,146,-1634
-696,162,-1656
-718,168,-1682
-748,178,-1705
-777,187,-1733
-810,208,-1756
-842,238,-1785
-870,275,-1807
-895,317,-1836
-915,356,-1857
-932,394,-1888
-944,424,-1908
-954,453,-1939
-956,476,-1958
-957,499,-1989
-952,521,-2007
-951,549,-2036
-950,581,-2051
-954,624,-2078
-954,677,-2092
-955,744,-2117
-947,816,-2131
-934,896,-2156
-907,976,-2172
-870,1055,-2198
-819,1125,-2217
-761,1182,-2244
-694,1217,-2266
-631,1226,-2293
-573,1204,-2316
-531,1158,-2343
-504,1095,-2366
-498,1029,-2390
-510,971,-2411
-538,933,-2432
-575,919,-2451
-618,930,-2469
-660,960,-2485
-702,1002,-2496
-743,1048,-2500
-786,1090,-2496
-832,1125,-2482
-880,1154,-2457
-929,1183,-2422
-980,1215,-2376
-1031,1249,-2320
-1084,1288,-2252
-1137,1324,-2174
-1187,1352,-2086
-1226,1362,-1988
-1249,1354,-1880
-1252,1321,-1763
