II,V,ABP,RESP
11733,16076,5968,1463
8391,12896,6764,1657
2027,5693,5968,1463
129,3689,5546,1362
2457,6698,5968,1463
3713,8268,6245,1523
2519,6782,6028,1463
1739,5811,5871,1423
2457,6698,6028,1463
2933,7278,6126,1487
2457,6698,6028,1463
2142,6321,5957,1446
2457,6698,6028,1463
2681,6927,6087,1471
2519,6698,6087,1463
2400,6554,6080,1457
2519,6698,6087,1463
2623,6786,6059,1464
2580,6698,6028,1463
2472,6555,6016,1461
2396,6447,6028,1463
2385,6384,6025,1461
2457,6447,6028,1463
2510,6543,6019,1461
2519,6614,6028,1463
2529,6616,6024,1461
2580,6614,6028,1463
2612,6604,6018,1461
2580,6614,6028,1463
2478,6599,6028,1461
2396,6614,6028,1463
2363,6637,5994,1461
2396,6698,5968,1463
2409,6711,5950,1461
2396,6698,5968,1463
2376,6677,5974,1461
2396,6698,5968,1463
2413,6705,5929,1461
2396,6698,5908,1463
2367,6677,5898,1461
2396,6698,5908,1463
2444,6741,5886,1461
2396,6782,5849,1463
2194,6699,5798,1461
2027,6614,5789,1463
2230,6978,5789,1461
3010,8205,5789,1463
4225,9902,5752,1461
5651,11387,5729,1463
7255,12691,5719,1462
8968,14317,5729,1463
10150,15507,5706,1461
9890,14485,5670,1463
8046,10905,5623,1462
5651,7033,5610,1463
3870,5102,5604,1460
2949,4940,5610,1463
2397,4976,5586,1464
1904,4772,5550,1463
1519,4876,5501,1457
1290,5359,5490,1463
1112,5627,5491,1468
983,5610,5490,1463
967,5680,5453,1449
1044,5945,5431,1463
1081,6082,5423,1507
1044,6028,5431,1554
974,5922,5402,1565
921,5861,5371,1554
887,5782,5351,1547
921,5777,5371,1554
1032,5846,5379,1556
1229,5945,5371,1554
1456,5987,5333,1551
1720,6112,5311,1554
1961,6305,5298,1553
2150,6447,5311,1554
2260,6421,5312,1554
2334,6363,5311,1554
2398,6383,5299,1550
2457,6447,5311,1554
2491,6422,5317,1558
2519,6363,5311,1554
2549,6342,5273,1541
2580,6363,5252,1554
2586,6329,5243,1597
2580,6280,5252,1646
2574,6256,5244,1658
2580,6280,5252,1646
2580,6279,5256,1635
2580,6280,5252,1646
2577,6278,5212,1653
2580,6280,5192,1646
2576,6235,5189,1631
2580,6196,5192,1646
2598,6180,5157,1688
2641,6196,5132,1737
2681,6170,5125,1751
2703,6112,5132,1737
2698,6044,5101,1720
2703,6028,5073,1737
2725,6028,5059,1780
2764,6028,5073,1829
2793,6012,5068,1844
2826,6028,5073,1829
2857,6021,5073,1808
2887,5945,5073,1829
2892,5790,5037,1878
2887,5693,5013,1920
2881,5685,5001,1925
2887,5693,5013,1920
2887,5593,5004,1919
2887,5442,5013,1920
2883,5325,5033,1909
2887,5275,5073,1920
2887,5179,5075,1962
2887,5024,5073,2011
2867,4853,5076,2023
2826,4772,5132,2011
2761,4737,5193,2002
2703,4689,5252,2011
2645,4563,5288,2014
2580,4438,5371,2011
2490,4357,5495,2007
2396,4354,5670,2011
2282,4351,5838,2011
2150,4354,6028,2011
2019,4383,6221,2009
1966,4521,6445,2011
1988,4721,6668,2009
2027,4940,6923,2011
2022,5131,7169,2011
2027,5359,7400,2011
2094,5609,7577,2007
2211,5861,7758,2011
2295,6065,7937,2013
2334,6280,8116,2011
2355,6478,8240,2003
2396,6614,8355,2011
2433,6648,8467,2021
2457,6698,8594,2011
2458,6813,8669,1964
2457,6949,8713,1920
2453,6980,8730,1905
2457,6949,8773,1920
2456,6923,8805,1926
2457,6949,8833,1920
2453,6956,8826,1911
2457,6949,8833,1920
2458,6934,8831,1925
2457,6949,8833,1920
2451,6950,8799,1909
2457,6949,8773,1920
2461,6935,8738,1933
2457,6949,8713,1920
2444,6952,8652,1869
2457,6949,8594,1829
2490,6927,8524,1819
2519,6949,8474,1829
2516,6989,8407,1827
2519,7033,8355,1829
2542,7029,8291,1835
2580,7033,8236,1829
2588,7032,8145,1784
2580,7033,8057,1737
2571,7008,7956,1721
2580,7033,7878,1737
2581,7084,7782,1744
2580,7117,7699,1737
2556,7047,7600,1729
2580,7033,7520,1737
2626,7103,7425,1741
2580,7117,7341,1737
2484,7028,7225,1729
2580,7117,7102,1737
2741,7280,6961,1746
2580,7117,6863,1737
2310,6794,6773,1693
2580,7033,6684,1646
2998,7454,6553,1626
2580,7033,6445,1646
1921,6341,6365,1661
2580,7033,6326,1646
3632,8136,6263,1596
2580,7033,6207,1554
660,4993,6154,1540
2580,6949,6147,1554
8501,12987,6140,1561
11733,16076,6147,1554
7958,11838,6139,1543
1904,5526,6147,1554
245,4151,6141,1567
2457,6866,6147,1554
3580,8153,6140,1506
2457,6866,6147,1463
1771,6045,6140,1450
2457,6782,6147,1463
2863,7224,6140,1467
2396,6698,6147,1463
2127,6361,6141,1458
2457,6698,6147,1463
2666,6901,6140,1464
2519,6698,6147,1463
2444,6556,6142,1460
2580,6698,6147,1463
2629,6791,6139,1463
2519,6698,6147,1463
2407,6526,6144,1460
2396,6447,6147,1463
2439,6452,6136,1463
2519,6531,6147,1463
2566,6573,6150,1460
2580,6614,6147,1463
2579,6662,6108,1464
2580,6698,6087,1463
2555,6647,6077,1457
2519,6614,6087,1463
2458,6632,6079,1468
2396,6698,6087,1463
2333,6697,6090,1448
2334,6698,6087,1463
2353,6704,6047,1508
2334,6698,6028,1554
2289,6660,6023,1563
2334,6698,6028,1554
2420,6751,5992,1549
2396,6698,5968,1554
2290,6591,5960,1553
2334,6698,5968,1554
2480,6888,5937,1556
2396,6782,5908,1554
2067,6442,5894,1542
2027,6614,5908,1554
2639,7654,5887,1598
3686,9126,5849,1646
4905,10559,5799,1656
6450,12140,5789,1646
8265,13794,5785,1638
9583,14568,5789,1646
9571,13475,5761,1646
8293,10884,5729,1646
6491,8117,5685,1644
4791,6196,5670,1646
3410,5198,5662,1642
2457,4856,5670,1646
1937,4889,5647,1649
1659,5107,5610,1646
1379,5300,5560,1632
1106,5442,5550,1646
948,5555,5551,1689
921,5693,5550,1737
938,5820,5513,1748
983,5945,5490,1737
1038,6016,5482,1729
1044,6028,5490,1737
956,5953,5462,1739
860,5861,5431,1737
839,5776,5411,1733
921,5777,5431,1737
1061,5827,5438,1737
1290,5945,5431,1737
1570,6060,5392,1734
1843,6196,5371,1737
2022,6298,5359,1736
2150,6363,5371,1737
2274,6366,5370,1735
2396,6363,5371,1737
2453,6357,5361,1736
2457,6363,5371,1737
2465,6353,5374,1735
2519,6363,5371,1737
2573,6370,5337,1736
2580,6363,5311,1737
2539,6311,5296,1734
2519,6280,5311,1737
2541,6272,5315,1738
2580,6280,5311,1737
2588,6239,5278,1731
2580,6196,5252,1737
2575,6174,5234,1741
2580,6196,5252,1737
2576,6202,5261,1723
2580,6196,5252,1737
2584,6157,5209,1780
2580,6112,5192,1829
2561,6052,5191,1840
2580,6028,5192,1829
2641,6024,5156,1819
2703,6028,5132,1829
2711,5991,5126,1833
2703,5945,5132,1829
2718,5894,5101,1820
2764,5861,5073,1829
2799,5813,5058,1835
2826,5777,5073,1829
2852,5735,5070,1813
2887,5693,5073,1829
2897,5613,5068,1874
2887,5526,5073,1920
2874,5431,5059,1928
2887,5359,5073,1920
2899,5274,5097,1914
2887,5191,5132,1920
2848,5073,5129,1918
2826,4940,5132,1920
2808,4790,5144,1922
2764,4689,5192,1920
2670,4604,5236,1907
2580,4521,5311,1920
2517,4411,5408,1963
2457,4354,5550,2011
2345,4344,5688,2022
2211,4354,5849,2011
2099,4330,6028,2003
2027,4354,6266,2011
1959,4449,6509,2014
1904,4605,6744,2011
1878,4751,6940,2006
1904,4940,7162,2011
1957,5175,7395,2013
2027,5442,7639,2011
2090,5658,7828,2006
2150,5861,7997,2011
2203,6066,8142,2014
2273,6280,8295,2011
2343,6427,8416,2002
2396,6531,8534,2011
2404,6607,8626,2024
2396,6698,8713,2011
2388,6752,8766,1961
2396,6782,8833,1920
2396,6799,8893,1910
2396,6866,8952,1920
2392,6929,8957,1917
2396,6949,8952,1920
2393,6896,8938,1928
2396,6866,8952,1920
2394,6887,8950,1872
2396,6949,8952,1829
2391,6963,8925,1817
2396,6949,8892,1829
2397,6929,8824,1827
2396,6949,8773,1829
2385,6954,8728,1836
2396,6949,8713,1829
2423,6930,8665,1781
2457,6949,8594,1737
2464,6958,8488,1725
2457,6949,8415,1737
2449,6918,8349,1736
2457,6949,8295,1737
2457,7005,8204,1743
2457,7033,8116,1737
2469,6978,8019,1692
2519,6949,7937,1646
2549,6959,7837,1630
2580,7033,7758,1646
2589,7052,7670,1651
2519,6949,7579,1646
2445,6825,7449,1640
2580,6949,7341,1646
2751,7120,7243,1646
2580,6949,7162,1646
2307,6663,7040,1643
2580,6949,6923,1646
2997,7375,6797,1644
2580,6949,6684,1646
1928,6272,6547,1645
2580,6949,6445,1646
3620,8015,6370,1642
2580,6949,6326,1646
682,4999,6257,1648
2580,6949,6207,1646
8461,12909,6164,1638
11733,16076,6147,1646
8064,12088,6107,1656
2027,5861,6087,1646
240,4221,6076,1598
2334,6614,6087,1554
3486,7877,6077,1540
2457,6782,6087,1554
1795,6069,6108,1559
2457,6782,6147,1554
2883,7234,6150,1548
2457,6782,6147,1554
2157,6450,6135,1556
2396,6698,6147,1554
2561,6847,6144,1549
2457,6698,6147,1554
2438,6634,6138,1556
2580,6782,6147,1554
2631,6841,6142,1548
2580,6782,6147,1554
2543,6716,6139,1559
2519,6698,6147,1554
2456,6644,6142,1540
2457,6614,6147,1554
2523,6594,6139,1598
2580,6614,6147,1646
2575,6646,6142,1656
2580,6698,6147,1646
2642,6710,6138,1638
2703,6698,6147,1646
2648,6663,6146,1648
2519,6698,6147,1646
2408,6770,6115,1642
2396,6866,6087,1646
2419,6880,6067,1646
2457,6866,6087,1646
2469,6847,6097,1643
2457,6866,6087,1646
2433,6865,6042,1645
2457,6866,6028,1646
2503,6880,6027,1644
2519,6949,6028,1646
2523,7018,5989,1644
2580,7033,5968,1646
2553,6893,5963,1644
2273,6698,5968,1646
1950,6742,5933,1644
2150,7368,5908,1646
3085,8500,5900,1644
4423,9880,5908,1646
5863,11429,5877,1643
7494,13229,5849,1646
9145,14699,5834,1645
10013,14736,5849,1646
9399,12796,5828,1642
7617,9796,5789,1646
5635,7181,5740,1646
4116,5693,5729,1646
3087,5075,5725,1640
2396,4940,5729,1646
1931,5072,5703,1650
1597,5359,5670,1646
1289,5581,5624,1633
1044,5693,5610,1646
941,5749,5605,1688
983,5861,5610,1737
1060,6014,5582,1749
1106,6196,5550,1737
1093,6299,5509,1726
1044,6280,5490,1737
985,6136,5477,1744
983,6028,5490,1737
1057,6012,5495,1722
1229,6112,5490,1737
1452,6223,5453,1780
1720,6363,5431,1829
1959,6489,5420,1842
2150,6614,5431,1829
2278,6677,5425,1812
2396,6698,5431,1829
2504,6688,5430,1870
2580,6698,5431,1920
2591,6698,5398,1937
2580,6698,5371,1920
2592,6684,5356,1896
2641,6698,5371,1920
2684,6706,5372,1974
2703,6698,5371,2011
2700,6645,5360,2005
2703,6614,5371,2011
2703,6606,5373,2054
2703,6614,5371,2103
2698,6578,5338,2106
2703,6531,5311,2103
2705,6476,5293,2134
2703,6447,5311,2194
2693,6425,5320,2216
2703,6447,5311,2194
2729,6466,5271,2170
2764,6447,5252,2194
2771,6353,5246,2244
2764,6280,5252,2286
2772,6260,5222,2288
2826,6280,5192,2286
2877,6249,5173,2309
2887,6196,5192,2377
2864,6140,5199,2441
2887,6112,5192,2469
2956,6067,5154,2458
3010,6028,5132,2469
3004,5984,5118,2511
3010,5945,5132,2560
3068,5865,5132,2567
3133,5777,5132,2560
3122,5684,5117,2579
3071,5610,5132,2651
3049,5497,5154,2719
3071,5359,5192,2743
3065,5204,5211,2728
3010,5107,5252,2743
2934,5029,5297,2790
2887,4940,5371,2834
2840,4798,5441,2834
2764,4689,5550,2834
2641,4626,5679,2867
2519,4605,5849,2926
2416,4554,6013,2946
2334,4521,6207,2926
2241,4527,6419,2901
2150,4605,6684,2926
2070,4705,6950,2975
2027,4856,7221,3017
2025,5041,7459,3021
2089,5275,7699,3017
2184,5511,7911,3013
2273,5777,8116,3017
2327,6037,8290,3013
2396,6280,8474,3017
2489,6454,8635,3019
2580,6614,8773,3017
2619,6773,8858,3003
2641,6949,8952,3017
2670,7088,9043,3059
2703,7200,9131,3109
2703,7258,9163,3118
2703,7284,9191,3109
2723,7271,9214,3099
2764,7284,9250,3109
2776,7318,9249,3110
2764,7368,9250,3109
2751,7374,9244,3102
2764,7368,9250,3109
2775,7355,9220,3108
2764,7368,9191,3109
2728,7365,9151,3103
2703,7368,9131,3109
2695,7359,9075,3108
2703,7368,9012,3109
2701,7362,8934,3101
2703,7368,8892,3109
2702,7360,8837,3111
2703,7368,8773,3109
2693,7361,8670,3094
2703,7368,8594,3109
2730,7360,8526,3149
2764,7368,8474,3200
2770,7361,8381,3211
2764,7368,8295,3200
2757,7360,8218,3186
2764,7368,8176,3200
2745,7342,8099,3207
2764,7368,7997,3200
2806,7407,7861,3181
2764,7368,7758,3200
2671,7269,7662,3245
2764,7368,7579,3291
2920,7521,7459,3298
2764,7368,7341,3291
2501,7098,7210,3284
2764,7368,7102,3291
3173,7774,6974,3288
2764,7368,6863,3291
2120,6717,6753,3291
2764,7368,6684,3291
3795,8373,6616,3279
2764,7284,6565,3291
865,5333,6495,3330
2703,7200,6445,3383
8490,12991,6398,3397
11733,16076,6386,3383
8141,12211,6374,3363
2211,6196,6386,3383
477,4662,6381,3425
2580,7033,6386,3474
3740,8244,6375,3488
2703,7117,6386,3474
1986,6364,6383,3452
2580,7033,6386,3474
2967,7473,6370,3522
2519,7033,6386,3566
2200,6705,6410,3568
2457,6949,6445,3566
2675,7102,6445,3564
2580,6949,6445,3566
2497,6850,6437,3552
2580,6949,6445,3566
2628,6990,6438,3608
2580,6949,6445,3657
2522,6902,6444,3664
2519,6866,6445,3657
2539,6763,6412,3651
2580,6698,6386,3657
2584,6697,6368,3647
2580,6782,6386,3657
2602,6853,6389,3693
2641,6866,6386,3749
2631,6802,6350,3764
2580,6782,6326,3749
2508,6807,6307,3727
2457,6866,6326,3749
2409,6862,6333,3792
2396,6866,6326,3840
2391,6858,6283,3849
2396,6866,6266,3840
2388,6853,6262,3823
2396,6866,6266,3840
2400,6871,6232,3878
2396,6866,6207,3931
2397,6836,6194,3948
2457,6866,6207,3931
2536,6957,6185,3904
2519,7033,6147,3931
2339,6911,6098,3986
2150,6698,6087,4023
2226,6844,6083,4011
2764,7787,6087,4023
3734,9277,6060,4069
5037,10801,6028,4114
6608,12319,5982,4107
8293,14150,5968,4114
9584,15627,5962,4157
9828,15238,5968,4206
8781,12435,5941,4200
6941,8791,5908,4206
5102,6281,5863,4247
3747,5359,5849,4297
2863,5129,5841,4293
2273,5024,5849,4297
1847,5067,5826,4337
1536,5275,5789,4389
1285,5392,5738,4386
1106,5442,5729,4389
1020,5592,5731,4426
1044,5861,5729,4480
1116,6020,5690,4481
1167,6028,5670,4480
1135,5948,5664,4511
1044,5861,5670,4571
960,5746,5637,4583
983,5693,5610,4571
1119,5724,5596,4584
1351,5861,5610,4663
1613,6011,5606,4732
1904,6196,5610,4754
2157,6345,5608,4733
2334,6447,5610,4754
2410,6459,5577,4804
2457,6447,5550,4846
2514,6435,5534,4836
2580,6447,5550,4846
2616,6441,5551,4888
2641,6447,5550,4937
2672,6447,5539,4933
2703,6447,5550,4937
2706,6405,5552,4974
2703,6363,5550,5029
2705,6316,5517,5031
2703,6280,5490,5029
2653,6224,5472,5057
2580,6196,5490,5120
2541,6187,5498,5137
2580,6196,5490,5120
2636,6162,5449,5096
2641,6112,5431,5120
2592,6053,5425,5161
2580,6028,5431,5211
2633,6015,5400,5223
2703,6028,5371,5211
2714,6032,5352,5186
2703,6028,5371,5211
2717,5987,5378,5261
2764,5945,5371,5303
2781,5896,5333,5295
2764,5861,5311,5303
2746,5813,5297,5340
2764,5777,5311,5394
2797,5734,5313,5401
2826,5693,5311,5394
2831,5615,5278,5385
2826,5526,5252,5394
2817,5429,5230,5388
2826,5359,5252,5394
2833,5256,5278,5396
2826,5107,5311,5394
2793,4914,5309,5372
2764,4772,5311,5394
2737,4680,5319,5446
2703,4605,5371,5486
2642,4477,5424,5447
2580,4354,5490,5394
2520,4254,5552,5371
2457,4186,5670,5394
2350,4091,5826,5397
2211,4019,6028,5394
2068,3988,6223,5386
1966,4019,6445,5394
1894,4046,6672,5387
1843,4103,6923,5394
1796,4217,7154,5398
1781,4438,7400,5394
1798,4691,7636,5345
1843,4940,7878,5303
1895,5142,8085,5283
1966,5359,8295,5303
2033,5598,8482,5308
2089,5861,8653,5303
2132,6061,8772,5263
2211,6196,8892,5211
2316,6296,9007,5145
2396,6447,9131,5120
2404,6602,9203,5118
2396,6698,9250,5120
2414,6694,9270,5077
2457,6698,9310,5029
2468,6762,9338,4978
2457,6866,9370,4937
2447,6897,9370,4878
2457,6866,9370,4846
2459,6806,9339,4839
2457,6782,9310,4846
2453,6770,9266,4809
2457,6782,9250,4754
2455,6783,9222,4696
2457,6782,9191,4663
2457,6763,9121,4617
2457,6782,9071,4571
2449,6820,9013,4518
2457,6866,8952,4480
2464,6864,8850,4432
2457,6866,8773,4389
2438,6865,8707,4336
2457,6866,8653,4297
2500,6820,8556,4250
2519,6782,8474,4206
2481,6762,8404,4151
2457,6782,8355,4114
2481,6781,8264,4071
2519,6782,8176,4023
2481,6752,8082,3959
2457,6782,7997,3931
2485,6824,7871,3929
2457,6782,7758,3931
2372,6681,7656,3891
2457,6782,7579,3840
2610,6938,7462,3789
2457,6782,7341,3749
2194,6511,7208,3692
2457,6782,7102,3657
2869,7166,6976,3648
2457,6698,6863,3657
1807,6005,6752,3625
2457,6698,6684,3566
3498,7782,6616,3500
2457,6698,6565,3474
553,4718,6494,3470
2457,6698,6445,3474
8383,12776,6398,3442
11733,16076,6386,3383
8143,12139,6374,3314
2150,5861,6386,3291
354,4128,6381,3295
2396,6447,6386,3291
3478,7664,6375,3244
2396,6531,6386,3200
1717,5775,6384,3186
2396,6447,6386,3200
2838,6882,6369,3175
2396,6447,6386,3109
2073,6158,6412,3035
2334,6447,6445,3017
2554,6612,6442,3026
2457,6447,6445,3017
2377,6344,6443,2964
2457,6447,6445,2926
2482,6465,6410,2920
2396,6363,6386,2926
2319,6253,6371,2886
2334,6196,6386,2834
2393,6125,6382,2810
2457,6112,6386,2834
2461,6158,6382,2851
2457,6280,6386,2834
2488,6368,6355,2783
2519,6363,6326,2743
2473,6275,6305,2727
2396,6280,6326,2743
2323,6368,6335,2753
2273,6447,6326,2743
2214,6398,6282,2696
2211,6363,6266,2651
2230,6374,6262,2631
2211,6363,6266,2651
2146,6278,6232,2667
2150,6280,6207,2651
2228,6363,6194,2598
2273,6363,6207,2560
2246,6245,6184,2550
2273,6280,6147,2560
2362,6454,6099,2558
2334,6447,6087,2560
2100,6193,6082,2563
1966,6280,6087,2560
2376,7127,6061,2520
3440,8540,6028,2469
4827,10123,5980,2443
6266,11889,5968,2469
7822,13650,5965,2491
9460,14568,5968,2469
10416,13706,5937,2406
9706,11219,5908,2377
7362,8262,5872,2384
4730,6028,5849,2377
3084,4867,5809,2324
2457,4521,5789,2286
2081,4561,5778,2286
1597,4772,5789,2286
1203,5006,5768,2237
1044,5191,5729,2194
957,5273,5678,2191
860,5359,5670,2194
837,5507,5671,2150
921,5693,5670,2103
977,5761,5631,2095
921,5693,5610,2103
802,5546,5602,2065
737,5442,5610,2011
758,5392,5581,1993
860,5442,5550,2011
987,5543,5530,1992
1167,5693,5550,1920
1408,5816,5558,1844
1720,5945,5550,1829
1988,6043,5512,1843
2150,6112,5490,1829
2214,6118,5478,1771
2273,6112,5490,1737
2345,6103,5489,1741
2396,6112,5490,1737
2396,6105,5481,1687
2396,6112,5490,1646
2424,6113,5491,1644
2457,6112,5490,1646
2456,6069,5458,1600
2457,6028,5431,1554
2486,6005,5412,1548
2519,6028,5431,1554
2500,6040,5440,1514
2457,6028,5431,1463
2438,5977,5388,1447
2457,5945,5371,1463
2466,5930,5369,1465
2457,5945,5371,1463
2444,5945,5336,1467
2457,5945,5311,1463
2482,5911,5302,1420
2519,5861,5311,1371
2549,5796,5284,1354
2580,5777,5252,1371
2605,5780,5230,1379
2641,5777,5252,1371
2674,5726,5261,1363
2703,5693,5252,1371
2725,5689,5211,1377
2764,5693,5192,1371
2804,5628,5183,1362
2826,5526,5192,1371
2819,5422,5185,1383
2826,5359,5192,1371
2856,5283,5189,1324
2887,5191,5192,1280
2871,5064,5177,1267
2826,4940,5192,1280
2781,4804,5218,1285
2764,4689,5252,1280
2742,4586,5245,1275
2703,4521,5252,1280
2641,4444,5284,1281
2580,4354,5371,1280
2501,4244,5455,1278
2396,4186,5550,1280
2263,4171,5645,1279
2150,4186,5789,1280
2055,4173,5951,1280
1966,4186,6147,1280
1876,4262,6341,1276
1843,4438,6565,1280
1867,4641,6793,1283
1904,4856,7042,1280
1918,5077,7260,1271
1966,5359,7460,1280
2060,5638,7628,1292
2150,5861,7818,1280
2181,5986,8001,1231
2211,6112,8176,1189
2274,6271,8300,1179
2334,6447,8415,1189
2336,6552,8506,1187
2334,6614,8594,1189
2365,6654,8647,1196
2396,6698,8713,1189
2367,6702,8774,1144
2334,6698,8833,1097
2352,6690,8837,1083
2396,6698,8833,1097
2385,6688,8820,1102
2334,6698,8833,1097
2305,6728,8828,1093
2334,6782,8833,1097
2374,6794,8810,1096
2396,6782,8773,1097
2394,6758,8699,1098
2396,6782,8653,1097
2395,6821,8621,1091
2396,6866,8594,1097
2391,6868,8507,1108
2396,6866,8415,1097
2397,6855,8332,1051
2396,6866,8295,1006
2386,6861,8241,992
2396,6866,8176,1006
2422,6858,8079,1012
2457,6866,7997,1006
2465,6859,7901,1000
2457,6866,7818,1006
2447,6860,7719,1009
2457,6866,7639,1006
2443,6837,7546,1001
2457,6866,7460,1006
2491,6912,7340,1009
2457,6866,7221,1006
2395,6755,7088,998
2519,6866,6982,1006
2684,7042,6862,1017
2519,6866,6744,1006
2251,6533,6607,959
2519,6782,6505,914
2913,7214,6410,900
2457,6782,6326,914
1782,6054,6219,921
2457,6698,6147,914
3526,7774,6101,907
2457,6698,6087,914
513,4735,6050,919
2457,6782,6028,914
8450,12906,6013,906
11733,16076,6028,914
7942,11885,6023,926
1843,5526,6028,914
169,4020,6022,869
2396,6614,6028,823
3526,7869,6015,808
2396,6614,6028,823
1706,5835,6050,832
2396,6614,6087,823
2802,7108,6089,812
2334,6614,6087,823
2070,6275,6076,836
2396,6614,6087,823
2577,6860,6083,776
2396,6698,6087,731
2308,6535,6080,718
2457,6614,6087,731
2534,6676,6081,738
2457,6614,6087,731
2380,6500,6082,723
2396,6447,6087,731
2447,6428,6079,738
2519,6447,6087,731
2559,6432,6084,718
2580,6447,6087,731
2589,6496,6076,776
2580,6531,6087,823
2522,6470,6091,835
2457,6447,6087,823
2391,6506,6048,813
2334,6614,6028,823
2272,6627,6021,830
2273,6614,6028,823
2295,6587,5997,810
2273,6531,5968,823
2219,6459,5950,865
2273,6531,5968,914
2391,6654,5971,931
2396,6614,5968,914
2294,6450,5937,896
2334,6531,5908,914
2482,6771,5865,963
2396,6698,5849,1006
2056,6310,5841,1015
2027,6447,5849,1006
2676,7551,5824,1000
3747,9126,5789,1006
4962,10612,5742,1008
6511,12224,5729,1006
8348,13914,5724,1003
9644,14652,5729,1006
9523,13420,5703,1006
8108,10717,5670,1006
6254,7967,5625,1004
4607,6112,5610,1006
3309,5123,5602,1005
2396,4772,5610,1006
1873,4850,5587,1004
1597,5107,5550,1006
1347,5263,5500,1005
1106,5359,5490,1006
958,5498,5492,1005
921,5693,5490,1006
915,5829,5451,1005
921,5945,5431,1006
932,6030,5425,1005
921,6028,5431,1006
