II,V,PLETH
10689,13864,5537
11997,15671,6229
10495,13864,5446
9699,12981,5033
10300,13945,5401
10562,14422,5611
10106,13783,5355
9970,13443,5179
10300,13864,5310
10296,14054,5380
10009,13783,5264
10038,13668,5180
10300,13864,5219
10250,13903,5227
10009,13783,5174
9949,13770,5134
10009,13864,5128
9957,13837,5103
10009,13783,5083
10263,13810,5082
10398,13864,5083
10179,13808,5052
10009,13783,5037
10132,13813,5033
10300,13864,5037
10161,13753,5009
10009,13621,4992
10136,13603,4986
10398,13783,4992
10405,13900,4966
10300,13864,4947
10305,13739,4937
10398,13783,4947
10345,13886,4924
10300,13864,4901
10430,13655,4883
10689,13621,4901
10799,13846,4916
10786,14107,4947
10733,14070,4976
10689,13945,5037
10566,13993,5097
10495,14269,5174
10564,14464,5235
10786,14512,5310
10991,14413,5382
11175,14269,5491
11346,14063,5613
11564,13945,5764
11713,13873,5911
11758,13783,6081
11667,13598,6239
11564,13539,6399
11454,13594,6542
11369,13621,6717
11286,13464,6897
11272,13377,7080
11174,13442,7217
10883,13539,7352
10473,13449,7482
10300,13377,7624
10339,13431,7725
10300,13539,7806
10054,13494,7865
10009,13458,7942
10241,13501,7997
10398,13539,8033
10171,13426,8028
10009,13377,8033
10175,13486,8031
10398,13621,8033
10239,13554,7992
10009,13458,7942
10093,13442,7882
10398,13458,7851
10454,13357,7809
10300,13377,7760
10205,13663,7683
10300,14107,7624
10447,14298,7557
10786,14188,7488
11517,13877,7387
12730,13458,7307
14218,12638,7232
15839,11269,7170
17363,9484,7075
18560,7864,6989
19090,6804,6907
18754,6486,6853
17379,6772,6780
15159,7621,6717
12663,8803,6643
10786,10053,6580
9976,11028,6500
10009,11756,6444
10118,12309,6393
9912,12810,6354
9587,13197,6280
9620,13539,6217
9878,13762,6159
9912,13864,6127
9613,13845,6076
9523,13945,6036
9797,14133,5985
10009,14269,5945
9797,14211,5888
9620,14188,5854
9786,14247,5826
10009,14269,5809
9833,14139,5760
9620,14107,5718
9732,14222,5681
10009,14269,5673
10007,14065,5649
9912,13945,5627
9980,14078,5594
10106,14269,5582
10006,14203,5558
9912,14107,5537
9996,14139,5501
10106,14188,5491
10012,14032,5485
10009,13945,5491
10250,14057,5470
10495,14188,5446
10416,14060,5411
10300,13945,5401
10425,14009,5391
10689,14107,5401
10738,13970,5397
10689,13864,5401
10735,13958,5391
10883,14107,5401
10895,14004,5413
10883,13864,5446
11026,13869,5466
11369,13945,5491
11616,13810,5505
11661,13621,5537
11557,13531,5557
11564,13539,5582
11732,13448,5592
12049,13377,5627
12329,13371,5668
12535,13377,5718
12629,13238,5740
12730,13134,5764
12868,13148,5779
13118,13215,5809
13348,13091,5826
13507,12891,5854
13599,12765,5874
13799,12810,5900
13989,12810,5899
13993,12729,5900
13800,12612,5891
13799,12648,5900
14057,12727,5897
14284,12729,5900
14198,12549,5891
14090,12404,5900
14169,12381,5899
14284,12485,5900
14133,12555,5875
13896,12648,5854
13741,12732,5824
13604,12810,5809
13296,12810,5783
13021,12891,5764
12853,13045,5733
12632,13215,5718
12191,13274,5693
11855,13377,5673
11757,13521,5640
11661,13621,5627
11266,13551,5606
10883,13539,5582
10787,13671,5529
10883,13864,5491
10823,13888,5460
10689,13864,5446
10592,13877,5415
10495,13945,5401
10228,13909,5393
10009,13864,5401
9991,13840,5380
10106,13864,5355
10056,13830,5322
9912,13864,5310
9857,13975,5285
10009,14107,5264
10129,14040,5233
10106,13864,5219
9991,13743,5194
10009,13864,5174
10065,14041,5140
10009,14107,5128
9846,13969,5121
9912,13864,5128
10173,13863,5109
10300,13945,5083
10110,13920,5045
10009,13864,5037
10167,13798,5034
10300,13783,5037
10126,13743,5014
10009,13783,4992
10160,13839,4961
10300,13864,4947
10126,13781,4932
10009,13783,4947
10168,13844,4952
10300,13864,4947
10098,13753,4909
10009,13783,4901
10325,13967,4915
10689,14107,4947
10606,14001,4942
10398,13945,4947
10469,14079,4970
10689,14269,5037
10635,14261,5098
10495,14269,5174
10592,14398,5249
10883,14512,5355
10994,14364,5457
10981,14188,5582
11080,14133,5707
11369,14107,5854
11567,13864,5998
11564,13621,6172
11401,13554,6349
11272,13621,6535
11216,13531,6691
11272,13377,6853
11321,13301,7006
11272,13377,7170
10964,13421,7308
10495,13458,7443
10111,13508,7556
10106,13621,7670
10284,13624,7758
10300,13539,7851
10064,13450,7924
10009,13539,7987
10196,13653,8010
10300,13621,8033
10060,13427,8035
9912,13377,8033
10081,13485,8000
10300,13539,7987
10203,13400,7970
10106,13377,7942
