II,V,PLETH,RESP
-183,210,-80,-221
-196,204,-39,-232
-174,162,29,-197
-183,166,75,-203
-182,158,131,-198
-177,146,182,-189
-171,141,228,-181
-170,146,265,-179
-169,141,301,-178
-162,98,340,-172
-151,10,385,-165
-138,-91,432,-160
-126,-134,480,-156
-122,-46,523,-150
-130,193,559,-145
-150,513,588,-143
-174,786,615,-140
-192,894,640,-136
-197,802,667,-130
-191,572,694,-125
-179,319,719,-119
-169,138,740,-114
-164,61,759,-110
-164,58,780,-106
-166,79,807,-102
-167,91,840,-97
-167,90,881,-91
-166,84,923,-86
-165,85,962,-81
-163,92,992,-76
-160,101,1015,-71
-157,107,1030,-67
-155,110,1045,-62
-152,113,1054,-57
-149,114,1066,-51
-145,115,1074,-46
-139,116,1083,-41
-131,121,1087,-37
-121,134,1093,-33
-111,149,1093,-28
-102,169,1097,-22
-96,186,1094,-15
-94,198,1097,-8
-94,206,1094,-2
-97,209,1096,2
-100,204,1094,6
-103,194,1098,10
-104,179,1095,14
-103,162,1096,20
-100,145,1090,28
-96,131,1086,36
-91,119,1076,44
-87,111,1069,53
-82,104,1059,62
-77,97,1052,72
-73,87,1042,81
-68,77,1035,92
-64,68,1026,103
-61,61,1020,114
-59,57,1015,124
-58,57,1013,133
-58,57,1011,143
-59,57,1007,152
-60,56,999,161
-63,56,988,169
-64,57,974,177
-66,62,959,185
-68,70,942,193
-71,83,924,202
-75,101,904,212
-85,130,883,223
-98,163,859,234
-114,196,840,244
-124,214,823,251
-128,209,816,256
-120,179,810,258
-113,138,809,259
-108,103,804,260
-123,93,798,262
-151,113,785,263
-200,156,772,265
-254,213,754,265
-319,275,739,265
-381,340,721,263
-451,407,709,262
-515,478,694,260
-583,545,685,259
-639,608,673,256
-696,656,666,253
-744,694,655,249
-797,714,646,244
-851,723,629,239
-916,713,611,235
-986,690,587,233
-1066,650,563,232
-1152,598,538,231
-1251,530,517,229
-1359,442,498,225
-1479,331,486,220
-1607,196,476,215
-1740,43,467,211
-1874,-119,455,208
-2004,-283,440,205
-2127,-453,421,202
-2239,-641,400,197
-2334,-865,379,190
-2407,-1132,363,181
-2453,-1432,349,172
-2470,-1737,339,163
-2460,-2007,329,155
-2427,-2208,319,146
-2376,-2321,307,136
-2310,-2346,295,124
-2235,-2301,283,110
-2150,-2201,273,96
-2058,-2068,263,80
-1959,-1910,254,65
-1854,-1743,244,51
-1745,-1576,232,39
-1635,-1424,218,28
-1528,-1290,203,18
-1425,-1179,186,9
-1329,-1085,170,0
-1232,-1000,154,-9
-1138,-919,139,-18
-1034,-836,126,-26
-929,-753,116,-33
-810,-668,106,-39
-692,-588,96,-44
-566,-509,83,-49
-448,-438,66,-53
-329,-363,47,-57
-224,-292,29,-60
-122,-210,12,-61
-34,-130,-4,-62
52,-43,-20,-64
129,33,-38,-66
207,106,-57,-69
276,160,-75,-74
342,201,-90,-80
398,222,-102,-87
448,231,-112,-95
489,223,-121,-103
525,210,-133,-111
557,188,-146,-120
588,166,-161,-127
618,142,-178,-133
649,118,-194,-140
680,94,-210,-149
712,73,-225,-158
745,51,-238,-170
778,31,-248,-180
814,11,-258,-190
848,-8,-268,-197
886,-26,-282,-202
920,-44,-298,-205
960,-61,-319,-208
996,-77,-340,-211
1039,-93,-360,-215
1079,-112,-374,-220
1127,-130,-386,-225
1172,-149,-395,-231
1226,-165,-406,-236
1275,-179,-416,-238
1333,-188,-431,-241
1385,-195,-446,-241
1445,-196,-463,-242
1498,-194,-478,-241
1558,-184,-496,-241
1609,-169,-510,-241
1662,-145,-528,-241
1707,-116,-543,-241
1751,-82,-560,-241
1785,-47,-575,-241
1818,-8,-593,-242
1841,32,-608,-241
1860,75,-624,-240
1868,119,-637,-238
1871,164,-650,-236
1863,209,-659,-232
1849,252,-669,-228
1825,293,-678,-226
1794,333,-689,-227
1753,370,-700,-229
1706,405,-714,-234
1652,438,-729,-239
1592,467,-745,-245
1525,492,-761,-248
1456,514,-778,-252
1382,530,-792,-256
1307,543,-806,-262
1229,553,-817,-269
1150,560,-828,-280
1070,566,-835,-292
991,570,-845,-307
913,571,-856,-321
839,570,-874,-336
768,564,-897,-349
702,558,-929,-364
639,550,-961,-378
581,542,-996,-395
525,534,-1021,-412
475,527,-1043,-433
426,518,-1056,-450
383,511,-1068,-468
339,502,-1074,-481
304,496,-1083,-497
267,488,-1086,-511
238,485,-1094,-528
207,480,-1095,-543
184,479,-1101,-559
159,477,-1104,-572
140,477,-1113,-584
120,474,-1119,-590
105,472,-1127,-595
89,466,-1131,-597
77,464,-1136,-598
63,459,-1136,-598
53,457,-1137,-598
41,453,-1136,-595
31,451,-1136,-593
21,446,-1133,-588
12,442,-1129,-582
4,437,-1121,-575
-2,435,-1111,-568
-9,431,-1095,-559
-16,428,-1073,-550
-23,425,-1042,-540
-30,422,-1004,-529
-38,417,-960,-518
-46,413,-917,-509
-53,410,-879,-499
-60,409,-847,-491
-66,408,-818,-481
-73,408,-788,-473
-80,408,-756,-463
-87,408,-718,-455
-95,408,-674,-447
-103,408,-623,-440
-111,406,-568,-432
-120,407,-507,-426
-128,407,-443,-418
-137,406,-378,-411
-145,406,-320,-402
-153,406,-268,-395
-159,402,-222,-387
-164,406,-178,-379
-168,403,-132,-370
-172,402,-80,-362
-175,394,-19,-353
-178,384,50,-347
-179,371,125,-339
-181,358,204,-333
-181,339,282,-325
-181,317,356,-319
-179,292,421,-310
-177,276,477,-301
-175,270,525,-289
-172,257,569,-277
-166,207,615,-263
-157,111,663,-251
-144,-1,716,-239
-132,-55,769,-229
-127,21,821,-218
-135,250,868,-209
-153,564,912,-198
-174,834,954,-187
-189,938,997,-176
-193,842,1040,-166
-186,606,1082,-157
-176,348,1121,-149
-169,163,1154,-141
-168,85,1183,-134
-172,81,1210,-125
-179,102,1240,-116
-185,112,1272,-107
-191,106,1307,-99
-195,94,1341,-91
-200,88,1375,-85
-205,88,1403,-80
-209,91,1430,-76
-213,92,1453,-71
-216,94,1477,-68
-218,96,1494,-65
-220,99,1512,-63
-221,100,1520,-61
-224,100,1531,-60
-226,99,1533,-58
-230,103,1540,-56
-233,104,1539,-55
-237,106,1544,-54
-238,104,1540,-53
-237,96,1544,-53
-234,86,1539,-52
-230,77,1543,-51
-225,69,1540,-48
-220,63,1543,-45
-214,58,1540,-41
-209,53,1543,-38
-203,45,1540,-36
-198,36,1543,-33
-191,26,1538,-30
-185,16,1535,-27
-178,7,1526,-23
-172,-1,1519,-18
-164,-10,1509,-12
-156,-22,1504,-6
-146,-34,1497,1
-135,-45,1492,9
-124,-54,1485,19
-115,-60,1480,30
-106,-67,1472,42
-99,-73,1467,57
-93,-81,1461,72
-89,-88,1458,89
-84,-95,1453,106
-81,-101,1450,122
-76,-106,1443,138
-73,-108,1436,154
-71,-106,1425,169
-77,-96,1415,185
-86,-77,1401,200
-100,-54,1390,214
-107,-41,1378,228
-108,-46,1370,241
-96,-71,1358,253
-85,-106,1349,265
-77,-136,1332,274
-88,-142,1316,283
-112,-119,1290,289
-158,-73,1269,294
-208,-13,1244,298
-271,50,1228,301
-331,118,1207,302
-401,184,1195,303
-465,253,1180,302
-532,316,1172,302
-587,377,1159,299
-641,425,1153,297
-685,466,1140,293
-735,489,1132,290
-786,505,1117,284
-848,500,1105,279
-915,483,1086,274
-995,449,1068,271
-1082,406,1044,268
-1183,350,1021,265
-1294,278,994,261
-1419,185,973,256
-1552,72,951,250
-1690,-58,933,243
-1828,-198,913,236
-1963,-343,893,229
-2091,-498,870,222
-2206,-676,847,214
-2304,-894,826,205
-2378,-1159,809,196
-2425,-1459,796,186
-2442,-1765,785,176
-2430,-2039,772,165
-2393,-2247,756,154
-2337,-2370,735,143
-2264,-2409,715,131
-2178,-2377,695,118
-2081,-2288,681,104
-1975,-2159,668,89
-1862,-2000,659,74
-1743,-1829,649,58
-1622,-1658,639,42
-1500,-1503,624,28
-1383,-1369,609,14
-1270,-1257,590,2
-1165,-1160,570,-9
-1061,-1072,545,-20
-959,-989,523,-33
-850,-904,502,-46
-737,-820,487,-60
-613,-733,473,-72
-490,-647,462,-83
-362,-558,444,-92
-245,-473,423,-98
-131,-382,392,-104
-34,-297,361,-110
56,-208,330,-117
133,-130,306,-125
208,-53,284,-134
277,10,268,-142
348,70,252,-150
414,114,236,-158
477,151,219,-165
529,169,203,-172
575,175,187,-180
611,164,171,-187
645,147,154,-194
678,125,134,-200
711,106,112,-204
744,88,87,-207
776,72,62,-210
806,54,39,-212
833,34,21,-214
861,13,9,-216
888,-7,4,-219
921,-25,1,-221
953,-38,-1,-222
990,-50,-8,-222
1025,-61,-20,-222
1065,-72,-38,-221
1101,-84,-59,-218
1143,-98,-82,-213
1181,-116,-103,-209
1226,-133,-122,-203
1267,-151,-138,-196
1317,-165,-154,-190
1362,-179,-169,-183
1418,-188,-185,-177
1468,-194,-197,-170
1526,-195,-209,-163
1577,-195,-218,-156
1632,-190,-229,-150
1678,-183,-241,-142
1726,-170,-259,-133
1765,-154,-279,-125
1806,-131,-303,-116
1840,-101,-325,-107
1874,-62,-347,-98
1900,-17,-365,-88
1921,33,-382,-78
1930,85,-395,-66
1931,139,-406,-54
1920,192,-415,-41
1902,241,-426,-30
1873,284,-439,-18
1838,321,-458,-6
1795,351,-485,7
1747,376,-516,21
1692,398,-547,35
1632,418,-576,48
1564,436,-599,60
1492,455,-618,71
1414,472,-632,82
1334,487,-644,92
1250,498,-654,103
1167,502,-665,114
1085,501,-673,124
1008,495,-684,133
933,484,-694,142
865,470,-707,150
799,455,-721,156
739,438,-740,163
681,417,-758,168
630,395,-781,173
581,371,-803,176
539,348,-828,178
497,327,-844,178
461,309,-860,179
423,296,-871,178
392,288,-888,179
357,279,-905,178
330,272,-932,179
299,265,-958,178
275,259,-986,179
249,252,-1001,178
230,248,-1012,179
209,244,-1015,178
194,240,-1020,179
177,232,-1023,178
166,223,-1031,178
153,213,-1039,177
145,206,-1048,177
136,200,-1052,176
131,198,-1055,177
124,195,-1055,179
120,191,-1055,182
115,182,-1054,185
113,172,-1055,187
110,159,-1055,189
109,149,-1053,193
106,143,-1048,198
104,140,-1040,205
101,137,-1026,212
98,133,-1009,221
95,127,-988,228
93,119,-966,237
91,111,-941,247
90,105,-915,259
89,105,-888,272
87,109,-856,285
85,116,-821,299
83,122,-780,312
80,125,-736,324
77,126,-690,336
74,127,-643,347
72,127,-599,357
69,129,-558,366
66,131,-523,375
63,128,-487,382
59,131,-450,387
55,130,-409,390
52,131,-363,392
49,129,-309,392
45,128,-254,390
42,129,-197,386
38,131,-141,380
34,130,-83,372
31,127,-31,361
27,124,16,347
22,132,54,333
16,147,87,317
9,153,115,301
5,118,145,282
7,33,177,262
12,-71,215,240
16,-119,254,217
11,-34,294,192
-8,209,330,167
-39,541,366,142
-73,833,399,116
-100,965,431,89
-112,897,462,63
-112,687,491,36
-105,449,517,9
-99,278,540,-17
-99,207,559,-41
-103,206,576,-65
-109,227,592,-87
-114,238,608,-107
-117,233,627,-127
-119,222,647,-148
-121,217,670,-167
-123,216,692,-185
-126,216,711,-202
-127,213,723,-218
-129,209,733,-232
-130,207,738,-245
-130,207,745,-255
-129,208,749,-265
-127,208,757,-271
-126,204,762,-276
-125,203,768,-279
-123,198,769,-280
-123,194,771,-280
-121,188,770,-279
-120,182,772,-276
-117,177,770,-273
-113,175,771,-268
-109,171,770,-261
-105,167,773,-253
-100,160,771,-243
-96,153,771,-232
-91,146,766,-220
-87,140,762,-208
-82,134,752,-195
-78,129,744,-182
