II,V,PLETH,RESP
293,383,2982,-538
437,368,4047,-724
387,167,4149,-747
185,-22,3820,-708
17,-76,3672,-701
-45,-87,3764,-726
-133,-174,3825,-742
-312,-263,3722,-740
-444,-156,3597,-741
-421,186,3573,-753
-366,531,3599,-767
-461,649,3552,-771
-644,574,3454,-774
-725,551,3396,-784
-679,697,3395,-796
-662,859,3367,-800
-765,835,3294,-802
-902,668,3227,-810
-940,571,3202,-820
-859,601,3177,-823
-779,599,3128,-826
-854,494,3068,-835
-1108,494,3035,-845
-1338,808,3008,-845
-1299,1329,2978,-848
-969,1682,2928,-859
-494,1528,2893,-871
117,714,2870,-870
974,-666,2851,-870
1913,-2193,2810,-874
2405,-3219,2779,-882
2093,-3302,2760,-881
1247,-2568,2747,-882
479,-1584,2709,-887
108,-849,2677,-894
-6,-496,2657,-893
-131,-337,2645,-894
-378,-136,2613,-902
-704,196,2589,-912
-993,554,2576,-912
-1128,789,2567,-912
-1076,862,2531,-917
-937,874,2500,-925
-851,914,2482,-924
-876,972,2468,-924
-959,966,2428,-931
-1002,885,2389,-942
-924,814,2363,-943
-735,845,2345,-944
-549,948,2302,-947
-483,1010,2256,-954
-526,966,2219,-956
-539,859,2195,-956
-458,781,2153,-959
-360,756,2106,-969
-341,768,2063,-975
-380,798,2037,-977
-398,839,2002,-975
-364,865,1959,-978
-278,846,1908,-982
-134,791,1875,-984
7,744,1849,-980
26,726,1830,-980
-83,687,1802,-983
-148,581,1785,-985
-17,435,1782,-981
248,340,1802,-977
480,323,1819,-976
599,326,1836,-979
631,289,1857,-975
603,231,1911,-965
556,182,1973,-958
560,103,2026,-962
634,-75,2063,-960
696,-311,2135,-942
681,-452,2233,-925
626,-383,2323,-934
606,-174,2377,-940
618,-9,2455,-902
623,7,2566,-860
612,-57,2676,-895
597,-78,2737,-931
545,-11,2803,-757
408,98,2904,-302
207,212,3011,176
27,306,3068,336
-91,359,3114,99
-203,362,3184,-312
-356,369,3266,-634
-462,444,3307,-748
-378,586,3333,-695
-139,720,3372,-593
3,768,3423,-555
-148,710,3444,-575
-487,596,3456,-564
-731,517,3473,-490
-707,531,3503,-430
-481,603,3510,-428
-212,646,3516,-425
-13,640,3530,-365
82,643,3567,-298
73,689,3593,-281
3,735,3613,-278
-40,735,3627,-232
10,727,3651,-164
107,771,3667,-131
147,845,3680,-123
126,851,3679,-92
150,737,3682,-36
247,555,3678,5
303,395,3677,18
260,262,3661,40
212,113,3647,88
231,-45,3628,138
223,-134,3618,162
120,-140,3594,173
48,-140,3562,204
142,-181,3518,253
310,-176,3488,282
341,-45,3454,289
188,160,3410,311
-32,331,3345,361
-195,425,3296,397
-295,470,3257,399
-361,474,3213,412
-405,451,3143,462
-423,453,3087,504
-418,520,3048,504
-397,604,3014,509
-373,621,2950,554
-384,557,2894,597
-479,482,2858,597
-637,469,2835,597
-718,532,2786,639
-589,660,2742,683
-300,850,2713,683
17,998,2702,681
443,819,2674,717
1263,46,2652,761
2516,-1193,2641,765
3708,-2319,2640,760
4156,-2766,2621,788
3643,-2449,2603,827
2585,-1718,2592,832
1602,-977,2589,829
1006,-458,2569,851
729,-214,2553,885
579,-149,2542,894
457,-89,2538,892
355,46,2517,908
262,182,2501,938
160,235,2492,950
73,242,2488,950
46,265,2464,958
81,289,2437,976
136,310,2412,985
206,381,2396,988
337,488,2366,994
529,511,2331,1010
653,402,2295,1021
582,292,2273,1027
367,310,2242,1030
224,388,2204,1044
240,399,2157,1058
315,339,2122,1067
323,304,2091,1066
335,311,2064,1069
451,310,2025,1077
641,284,1995,1085
788,276,1975,1084
853,279,1975,1085
832,232,1968,1090
715,100,1958,1097
553,-56,1951,1096
517,-140,1979,1096
698,-116,2013,1097
962,-49,2035,1102
1090,-49,2044,1102
1045,-167,2101,1102
977,-349,2192,1103
1039,-501,2271,1108
1249,-582,2311,1108
1546,-615,2388,1107
1838,-643,2515,1106
2040,-694,2636,1108
