II,V,PLETH,ABP
-208,1110,3679,1720
-238,1513,4993,2375
-216,1546,5133,2519
-211,1409,4750,2433
-231,1348,4592,2459
-235,1390,4721,2623
-212,1410,4810,2786
-189,1341,4706,2867
-177,1264,4579,2945
-159,1270,4573,3075
-124,1345,4622,3234
-82,1390,4584,3351
-41,1365,4491,3445
-11,1306,4451,3555
14,1266,4475,3695
40,1244,4462,3815
85,1221,4399,3920
140,1193,4351,4027
193,1180,4352,4157
227,1210,4341,4277
265,1285,4292,4391
316,1349,4226,4495
378,1346,4189,4610
441,1301,4156,4711
531,1308,4132,4818
654,1368,4100,4917
800,1381,4089,5028
935,1297,4081,5128
1058,1210,4079,5237
1174,1206,4058,5335
1308,1241,4047,5438
1469,1226,4036,5523
1679,1180,4034,5611
1917,1159,4010,5685
2153,1149,3992,5771
2367,1093,3976,5845
2583,987,3970,5924
2805,853,3948,5986
3007,689,3935,6052
3165,503,3924,6103
3313,357,3922,6159
3485,282,3903,6196
3670,217,3891,6239
3807,87,3880,6266
3861,-91,3878,6302
3846,-247,3860,6323
3805,-351,3848,6350
3748,-436,3836,6362
3662,-519,3833,6382
3529,-580,3816,6387
3370,-609,3804,6395
3205,-644,3792,6385
3039,-728,3789,6384
2842,-846,3771,6373
2604,-926,3756,6371
2341,-929,3736,6352
2103,-896,3727,6336
1923,-900,3707,6304
1809,-957,3695,6280
1727,-1024,3679,6242
1643,-1055,3675,6209
1521,-1053,3661,6161
1359,-1027,3648,6122
1164,-967,3626,6069
976,-867,3615,6020
826,-764,3597,5951
748,-718,3584,5891
726,-729,3560,5818
717,-711,3547,5752
668,-574,3531,5664
577,-339,3521,5577
471,-147,3501,5478
395,-119,3493,5392
354,-213,3483,5293
341,-277,3475,5196
328,-219,3451,5081
314,-104,3436,4975
296,-40,3421,4861
280,-41,3411,4761
252,-22,3385,4652
216,61,3369,4556
185,160,3354,4458
183,186,3346,4379
203,134,3320,4297
216,75,3302,4236
184,73,3287,4176
118,111,3279,4132
62,133,3257,4081
60,110,3244,4042
102,73,3235,3997
139,56,3232,3967
125,65,3210,3932
68,80,3192,3910
13,91,3177,3882
3,97,3169,3863
44,92,3146,3833
104,60,3127,3816
147,-8,3110,3797
155,-100,3102,3791
128,-179,3081,3775
81,-213,3067,3765
39,-203,3055,3748
22,-165,3052,3744
16,-105,3035,3734
-4,-35,3019,3732
-32,1,3000,3722
-29,-40,2991,3720
11,-120,2971,3710
40,-148,2954,3706
28,-98,2933,3691
4,-54,2922,3681
17,-95,2905,3665
57,-183,2892,3657
71,-218,2876,3641
45,-192,2870,3632
24,-192,2858,3616
46,-270,2845,3607
79,-344,2824,3592
57,-306,2812,3584
-24,-173,2796,3568
-94,-95,2776,3555
-91,-172,2741,3533
-33,-331,2714,3520
16,-402,2691,3504
30,-325,2674,3498
32,-212,2647,3482
38,-197,2629,3469
33,-276,2615,3447
-1,-330,2607,3434
-43,-281,2586,3417
-54,-187,2573,3411
-14,-154,2565,3396
52,-201,2560,3384
96,-240,2538,3361
87,-195,2519,3348
40,-107,2505,3333
-7,-72,2496,3323
-31,-105,2472,3301
-37,-132,2452,3286
-41,-111,2438,3269
-40,-91,2430,3261
-24,-125,2409,3246
4,-179,2394,3237
22,-195,2385,3222
6,-178,2382,3213
-41,-176,2363,3193
-86,-191,2344,3177
-102,-171,2328,3158
-86,-106,2320,3150
-58,-50,2298,3135
-35,-52,2279,3126
-27,-82,2261,3110
-30,-81,2252,3101
-30,-52,2233,3086
-12,-61,2218,3077
