II,V,ABP,RESP
5000,8995,3531,6856
5805,10199,3975,7766
5337,8995,3478,6856
5140,8334,3223,6379
5577,8934,3478,6856
5879,9327,3634,7142
5817,8995,3478,6856
5831,8761,3354,6664
6058,8995,3425,6856
6167,9154,3477,6978
6106,9055,3425,6856
6099,9024,3390,6764
6202,9177,3425,6856
6240,9260,3439,6953
6202,9238,3425,6974
6182,9240,3417,6965
6202,9299,3425,6974
6199,9292,3416,6969
6202,9238,3425,6974
6228,9205,3453,6978
6250,9238,3478,6974
6232,9258,3467,6950
6250,9238,3478,6974
6315,9138,3516,7024
6394,9055,3583,7092
6406,8987,3640,7105
6394,8934,3742,7092
6385,8832,3910,7065
6394,8752,4163,7092
6382,8697,4452,7143
6394,8691,4796,7210
6420,8655,5176,7224
6443,8630,5586,7210
6413,8609,5968,7180
6394,8630,6324,7210
6395,8628,6620,7267
6394,8630,6851,7329
6325,8616,6997,7332
6250,8630,7114,7329
6218,8625,7207,7318
6250,8630,7272,7329
6251,8616,7277,7319
6202,8630,7272,7329
6113,8627,7271,7328
6058,8630,7272,7329
6012,8611,7227,7304
5962,8630,7167,7329
5878,8653,7106,7384
5817,8691,7062,7447
5768,8687,6990,7448
5721,8691,6903,7447
5637,8684,6795,7443
5577,8691,6693,7447
5544,8657,6579,7421
5529,8630,6482,7447
5475,8607,6376,7507
5433,8630,6271,7565
5416,8636,6136,7553
5433,8630,6008,7565
5429,8569,5873,7617
5433,8508,5744,7683
5434,8449,5584,7678
5433,8448,5428,7683
5383,8449,5278,7727
5337,8448,5164,7801
5315,8404,5037,7806
5337,8387,4901,7801
5341,8376,4748,7828
5337,8387,4637,7920
5322,8385,4563,7985
5337,8448,4532,8038
5342,8541,4510,8077
5337,8630,4532,8156
5302,8633,4591,8217
5289,8630,4690,8274
5283,8643,4761,8313
5289,8691,4796,8392
5277,8693,4775,8462
5289,8691,4743,8511
5309,8679,4689,8498
5337,8691,4637,8511
5332,8678,4574,8550
5337,8691,4532,8629
5338,8711,4496,8680
5337,8752,4479,8747
5302,8748,4451,8808
5289,8752,4427,8865
5290,8763,4392,8861
5289,8812,4374,8865
5236,8825,4362,8896
5192,8812,4374,8983
5176,8766,4379,9049
5192,8752,4374,9102
5185,8724,4342,9106
5192,8691,4321,9102
5224,8633,4312,9075
5289,8630,4321,9102
5321,8642,4303,9152
5337,8630,4269,9220
5330,8533,4225,9226
5337,8448,4216,9220
5327,8416,4216,9203
5337,8448,4216,9220
5334,8453,4187,9215
5337,8448,4163,9220
5320,8434,4136,9208
5337,8448,4110,9220
5360,8441,4071,9212
5385,8448,4058,9220
5369,8463,4058,9210
5385,8508,4058,9220
5447,8507,4025,9210
5577,8448,4005,9220
5733,8290,4002,9212
5962,8083,4005,9220
6272,7820,3975,9208
6683,7536,3952,9220
7140,7158,3947,9215
7644,6685,3952,9220
8157,6119,3925,9202
8654,5591,3900,9220
9045,5134,3889,9226
9279,4801,3900,9220
9285,4598,3896,9152
9087,4619,3900,9102
8768,4775,3903,9076
8510,4923,3900,9102
8398,4905,3866,9102
8414,4862,3847,9102
8390,4968,3845,9085
8221,5348,3847,9102
7865,5874,3816,9099
7404,6442,3794,9102
6888,6948,3790,9084
6394,7415,3794,9102
5954,7789,3765,9103
5625,8083,3742,9102
5355,8258,3736,9073
5096,8387,3742,9102
4791,8489,3715,9156
4519,8630,3689,9220
4313,8774,3677,9218
4183,8934,3689,9220
4035,9062,3686,9214
3894,9177,3689,9220
3799,9245,3690,9194
3846,9299,3689,9220
3988,9324,3658,9275
4183,9359,3636,9338
4361,9365,3630,9329
4567,9359,3636,9338
4782,9319,3612,9380
5000,9299,3583,9456
5156,9284,3567,9461
5289,9299,3583,9456
5402,9293,3591,9477
5529,9299,3583,9575
5629,9288,3551,9649
5721,9299,3531,9693
5779,9291,3520,9678
5817,9299,3531,9693
5827,9288,3531,9725
5866,9299,3531,9811
5917,9291,3520,9876
5962,9299,3531,9929
5956,9287,3533,9922
5962,9299,3531,9929
5996,9293,3512,9954
6058,9299,3531,10047
6085,9283,3560,10122
6106,9299,3583,10166
6137,9302,3569,10146
6202,9299,3583,10166
6240,9239,3627,10212
6250,9177,3689,10284
6235,9087,3723,10288
6250,8995,3794,10284
6258,8876,3936,10300
6250,8812,4163,10402
6220,8776,4422,10485
6250,8752,4743,10520
6323,8676,5130,10490
6394,8630,5586,10520
6399,8616,6026,10580
6394,8630,6429,10638
6397,8577,6767,10621
6394,8508,7062,10638
6324,8447,7280,10689
6250,8448,7430,10757
6219,8444,7501,10746
6250,8448,7536,10757
6249,8434,7537,10800
6202,8448,7536,10875
6116,8444,7512,10872
6058,8448,7483,10875
6007,8432,7431,10908
5962,8448,7378,10993
5886,8450,7315,11009
5817,8448,7272,10993
5755,8404,7223,10964
5721,8387,7167,10993
5661,8376,7083,10998
5577,8387,7009,10993
5477,8373,6931,10961
5433,8387,6851,10993
5425,8393,6740,11044
5433,8387,6640,11111
5403,8317,6536,11114
5385,8265,6429,11111
5377,8245,6272,11093
5385,8265,6113,11111
5358,8241,5964,11104
5337,8205,5849,11111
5323,8156,5704,11097
5337,8144,5533,11111
5333,8126,5347,11102
5337,8144,5217,11111
5335,8181,5112,11099
5337,8265,5006,11111
5308,8332,4860,11100
5289,8387,4743,11111
5277,8390,4667,11100
5289,8387,4637,11111
5286,8368,4597,11099
5289,8387,4585,11111
5283,8409,4610,11101
5289,8448,4690,11111
5281,8448,4754,11098
5289,8448,4796,11111
5291,8433,4797,11103
5289,8448,4796,11111
5244,8444,4772,11095
5192,8448,4743,11111
5149,8447,4689,11111
5144,8508,4637,11111
5130,8580,4576,11048
5096,8630,4532,10993
5033,8583,4494,10954
5000,8508,4479,10993
4991,8443,4455,11012
5000,8448,4427,10993
4991,8450,4386,10908
5000,8448,4374,10875
5035,8407,4374,10870
5096,8387,4374,10875
5128,8372,4342,10806
5144,8387,4321,10757
5140,8382,4314,10737
5144,8387,4321,10757
5127,8387,4298,10708
5096,8448,4269,10638
5018,8541,4234,10557
4904,8691,4216,10520
4776,8840,4186,10459
4712,8995,4163,10402
4697,9063,4135,10327
4664,9055,4110,10284
4512,8984,4073,10219
4231,8995,4058,10166
3807,9086,4054,10092
3317,9177,4058,10047
2933,9040,4031,9983
2933,8630,4005,9929
3368,8040,3990,9854
4039,7536,4005,9811
4599,7247,4009,9754
4904,7232,4005,9693
4915,7430,3978,9570
4664,7840,3952,9456
4135,8367,3919,9362
3462,8934,3900,9338
2810,9436,3873,9296
2356,9906,3847,9220
2096,10319,3810,9083
2019,10636,3794,8983
2088,10753,3789,8908
2356,10696,3794,8865
2779,10450,3786,8793
3317,10028,3794,8747
3889,9415,3814,8693
4519,8752,3847,8629
5149,8137,3853,8501
5721,7658,3847,8392
6157,7286,3835,8312
6539,7050,3847,8274
6903,6889,3852,8204
7260,6746,3847,8156
7523,6536,3817,8134
7741,6321,3794,8156
7941,6137,3768,8119
8173,6017,3742,8038
8386,5890,3703,7938
8606,5774,3689,7920
8817,5659,3688,7927
9039,5591,3689,7920
9243,5522,3660,7845
9471,5470,3636,7801
9696,5397,3625,7792
9904,5348,3636,7801
10064,5298,3633,7742
10241,5287,3636,7683
10421,5278,3635,7654
10577,5287,3636,7683
10652,5276,3607,7687
10722,5287,3583,7683
10811,5318,3569,7668
10914,5409,3583,7683
10927,5504,3584,7680
10866,5591,3583,7683
