II,V,PLETH,ABP
109,695,-1372,6063
164,792,-1496,6512
220,769,-1364,5799
306,782,-1462,6125
413,719,-1499,6161
538,601,-1505,6067
667,439,-1513,5975
784,255,-1548,6012
868,45,-1586,6054
907,-182,-1604,6010
905,-400,-1623,5960
872,-580,-1654,5964
823,-712,-1687,5980
766,-793,-1707,5954
702,-821,-1726,5933
621,-797,-1747,5937
514,-737,-1767,5941
380,-654,-1781,5926
228,-560,-1797,5911
80,-474,-1817,5910
-44,-411,-1837,5899
-138,-374,-1858,5887
-186,-371,-1882,5885
-226,-360,-1907,5877
-225,-376,-1937,5879
-252,-351,-1966,5872
-246,-346,-1999,5874
-260,-302,-2029,5863
-263,-266,-2061,5862
-249,-228,-2089,5846
-255,-193,-2118,5844
-231,-182,-2141,5826
-231,-184,-2166,5827
-214,-187,-2183,5809
-217,-160,-2201,5814
-232,-43,-2209,5798
-279,181,-2217,5810
-336,494,-2213,5795
-335,771,-2209,5811
-106,794,-2192,5795
592,294,-2173,5811
2008,-967,-2139,5791
4240,-3057,-2101,5807
7105,-5797,-2048,5784
10069,-8719,-1992,5797
12360,-11185,-1922,5775
13218,-12568,-1849,5785
12229,-12516,-1762,5763
9523,-11097,-1673,5769
5776,-8804,-1570,5747
1930,-6347,-1468,5750
-1155,-4364,-1357,5731
-3014,-3167,-1249,5734
-3656,-2677,-1135,5721
-3449,-2548,-1026,5727
-2862,-2397,-914,5719
-2256,-2000,-806,5724
-1789,-1355,-696,5716
-1467,-617,-592,5718
-1230,38,-488,5707
-1038,518,-390,5703
-868,805,-296,5689
-752,974,-208,5684
-665,1052,-124,5670
-624,1106,-45,5665
-584,1123,29,5650
-546,1128,99,5644
-520,1124,165,5625
-477,1104,228,5615
-461,1099,287,5588
-426,1074,345,5574
-404,1055,400,5541
-380,1027,457,5528
-350,997,512,5492
-336,974,569,5481
-324,959,624,5447
-324,949,683,5445
-321,946,737,5414
-318,937,796,5420
-308,922,851,5392
-295,899,913,5410
-275,862,973,5392
-255,825,1037,5429
-237,788,1091,5431
-220,760,1143,5497
-199,734,1179,5540
-175,714,1213,5661
-148,693,1239,5778
-119,672,1275,5979
-94,647,1316,6181
-73,624,1370,6446
-56,601,1425,6688
-38,577,1484,6956
-14,545,1538,7182
18,506,1592,7414
57,459,1639,7612
100,410,1686,7824
141,359,1729,8024
183,309,1771,8247
225,256,1807,8463
274,197,1842,8690
331,129,1873,8892
402,54,1901,9084
485,-32,1923,9241
578,-126,1943,9382
684,-236,1959,9490
805,-360,1973,9589
947,-506,1983,9660
1109,-664,1989,9727
1294,-837,1989,9762
1492,-1009,1984,9796
1704,-1181,1969,9798
1915,-1345,1951,9808
2129,-1507,1926,9788
2333,-1655,1904,9789
2528,-1791,1876,9760
2701,-1899,1853,9764
2851,-1986,1823,9736
2964,-2031,1797,9754
3039,-2035,1763,9737
3060,-1984,1733,9775
3022,-1887,1693,9775
2907,-1724,1661,9835
2715,-1501,1619,9844
2438,-1212,1587,9915
2096,-879,1546,9926
1702,-506,1518,10001
1287,-122,1482,10016
871,252,1458,10094
477,587,1428,10120
115,874,1409,10200
-206,1107,1384,10228
-479,1292,1368,10299
-707,1433,1346,10323
-885,1540,1333,10383
-1023,1620,1314,10402
-1122,1672,1303,10451
-1196,1700,1288,10466
-1244,1705,1278,10501
-1280,1701,1265,10505
-1300,1687,1255,10522
-1314,1672,1242,10512
-1318,1655,1232,10511
-1321,1645,1220,10486
-1317,1634,1210,10467
-1317,1626,1197,10430
-1310,1614,1187,10398
-1303,1603,1175,10344
-1288,1585,1165,10293
-1271,1563,1152,10220
-1246,1539,1141,10151
-1215,1516,1127,10059
-1180,1496,1114,9976
-1146,1474,1098,9868
-1117,1453,1082,9772
-1095,1428,1063,9645
-1081,1401,1045,9538
-1070,1367,1023,9399
-1062,1332,1003,9287
-1046,1292,981,9132
-1027,1256,963,9001
-998,1218,942,8811
-970,1190,926,8646
-940,1164,905,8419
-918,1150,888,8237
-895,1131,865,8010
-880,1114,845,7857
-860,1082,821,7674
-844,1046,800,7577
-819,996,776,7454
-798,950,755,7413
-771,902,731,7350
-752,867,710,7366
-730,833,686,7367
-715,809,665,7439
-696,780,641,7496
-678,755,620,7603
-654,727,596,7682
-633,704,575,7792
-610,679,551,7870
-593,662,529,7967
-579,646,505,8035
-570,633,483,8113
-562,619,462,8159
-557,606,445,8204
-553,593,430,8213
-549,578,420,8215
-541,558,409,8187
-531,537,397,8157
-517,518,380,8104
-505,506,361,8054
-495,499,339,7986
-492,500,316,7924
-493,504,292,7847
-497,505,270,7784
-496,498,248,7710
-494,484,226,7661
-488,465,205,7602
-484,447,185,7574
-480,430,165,7529
-478,418,146,7515
-472,403,127,7476
-466,391,108,7471
-457,377,87,7434
-450,363,66,7434
-442,342,44,7397
-440,322,22,7402
-439,303,0,7364
-441,291,-24,7372
-440,283,-50,7332
-437,285,-80,7337
-428,295,-111,7294
-416,311,-144,7291
-398,323,-173,7244
-383,335,-198,7231
-371,344,-220,7181
-367,346,-241,7164
-363,336,-261,7119
-359,320,-282,7105
-353,304,-304,7068
-346,290,-326,7056
-341,276,-349,7023
-339,268,-371,7009
-339,261,-394,6977
-339,255,-416,6961
-333,243,-438,6934
-319,229,-460,6921
-299,215,-481,6899
-275,202,-501,6889
-250,188,-519,6870
-229,178,-538,6861
-213,176,-557,6843
-201,179,-577,6836
-192,181,-597,6819
-183,180,-619,6811
-174,174,-641,6790
-165,163,-664,6780
-155,149,-686,6753
-145,139,-709,6743
-137,134,-728,6714
-130,132,-749,6705
-123,127,-767,6672
-117,120,-787,6663
-114,115,-804,6625
-111,112,-826,6617
-106,108,-844,6581
-100,105,-868,6580
-92,100,-888,6548
-85,93,-913,6554
-79,81,-933,6523
-80,70,-957,6530
-85,61,-975,6496
-95,54,-998,6502
-102,46,-1013,6470
-107,39,-1034,6476
-107,33,-1048,6449
-102,34,-1068,6455
-92,41,-1082,6430
-82,55,-1101,6433
-76,66,-1116,6409
-74,72,-1135,6408
-75,73,-1150,6383
-82,73,-1168,6377
-92,75,-1184,6353
-103,86,-1201,6345
-114,106,-1217,6324
-125,131,-1235,6316
-138,154,-1251,6297
-150,173,-1269,6289
-158,190,-1285,6272
-161,199,-1302,6264
-161,201,-1318,6246
-159,197,-1336,6235
-159,196,-1352,6216
-164,198,-1371,6206
-173,209,-1389,6187
-181,234,-1410,6179
-182,280,-1429,6160
-168,349,-1451,6156
-141,446,-1470,6138
-106,570,-1493,6137
-68,717,-1510,6119
-29,866,-1530,6120
20,992,-1543,6099
87,1072,-1560,6101
184,1089,-1567,6079
310,1034,-1579,6083
462,907,-1583,6056
