II,V,PLETH
-854,3192,3599
-960,3624,4063
-854,3192,3568
-821,2931,3303
-904,3092,3538
-945,3167,3671
-904,2993,3507
-879,2886,3395
-904,2993,3477
-918,3097,3519
-904,3092,3446
-899,3070,3404
-904,3092,3446
-887,3099,3459
-854,3092,3416
-841,3119,3379
-854,3192,3385
-864,3258,3392
-854,3292,3385
-828,3294,3368
-804,3292,3355
-795,3288,3338
-804,3292,3324
-812,3283,3301
-804,3292,3294
-777,3328,3292
-754,3392,3294
-746,3419,3274
-754,3392,3263
-757,3326,3259
-754,3292,3263
-749,3290,3246
-754,3292,3233
-759,3248,3224
-754,3192,3233
-731,3164,3230
-703,3192,3233
-677,3240,3229
-653,3292,3233
-626,3336,3224
-603,3392,3233
-581,3445,3253
-553,3491,3294
-506,3503,3323
-452,3491,3355
-412,3474,3386
-402,3491,3446
-405,3511,3514
-402,3491,3599
-392,3401,3681
-402,3292,3782
-443,3188,3883
-502,3092,3995
-556,2980,4097
-603,2893,4209
-652,2832,4313
-703,2793,4422
-741,2734,4520
-754,2693,4636
-756,2682,4747
-754,2693,4849
-758,2689,4913
-754,2693,4971
-753,2730,5026
-754,2793,5093
-758,2818,5139
-754,2793,5185
-730,2760,5224
-703,2793,5276
-716,2903,5310
-804,3092,5337
-929,3363,5347
-1005,3791,5368
-959,4400,5380
-754,5088,5398
-311,5542,5397
452,5487,5398
1510,4879,5390
2713,3990,5398
3945,3111,5397
5075,2394,5398
5776,1829,5379
5578,1397,5368
4362,1030,5356
2613,698,5368
1040,481,5369
0,599,5368
-570,1105,5345
-854,1796,5337
-954,2356,5331
-955,2693,5337
-940,2875,5322
-955,2993,5307
-981,3051,5282
-1005,3092,5276
-1015,3137,5260
-1005,3192,5246
-976,3204,5211
-955,3192,5185
-956,3174,5150
-955,3192,5124
-939,3231,5077
-904,3292,5032
-880,3349,4978
-854,3392,4941
-831,3399,4895
-804,3392,4849
-779,3380,4782
-754,3392,4727
-727,3426,4673
-703,3491,4636
-682,3551,4586
-653,3591,4544
-608,3590,4494
-553,3591,4453
-500,3618,4400
-452,3691,4361
-403,3758,4323
-352,3791,4300
-302,3782,4267
-251,3791,4239
-186,3829,4203
-100,3890,4178
1,3937,4143
100,3990,4117
184,4043,4091
251,4090,4087
320,4096,4083
402,4090,4087
489,4083,4071
553,4090,4056
585,4086,4034
603,4090,4026
628,4093,4009
653,4090,3995
665,4048,3972
653,3990,3965
617,3930,3960
553,3890,3965
475,3843,3951
402,3791,3934
338,3729,3911
251,3691,3904
131,3675,3891
0,3691,3873
-109,3700,3837
-201,3691,3812
-297,3644,3791
-402,3591,3782
-505,3535,3762
-603,3491,3751
-690,3438,3739
-754,3392,3721
-786,3339,3652
-804,3292,3538
-826,3236,3391
-854,3192,3263
-879,3143,3157
-904,3092,3080
-933,3029,3009
-955,2993,2958
-960,2982,2919
-955,2993,2897
-952,2991,2866
-955,2993,2836
-956,2991,2800
-955,2993,2775
-952,2984,2752
-955,2993,2745
-956,2999,2732
-955,2993,2714
-952,2971,2679
-955,2993,2653
-957,3051,2634
-955,3092,2623
-949,3055,2593
-955,2993,2562
-963,2963,2536
-955,2993,2531
-925,3037,2520
-904,3092,2501
-904,3145,2466
-904,3192,2440
-881,3200,2419
-854,3192,2409
-846,3183,2392
-854,3192,2379
-856,3192,2361
-854,3192,2348
-855,3188,2329
-854,3192,2318
-835,3189,2301
-804,3192,2287
-773,3188,2265
-754,3192,2257
-732,3217,2253
-703,3292,2257
-673,3367,2250
-653,3392,2257
-634,3367,2276
-603,3392,2318
-552,3489,2356
-502,3591,2409
-468,3613,2472
-452,3591,2562
-445,3556,2659
-452,3491,2775
-472,3351,2893
-502,3192,3019
-541,3070,3136
-603,2993,3263
-682,2895,3393
-754,2793,3538
-791,2717,3673
-804,2693,3812
-824,2656,3945
-854,2594,4087
-875,2546,4221
-854,2594,4361
-821,2703,4486
-804,2793,4605
-811,2805,4699
-804,2793,4788
-773,2793,4863
-754,2793,4941
-768,2767,5002
-804,2793,5063
-857,2957,5108
-955,3292,5154
-1063,3739,5184
-1055,4290,5215
-795,4936,5231
-251,5586,5246
543,5950,5243
1558,5786,5246
2755,5146,5240
3970,4389,5246
4903,3752,5242
5226,3192,5246
4769,2559,5232
3618,1895,5215
2119,1315,5187
703,898,5185
-311,708,5186
-854,898,5185
-1042,1450,5151
-1055,2095,5124
-1022,2515,5102
-1005,2693,5093
-1004,2786,5062
-1005,2893,5032
-1001,2961,4997
-1005,2993,4971
-1013,3022,4924
-1005,3092,4880
-978,3153,4829
-955,3192,4788
-956,3193,4727
-955,3192,4666
-939,3186,4598
-904,3192,4544
-879,3192,4481
-854,3192,4422
-828,3184,4347
-804,3192,4270
-784,3225,4175
-754,3292,4087
-703,3356,3992
-653,3392,3904
-624,3386,3805
-603,3392,3721
-562,3426,3638
-502,3491,3568
-445,3543,3487
-402,3591,3416
-359,3634,3346
-301,3691,3294
-229,3739,3232
-151,3791,3172
-74,3837,3103
0,3890,3050
75,3935,2999
151,3990,2958
227,4042,2908
301,4090,2867
378,4100,2828
452,4090,2806
515,4072,2777
553,4090,2745
577,4133,2697
603,4190,2653
638,4210,2614
653,4190,2592
625,4135,2565
553,4090,2531
472,4043,2481
402,3990,2440
337,3923,2406
251,3890,2379
149,3888,2336
50,3890,2287
-41,3849,2235
-151,3791,2196
-281,3733,2152
-402,3691,2104
-486,3637,2051
-553,3591,2013
-628,3545,1982
-703,3491,1952
-760,3396,1905
-804,3292,1860
-854,3212,1823
-904,3192,1799
-938,3191,1770
-955,3192,1738
-960,3181,1695
-955,3192,1647
-946,3203,1593
-955,3192,1555
-983,3137,1527
-1005,3092,1494
-990,3078,1445
-955,3092,1403
-936,3092,1372
-955,3092,1342
-987,3092,1295
-1005,3092,1250
-1004,3079,1217
-1005,3092,1189
-1010,3137,1145
-1005,3192,1098
-980,3204,1061
-955,3192,1037
-947,3180,1007
-955,3192,976
-959,3195,953
-955,3192,945
-936,3183,935
-904,3192,915
-868,3196,883
-854,3192,854
-859,3179,832
-854,3192,823
-826,3205,812
-804,3192,793
-803,3135,760
-804,3092,732
-780,3082,711
-754,3092,701
-748,3085,687
-754,3092,671
-738,3132,651
-703,3192,640
-671,3208,635
-653,3192,640
-632,3201,649
-603,3292,671
-572,3409,697
-553,3491,732
-533,3527,769
-502,3591,823
-466,3673,891
-452,3691,976
-470,3570,1062
-502,3392,1159
-527,3256,1267
-553,3192,1403
-594,3112,1551
-653,2993,1708
-710,2860,1857
-754,2793,2013
-786,2780,2166
-804,2793,2318
-811,2764,2463
-804,2693,2623
-803,2611,2783
-804,2594,2928
-809,2637,3038
-804,2693,3141
-798,2706,3247
-804,2693,3355
-812,2681,3437
-804,2693,3507
-798,2741,3569
-854,2893,3629
-969,3196,3664
-1055,3691,3690
-1016,4348,3714
-804,5088,3751
-353,5684,3774
402,5886,3782
1426,5567,3774
2563,4888,3782
3695,4105,3795
4723,3392,3812
5363,2736,3811
5176,2095,3812
4029,1451,3810
2362,898,3812
851,568,3796
-151,599,3782
-694,960,3772
-955,1496,3782
-1032,2003,3785
-1005,2394,3782
-961,2648,3763
-955,2793,3751
-977,2851,3734
-1005,2893,3721
-1016,2941,3699
-1005,2993,3690
