II,V,PLETH
-3596,3990,-1535
-4009,4146,-1680
-3581,3485,-1539
-3314,3565,-1653
-2258,3439,-1697
-373,3222,-1709
2156,3005,-1722
4881,2873,-1765
7300,2738,-1810
8903,2541,-1832
9301,2344,-1851
8466,2214,-1880
6745,2162,-1911
4648,2195,-1928
2587,2358,-1944
819,2634,-1965
-558,2921,-1984
-1572,3109,-1998
-2308,3140,-2014
-2835,3021,-2034
-3182,2815,-2051
-3396,2655,-2066
-3533,2643,-2081
-3634,2809,-2092
-3735,3088,-2104
-3830,3375,-2115
-3926,3573,-2133
-3995,3647,-2154
-4046,3626,-2182
-4071,3566,-2212
-4069,3512,-2245
-4069,3470,-2278
-4045,3433,-2312
-4033,3394,-2344
-4013,3377,-2379
-4001,3409,-2408
-3996,3500,-2436
-3992,3598,-2451
-3989,3629,-2458
-3953,3483,-2447
-3857,3123,-2424
-3637,2554,-2382
-3289,1878,-2334
-2800,1209,-2272
-2243,671,-2203
-1675,309,-2108
-1190,127,-1989
-808,54,-1830
-555,41,-1641
-383,20,-1422
-280,-10,-1201
-200,-55,-987
-155,-84,-795
-126,-97,-617
-126,-75,-453
-125,-52,-289
-127,-27,-130
-112,-36,26
-93,-73,163
-64,-126,278
-44,-169,365
-23,-189,432
-5,-191,492
28,-216,559
59,-284,639
86,-405,729
92,-538,823
86,-632,913
68,-651,995
49,-575,1066
37,-405,1132
36,-117,1192
37,319,1250
37,910,1300
33,1576,1349
29,2140,1391
22,2390,1436
14,2172,1474
1,1510,1518
-6,595,1555
-13,-270,1597
-12,-834,1631
-12,-999,1671
-15,-842,1701
-39,-565,1736
-82,-359,1762
-144,-324,1794
-208,-438,1816
-266,-613,1843
-309,-747,1861
-341,-785,1883
-366,-718,1898
-400,-564,1916
-450,-351,1927
-518,-94,1940
-594,183,1947
-671,445,1956
-737,627,1959
-786,703,1964
-817,628,1962
-836,455,1960
-850,233,1953
-861,34,1944
-872,-83,1931
-884,-118,1919
-898,-67,1906
-913,48,1895
-927,236,1883
-945,520,1873
-966,914,1860
-990,1398,1849
-1007,1915,1832
-1016,2406,1816
-1009,2812,1795
-991,3152,1776
-965,3425,1751
-949,3662,1730
-947,3821,1703
-968,3833,1681
-998,3605,1653
-1032,3110,1632
-1047,2364,1607
-1043,1510,1594
-1009,679,1576
-963,12,1569
-904,-432,1552
-860,-665,1540
-834,-733,1514
-841,-671,1491
-870,-462,1456
-922,-56,1428
-972,574,1392
-1015,1368,1363
-1032,2153,1325
-1030,2723,1292
-1006,2924,1250
-979,2779,1214
-955,2461,1174
-948,2213,1144
-954,2174,1116
-970,2330,1097
-982,2482,1079
-987,2443,1064
-979,2088,1048
-969,1500,1034
-962,834,1016
-966,274,997
-979,-87,975
-1000,-267,952
-1020,-330,927
-1038,-361,903
-1048,-408,880
-1054,-518,861
-1050,-703,843
-1043,-983,827
-1028,-1333,810
-1014,-1703,793
-999,-2014,774
-992,-2185,758
-987,-2159,742
-990,-1897,731
-991,-1451,719
-997,-879,710
-994,-363,694
-993,-5,678
-978,58,656
-966,-129,633
-949,-495,606
-944,-872,583
-942,-1161,556
-957,-1316,534
-979,-1388,508
-1013,-1446,484
-1043,-1575,458
-1077,-1785,435
-1097,-2028,408
-1106,-2171,383
-1091,-2050,354
-1062,-1532,326
-1020,-598,295
-986,615,265
-966,1877,235
-971,2929,208
-990,3639,180
-1018,3963,153
-1038,3976,125
-1048,3769,96
-1044,3425,66
-1037,3046,38
-1034,2725,12
-1038,2547,-11
-1044,2531,-32
-1046,2612,-52
-1035,2687,-72
-1009,2696,-93
-976,2655,-114
-950,2650,-137
-942,2716,-157
-956,2780,-178
-980,2684,-196
-1001,2279,-216
-1004,1564,-235
-988,686,-258
-953,-101,-280
-913,-576,-307
-867,-683,-333
-827,-483,-364
-783,-164,-394
-747,133,-427
-708,303,-458
-679,386,-492
-642,437,-524
-603,538,-558
-543,710,-589
-476,942,-623
-394,1146,-654
-326,1273,-686
-272,1244,-714
-250,1055,-744
-247,728,-770
-259,330,-795
-279,-71,-816
-285,-383,-834
-301,-586,-847
-315,-645,-859
-362,-597,-870
-444,-476,-886
-556,-327,-904
-710,-194,-928
-868,-95,-952
-1034,-32,-978
-1173,29,-1001
-1293,148,-1026
-1376,358,-1051
-1434,614,-1083
-1431,792,-1116
-1302,740,-1157
-905,386,-1196
-76,-189,-1239
1338,-737,-1276
3340,-970,-1316
5741,-703,-1350
8120,20,-1391
9968,957,-1424
10838,1753,-1464
10553,2163,-1496
9231,2120,-1534
7262,1759,-1565
5101,1313,-1605
3146,975,-1638
1586,842,-1680
463,896,-1709
-309,1033,-1743
-809,1136,-1764
-1137,1118,-1790
-1335,940,-1806
-1471,624,-1829
-1557,228,-1845
-1642,-164,-1866
-1707,-516,-1878
-1771,-807,-1894
-1796,-1044,-1902
-1814,-1218,-1914
-1824,-1259,-1926
-1830,-1107,-1947
-1855,-748,-1970
