II,V,PLETH,ABP
-88,-387,200,5651
-96,-426,250,6087
-85,-397,272,5443
-97,-422,322,5778
-101,-428,370,5851
-106,-423,415,5810
-109,-419,463,5777
-113,-422,513,5864
-117,-425,562,5956
-120,-422,607,5964
-126,-419,647,5961
-137,-418,684,5998
-150,-417,716,6036
-158,-411,743,6026
-152,-400,765,6011
-111,-387,784,6012
-14,-372,800,6005
158,-356,812,5978
410,-343,821,5947
724,-337,827,5927
1055,-340,829,5896
1343,-353,829,5865
1524,-374,823,5840
1557,-400,811,5809
1437,-430,793,5783
1197,-458,772,5750
900,-481,747,5724
613,-493,722,5689
385,-494,696,5666
235,-483,669,5633
151,-468,642,5617
108,-449,612,5588
77,-434,580,5576
41,-423,544,5543
-3,-417,507,5527
-49,-413,467,5484
-90,-413,427,5460
-121,-411,387,5409
-143,-410,352,5385
-155,-408,319,5334
-162,-408,293,5317
-168,-405,267,5270
-169,-404,244,5258
-176,-401,219,5209
-176,-401,196,5192
-182,-398,170,5138
-180,-397,148,5115
-181,-393,125,5061
-178,-391,106,5041
-177,-387,88,4996
-175,-387,74,4984
-174,-385,60,4949
-171,-388,49,4941
-167,-390,36,4916
-160,-395,25,4917
-152,-398,12,4911
-144,-402,0,4937
-135,-404,-12,4969
-127,-405,-24,5035
-118,-404,-37,5111
-109,-403,-49,5219
-100,-400,-61,5343
-90,-398,-73,5508
-78,-395,-86,5700
-64,-391,-98,5943
-49,-387,-110,6212
-34,-381,-122,6518
-21,-375,-134,6818
-11,-368,-147,7116
-5,-360,-159,7368
-4,-353,-171,7596
-4,-344,-183,7766
-6,-338,-196,7921
-7,-331,-208,8025
-8,-326,-220,8126
-8,-321,-232,8178
-9,-320,-245,8233
-13,-318,-257,8237
-18,-318,-268,8253
-24,-318,-278,8224
-29,-319,-286,8221
-31,-318,-290,8177
-34,-320,-293,8167
-38,-320,-293,8117
-45,-323,-294,8105
-55,-325,-293,8053
-70,-329,-293,8042
-86,-331,-290,7996
-102,-335,-286,7990
-117,-335,-278,7952
-131,-337,-268,7951
-143,-337,-257,7920
-154,-337,-245,7919
-165,-336,-232,7889
-176,-336,-220,7883
-185,-336,-208,7851
-195,-336,-198,7838
-205,-335,-189,7801
-216,-335,-182,7778
-227,-333,-176,7738
-235,-331,-170,7709
-244,-331,-161,7662
-248,-333,-152,7622
-252,-337,-141,7561
-252,-342,-131,7497
-253,-345,-120,7409
-252,-343,-112,7319
-250,-331,-105,7210
-250,-312,-102,7108
-249,-286,-101,6994
-252,-261,-104,6893
-253,-241,-109,6778
-255,-228,-119,6674
-254,-223,-130,6546
-247,-222,-147,6429
-223,-222,-164,6287
-172,-221,-187,6170
-73,-217,-210,6037
88,-214,-239,5946
319,-211,-268,5846
608,-213,-303,5798
928,-220,-336,5738
1225,-235,-373,5731
1446,-255,-408,5704
1539,-283,-447,5731
1486,-311,-482,5732
1298,-340,-520,5783
1025,-363,-555,5801
728,-381,-593,5858
468,-386,-626,5877
275,-383,-660,5926
150,-370,-689,5937
69,-353,-717,5971
9,-337,-745,5972
-54,-324,-776,5992
-118,-315,-809,5981
-178,-311,-847,5981
-222,-307,-883,5955
-248,-305,-919,5940
-255,-301,-950,5904
-255,-297,-978,5878
-250,-292,-1002,5839
-249,-287,-1024,5808
-249,-282,-1042,5766
-249,-277,-1056,5731
-250,-271,-1066,5685
-246,-265,-1073,5647
-244,-258,-1077,5601
-237,-250,-1083,5565
-231,-240,-1090,5523
-222,-229,-1099,5495
-214,-218,-1108,5457
-206,-208,-1116,5434
-201,-200,-1121,5395
-202,-192,-1126,5372
-207,-185,-1129,5328
-214,-179,-1135,5305
-219,-173,-1141,5261
-219,-166,-1151,5246
-211,-159,-1160,5209
-199,-151,-1174,5207
-183,-141,-1184,5181
-168,-129,-1198,5198
-155,-116,-1209,5193
-144,-102,-1223,5242
-131,-88,-1233,5276
-116,-74,-1247,5374
-97,-61,-1255,5454
-78,-49,-1264,5593
-57,-37,-1267,5706
-43,-26,-1269,5864
-36,-15,-1263,5992
-38,-4,-1256,6159
-47,7,-1239,6304
-61,17,-1218,6485
-76,26,-1189,6642
-89,33,-1157,6817
-100,39,-1117,6957
-107,44,-1073,7093
-110,48,-1021,7185
-110,53,-964,7265
-105,59,-898,7308
-99,67,-826,7344
-94,75,-747,7353
