II,V,PLETH
-868,1845,4144
-999,2088,4603
-868,1845,3939
-759,1736,3563
-791,1904,3768
-842,2030,3837
-816,1992,3562
-760,1968,3376
-740,2050,3425
-747,2127,3412
-740,2138,3254
-713,2147,3146
-689,2197,3151
-677,2252,3128
-663,2285,3048
-638,2302,2992
-612,2314,2980
-591,2310,2954
-561,2285,2911
-518,2242,2871
-485,2197,2843
-466,2155,2815
-434,2109,2809
-375,2041,2807
-332,1963,2809
-321,1886,2790
-306,1816,2774
-255,1733,2765
-204,1640,2774
-186,1546,2776
-179,1465,2774
-149,1379,2765
-128,1289,2774
-145,1201,2789
-179,1142,2809
-186,1101,2810
-179,1055,2809
-186,989,2803
-204,937,2809
-207,915,2807
-204,908,2809
-222,882,2804
-255,849,2809
-270,833,2808
-255,849,2809
-232,869,2803
-230,879,2809
-245,875,2811
-255,879,2809
-247,890,2789
-230,908,2774
-215,914,2767
-204,908,2774
-199,900,2775
-204,908,2774
-213,925,2759
-204,937,2740
-169,935,2714
-128,937,2706
-92,950,2706
-51,967,2706
-2,977,2686
26,996,2672
23,1026,2667
26,1055,2672
61,1062,2658
102,1055,2637
115,1034,2614
102,996,2603
82,942,2586
51,908,2569
7,905,2547
-26,908,2535
-34,885,2517
-51,849,2500
-98,818,2478
-153,791,2466
-184,756,2450
-204,732,2432
-232,728,2405
-255,732,2398
-257,720,2398
-255,703,2398
-268,697,2376
-281,703,2363
-280,704,2361
-281,703,2363
-290,703,2344
-281,703,2329
-247,697,2324
-230,703,2329
-253,727,2312
-281,762,2295
-283,783,2284
-281,791,2295
-306,792,2295
-332,791,2295
-328,789,2296
-306,791,2329
-310,795,2373
-332,791,2432
-344,784,2487
-332,791,2569
-325,813,2671
-332,820,2809
-336,806,2953
-306,791,3117
-251,779,3289
-179,732,3494
-83,644,3710
77,557,3939
296,500,4140
536,439,4316
759,333,4461
995,176,4624
1294,-63,4803
1658,-439,5001
2036,-947,5176
2373,-1435,5343
2656,-1744,5496
2883,-1845,5652
3041,-1850,5780
3113,-1845,5891
3134,-1852,5977
3164,-1845,6063
3219,-1838,6133
3240,-1845,6200
3175,-1867,6238
3011,-1845,6268
2755,-1716,6281
2398,-1435,6302
1980,-1036,6308
1582,-586,6302
1242,-148,6266
893,264,6234
471,648,6196
26,996,6165
-340,1274,6113
-587,1465,6063
-753,1584,6005
-868,1670,5960
-946,1741,5895
-995,1787,5823
-1026,1797,5731
-1021,1787,5652
-991,1782,5565
-970,1787,5480
-982,1790,5374
-995,1787,5275
-987,1785,5167
-970,1787,5069
-970,1788,4960
-970,1787,4864
-956,1783,4761
-944,1787,4658
-948,1797,4533
-944,1816,4418
-924,1833,4308
-919,1845,4213
-938,1845,4104
-944,1845,4007
-915,1850,3915
-893,1875,3836
-906,1904,3744
-919,1933,3665
-894,1957,3590
-868,1992,3528
-868,2035,3454
-868,2080,3391
-838,2109,3323
-816,2138,3254
-831,2176,3171
-842,2226,3117
-808,2264,3081
-765,2285,3048
-759,2294,2989
-765,2314,2946
-738,2328,2923
-689,2314,2911
-649,2260,2873
-612,2197,2843
-560,2146,2833
-510,2109,2843
-477,2058,2828
-434,1992,2809
-357,1917,2797
-281,1845,2809
-243,1763,2810
-230,1670,2809
-200,1564,2803
-153,1465,2809
-116,1371,2808
-102,1289,2809
-98,1210,2804
-102,1142,2809
-120,1079,2807
-153,1025,2809
-177,974,2804
-179,937,2809
-162,913,2808
-153,908,2809
-161,907,2803
-179,908,2809
-192,897,2812
-204,879,2809
-218,857,2787
-230,849,2774
-232,857,2771
-230,879,2774
-222,896,2758
-204,908,2740
-183,909,2730
-179,908,2740
-195,905,2744
-204,908,2740
-193,917,2721
-179,937,2706
-165,964,2686
-128,996,2672
-67,1026,2652
-26,1055,2637
-10,1073,2617
26,1084,2603
92,1094,2584
128,1113,2569
102,1127,2548
77,1113,2535
94,1060,2516
102,996,2500
62,952,2479
26,937,2466
33,928,2449
26,908,2432
-40,875,2408
-102,849,2398
-104,832,2395
-102,820,2398
-152,803,2382
-204,791,2363
-197,786,2342
-179,791,2329
-211,792,2310
-255,791,2295
-252,789,2275
-230,791,2261
-240,791,2240
-255,791,2226
-225,788,2208
-179,791,2192
-181,799,2168
-230,820,2158
-270,848,2153
-281,879,2158
-289,899,2152
-306,908,2158
-318,908,2176
-306,908,2226
-289,909,2286
-281,908,2363
-286,907,2440
-281,908,2535
-266,910,2627
-255,908,2740
-260,906,2870
-255,908,3048
-236,915,3247
-204,908,3459
-157,859,3655
-51,762,3870
124,673,4100
332,644,4350
537,630,4577
765,527,4795
1035,307,4998
1327,29,5206
1633,-321,5397
1990,-820,5583
2389,-1414,5743
2730,-1845,5891
2944,-1948,6012
3062,-1845,6131
3136,-1793,6235
3164,-1845,6337
3174,-1885,6410
3240,-1845,6474
