II,V,PLETH,RESP
-139,-25,3587,112
-176,-40,4908,161
-151,-35,5189,165
-103,-11,5054,141
-80,8,5144,125
-88,9,5450,128
-82,11,5690,131
-38,36,5771,116
33,77,5860,94
102,113,6037,83
169,133,6226,82
236,142,6317,75
296,150,6376,61
343,161,6483,49
401,177,6619,45
485,198,6681,41
583,211,6690,29
669,210,6713,15
745,200,6772,9
826,200,6790,7
911,212,6765,-6
970,217,6736,-26
987,195,6744,-37
981,155,6731,-37
988,123,6697,-48
1011,113,6640,-73
1016,109,6615,-92
978,90,6590,-91
911,64,6552,-94
847,52,6481,-116
800,63,6438,-136
758,81,6408,-136
714,91,6370,-134
661,92,6287,-148
597,96,6226,-161
527,104,6189,-158
469,109,6150,-162
422,104,6054,-190
371,92,5976,-220
308,79,5929,-226
261,67,5889,-221
245,59,5788,-228
248,58,5695,-239
242,65,5634,-238
230,68,5591,-238
230,57,5493,-254
244,36,5395,-278
247,23,5326,-285
236,32,5283,-284
245,64,5195,-290
319,110,5099,-304
447,162,5017,-311
565,217,4970,-311
616,269,4902,-313
610,311,4835,-317
608,341,4775,-317
655,372,4746,-317
736,416,4706,-324
809,465,4669,-340
851,490,4628,-353
870,465,4610,-358
877,399,4583,-356
864,332,4563,-353
826,288,4532,-353
778,254,4518,-355
756,202,4501,-356
777,129,4500,-359
810,56,4492,-361
807,6,4498,-363
751,-24,4493,-364
670,-49,4488,-369
582,-79,4462,-377
480,-111,4448,-383
352,-135,4430,-383
232,-145,4417,-379
126,-135,4386,-374
27,-121,4370,-371
-99,-116,4355,-370
-230,-147,4342,-379
-328,-180,4302,-395
-383,-186,4274,-410
-405,-160,4251,-412
-404,-151,4233,-405
-412,-179,4190,-396
-468,-201,4158,-390
-554,-152,4136,-388
-588,-28,4120,-391
-533,116,4077,-398
-375,213,4044,-407
-7,215,4021,-411
708,92,4006,-408
1698,-172,3969,-405
2704,-586,3944,-407
3582,-1191,3930,-411
4295,-2049,3925,-409
4532,-3150,3890,-400
3714,-4289,3857,-392
1729,-5090,3832,-391
-573,-5199,3820,-391
-1970,-4537,3774,-385
-1982,-3384,3719,-377
-1184,-2210,3666,-372
-484,-1371,3639,-372
-275,-919,3594,-372
-348,-682,3537,-372
-394,-501,3470,-373
-374,-350,3436,-374
-405,-261,3412,-369
-491,-217,3393,-362
-506,-172,3355,-355
-414,-121,3344,-354
-316,-89,3357,-353
-303,-77,3401,-351
-350,-61,3428,-347
-372,-34,3461,-345
-350,-11,3512,-345
-301,-2,3616,-346
-263,11,3720,-346
-226,24,3809,-346
-183,43,3889,-345
-131,54,4039,-343
-91,66,4223,-339
-85,70,4386,-337
-95,76,4498,-336
-90,91,4659,-333
-64,111,4873,-325
-29,122,5074,-317
-4,115,5191,-315
16,105,5323,-323
46,115,5517,-333
95,144,5721,-337
151,173,5834,-336
199,189,5926,-337
244,197,6056,-338
300,213,6208,-337
373,242,6287,-333
460,270,6332,-338
567,280,6393,-348
701,273,6489,-355
836,267,6540,-353
927,279,6553,-354
960,306,6552,-361
973,323,6574,-364
1004,312,6574,-358
1040,278,6556,-361
1047,243,6518,-381
1028,223,6504,-402
1012,213,6486,-407
1006,201,6462,-407
985,183,6410,-416
931,169,6373,-429
858,170,6341,-432
801,186,6316,-433
766,203,6261,-441
731,205,6212,-454
676,200,6166,-458
620,208,6135,-459
578,227,6077,-467
548,236,6024,-483
507,215,5974,-493
453,180,5944,-497
384,154,5889,-501
317,144,5824,-514
272,138,5747,-528
273,129,5696,-535
286,116,5633,-535
257,99,5557,-538
185,82,5453,-545
147,80,5375,-552
188,94,5304,-552
264,108,5230,-554
304,111,5126,-562
317,118,5048,-570
356,150,4990,-570
436,206,4932,-568
