II,V,PLETH,ABP
-727,-1112,-1698,3323
-802,-1198,-1852,3648
-744,-1071,-1688,3359
-789,-1147,-1805,3608
-789,-1177,-1845,3700
-765,-1188,-1847,3719
-734,-1200,-1851,3736
-714,-1237,-1889,3818
-694,-1273,-1931,3897
-672,-1291,-1948,3923
-651,-1305,-1964,3935
-642,-1328,-1994,3963
-632,-1349,-2028,3984
-621,-1360,-2048,3969
-607,-1367,-2070,3946
-594,-1375,-2100,3926
-576,-1378,-2132,3895
-555,-1374,-2163,3846
-528,-1364,-2200,3787
-502,-1352,-2246,3728
-465,-1326,-2294,3655
-424,-1289,-2345,3578
-363,-1236,-2398,3503
-289,-1164,-2448,3428
-184,-1075,-2494,3360
-59,-971,-2529,3289
100,-859,-2554,3224
280,-742,-2566,3153
491,-628,-2572,3089
718,-517,-2565,3017
967,-415,-2554,2957
1226,-320,-2534,2892
1483,-235,-2510,2846
1732,-154,-2479,2796
1957,-73,-2452,2770
2166,19,-2426,2741
2353,118,-2407,2738
2541,227,-2380,2729
2744,328,-2348,2751
2989,419,-2294,2765
3275,480,-2222,2813
3602,511,-2122,2849
3937,499,-2014,2915
4256,455,-1892,2963
4515,371,-1777,3034
4694,263,-1659,3086
4765,139,-1552,3157
4711,24,-1443,3213
4500,-72,-1342,3283
4110,-136,-1236,3334
3526,-172,-1135,3393
2778,-184,-1030,3432
1931,-188,-929,3473
1088,-191,-825,3492
352,-201,-727,3510
-203,-215,-629,3512
-557,-233,-538,3512
-746,-248,-448,3497
-828,-260,-366,3480
-862,-267,-284,3452
-886,-271,-206,3422
-910,-275,-127,3383
-932,-279,-47,3345
-945,-284,37,3303
-949,-288,125,3265
-950,-292,217,3222
-951,-295,314,3183
-955,-300,413,3140
-961,-308,516,3101
-969,-318,618,3057
-978,-329,722,3021
-988,-339,824,2983
-999,-348,929,2956
-1011,-356,1030,2923
-1025,-365,1135,2903
-1036,-373,1237,2876
-1054,-384,1343,2864
-1069,-396,1444,2841
-1094,-413,1544,2834
-1115,-430,1631,2814
-1152,-452,1708,2813
-1189,-473,1763,2795
-1244,-496,1807,2798
-1302,-515,1836,2785
-1377,-531,1866,2793
-1450,-537,1887,2783
-1535,-534,1912,2794
-1610,-517,1928,2789
-1685,-492,1942,2804
-1740,-457,1940,2802
-1782,-420,1933,2818
-1796,-385,1915,2819
-1794,-361,1899,2834
-1775,-352,1880,2837
-1758,-361,1868,2850
-1747,-387,1859,2853
-1757,-426,1856,2869
-1783,-468,1853,2879
-1826,-507,1854,2903
-1873,-535,1854,2925
-1919,-554,1855,2961
-1953,-562,1853,2998
-1978,-565,1854,3045
-1993,-566,1853,3093
-2003,-566,1854,3149
-2008,-567,1853,3207
-2010,-568,1854,3273
-2007,-569,1853,3340
-2001,-571,1855,3417
-1987,-571,1854,3493
-1970,-571,1855,3575
-1947,-571,1852,3649
-1922,-570,1850,3721
-1890,-566,1841,3776
-1857,-558,1830,3826
-1819,-548,1810,3856
-1783,-535,1791,3882
-1743,-519,1764,3886
-1706,-502,1741,3888
-1663,-483,1712,3866
-1623,-462,1689,3844
-1576,-437,1660,3796
-1534,-412,1638,3754
-1484,-385,1608,3691
-1440,-361,1587,3640
-1390,-335,1556,3567
-1346,-311,1535,3507
-1294,-285,1505,3423
-1248,-260,1484,3351
-1194,-231,1454,3257
-1144,-206,1431,3177
-1084,-181,1400,3082
-1027,-163,1377,3006
-964,-147,1349,2922
-906,-139,1332,2860
-844,-133,1313,2791
-787,-130,1303,2741
-723,-128,1288,2685
-651,-131,1276,2647
-561,-140,1256,2609
-461,-160,1236,2588
-357,-185,1210,2570
-270,-212,1185,2569
-211,-229,1158,2572
-189,-231,1133,2591
-194,-217,1107,2613
-214,-194,1082,2650
-228,-171,1055,2692
-231,-158,1030,2746
-221,-155,1004,2802
-203,-162,979,2867
-179,-173,952,2929
-154,-185,927,2996
-126,-197,901,3051
-98,-208,876,3106
-70,-220,849,3147
-48,-232,824,3189
-34,-241,798,3216
-28,-247,775,3247
-26,-252,753,3260
-26,-255,738,3277
-27,-257,725,3272
-29,-259,719,3272
-30,-259,709,3252
-33,-259,700,3241
-36,-255,684,3210
-39,-251,666,3192
-39,-243,642,3153
-39,-235,619,3126
-37,-225,592,3079
-36,-216,568,3044
-34,-208,540,2994
-33,-204,516,2958
-32,-200,489,2911
-31,-199,464,2879
-29,-196,438,2837
-27,-193,413,2807
-26,-187,386,2765
-25,-181,361,2734
-26,-176,335,2696
-28,-171,310,2670
-30,-167,285,2640
-33,-164,261,2623
-36,-161,233,2605
-39,-157,203,2598
-42,-152,167,2590
-44,-147,128,2590
-47,-141,89,2590
-50,-136,52,2597
-53,-131,17,2604
-55,-126,-12,2618
-57,-120,-39,2631
-59,-115,-65,2652
-60,-111,-91,2669
-64,-109,-116,2692
-69,-109,-141,2710
-76,-112,-162,2735
-83,-116,-181,2752
-91,-122,-194,2776
-100,-128,-202,2789
-109,-133,-205,2810
-118,-137,-208,2818
-127,-143,-206,2834
-136,-148,-206,2836
-145,-155,-201,2848
-151,-161,-194,2843
-155,-167,-180,2851
-156,-173,-164,2843
-156,-179,-141,2848
-153,-182,-118,2835
-149,-185,-90,2836
-145,-187,-61,2820
-140,-189,-25,2819
-134,-190,17,2804
-130,-192,69,2802
-127,-195,128,2787
-126,-200,193,2782
-124,-206,258,2764
-122,-212,322,2755
