II,V,PLETH,ABP
-454,170,0,5732
-608,433,53,6162
-659,696,122,5493
-594,926,174,5802
-265,1042,234,5831
435,902,293,5734
1532,386,354,5636
2928,-550,411,5658
4383,-1824,470,5684
5566,-3222,528,5633
6145,-4456,588,5576
5943,-5273,646,5569
5017,-5558,705,5569
3632,-5356,764,5526
2147,-4823,823,5485
882,-4144,880,5464
10,-3454,935,5442
-463,-2813,986,5403
-653,-2220,1034,5366
-712,-1667,1075,5343
-750,-1166,1109,5313
-820,-741,1137,5282
-919,-415,1158,5262
-1016,-190,1170,5237
-1089,-44,1179,5226
-1121,50,1189,5203
-1127,120,1203,5196
-1110,174,1218,5175
-1092,227,1236,5174
-1072,267,1250,5154
-1051,310,1258,5160
-1034,356,1250,5147
-1006,407,1237,5162
-989,472,1218,5150
-969,531,1204,5172
-961,593,1188,5174
-957,641,1180,5229
-948,680,1169,5277
-938,710,1159,5396
-924,744,1137,5515
-908,777,1118,5712
-885,811,1094,5905
-853,841,1079,6177
-805,861,1062,6443
-748,871,1055,6778
-685,871,1045,7093
-634,872,1041,7446
-595,879,1030,7750
-572,897,1023,8053
-545,921,1010,8281
-506,951,998,8482
-445,981,976,8603
-370,1005,954,8696
-286,1016,925,8732
-212,1016,899,8756
-151,1005,872,8740
-107,988,852,8719
-69,963,837,8672
-36,939,828,8624
1,917,818,8558
39,897,808,8499
78,875,793,8435
111,851,773,8379
138,818,747,8317
157,774,719,8261
174,718,690,8195
183,657,662,8135
188,600,637,8065
179,555,617,8006
159,525,602,7940
131,511,593,7892
108,507,584,7833
93,506,573,7795
83,500,558,7739
66,490,538,7705
29,478,513,7644
-36,472,485,7607
-122,474,455,7533
-210,486,426,7486
-279,501,397,7398
-320,511,368,7343
-338,502,338,7242
-350,478,309,7177
-367,441,279,7061
-402,406,250,6979
-453,382,220,6842
-508,377,191,6741
-550,381,162,6595
-572,385,132,6492
-572,375,103,6362
-551,351,74,6284
-512,315,44,6197
-457,279,15,6164
-389,245,-14,6124
-305,217,-43,6126
-208,188,-75,6117
-112,154,-109,6136
-32,116,-147,6140
17,81,-189,6162
25,55,-233,6166
-9,39,-276,6180
-75,30,-315,6177
-156,20,-351,6180
-236,6,-383,6169
-302,-10,-417,6165
-344,-26,-453,6149
-361,-40,-495,6140
-357,-54,-541,6119
-335,-74,-592,6105
-298,-104,-640,6081
-260,-141,-688,6066
-228,-179,-728,6040
-210,-209,-768,6027
-204,-226,-806,6000
-210,-232,-850,5987
-216,-231,-894,5957
-220,-227,-946,5943
-217,-224,-992,5907
-216,-214,-1041,5895
-222,-199,-1078,5861
-235,-167,-1118,5857
-254,-126,-1152,5827
-257,-80,-1197,5829
-268,-31,-1238,5801
-243,-10,-1291,5805
-242,17,-1337,5771
-226,12,-1388,5768
-245,25,-1426,5727
-271,27,-1466,5717
-315,50,-1496,5672
-361,66,-1530,5657
-399,85,-1558,5615
-427,94,-1594,5599
-447,116,-1628,5556
-472,164,-1672,5535
-512,269,-1717,5491
-567,441,-1768,5465
-591,661,-1815,5422
-493,856,-1862,5397
-138,900,-1901,5360
591,649,-1940,5341
1730,-7,-1976,5312
3163,-1078,-2017,5299
4625,-2435,-2061,5279
5754,-3819,-2107,5271
6239,-4935,-2148,5256
5937,-5562,-2183,5250
4950,-5632,-2208,5236
3570,-5241,-2223,5231
2167,-4582,-2230,5218
1031,-3847,-2232,5217
292,-3157,-2228,5208
-95,-2539,-2220,5213
-269,-1976,-2202,5205
-376,-1447,-2179,5212
-496,-962,-2148,5202
-643,-544,-2112,5209
-781,-217,-2067,5191
-877,20,-2018,5196
-916,179,-1960,5172
-916,294,-1897,5179
-901,378,-1822,5152
-898,450,-1744,5165
-916,504,-1658,5142
-942,545,-1574,5161
-987,579,-1484,5135
-999,591,-1397,5153
-1015,610,-1301,5131
-986,607,-1207,5165
-961,627,-1101,5176
