II,V,PLETH
-72,8284,3159
-60,9466,3576
0,8422,3159
76,7803,2945
143,8284,3159
186,8586,3273
215,8284,3127
260,8131,3038
358,8422,3127
483,8587,3171
573,8422,3095
587,8255,3038
573,8284,3063
586,8316,3074
644,8284,3031
732,8253,2983
859,8284,2968
1011,8331,2958
1145,8422,2936
1210,8514,2900
1217,8560,2872
1207,8539,2853
1217,8560,2840
1262,8617,2807
1360,8698,2776
1501,8744,2754
1646,8836,2744
1761,8966,2717
1861,9112,2680
1969,9186,2641
2075,9250,2617
2140,9313,2587
2147,9388,2553
2116,9396,2512
2075,9388,2489
2022,9380,2473
1932,9388,2457
1779,9298,2423
1574,9112,2393
1350,8870,2371
1145,8698,2361
960,8560,2343
787,8422,2329
626,8244,2313
501,8145,2298
416,8130,2274
358,8145,2266
310,8079,2265
286,8007,2266
283,7976,2246
286,8007,2234
279,8006,2231
286,8007,2234
335,8004,2217
429,8007,2202
520,7944,2195
573,7869,2202
580,7785,2199
573,7731,2202
564,7691,2213
573,7731,2234
620,7772,2238
716,7731,2234
799,7568,2226
787,7455,2234
675,7437,2236
573,7455,2234
570,7418,2225
644,7455,2234
702,7592,2250
716,7731,2266
733,7735,2263
787,7731,2266
845,7793,2277
859,7869,2298
825,7815,2301
787,7731,2298
775,7702,2291
787,7731,2298
794,7716,2298
787,7731,2298
782,7799,2290
787,7869,2298
774,7817,2308
716,7731,2329
628,7694,2342
573,7731,2361
565,7737,2382
573,7731,2425
567,7719,2477
573,7731,2553
607,7718,2637
644,7731,2744
648,7740,2852
644,7731,2968
665,7651,3074
716,7593,3191
759,7574,3309
787,7593,3446
796,7578,3583
787,7593,3733
771,7647,3884
787,7731,4053
850,7747,4213
930,7731,4372
981,7706,4511
1002,7731,4659
1005,7776,4802
1002,7869,4946
1010,7950,5061
1073,8007,5169
1203,8036,5263
1360,8145,5361
1489,8298,5441
1574,8422,5520
1606,8465,5584
1574,8560,5648
1496,8681,5694
1431,8698,5744
1400,8501,5779
1360,8284,5808
1264,8179,5808
1145,8145,5808
1056,8015,5801
1002,7869,5808
941,7817,5803
859,7869,5808
757,7849,5803
644,7731,5808
523,7561,5792
429,7455,5776
395,7414,5749
429,7455,5744
499,7480,5729
573,7455,5712
622,7394,5671
644,7455,5648
641,7613,5628
644,7731,5616
666,7637,5579
716,7455,5552
759,7354,5529
787,7455,5520
785,7612,5488
787,7731,5457
786,7741,5417
787,7731,5393
781,7716,5356
787,7731,5329
794,7726,5294
787,7731,5265
771,7725,5215
787,7731,5169
850,7719,5117
930,7731,5074
1007,7758,5009
1145,7869,4946
1469,8141,4875
2075,8698,4818
2968,9439,4753
4079,10216,4691
5287,10924,4610
6369,11597,4531
6987,11986,4442
6870,11735,4372
6064,10778,4303
4938,9664,4244
3855,8875,4165
2934,8422,4084
2122,7961,4005
1431,7455,3957
936,7061,3911
644,6903,3861
452,6866,3789
286,6903,3733
163,6963,3685
143,7041,3638
226,7086,3566
358,7179,3510
476,7317,3471
573,7455,3446
649,7479,3397
716,7455,3351
753,7429,3311
787,7455,3287
817,7455,3250
859,7455,3223
890,7439,3202
930,7455,3191
970,7453,3158
1002,7455,3127
1006,7440,3102
1002,7455,3095
1000,7456,3078
1002,7455,3063
999,7434,3044
1002,7455,3031
1007,7467,3010
1002,7455,3000
989,7408,2995
1002,7455,3000
1044,7587,2986
1073,7731,2968
1049,7756,2943
1002,7731,2936
979,7706,2932
1002,7731,2936
1039,7763,2923
1073,7869,2904
1086,8015,2878
1073,8145,2872
1032,8156,2872
1002,8145,2872
1014,8178,2853
1073,8284,2840
1130,8359,2835
1145,8422,2840
1111,8475,2828
1073,8560,2808
1076,8624,2784
1145,8698,2776
1271,8757,2771
1431,8836,2776
1585,8933,2775
1718,9112,2776
1845,9290,2762
2004,9388,2744
2172,9369,2721
2290,9388,2712
2334,9468,2709
2362,9526,2712
2408,9421,2699
2433,9250,2680
2365,9094,2657
2218,8974,2649
2060,8783,2645
1932,8560,2649
1804,8332,2636
1646,8145,2617
1461,7969,2592
1288,7869,2585
1155,7807,2584
1073,7731,2585
1027,7573,2568
1002,7455,2553
991,7425,2544
1002,7455,2553
1013,7408,2556
1002,7317,2553
961,7219,2536
930,7179,2521
923,7151,2493
930,7179,2457
928,7236,2413
930,7317,2393
936,7334,2391
930,7317,2393
878,7252,2375
787,7179,2361
677,7084,2358
573,7041,2361
482,7030,2346
429,7041,2329
435,7021,2321
501,7041,2329
583,7096,2329
644,7179,2329
679,7234,2327
716,7317,2329
758,7400,2325
787,7455,2329
788,7437,2332
787,7455,2329
793,7524,2308
787,7593,2298
752,7545,2295
716,7455,2298
705,7404,2279
716,7455,2266
716,7524,2259
716,7593,2266
739,7612,2260
787,7593,2266
813,7514,2284
787,7455,2329
735,7431,2372
716,7455,2425
745,7456,2487
787,7455,2585
798,7442,2692
787,7455,2808
779,7451,2920
787,7455,3063
809,7443,3229
859,7455,3414
929,7452,3578
1002,7455,3733
1064,7439,3882
1145,7455,4053
1242,7462,4224
1288,7455,4404
1204,7388,4574
1002,7317,4755
777,7234,4918
644,7179,5074
652,7174,5209
787,7317,5361
974,7540,5509
1145,7731,5648
1285,7799,5746
1431,7869,5839
1590,7993,5930
1718,8145,6031
1776,8219,6101
1789,8284,6159
1794,8362,6200
1789,8422,6254
1740,8330,6291
1646,8145,6318
1533,7961,6317
1431,7869,6318
1346,7795,6310
1288,7731,6318
1269,7688,6316
1288,7731,6318
1310,7772,6300
1288,7731,6286
1201,7576,6263
1073,7455,6254
950,7425,6235
859,7455,6222
783,7407,6198
716,7317,6191
682,7258,6174
716,7317,6159
778,7403,6120
787,7455,6095
696,7404,6071
573,7317,6063
500,7219,6031
501,7179,5999
512,7163,5958
501,7179,5935
479,7172,5901
501,7179,5871
541,7170,5821
573,7179,5776
566,7170,5720
573,7179,5680
604,7174,5631
644,7179,5584
652,7168,5516
644,7179,5457
641,7178,5390
644,7179,5329
658,7161,5247
716,7179,5169
828,7220,5084
1002,7317,5010
1319,7490,4915
1932,7869,4818
2879,8481,4711
4008,9250,4627
5107,9898,4544
6011,10216,4467
6509,10097,4369
6369,9664,4276
5586,9049,4184
4509,8422,4116
3534,7861,4048
2791,7455,3989
2159,7152,3919
1574,6903,3861
1094,6652,3795
787,6489,3733
630,6440,3661
573,6489,3606
581,6504,3553
644,6489,3510
721,6498,3455
787,6627,3414
841,6788,3377
930,6903,3351
1061,6945,3303
1217,7041,3255
1355,7153,3209
1503,7179,3191
1646,7033,3175
1789,6903,3159
1918,6913,3124
2075,7041,3095
2209,7092,3071
2218,7041,3063
2040,6914,3047
1789,6765,3031
1611,6553,3008
1574,6351,3000
1641,6218,2995
1789,6213,3000
1995,6263,2988
2218,6351,2968
2390,6423,2940
2505,6489,2936
2600,6498,2937
2719,6489,2936
2840,6463,2914
2934,6489,2904
2997,6544,2902
3077,6627,2904
3184,6650,2884
3292,6627,2872
3345,6582,2868
3364,6627,2872
3382,6746,2855
3435,6903,2840
3486,6992,2834
3507,7041,2840
3480,7082,2826
3435,7179,2808
3391,7265,2796
3364,7317,2808
3331,7341,2814
3292,7455,2808
3245,7650,2785
3220,7869,2776
3213,8016,2774
3220,8145,2776
3236,8279,2760
3292,8422,2744
3390,8503,2735
3507,8560,2744
3579,8581,2747
3578,8560,2744
3480,8437,2725
3292,8284,2712
3020,8130,2704
2719,8007,2712
2453,7861,2716
2290,7731,2712
2227,7594,2691
2218,7455,2680
2179,7286,2677
2075,7179,2680
1925,7147,2666
1789,7179,2649
1678,7180,2637
1574,7179,2649
1456,7170,2655
1360,7179,2649
1308,7158,2625
1288,7179,2617
1240,7267,2616
1145,7455,2617
1024,7626,2597
930,7731,2585
878,7735,2581
859,7731,2585
831,7724,2569
787,7731,2553
757,7715,2543
787,7731,2553
864,7744,2554
930,7731,2553
945,7647,2547
930,7593,2553
907,7614,2553
859,7731,2553
762,7862,2545
644,8007,2553
554,8113,2566
501,8145,2585
444,8032,2586
358,7869,2585
268,7782,2579
215,7869,2585
187,7992,2584
143,8007,2585
68,7863,2578
0,7731,2585
-38,7696,2594
-72,7731,2617
-135,7691,2631
-215,7593,2649
-288,7493,2656
-358,7455,2680
-437,7401,2714
-501,7317,2776
-521,7214,2846
-501,7179,2936
-470,7181,3031
-429,7179,3159
-367,7077,3296
-286,6903,3446
-228,6680,3583
-215,6489,3733
-228,6322,3885
-215,6213,4053
-154,6126,4215
-72,6075,4404
-15,6006,4603
0,5937,4818
-9,5850,5011
0,5798,5201
70,5770,5383
215,5798,5584
383,5849,5776
501,5937,5967
564,6008,6131
644,6075,6286
784,6124,6414
930,6213,6542
1024,6293,6653
1073,6351,6765
1117,6348,6848
1145,6351,6924
1127,6319,6982
1073,6213,7052
1011,5992,7105
930,5798,7148
803,5728,7158
644,5798,7180
510,5875,7194
429,5937,7212
372,6020,7203
286,6213,7212
173,6440,7222
72,6627,7244
0,6739,7236
-72,6903,7244
-154,7158,7253
-215,7455,7275
-226,7645,7268
-215,7731,7275
-212,7772,7284
-215,7869,7307
-231,8002,7301
-286,8145,7307
-358,8199,7314
