II,V,PLETH,RESP
169,-174,2762,-294
244,-250,3748,-406
281,-246,3852,-418
290,-199,3565,-379
280,-188,3449,-358
247,-232,3550,-365
212,-269,3620,-373
203,-260,3543,-362
229,-237,3450,-349
263,-230,3447,-349
281,-205,3486,-354
282,-138,3459,-347
292,-85,3388,-331
322,-109,3357,-322
355,-182,3374,-321
367,-207,3361,-318
353,-154,3307,-311
329,-82,3263,-306
316,-63,3258,-307
324,-89,3243,-303
360,-107,3192,-290
426,-98,3123,-277
504,-92,3076,-276
549,-116,3037,-273
529,-144,3003,-259
461,-144,2958,-251
403,-132,2932,-272
384,-150,2917,-276
385,-207,2904,-170
379,-258,2869,61
379,-257,2841,284
402,-203,2823,335
421,-141,2812,182
383,-123,2783,-48
280,-175,2762,-203
172,-264,2750,-238
124,-331,2741,-209
128,-336,2709,-184
133,-296,2681,-187
122,-256,2662,-194
136,-238,2651,-187
174,-234,2622,-171
182,-229,2601,-163
127,-231,2589,-163
68,-250,2581,-162
69,-281,2547,-155
106,-302,2514,-150
114,-299,2488,-151
80,-290,2471,-150
61,-300,2438,-142
89,-317,2408,-134
125,-294,2385,-131
119,-210,2373,-130
98,-123,2344,-126
117,-117,2311,-121
184,-179,2280,-118
284,-190,2261,-118
507,-24,2233,-113
976,316,2204,-106
1604,710,2176,-100
2038,1032,2160,-98
1981,1254,2138,-96
1470,1357,2114,-90
775,1253,2085,-84
115,876,2065,-81
-426,386,2045,-81
-803,108,2028,-80
-992,206,2004,-78
-1047,504,1990,-77
-1066,712,1975,-75
-1094,737,1957,-70
-1108,667,1926,-61
-1093,545,1903,-56
-1089,303,1885,-56
-1126,-88,1867,-54
-1179,-514,1835,-48
-1185,-821,1809,-44
-1122,-948,1792,-44
-1020,-954,1777,-42
-905,-914,1745,-32
-752,-856,1716,-24
-544,-782,1698,-24
-312,-704,1686,-25
-128,-631,1660,-20
0,-547,1638,-15
105,-452,1624,-15
214,-373,1615,-16
309,-314,1594,-11
362,-240,1578,-6
379,-162,1571,-6
392,-147,1566,-6
425,-192,1547,1
469,-195,1532,11
495,-115,1526,15
488,-59,1521,13
451,-107,1500,14
410,-181,1479,20
391,-180,1466,25
412,-136,1457,23
459,-118,1429,19
504,-109,1395,17
530,-62,1365,17
551,-21,1348,16
569,-44,1320,15
574,-99,1283,13
569,-114,1246,13
585,-103,1227,13
622,-119,1208,12
651,-156,1180,12
654,-169,1140,14
676,-158,1119,14
748,-152,1113,11
850,-153,1113,5
927,-143,1095,2
975,-135,1083,1
1016,-156,1096,-1
1075,-211,1144,-7
1146,-265,1178,-13
1234,-289,1194,-17
1334,-284,1236,-17
1435,-274,1391,-18
1515,-281,1628,-23
1579,-304,1857,-26
1630,-334,2025,-26
1673,-361,2209,-27
1710,-381,2422,-30
1755,-386,2597,-32
1805,-374,2691,-31
1838,-355,2813,-35
1842,-335,3008,-44
1836,-309,3201,-52
1834,-279,3304,-52
1822,-257,3404,-51
