II,V,PLETH
1495,2593,3956
1717,2965,4557
1546,2658,4137
1478,2510,3950
1649,2723,4288
1792,2885,4514
1753,2853,4409
1645,2838,4340
1598,2917,4469
1591,2945,4552
1598,2917,4500
1647,2954,4459
1753,3047,4500
1855,3061,4521
1907,2982,4500
1939,2912,4477
2010,2917,4469
2087,2942,4442
2062,2917,4409
1906,2829,4386
1753,2723,4379
1718,2623,4363
1753,2528,4349
1716,2417,4318
1598,2334,4288
1500,2305,4250
1495,2334,4228
1520,2386,4208
1495,2464,4198
1399,2526,4171
1289,2528,4137
1200,2458,4088
1134,2399,4047
1071,2390,3999
1031,2399,3956
1018,2365,3904
1031,2334,3865
1062,2347,3821
1134,2399,3775
1212,2435,3710
1237,2464,3654
1185,2499,3595
1134,2528,3533
1127,2511,3452
1134,2464,3382
1121,2437,3320
1134,2464,3261
1198,2509,3181
1237,2528,3110
1195,2508,3056
1134,2464,3020
1161,2383,2964
1289,2269,2899
1476,2177,2829
1701,2204,2778
1925,2325,2729
2062,2399,2688
2057,2287,2639
1959,2010,2597
1822,1612,2555
1649,1102,2537
1442,478,2523
1237,-130,2506
957,-588,2471
412,-843,2446
-495,-946,2438
-1546,-908,2446
-2372,-740,2437
-2732,-454,2416
-2667,-94,2390
-2371,324,2386
-2068,725,2386
-1856,1037,2386
-1672,1250,2370
-1340,1491,2355
-798,1844,2338
-155,2269,2325
405,2622,2306
825,2853,2295
1139,2994,2282
1392,3112,2265
1561,3199,2231
1649,3242,2204
1693,3242,2187
1753,3242,2174
1833,3247,2145
1907,3242,2114
1946,3208,2082
1959,3177,2054
1963,3168,2018
1959,3177,1993
1952,3176,1976
1959,3177,1963
1986,3179,1932
2010,3177,1903
2012,3146,1881
2010,3112,1872
2028,3097,1857
2062,3112,1842
2074,3117,1825
2062,3112,1812
2046,3099,1794
2062,3112,1782
2092,3139,1768
2113,3177,1752
2110,3187,1720
2113,3177,1691
2119,3161,1669
2113,3177,1661
2092,3190,1647
2113,3177,1631
2171,3146,1611
2216,3177,1601
2210,3256,1586
2216,3306,1570
2262,3254,1549
2320,3177,1540
2354,3166,1539
2423,3242,1540
2505,3301,1527
2526,3306,1510
2463,3282,1491
2474,3306,1480
2631,3371,1473
2835,3436,1480
2949,3432,1485
3041,3371,1480
3201,3303,1460
3402,3306,1450
3544,3365,1450
3660,3436,1450
3805,3489,1432
3969,3566,1419
4095,3649,1418
4227,3695,1419
4390,3686,1404
4536,3695,1389
4588,3723,1385
4587,3695,1389
4587,3562,1377
4587,3436,1359
4558,3406,1349
4536,3436,1359
4516,3402,1365
4433,3306,1359
4238,3216,1340
