II,V,PLETH,RESP
68,364,3940,358
57,388,5362,466
21,326,5537,482
-9,353,5159,485
-31,498,5018,517
-53,591,5180,551
-62,496,5294,566
-47,294,5196,573
-18,180,5073,589
10,202,5077,607
49,221,5136,620
98,135,5094,632
128,35,4987,654
124,80,4933,679
117,286,4946,696
139,535,4917,703
178,718,4829,716
205,806,4750,738
232,810,4728,755
304,761,4699,759
439,723,4634,774
606,738,4553,804
743,769,4508,827
798,723,4471,827
757,579,4434,831
668,430,4374,851
601,367,4333,869
589,335,4304,868
603,195,4285,877
598,-84,4238,911
559,-358,4200,941
505,-496,4173,939
428,-539,4164,939
300,-603,4135,959
106,-679,4113,978
-113,-643,4097,973
-285,-447,4098,979
-373,-202,4081,1014
-406,-39,4069,1050
-437,33,4058,1051
-488,86,4062,1050
-539,105,4054,1073
-563,11,4055,1099
-538,-207,4054,1097
-462,-370,4060,1098
-383,-291,4048,1125
-356,13,4042,1155
-416,300,4035,1155
-493,374,4035,1156
-545,300,4016,1186
-559,258,4003,1225
-546,310,3989,1235
-483,357,3982,1237
-421,321,3958,1259
-444,261,3937,1294
-503,274,3914,1309
-466,324,3900,1314
-366,284,3873,1329
-413,189,3849,1358
-628,356,3823,1376
-793,979,3810,1384
-795,1696,3784,1395
-683,1925,3756,1424
-209,1638,3718,1448
1160,1338,3693,1461
3428,1128,3667,1467
5607,430,3645,1490
6571,-1015,3613,1519
6184,-2418,3595,1539
5231,-2771,3575,1540
4352,-2060,3557,1553
3446,-1141,3525,1577
2148,-647,3505,1597
564,-506,3486,1597
-718,-412,3467,1612
-1246,-294,3425,1648
-1140,-231,3393,1681
-840,-215,3369,1680
-623,-139,3352,1677
-485,45,3317,1691
-383,260,3292,1712
-364,383,3274,1711
-440,382,3262,1713
-500,326,3229,1733
-452,287,3202,1761
-356,263,3183,1764
-336,232,3173,1759
-402,186,3141,1767
-426,134,3113,1789
-350,99,3091,1794
-230,99,3083,1789
-179,126,3062,1786
-176,118,3048,1798
-165,69,3040,1803
-143,26,3042,1800
-158,34,3029,1793
-195,66,3020,1798
-197,72,3012,1802
-155,46,3012,1801
-107,34,2995,1790
-78,44,2974,1789
-63,31,2948,1792
-57,-43,2933,1793
-67,-128,2915,1776
-78,-147,2903,1760
-67,-114,2888,1750
-27,-139,2885,1750
28,-246,2880,1742
85,-344,2882,1738
133,-364,2877,1737
168,-378,2878,1739
188,-457,2877,1725
202,-556,2885,1704
226,-596,2889,1685
277,-613,2899,1680
351,-681,2903,1672
427,-801,2914,1660
491,-915,2919,1641
553,-1028,2930,1635
619,-1175,2933,1630
684,-1346,2943,1615
741,-1486,2948,1586
800,-1579,2961,1573
860,-1657,2965,1571
909,-1754,2970,1562
940,-1876,2969,1534
974,-2011,2975,1518
1041,-2135,2974,1518
1130,-2211,2968,1510
1186,-2213,2945,1472
1164,-2152,2925,1447
1084,-2075,2902,1448
1002,-2009,2886,1446
937,-1915,2854,1410
861,-1739,2816,1383
765,-1506,2777,1386
691,-1315,2768,1384
658,-1214,2761,1345
618,-1131,2742,1316
525,-974,2709,1320
410,-769,2721,1319
333,-619,2757,1276
300,-570,2782,1243
272,-544,2772,1248
237,-458,2809,1247
202,-319,2897,1202
169,-210,2986,1166
132,-163,3024,1172
102,-129,3091,1172
80,-48,3224,1123
61,45,3384,1081
48,75,3487,1086
68,20,3591,1088
100,-23,3740,1034
98,30,3926,989
58,148,4065,1017
46,211,4182,1039
87,176,4321,885
118,121,4505,527
76,132,4666,155
-1,191,4797,20
-29,239,4912,193
8,266,5056,521
46,300,5193,777
47,332,5308,854
41,337,5383,803
68,321,5463,738
108,297,5544,712
107,254,5621,713
57,208,5657,701
9,208,5685,664
1,256,5710,624
18,275,5745,610
34,228,5751,608
56,183,5746,583
87,203,5729,535
91,242,5729,512
39,218,5715,515
-28,141,5698,494
-31,81,5665,432
54,72,5650,389
162,100,5630,393
215,143,5614,388
208,166,5579,337
195,128,5558,296
207,37,5537,302
216,-33,5526,297
196,-40,5496,236
164,-22,5480,180
148,-32,5464,180
139,-53,5462,182
126,-38,5446,128
124,0,5447,71
135,9,5449,67
126,-21,5456,70
84,-41,5438,24
59,-21,5434,-28
102,7,5432,-34
186,-4,5433,-32
232,-49,5398,-80
212,-69,5365,-143
172,-33,5331,-164
165,14,5308,-165
173,9,5260,-198
146,-41,5218,-251
80,-59,5179,-275
42,-5,5158,-281
79,66,5112,-307
164,71,5066,-354
231,17,5016,-386
