II,V,PLETH,ABP
-133,-60,3188,2303
208,-115,4336,3120
808,-148,4479,3208
1339,-128,4179,2977
1530,-53,4073,2891
1371,59,4208,2983
1031,189,4304,3052
663,328,4233,3006
311,472,4142,2956
-37,626,4152,2984
-368,796,4206,3048
-627,965,4184,3060
-766,1087,4116,3041
-788,1115,4091,3050
-733,1039,4120,3094
-648,894,4116,3111
-555,726,4072,3099
-451,556,4039,3098
-322,379,4046,3129
-170,192,4044,3156
-33,24,4022,3173
41,-84,3998,3189
35,-110,3998,3224
-19,-77,3994,3251
-66,-29,3990,3284
-73,5,3974,3307
-37,29,3968,3338
-4,53,3958,3353
-5,77,3961,3366
-39,90,3955,3362
-66,87,3957,3363
-49,72,3952,3356
3,55,3959,3363
50,38,3960,3368
63,25,3971,3394
69,11,3974,3430
112,-6,3985,3500
188,-28,3985,3591
237,-42,3990,3728
225,-41,3985,3897
180,-29,3989,4111
156,-21,3989,4346
166,-18,4001,4612
201,-18,4005,4882
255,-17,4016,5151
330,-15,4015,5388
391,-13,4022,5601
398,-9,4020,5770
346,-2,4023,5904
275,7,4014,5984
215,15,4010,6032
166,20,3998,6040
107,23,3995,6029
31,22,3987,5985
-44,21,3990,5923
-96,15,3986,5829
-126,4,3991,5716
-170,-8,3985,5572
-266,-12,3982,5414
-422,-1,3968,5235
-608,18,3964,5051
-795,39,3956,4852
-979,58,3959,4659
-1182,76,3953,4468
-1421,87,3957,4306
-1655,75,3953,4163
-1800,28,3959,4060
-1778,-57,3954,3977
-1589,-156,3957,3924
-1312,-236,3953,3871
-1056,-270,3962,3825
-890,-267,3964,3764
-774,-258,3974,3706
-573,-269,3976,3636
-173,-292,3993,3571
362,-296,4005,3497
815,-258,4024,3439
1004,-173,4031,3388
917,-51,4050,3364
643,100,4066,3343
262,276,4087,3332
-164,467,4094,3305
-534,648,4109,3282
-742,794,4119,3255
-763,888,4134,3254
-670,918,4132,3265
-548,881,4143,3296
-430,783,4156,3319
-310,643,4178,3348
-185,488,4183,3366
-53,333,4200,3391
112,182,4216,3406
331,37,4240,3429
562,-83,4246,3445
715,-155,4261,3469
763,-172,4277,3483
771,-154,4302,3506
795,-128,4308,3523
804,-105,4322,3550
740,-79,4338,3564
642,-47,4363,3580
614,-23,4369,3579
687,-22,4383,3584
768,-42,4400,3580
749,-65,4433,3593
646,-82,4451,3606
580,-101,4472,3638
630,-135,4489,3668
754,-180,4522,3712
861,-221,4543,3755
902,-245,4567,3815
868,-249,4581,3880
766,-238,4605,3981
647,-222,4618,4108
592,-216,4637,4282
629,-221,4645,4478
678,-226,4665,4701
645,-221,4679,4920
536,-211,4701,5135
446,-206,4708,5320
422,-202,4720,5484
408,-189,4720,5605
329,-164,4726,5690
205,-137,4720,5724
119,-120,4725,5732
109,-112,4726,5709
124,-107,4742,5672
104,-95,4746,5606
41,-74,4751,5529
-62,-44,4741,5427
-230,-11,4737,5314
-476,20,4726,5170
-722,44,4726,5015
-868,57,4719,4843
-909,59,4724,4678
-958,60,4720,4510
-1125,68,4724,4362
-1404,83,4712,4227
-1681,91,4707,4123
-1833,66,4694,4031
-1811,-3,4695,3967
-1644,-105,4688,3910
-1393,-199,4692,3872
-1121,-254,4687,3828
-867,-264,4692,3790
-635,-255,4687,3737
-367,-261,4692,3690
16,-285,4688,3634
521,-301,4692,3589
1010,-278,4687,3539
1286,-211,4692,3505
1249,-112,4688,3468
975,10,4693,3446
627,156,4687,3422
313,330,4691,3415
60,513,4688,3407
-141,675,4694,3413
-288,796,4686,3417
-367,868,4683,3435
-348,879,4670,3452
-214,814,4667,3477
-12,682,4657,3491
160,520,4660,3511
257,364,4655,3520
324,220,4661,3530
423,74,4656,3523
537,-70,4655,3515
611,-173,4640,3497
636,-211,4638,3489
645,-193,4628,3477
657,-161,4626,3475
650,-141,4610,3467
612,-127,4606,3472
549,-103,4598,3473
497,-74,4596,3482
489,-61,4580,3478
537,-73,4575,3483
597,-93,4567,3481
607,-101,4566,3492
557,-101,4548,3495
511,-109,4544,3514
529,-134,4538,3536
600,-157,4534,3590
669,-164,4509,3667
699,-157,4497,3791
688,-152,4487,3948
652,-153,4476,4153
605,-150,4433,4382
566,-133,4392,4638
545,-112,4355,4888
540,-101,4334,5133
538,-100,4299,5346
538,-97,4277,5535
558,-86,4261,5679
604,-71,4259,5794
630,-55,4237,5868
596,-39,4218,5914
541,-25,4199,5917
544,-21,4195,5893
590,-27,4179,5834
566,-27,4169,5758
431,-11,4155,5649
292,8,4156,5516
246,15,4146,5347
241,11,4140,5166
182,12,4125,4974
83,24,4122,4791
-8,40,4115,4607
-120,51,4119,4440
-306,58,4112,4284
-521,67,4115,4161
-673,77,4113,4051
-737,76,4123,3962
-762,57,4125,3868
-780,26,4136,3787
-784,-7,4139,3699
-776,-34,4152,3624
-779,-51,4156,3543
-808,-54,4168,3475
-849,-49,4170,3400
-866,-45,4182,3337
-816,-50,4187,3268
-659,-47,4199,3215
-379,-24,4201,3161
-50,31,4213,3128
166,123,4217,3096
141,251,4231,3081
-54,390,4233,3065
-186,493,4243,3060
-101,528,4247,3049
120,506,4261,3050
283,476,4266,3050
286,479,4273,3067
156,532,4270,3081
-63,624,4277,3102
-330,739,4277,3113
-576,860,4277,3126
-739,976,4263,3128
-835,1082,4260,3136
-954,1187,4252,3135
-1144,1285,4250,3141
-1326,1332,4233,3141
-1359,1277,4229,3152
-1159,1119,4222,3159
-793,918,4220,3174
-427,736,4199,3180
-208,576,4186,3192
-160,402,4173,3198
-204,209,4166,3214
-248,37,4139,3225
-236,-75,4117,3244
-163,-133,4093,3256
-61,-162,4079,3279
1,-179,4052,3297
-20,-177,4033,3327
-76,-161,4015,3350
-78,-148,4009,3380
-20,-154,3988,3400
-9,-164,3968,3426
-108,-162,3939,3443
-225,-152,3924,3474
-202,-163,3900,3510
-30,-197,3882,3577
131,-227,3859,3661
115,-219,3850,3781
-72,-180,3835,3919
-277,-143,3819,4089
-335,-137,3788,4271
-216,-151,3767,4467
-33,-157,3747,4654
68,-138,3737,4836
49,-102,3718,4991
-30,-67,3711,5124
-110,-37,3703,5216
-193,-8,3703,5285
-268,22,3688,5320
-293,48,3681,5335
-264,64,3671,5311
-253,72,3672,5263
-322,82,3659,5183
-448,106,3650,5085
-593,144,3639,4958
-761,184,3641,4816
-939,214,3636,4648
-1047,228,3638,4470
-1036,231,3634,4276
-968,228,3639,4094
-941,220,3635,3922
-968,202,3638,3785
-995,171,3635,3673
-1008,138,3639,3601
-1027,119,3634,3552
-1066,128,3638,3538
-1106,149,3636,3528
-1123,154,3640,3524
-1071,116,3634,3500
-897,48,3638,3473
-602,-6,3637,3432
-289,6,3641,3399
-89,99,3631,3359
-48,237,3626,3330
-79,352,3616,3299
-59,399,3614,3276
55,383,3602,3239
185,352,3596,3201
212,353,3585,3154
64,405,3583,3125
-232,497,3572,3102
-579,612,3566,3093
-863,747,3554,3079
-1036,898,3552,3073
-1152,1048,3540,3066
-1301,1164,3530,3074
-1461,1219,3509,3080
-1496,1200,3498,3095
-1313,1110,3484,3101
-1004,962,3476,3111
-745,781,3461,3107
-613,593,3455,3106
-525,416,3447,3098
-380,255,3446,3099
-183,112,3432,3095
-30,-4,3424,3100
11,-79,3414,3097
-30,-111,3418,3101
-68,-114,3413,3102
-46,-109,3414,3121
23,-105,3410,3144
90,-100,3417,3186
104,-91,3420,3226
50,-83,3430,3283
-32,-81,3434,3346
-76,-83,3443,3436
-40,-87,3444,3531
34,-91,3448,3633
78,-97,3443,3703
63,-96,3447,3750
42,-89,3448,3767
82,-79,3460,3795
198,-79,3464,3840
317,-87,3473,3931
345,-94,3474,4048
261,-92,3480,4196
181,-84,3476,4349
228,-80,3479,4515
384,-90,3476,4672
477,-118,3480,4826
387,-150,3476,4957
181,-164,3479,5077
34,-149,3476,5172
17,-117,3480,5253
61,-83,3475,5299
38,-57,3478,5314
-112,-36,3477,5285
-343,-21,3486,5233
-526,-2,3491,5151
-562,30,3502,5059
-489,75,3504,4947
-465,112,3510,4836
-598,130,3508,4722
-828,144,3511,4624
-1026,171,3507,4529
-1133,209,3510,4444
-1199,238,3507,4347
-1297,245,3512,4244
-1466,235,3508,4118
-1692,223,3506,3994
-1909,204,3493,3870
-2020,165,3487,3777
-1969,93,3479,3703
-1782,2,3481,3659
-1531,-72,3476,3614
-1288,-97,3479,3579
-1092,-83,3474,3537
-944,-68,3480,3516
-788,-80,3477,3505
-519,-105,3479,3516
-62,-110,3473,3522
507,-76,3480,3528
955,-4,3484,3505
1048,100,3494,3467
769,237,3495,3400
322,400,3509,3334
-64,574,3522,3269
-319,746,3541,3227
-485,903,3547,3194
-595,1028,3565,3183
-632,1094,3591,3179
-596,1080,3632,3199
-507,988,3659,3221
-391,849,3682,3254
-260,699,3694,3275
