II,V,PLETH
2074,7490,5742
2251,8311,6607
2035,7004,5985
2231,6108,5697
2818,6311,6159
3172,6475,6450
3092,6241,6264
2886,6266,6139
2739,6727,6298
2552,7063,6383
2309,7143,6264
2122,7299,6159
1996,7628,6159
1828,7865,6121
1605,7975,6020
1391,8109,5935
1213,8322,5881
1066,8489,5790
978,8599,5672
962,8687,5561
978,8807,5463
1002,8936,5347
1057,9085,5220
1124,9166,5073
1135,9154,4941
1054,8989,4804
978,8738,4663
1016,8454,4499
1174,8252,4350
1340,8132,4206
1409,8114,4071
1332,8166,3912
1135,8322,3758
892,8488,3609
704,8599,3480
594,8597,3338
509,8599,3201
381,8649,3066
235,8738,2958
111,8757,2859
39,8738,2784
-1,8731,2709
0,8807,2645
36,8893,2569
78,8946,2505
94,8901,2444
78,8807,2401
16,8674,2358
-117,8599,2331
-291,8604,2307
-391,8738,2297
-340,8889,2287
-117,8946,2297
318,8738,2310
1018,8252,2331
1863,7490,2345
2622,6588,2366
3224,5663,2383
3757,4924,2401
4079,4451,2410
3757,4300,2436
2631,4407,2469
1174,4785,2505
41,5348,2521
-548,6033,2540
-763,6706,2568
-744,7351,2610
-528,7895,2633
-235,8322,2645
-26,8573,2650
78,8738,2679
157,8865,2714
235,9015,2749
280,9114,2764
313,9154,2784
361,9102,2809
391,9015,2853
329,8877,2888
196,8738,2923
79,8620,2948
78,8599,2993
174,8651,3048
313,8738,3132
432,8784,3225
548,8807,3341
688,8790,3456
861,8738,3584
1040,8608,3702
1213,8460,3828
1383,8310,3952
1565,8183,4106
1758,7996,4271
1957,7767,4454
2134,7531,4624
2270,7420,4802
2376,7403,4982
2505,7420,5185
2675,7346,5380
2857,7212,5568
2989,7027,5725
3053,6865,5881
3055,6737,6024
3013,6727,6159
2930,6786,6256
2818,6865,6333
2694,6883,6386
2583,6935,6438
2492,7042,6464
2426,7212,6472
2357,7379,6444
2231,7628,6403
1977,7975,6346
1605,8391,6298
1234,8709,6236
1057,8876,6159
1158,8840,6052
1448,8668,5950
1720,8452,5846
1839,8391,5742
1805,8513,5605
1722,8738,5463
1672,8880,5317
1683,8946,5185
1722,8970,5042
1761,9015,4906
1784,9008,4764
1800,8946,4628
1786,8829,4480
1722,8738,4350
1601,8650,4222
1448,8599,4106
1250,8605,3977
978,8738,3863
648,8856,3752
352,8807,3654
153,8541,3541
39,8322,3445
-59,8342,3363
-157,8599,3306
-272,8880,3236
-391,9085,3167
-478,9154,3090
-430,9085,3027
-213,8854,2956
78,8599,2888
281,8423,2822
313,8391,2784
220,8422,2750
78,8530,2714
-102,8683,2656
-313,8876,2610
-461,8980,2581
-352,8946,2575
157,8701,2559
1057,8252,2540
2196,7517,2516
3366,6519,2505
4307,5347,2497
4735,4300,2505
4449,3605,2517
3483,3398,2540
2114,3567,2555
704,4022,2575
-477,4654,2590
-1291,5478,2610
-1673,6410,2621
-1605,7351,2645
-1181,8083,2673
-626,8530,2714
-194,8707,2738
0,8807,2749
25,8906,2742
39,9015,2749
139,9022,2762
313,8946,2784
481,8817,2784
587,8738,2784
609,8705,2785
587,8738,2819
550,8777,2863
548,8807,2923
574,8783,2969
626,8738,3027
669,8685,3104
704,8668,3236
740,8645,3391
783,8599,3549
812,8479,3681
822,8322,3828
844,8112,3990
939,7906,4176
1119,7715,4354
1331,7628,4559
1505,7613,4778
1644,7628,5011
1804,7554,5219
2035,7420,5428
2297,7271,5627
2505,7212,5811
2611,7201,5953
2661,7212,6090
2723,7171,6219
2818,7143,6333
2896,7137,6394
2896,7212,6438
2775,7325,6474
2583,7490,6507
2446,7616,6498
2466,7698,6472
2544,7734,6435
2466,7836,6403
2141,7949,6339
1761,7975,6264
1568,7833,6182
1605,7698,6124
1694,7706,6059
1683,7906,5985
1559,8167,5881
1409,8460,5776
1298,8725,5664
1252,8946,5568
1266,9063,5462
1331,9154,5359
1405,9217,5237
1448,9223,5115
1430,9063,4975
1370,8807,4837
1288,8564,4690
1213,8460,4559
1177,8440,4419
1213,8460,4280
1268,8465,4120
1213,8530,3967
955,8648,3815
548,8807,3689
124,8888,3561
-196,8876,3445
-369,8771,3328
-391,8668,3236
-354,8618,3147
-352,8668,3062
-424,8736,2965
-470,8738,2888
-396,8610,2826
-235,8460,2784
-116,8369,2729
-117,8391,2679
-186,8445,2633
-235,8530,2610
-270,8615,2588
-352,8738,2575
-452,8817,2555
-391,8807,2540
16,8586,2517
822,8114,2505
