II,V,PLETH,ABP
2088,-675,10552,644
3241,-1049,14327,870
3775,-1207,14777,912
3762,-1154,13774,903
3562,-1022,13414,957
3262,-909,13845,1054
2647,-797,14162,1118
1713,-640,13949,1121
873,-452,13696,1095
488,-283,13773,1068
416,-149,13994,1039
287,-31,13969,1003
16,74,13804,978
-198,140,13780,983
-255,160,13920,1005
-253,160,13946,1006
-284,164,13854,971
-324,174,13810,909
-339,184,13888,846
-343,190,13913,795
-354,193,13874,771
-360,196,13835,777
-356,197,13874,810
-358,199,13872,846
-360,198,13873,872
-367,201,13852,875
-367,205,13873,852
-359,207,13863,806
-339,203,13874,759
-320,200,13858,730
-308,201,13874,738
-296,206,13860,779
-280,208,13873,844
-265,205,13858,913
-259,202,13872,973
-262,203,13858,1013
-262,204,13872,1032
-253,203,13858,1031
-242,205,13872,1019
-237,211,13858,997
-239,216,13872,974
-239,214,13858,953
-235,211,13873,942
-231,212,13859,938
-230,215,13873,942
-230,215,13859,948
-223,212,13874,957
-210,211,13859,967
-192,213,13873,978
-172,216,13859,982
-147,217,13873,983
-115,218,13859,978
-73,221,13873,973
-25,221,13859,965
30,216,13874,961
84,208,13859,963
134,203,13873,975
183,198,13859,994
237,192,13873,1015
294,181,13858,1028
342,172,13872,1032
376,166,13858,1025
408,158,13872,1016
447,145,13858,1010
486,131,13872,1016
511,121,13858,1032
523,116,13872,1058
529,109,13858,1081
534,100,13873,1100
533,91,13859,1107
520,87,13874,1105
499,85,13859,1090
470,83,13874,1067
437,80,13859,1033
402,75,13873,997
370,71,13859,961
339,67,13873,932
306,67,13859,905
272,69,13874,882
237,70,13859,856
205,69,13874,835
177,67,13859,820
154,65,13873,821
136,66,13858,835
119,68,13872,866
103,70,13858,901
89,69,13872,939
79,66,13858,961
72,66,13872,975
64,69,13858,971
54,72,13872,969
43,72,13858,964
34,69,13873,976
28,67,13859,994
22,67,13873,1024
12,69,13859,1041
-1,70,13874,1049
-12,69,13859,1028
-17,68,13873,994
-21,68,13859,936
-32,67,13873,885
-50,66,13859,872
-64,66,13873,990
-69,68,13859,1302
-72,69,13874,1851
-80,68,13859,2559
-94,65,13873,3309
-112,60,13859,3949
-134,56,13873,4423
-157,52,13858,4738
-171,50,13872,4974
-174,48,13858,5167
-172,47,13872,5336
-178,45,13858,5444
-193,43,13872,5498
-211,41,13858,5503
-227,38,13872,5501
-237,35,13858,5493
-235,35,13873,5490
-223,34,13859,5478
-208,32,13874,5475
-202,28,13859,5475
-203,26,13874,5496
-199,29,13859,5516
-183,29,13873,5543
-161,26,13859,5559
-146,22,13873,5582
-138,22,13859,5595
-127,25,13874,5616
-104,26,13859,5620
-79,25,13874,5633
-66,24,13859,5637
-69,23,13873,5662
-77,22,13858,5686
-80,20,13872,5727
-71,19,13858,5753
-52,21,13872,5779
-34,23,13858,5781
-22,24,13872,5786
-16,23,13858,5780
-5,21,13872,5791
11,20,13858,5795
21,20,13873,5811
21,22,13859,5814
18,23,13873,5830
25,25,13859,5838
40,26,13874,5859
50,25,13859,5869
53,24,13873,5890
68,22,13859,5896
119,20,13873,5909
209,20,13859,5905
308,21,13873,5906
381,23,13859,5888
415,28,13874,5876
422,31,13859,5846
422,29,13873,5828
428,21,13859,5802
440,14,13873,5799
446,9,13858,5795
435,5,13872,5811
412,-2,13858,5821
399,-9,13872,5847
416,-14,13858,5862
461,-21,13872,5888
505,-33,13858,5897
515,-45,13872,5912
472,-46,13858,5913
385,-32,13873,5927
279,-10,13859,5933
184,13,13874,5954
114,28,13859,5965
61,35,13874,5986
5,37,13859,5987
-54,38,13873,5988
-106,41,13859,5966
-124,45,13873,5952
-117,47,13859,5930
-101,43,13874,5931
-101,41,13859,5931
-107,41,13874,5951
-110,46,13859,5960
-100,45,13873,5978
-89,39,13858,5979
-84,36,13872,5991
-85,36,13858,5995
-81,34,13872,6016
-68,27,13858,6028
-30,20,13872,6047
65,4,13858,6045
239,-41,13872,6047
467,-129,13858,6031
733,-254,13873,6025
1110,-412,13859,6010
1690,-616,13873,6012
2415,-860,13859,6008
3060,-1088,13874,6019
3442,-1218,13859,6020
3568,-1211,13873,6035
3505,-1105,13859,6042
3204,-968,13873,6065
2571,-839,13859,6077
1702,-708,13873,6096
917,-558,13859,6093
482,-394,13874,6094
356,-239,13859,6076
269,-107,13873,6068
59,-4,13859,6048
-189,64,13873,6042
-321,93,13858,6027
-338,100,13872,6027
-345,103,13858,6016
-385,111,13872,6021
-418,116,13858,6015
-426,119,13872,6023
-437,121,13858,6020
-454,125,13872,6030
-460,129,13858,6026
-449,129,13873,6034
-445,128,13859,6028
-445,125,13874,6033
-440,123,13859,6025
-423,125,13874,6029
-413,129,13859,6020
-407,129,13873,6022
-397,124,13859,6011
-376,120,13873,6014
-351,118,13859,6007
-336,117,13874,6013
-335,115,13859,6007
-338,114,13874,6013
-333,117,13859,6007
-321,121,13873,6013
-311,119,13858,6007
-304,113,13872,6013
-297,110,13858,6007
-286,114,13872,6013
-274,121,13858,6006
-265,123,13872,6012
-257,119,13858,6007
-247,114,13872,6014
-233,114,13858,6010
-217,118,13873,6019
-199,121,13859,6015
-178,120,13873,6023
-149,118,13859,6019
-109,117,13874,6026
-60,114,13859,6019
-8,110,13873,6023
43,105,13859,6014
98,100,13873,6018
156,96,13859,6011
215,92,13873,6018
273,86,13859,6011
330,78,13874,6017
388,67,13859,6012
441,57,13873,6020
486,48,13859,6018
521,39,13873,6029
551,27,13858,6027
578,15,13872,6037
599,5,13858,6034
611,-1,13872,6043
612,-5,13858,6039
606,-12,13872,6046
591,-20,13858,6040
565,-25,13872,6047
531,-27,13858,6041
492,-26,13873,6046
453,-28,13859,6037
414,-31,13874,6041
374,-33,13859,6033
332,-32,13874,6038
296,-30,13859,6029
267,-30,13873,6033
241,-31,13859,6025
212,-30,13873,6030
180,-25,13859,6023
149,-19,13874,6030
126,-15,13859,6025
112,-14,13874,6033
101,-15,13859,6028
91,-17,13873,6034
79,-19,13858,6029
66,-17,13872,6036
53,-12,13858,6031
41,-8,13872,6038
30,-9,13858,6033
27,-12,13872,6040
28,-11,13858,6034
27,-8,13872,6039
20,-5,13858,6030
12,-6,13873,6034
5,-8,13859,6026
1,-7,13873,6031
-4,-3,13859,6023
-6,0,13874,6027
-6,0,13859,6019
-7,-1,13873,6026
-13,-2,13859,6020
-20,-4,13873,6026
-17,-5,13859,6019
-5,-6,13873,6026
6,-7,13859,6020
7,-8,13874,6026
0,-8,13859,6019
-4,-10,13873,6023
0,-13,13859,6015
7,-13,13873,6021
11,-11,13858,6015
13,-11,13872,6021
16,-14,13858,6014
16,-20,13872,6021
10,-26,13858,6017
4,-27,13872,6025
4,-25,13858,6019
8,-21,13872,6025
12,-20,13858,6021
13,-23,13873,6030
11,-27,13859,6025
6,-28,13874,6029
2,-26,13859,6021
6,-25,13874,6024
17,-28,13859,6016
24,-30,13873,6022
19,-27,13859,6015
9,-22,13873,6022
6,-22,13859,6016
11,-23,13874,6022
13,-24,13859,6016
9,-25,13874,6022
2,-27,13859,6015
2,-29,13873,6022
5,-27,13858,6015
5,-24,13872,6021
0,-22,13858,6015
-1,-23,13872,6021
5,-24,13858,6015
11,-24,13872,6021
8,-22,13858,6013
8,-22,13872,6017
34,-25,13858,6010
100,-28,13873,6017
189,-30,13859,6011
267,-28,13873,6018
307,-24,13859,6011
308,-21,13874,6017
296,-21,13859,6012
302,-27,13873,6018
329,-36,13859,6010
354,-44,13873,6014
353,-50,13859,6007
332,-57,13873,6014
315,-64,13859,6010
321,-69,13874,6018
350,-74,13859,6012
387,-85,13873,6017
410,-101,13859,6011
395,-110,13873,6017
330,-101,13858,6011
230,-78,13872,6017
127,-54,13858,6011
46,-36,13872,6017
-14,-23,13858,6011
-67,-17,13872,6017
-122,-15,13858,6011
-165,-14,13872,6017
-183,-9,13858,6011
-174,-7,13873,6017
-164,-9,13859,6011
-163,-13,13874,6018
-173,-13,13859,6011
-171,-12,13874,6018
-160,-13,13859,6011
-148,-17,13873,6018
-144,-18,13859,6011
-142,-18,13873,6017
-140,-20,13859,6011
-133,-24,13874,6018
-112,-29,13859,6011
-52,-38,13874,6017
70,-67,13859,6012
254,-131,13873,6020
483,-231,13858,6013
779,-365,13872,6017
1224,-542,13858,6008
1856,-767,13872,6013
2551,-1010,13858,6006
3084,-1199,13872,6013
3344,-1267,13858,6007
3377,-1205,13872,6013
3211,-1070,13858,6007
