II,V,PLETH
2348,1119,5151
2691,1220,5839
2378,1017,5151
2154,900,4773
2258,966,5108
2333,1010,5315
2228,966,5108
2134,955,4970
2167,1017,5108
2177,1051,5191
2077,1017,5108
1974,982,5063
1957,991,5151
1922,1012,5223
1746,1042,5236
1547,1176,5253
1716,1576,5321
2551,2354,5388
3883,3407,5449
5113,4364,5504
5750,4881,5577
5823,4974,5653
5750,4881,5747
5778,4561,5812
5750,3712,5875
5333,2364,5927
4485,1144,6002
3517,630,6066
2800,737,6130
2412,961,6168
2198,1042,6215
1993,1053,6252
1806,1068,6300
1684,1036,6335
1626,966,6385
1575,936,6425
1535,966,6470
1523,991,6489
1535,991,6513
1535,991,6527
1535,1017,6556
1542,1042,6571
1565,1068,6598
1575,1086,6614
1595,1119,6641
1623,1160,6653
1656,1220,6683
1664,1270,6704
1686,1297,6726
1734,1291,6719
1806,1271,6726
1850,1241,6736
1866,1220,6768
1870,1222,6774
1897,1271,6768
1929,1349,6737
1957,1424,6726
1965,1465,6716
1987,1500,6726
2023,1544,6710
2077,1602,6683
2121,1651,6630
2167,1703,6598
2210,1762,6569
2258,1830,6556
2305,1898,6514
2378,1983,6470
2483,2083,6414
2619,2186,6385
2754,2274,6356
2890,2364,6343
3022,2470,6315
3161,2593,6300
3294,2712,6273
3432,2822,6258
3575,2912,6228
3733,2974,6215
3882,3012,6190
4004,3051,6172
4072,3085,6139
4094,3076,6130
4069,2976,6123
4004,2796,6130
3881,2580,6108
3703,2364,6087
3478,2147,6057
3251,1932,6045
3048,1733,6019
2890,1576,6002
2751,1446,5974
2619,1322,5960
2477,1194,5933
2348,1093,5917
2231,1030,5889
2137,991,5875
2059,948,5848
2017,915,5832
2004,903,5804
2017,915,5789
2020,919,5764
2017,915,5747
1999,908,5717
1987,915,5704
1975,925,5682
1987,941,5662
2011,952,5615
2047,966,5577
2074,977,5541
2107,991,5534
2139,1005,5516
2167,1017,5491
2164,1019,5440
2137,1017,5406
2098,1012,5376
2077,1017,5364
2070,1035,5337
2077,1068,5321
2085,1092,5297
2107,1093,5279
2135,1068,5245
2167,1042,5236
2184,1026,5232
2198,1017,5236
2208,1002,5210
2228,991,5193
2243,988,5183
2258,991,5193
2261,990,5189
2258,991,5193
2232,1000,5191
2198,1017,5193
2165,1036,5169
2167,1068,5151
2201,1107,5138
2258,1144,5151
2307,1168,5152
2348,1195,5151
2378,1225,5129
2408,1246,5108
2435,1236,5066
2468,1220,5023
2487,1210,4971
2499,1220,4938
2475,1224,4897
2438,1220,4853
2408,1190,4783
2438,1144,4725
2485,1078,4671
2499,1017,4640
2462,992,4606
2438,1017,4597
2407,1046,4593
2318,1042,4597
2194,1026,4585
2137,1042,4597
2078,1055,4628
1866,1042,4683
1621,1156,4720
1836,1678,4768
2815,2659,4820
4214,3762,4895
5312,4543,4956
5750,4881,5023
5755,4957,5081
5750,4881,5151
5826,4455,5208
5750,3483,5279
5266,2170,5339
4425,1093,5406
3523,657,5460
2860,763,5534
