II,V,PLETH,ABP
454,-180,12884,14299
637,-207,17502,19361
656,-179,18055,19886
578,-151,16813,18438
522,-146,16339,17869
520,-146,16829,18380
513,-143,17185,18734
464,-147,16907,18378
408,-168,16590,17976
393,-199,16686,18031
408,-233,16960,18287
409,-267,16923,18209
384,-288,16693,17929
348,-283,16624,17836
308,-262,16763,17978
270,-255,16772,17980
251,-283,16629,17817
255,-326,16532,17711
247,-346,16586,17776
203,-339,16596,17791
149,-337,16540,17718
120,-356,16488,17630
113,-368,16533,17640
99,-352,16533,17609
76,-327,16524,17592
54,-322,16464,17545
43,-324,16443,17552
42,-311,16397,17521
58,-296,16405,17515
85,-305,16388,17465
101,-332,16396,17446
92,-352,16366,17393
78,-356,16397,17385
88,-349,16415,17351
123,-339,16456,17353
150,-333,16450,17309
150,-341,16510,17290
146,-355,16572,17227
180,-346,16654,17202
251,-305,16669,17150
321,-268,16746,17144
356,-264,16847,17106
363,-282,16986,17104
364,-289,17041,17069
361,-281,17129,17069
349,-276,17228,17029
342,-286,17377,17012
352,-290,17447,16955
370,-275,17532,16942
383,-254,17604,16905
393,-258,17716,16898
412,-281,17756,16840
429,-292,17817,16810
426,-272,17869,16752
402,-242,17974,16739
374,-226,18022,16700
358,-221,18086,16701
355,-226,18128,16666
363,-267,18227,16654
376,-365,18285,16596
384,-489,18361,16577
363,-571,18387,16538
300,-582,18436,16534
204,-542,18433,16483
106,-499,18451,16455
26,-480,18428,16396
-30,-488,18441,16375
-68,-507,18426,16318
-76,-523,18453,16296
-67,-526,18435,16250
-50,-528,18429,16250
-63,-523,18369,16219
-93,-517,18355,16213
-123,-503,18317,16163
-115,-490,18306,16140
-93,-465,18240,16088
-80,-428,18220,16084
-72,-401,18183,16057
-51,-412,18177,16055
-14,-444,18112,16003
5,-426,18087,15979
22,-323,18048,15932
89,-173,18046,15927
245,-54,17983,15885
462,-9,17954,15864
757,-83,17912,15808
1271,-347,17913,15797
2172,-852,17855,15766
3423,-1549,17825,15769
