II,V,PLETH,RESP
-1194,966,12656,-3014
-908,596,17178,-4093
-338,-37,17696,-4221
-281,-185,16458,-3935
-751,182,15990,-3832
-1102,487,16480,-3955
-1036,461,16836,-4046
-897,429,16555,-3985
-1005,689,16218,-3913
-1160,1042,16277,-3935
-957,1067,16516,-3998
-364,692,16464,-3991
188,295,16235,-3944
270,276,16170,-3937
-71,622,16309,-3977
-401,988,16321,-3984
-379,1113,16182,-3958
-41,1019,16092,-3945
336,858,16152,-3967
504,737,16166,-3975
348,721,16093,-3963
-64,821,16006,-3952
-555,990,16018,-3963
-921,1113,16000,-3963
-991,1036,15978,-3963
-607,604,15912,-3957
96,-68,15903,-3963
546,-475,15875,-3960
255,-208,15857,-3963
-412,384,15773,-3959
-472,427,15722,-3963
470,-418,15665,-3959
1626,-1455,15645,-3963
1949,-1757,15575,-3959
1331,-1215,15544,-3963
541,-502,15511,-3959
58,-48,15514,-3963
-485,451,15459,-3959
-1460,1326,15431,-3963
-2323,2095,15395,-3959
-2248,2028,15397,-3963
-1531,1384,15345,-3959
-1369,1242,15319,-3963
-2043,1846,15280,-3959
-2332,2100,15281,-3963
-1336,1198,15232,-3959
109,-100,15207,-3963
637,-560,15165,-3959
241,-190,15163,-3963
-5,33,15117,-3959
312,-262,15094,-3963
508,-446,15049,-3959
14,-1,15045,-3963
-801,739,15003,-3959
-1249,1144,14982,-3963
-1211,1106,14933,-3959
-1033,944,14925,-3963
-879,812,14887,-3959
-578,552,14870,-3963
-128,156,14817,-3959
122,-65,14802,-3963
53,0,14771,-3959
192,-122,14780,-3963
1114,-946,14764,-3959
2414,-2110,14781,-3963
2895,-2540,14763,-3959
1908,-1651,14760,-3963
245,-153,14709,-3959
-738,740,14691,-3963
-655,679,14658,-3959
-264,341,14664,-3963
-140,237,14644,-3959
40,86,14660,-3963
607,-408,14649,-3959
1062,-800,14651,-3963
793,-551,14600,-3959
133,49,14581,-3963
-24,203,14547,-3959
530,-272,14542,-3963
1078,-744,14488,-3959
854,-529,14464,-3963
-224,450,14427,-3959
-1591,1691,14426,-3963
-2446,2474,14377,-3959
-2267,2329,14348,-3963
-1208,1388,14304,-3959
-99,401,14307,-3963
148,192,14269,-3959
-616,896,14237,-3963
-1596,1787,14176,-3959
-1844,2002,14184,-3963
-1289,1487,14191,-3959
-711,961,14224,-3963
-661,918,14215,-3959
-879,1105,14264,-3963
-933,1123,14315,-3959
-854,1024,14390,-3963
-794,967,14404,-3959
-550,763,14465,-3963
14,263,14543,-3959
415,-114,14665,-3963
43,189,14722,-3959
-908,1008,14800,-3963
-1514,1513,14878,-3959
-1161,1156,15004,-3963
-201,262,15074,-3959
502,-384,15154,-3963
504,-397,15220,-3959
87,-51,15340,-3963
-208,172,15421,-3959
-206,138,15513,-3963
-176,100,15564,-3959
-325,221,15651,-3963
-417,275,15705,-3959
-163,26,15777,-3963
216,-309,15804,-3959
161,-246,15861,-3963
-374,236,15887,-3959
-758,578,15936,-3963
-501,356,15941,-3959
124,-188,15982,-3963
589,-599,16001,-3959
748,-738,16051,-3963
638,-622,16058,-3959
184,-190,16098,-3963
-400,349,16116,-3959
-478,417,16167,-3963
241,-232,16175,-3959
1166,-1056,16213,-3963
1593,-1427,16229,-3959
1467,-1305,16282,-3963
997,-878,16293,-3959
173,-128,16328,-3963
-801,756,16339,-3959
-1324,1215,16395,-3963
-1230,1094,16413,-3959
-1168,991,16444,-3963
-1536,1282,16432,-3959
-1759,1451,16461,-3963
-1299,1008,16460,-3959
-625,381,16464,-3963
-454,219,16399,-3959
-697,440,16354,-3963
-871,601,16290,-3959
-1014,740,16265,-3963
-1382,1090,16199,-3959
-1768,1463,16168,-3963
-1779,1495,16122,-3959
-1429,1193,16123,-3963
-949,771,16081,-3959
-441,326,16059,-3963
-129,58,16005,-3959
-405,316,15999,-3963
-1155,992,15972,-3959
-1476,1276,15983,-3963
-675,553,15964,-3959
747,-718,15980,-3963
1589,-1466,15964,-3959
1225,-1141,15981,-3963
45,-91,15964,-3959
-1212,1039,15980,-3963
-2131,1885,15963,-3959
-2671,2389,15980,-3963
-2852,2551,15963,-3959
-2576,2286,15980,-3963
-1764,1550,15964,-3959
-637,545,15980,-3963
249,-236,15963,-3959
413,-368,15982,-3963
-28,39,15967,-3959
-451,419,15981,-3963
-370,335,15962,-3959
129,-124,15984,-3963
625,-572,15972,-3959
812,-737,15971,-3963
591,-540,15919,-3959
48,-52,15903,-3963
-476,424,15869,-3959
-529,474,15864,-3963
-49,11,15808,-3959
547,-604,15785,-3963
898,-1030,15748,-3959
1118,-1330,15751,-3963
1384,-1639,15722,-3959
1529,-1809,15736,-3963
1380,-1689,15730,-3959
1076,-1381,15743,-3963
754,-983,15694,-3959
343,-430,15674,-3963
6,88,15639,-3959
198,115,15637,-3963
912,-381,15583,-3959
1484,-816,15560,-3963
1566,-862,15523,-3959
1632,-896,15521,-3963
2067,-1198,15470,-3959
2424,-1338,15447,-3963
2215,-933,15407,-3959
1808,-432,15404,-3963
1811,-467,15355,-3959
2024,-847,15333,-3963
1773,-889,15292,-3959
1036,-497,15287,-3963
557,-278,15240,-3959
811,-625,15219,-3963
1351,-1143,15177,-3959
1362,-1151,15172,-3963
582,-461,15120,-3959
-401,397,15079,-3963
-785,728,15001,-3959
-399,385,14965,-3963
40,-7,14907,-3959
-213,212,14879,-3963
-950,867,14820,-3959
-1240,1139,14807,-3963
-728,694,14774,-3959
-36,66,14764,-3963
207,-177,14709,-3959
108,-97,14691,-3963
-132,134,14658,-3959
-560,532,14653,-3963
-866,796,14598,-3959
-344,315,14573,-3963
791,-699,14538,-3959
1277,-1124,14547,-3963
693,-600,14525,-3959
349,-293,14537,-3963
1298,-1137,14527,-3959
2651,-2343,14536,-3963
2976,-2639,14488,-3959
2367,-2094,14464,-3963
1916,-1673,14426,-3959
1946,-1688,14429,-3963
2015,-1759,14403,-3959
2092,-1840,14415,-3963
2585,-2275,14408,-3959
