II,V,PLETH,RESP
-1,49,-479,0
-1,54,-525,0
-1,50,-483,0
-1,54,-519,0
-1,55,-535,0
-1,55,-545,0
-1,55,-559,0
-1,55,-588,0
-1,55,-621,0
-1,53,-648,0
-1,52,-669,0
-1,51,-687,0
-1,52,-697,0
-1,53,-700,0
-1,56,-700,0
-1,58,-699,0
-1,61,-691,0
-1,61,-674,0
-1,60,-642,0
-1,57,-597,0
-1,54,-537,0
-1,51,-472,0
-1,49,-400,0
-1,49,-326,0
-1,50,-253,0
-1,53,-189,0
-1,56,-132,0
-1,59,-81,0
-1,60,-28,0
-1,60,30,0
-1,58,106,0
-1,56,194,0
-1,55,294,0
-1,53,389,0
-1,53,481,0
-1,53,563,0
-1,53,644,0
-1,53,719,0
-1,53,798,0
-1,53,873,0
-1,54,948,0
-1,55,1011,0
-1,56,1072,0
-1,56,1128,0
-1,56,1190,0
-1,55,1253,0
-1,55,1325,0
-1,54,1398,0
-1,55,1474,0
-1,57,1544,0
-1,60,1612,0
-1,63,1670,0
-1,66,1720,0
-1,67,1755,0
-1,66,1781,0
-1,64,1798,0
-1,61,1812,0
-1,58,1824,0
-1,55,1838,0
-1,52,1852,0
-1,48,1865,0
-1,44,1875,0
-1,41,1886,0
-1,38,1896,0
-1,37,1908,0
-1,37,1917,0
-1,37,1926,0
-1,37,1930,0
-1,37,1931,0
-1,36,1926,0
-1,36,1919,0
-1,37,1907,0
-1,40,1897,0
-1,44,1887,0
-1,47,1884,0
-1,50,1878,0
-1,51,1875,0
-1,53,1860,0
-1,53,1843,0
-1,54,1810,0
-1,55,1779,0
-1,56,1740,0
-1,56,1709,0
-1,57,1672,0
-1,59,1642,0
-1,62,1602,0
-1,66,1565,0
-1,70,1513,0
-1,67,1465,0
-1,55,1407,0
-1,28,1356,0
-1,-16,1303,0
-1,-73,1261,0
-1,-141,1220,0
-1,-211,1188,0
-1,-277,1152,0
-1,-327,1120,0
-1,-353,1083,0
-1,-350,1049,0
-1,-317,1012,0
-1,-262,979,0
-1,-195,948,0
-1,-129,924,0
-1,-74,900,0
-1,-33,882,0
-1,-5,864,0
-1,14,850,0
-1,27,837,0
-1,36,826,0
-1,44,814,0
-1,49,799,0
-1,52,778,0
-1,54,753,0
-1,54,722,0
-1,54,689,0
-1,53,656,0
-1,53,628,0
-1,53,601,0
-1,53,579,0
-1,53,557,0
-1,52,537,0
-1,52,514,0
-1,49,494,0
-1,46,472,0
-1,42,454,0
-1,38,436,0
-1,35,424,0
-1,35,410,0
-1,36,397,0
-1,37,379,0
-1,37,357,0
-1,34,329,0
-1,30,302,0
-1,24,276,0
-1,19,257,0
-1,16,242,0
-1,13,230,0
-1,11,217,0
-1,10,200,0
-1,8,177,0
-1,8,149,0
-1,6,116,0
-1,5,83,0
-1,2,52,0
-1,-2,24,0
-1,-7,0,0
-1,-13,-22,0
-1,-18,-43,0
-1,-23,-64,0
-1,-25,-85,0
-1,-26,-107,0
-1,-25,-129,0
-1,-23,-150,0
-1,-22,-171,0
-1,-20,-193,0
-1,-18,-214,0
