II,V,PLETH,RESP
1227,-394,2846,314
1764,-527,3853,465
1954,-603,3939,468
1957,-692,3615,376
2005,-780,3468,314
2132,-827,3554,323
2232,-865,3613,323
2249,-943,3518,271
2245,-1033,3404,230
2275,-1081,3387,246
2304,-1102,3417,253
2273,-1138,3379,192
2199,-1173,3297,123
2133,-1167,3256,127
2075,-1126,3269,151
1999,-1096,3252,83
1907,-1091,3191,-21
1824,-1095,3137,33
1733,-1093,3122,208
1611,-1071,3102,39
1471,-1014,3055,-937
1344,-928,2998,-2475
1228,-844,2969,-3601
1095,-777,2945,-3472
959,-708,2912,-2224
849,-616,2858,-814
773,-524,2821,-76
693,-467,2795,-58
582,-445,2769,-268
450,-406,2716,-325
346,-316,2673,-253
285,-215,2647,-236
250,-171,2624,-308
197,-174,2573,-362
130,-145,2527,-350
68,-63,2497,-336
34,-2,2479,-373
8,7,2442,-423
-26,29,2410,-435
-74,110,2393,-426
-115,173,2385,-445
-129,171,2353,-488
-112,156,2324,-515
-98,186,2307,-510
-118,204,2297,-520
-155,185,2266,-555
-150,221,2238,-593
-79,381,2220,-599
40,547,2209,-600
186,572,2179,-627
364,460,2151,-666
540,323,2132,-681
637,228,2122,-683
628,198,2090,-698
592,256,2048,-726
610,349,2008,-739
664,308,1984,-743
688,15,1951,-756
679,-451,1914,-780
682,-899,1874,-797
696,-1207,1853,-804
655,-1356,1830,-813
511,-1366,1803,-834
309,-1285,1759,-855
173,-1206,1727,-867
226,-1208,1709,-871
471,-1265,1710,-881
742,-1270,1698,-895
827,-1137,1684,-904
651,-864,1683,-908
344,-525,1730,-930
85,-217,1774,-966
-55,-15,1789,-993
-115,58,1806,-991
-141,33,1942,-984
-144,-29,2181,-982
-122,-70,2417,-982
-101,-76,2580,-979
-101,-69,2767,-1006
-123,-61,3000,-1063
-132,-75,3197,-1112
-132,-70,3293,-1116
-135,-76,3419,-1103
-142,-67,3637,-1102
-127,-72,3856,-1107
-107,-74,3967,-1101
-145,-82,4082,-1109
-189,-100,4287,-1144
-127,-137,4512,-1185
-14,-160,4633,-1193
-15,-135,4732,-1185
-33,-91,4900,-1184
243,-70,5099,-1188
764,9,5210,-1181
1080,265,5286,-1183
1109,519,5404,-1212
1392,192,5556,-1254
2274,-1340,5646,-1273
3372,-4281,5703,-1270
4202,-8234,5777,-1263
4637,-12166,5887,-1266
4359,-14577,5959,-1266
2704,-14265,6003,-1266
-197,-11362,6039,-1272
-2797,-7404,6098,-1292
-3505,-4073,6137,-1309
-2395,-1994,6162,-1315
-925,-853,6166,-1300
-222,-234,6183,-1281
-232,33,6191,-1266
-352,107,6198,-1264
-283,186,6180,-1266
-147,320,6161,-1269
-117,403,6130,-1265
-174,382,6112,-1264
-180,332,6079,-1266
-78,328,6042,-1282
35,372,5988,-1301
63,423,5956,-1316
24,445,5916,-1308
0,416,5867,-1280
7,381,5790,-1240
32,356,5736,-1217
56,372,5689,-1218
90,371,5645,-1241
106,382,5569,-1259
79,415,5514,-1266
45,462,5475,-1263
57,468,5442,-1274
124,441,5370,-1293
181,447,5308,-1309
171,488,5264,-1307
140,478,5241,-1306
