II,V,PLETH
1953,12288,7796
2096,13996,8805
1698,12691,7739
1675,12445,7171
2462,14101,7683
3747,15585,7976
5179,16115,7626
6727,16365,7388
8235,16115,7570
9030,14477,7665
8490,12086,7513
6906,10567,7426
5349,10475,7513
4489,10950,7538
3990,11281,7457
3260,11406,7395
2377,11482,7400
1825,11491,7380
1698,11482,7344
1659,11475,7327
1528,11482,7344
1425,11462,7345
1443,11482,7344
1497,11482,7309
1528,11482,7287
1538,11446,7268
1528,11482,7287
1477,11560,7293
1443,11683,7287
1462,11715,7246
1528,11683,7231
1549,11567,7210
1528,11482,7174
1497,11438,7081
1528,11482,7005
1610,11501,6956
1698,11482,6948
1720,11423,6916
1698,11482,6892
1701,11603,6874
1783,11683,6892
1868,11592,6891
1868,11482,6892
1792,11430,6879
1783,11482,6892
1895,11545,6889
2038,11683,6892
2076,11823,6878
2038,11885,6892
2009,11772,6910
2038,11683,6948
2079,11725,6953
2122,11885,6948
2164,11934,6927
2207,11885,6948
2238,11817,6976
2292,11885,7005
2372,11993,6995
2462,12086,7005
2534,12085,7024
2632,12086,7061
2760,12071,7060
2887,12086,7061
2970,12119,7069
3056,12288,7118
3176,12512,7149
3311,12691,7174
3409,12697,7167
3481,12691,7174
3533,12748,7184
3566,12892,7231
3587,12987,7265
3651,13094,7287
3726,13197,7273
3736,13295,7287
3668,13293,7311
3651,13295,7344
3712,13299,7336
3736,13295,7344
3624,13189,7362
3481,13094,7400
3392,12998,7399
3311,12892,7400
3167,12729,7408
3056,12691,7457
3047,12781,7487
3056,12892,7513
2953,12823,7525
2802,12691,7570
2717,12572,7603
2717,12489,7626
2717,12293,7613
2717,12086,7626
2723,11983,7648
2717,12086,7683
2663,12215,7679
2632,12288,7683
2661,12264,7680
2717,12288,7683
2725,12308,7647
2717,12288,7626
2718,12161,7615
2717,12086,7626
2672,12070,7600
2632,12086,7570
2625,12044,7532
2632,12086,7513
2595,12198,7461
2547,12288,7400
2528,12203,7325
2547,12086,7287
2552,11982,7253
2547,11885,7231
2540,11722,7175
2547,11683,7118
2545,11780,7046
2547,11885,7005
2546,11791,6965
2547,11683,6948
2539,11720,6915
2547,11885,6892
2553,11878,6854
2547,11683,6835
2526,11468,6803
2547,11482,6779
2600,11613,6739
2632,11683,6722
2590,11568,6695
2547,11482,6666
2581,11572,6601
2717,11885,6553
2891,12215,6511
3056,12489,6496
3148,12628,6463
3141,12691,6440
3071,12678,6406
3056,12691,6383
3130,12649,6343
3226,12489,6327
3251,12164,6318
3226,11885,6327
3187,11730,6301
3141,11683,6270
3075,11578,6228
3056,11482,6214
3125,11435,6201
3226,11482,6214
3213,11487,6213
3056,11482,6214
2841,11460,6198
2717,11482,6214
2668,11414,6238
2632,11281,6270
2539,11122,6266
2462,11079,6270
2463,11087,6283
2547,11079,6327
2592,10954,6353
2547,10878,6383
2471,11027,6402
2462,11482,6440
2440,11859,6463
2292,11885,6496
2110,11753,6516
2207,12086,6553
2723,12934,6575
3566,13899,6609
4691,14784,6630
6198,15914,6666
7821,16936,6688
8829,16719,6722
8649,14601,6743
7556,11683,6779
6322,9624,6802
5434,9065,6835
4791,9303,6838
4160,9669,6835
3483,9964,6817
2887,10273,6835
2478,10452,6861
2292,10475,6892
2238,10416,6885
2207,10475,6892
2151,10588,6908
2122,10676,6948
2127,10659,6954
2122,10676,6948
2072,10704,6930
2038,10676,6948
2056,10518,6970
2122,10475,7005
2166,10629,7007
2207,10878,7005
2245,10936,6987
2292,10878,7005
2301,10834,7028
2292,10878,7061
2278,10882,7060
2292,10878,7061
2322,10864,7052
2377,10878,7061
2430,10856,7054
2462,10878,7061
2457,10892,7055
2462,10878,7061
2494,10816,7051
2547,10878,7061
2564,11014,7061
2547,11079,7061
2522,10951,7026
2547,10878,7005
2617,11011,6990
2717,11281,7005
2805,11370,7001
2887,11281,7005
2939,11182,6995
2971,11281,7005
2993,11430,6999
3056,11482,7005
3144,11367,6996
3226,11281,7005
3287,11263,6999
3396,11281,7005
3565,11188,6996
3736,11079,7005
3813,11019,6999
3820,11079,7005
3832,11160,6995
3905,11281,7005
3998,11387,7001
4075,11482,7005
4121,11481,6990
4160,11482,7005
4175,11529,7026
4160,11683,7061
4111,11812,7061
4075,11885,7061
4044,11867,7050
3990,11885,7061
3872,11946,7056
3736,12086,7061
3627,12200,7053
3566,12288,7061
3494,12294,7053
3396,12288,7061
3286,12262,7056
3226,12288,7061
3214,12299,7050
3226,12288,7061
3200,12184,7061
3141,12086,7061
3075,12031,7026
3056,12086,7005
3058,12120,6990
3056,12086,7005
3037,11957,7001
3056,11885,7005
3105,11863,6995
3141,11885,7005
3106,11864,6999
3056,11885,7005
3059,11902,6996
3141,11885,7005
3213,11757,6998
3226,11683,7005
3201,11731,6997
3226,11885,7005
3285,11932,6998
3311,11885,7005
3263,11823,6997
3226,11885,7005
3251,11934,6997
3311,11885,7005
3324,11719,6997
3311,11683,7005
3304,11838,6997
3311,12086,7005
3278,12108,6997
3226,11885,7005
3195,11577,6997
3226,11482,7005
3275,11566,6997
3311,11683,7005
3312,11623,6997
3311,11482,7005
3308,11395,6997
3311,11482,7005
3304,11546,6997
3311,11482,7005
3333,11353,6997
3396,11482,7005
3499,11865,6997
3651,12288,7005
3781,12512,6997
3820,12691,7005
3739,12904,6997
3651,13094,7005
3668,13056,6997
3820,12892,7005
3966,12691,6998
3990,12489,7005
3896,12170,6997
3820,11885,7005
3809,11774,6998
3820,11885,7005
3806,11949,6997
3820,11885,7005
3852,11778,6998
3820,11885,7005
3657,12068,6997
3481,12086,7005
3367,11783,6998
3311,11482,7005
3216,11394,6994
3141,11482,7005
3147,11496,7017
3226,11482,7061
3255,11474,7092
3226,11482,7118
3200,11479,7109
3226,11683,7118
3223,12030,7131
3141,12288,7174
3004,12373,7199
2971,12691,7231
3206,13338,7248
3820,14101,7287
4774,14909,7312
6028,16115,7344
7539,17310,7358
9084,17324,7400
10000,15503,7446
9678,12892,7513
8286,10875,7548
6792,9871,7570
5901,9424,7559
5434,9468,7570
4837,10056,7584
4075,10878,7626
3489,11295,7652
3226,11281,7683
3091,11184,7682
2971,11281,7683
2894,11406,7666
2887,11482,7683
2881,11476,7704
2887,11482,7739
2921,11462,7738
2971,11482,7739
2974,11480,7728
2971,11482,7739
2994,11440,7733
3056,11482,7739
3073,11569,7731
3056,11683,7739
3028,11703,7731
3056,11683,7739
3106,11651,7732
3141,11683,7739
3133,11694,7729
3141,11683,7739
3179,11638,7737
3226,11683,7739
3229,11778,7705
3226,11885,7683
3251,11893,7663
3311,11885,7683
3334,11867,7686
3311,11885,7683
3276,11869,7644
3311,11885,7626
3397,11885,7612
3481,11885,7626
3496,11844,7621
3481,11885,7626
3489,11979,7616
3566,12086,7626
3660,12090,7619
3736,12086,7626
3771,12083,7617
3820,12086,7626
3893,11983,7619
3990,11885,7626
4075,11891,7618
4160,12086,7626
4240,12255,7618
4330,12288,7626
4410,12214,7618
4500,12288,7626
4586,12440,7618
4669,12489,7626
4721,12334,7618
4754,12288,7626
4762,12459,7618
4754,12691,7626
4714,12713,7619
4669,12691,7626
4623,12759,7618
4585,12892,7626
4515,12892,7619
4415,12892,7626
4281,12974,7617
4160,13094,7626
4060,13030,7620
3990,12892,7626
3910,12821,7616
3820,12892,7626
3720,12919,7624
3651,12892,7626
3600,12845,7593
3566,12892,7570
3517,12916,7550
3481,12892,7570
3462,12827,7574
3481,12892,7570
3490,13019,7530
3481,13094,7513
3458,12991,7503
3481,12892,7513
3528,12866,7488
3566,12892,7457
3561,12800,7410
3566,12691,7400
3576,12637,7393
3566,12691,7400
3507,12701,7373
3481,12691,7344
3515,12662,7299
3566,12691,7287
3545,12689,7280
3481,12691,7287
3420,12669,7260
3396,12691,7231
3380,12685,7187
3396,12691,7174
3438,12667,7165
3481,12691,7174
3459,12695,7151
3396,12691,7118
3331,12596,7068
3311,12489,7061
3307,12360,7062
3311,12288,7061
3304,12236,7021
3311,12288,7005
3316,12383,7000
3311,12489,7005
3272,12445,6968
3226,12288,6948
3194,12093,6941
3226,12086,6948
3347,12298,6914
3566,12691,6892
3781,13039,6881
3905,13295,6892
3951,13463,6862
4075,13698,6835
4327,13942,6818
4585,14101,6835
4648,13992,6817
4500,13698,6779
4239,13337,6726
3990,13094,6722
3788,12893,6724
3651,12691,6722
3534,12440,6682
3396,12288,6666
3211,12189,6660
3056,12086,6666
2951,11863,6631
2887,11683,6609
2815,11611,6597
2802,11683,6609
2843,11773,6599
2887,11885,6609
2853,11933,6629
2802,11885,6666
2757,11665,6664
2717,11482,6666
2679,11526,6676
2717,11885,6722
2752,12219,6750
2632,12288,6779
2372,12155,6795
2292,12288,6835
2628,12833,6861
3396,13698,6892
4573,14727,6907
6198,15914,6948
7926,16669,6978
8999,16115,7005
8881,14002,6996
7896,11482,7005
6805,9900,7022
6028,9669,7061
5395,10123,7066
4669,10676,7061
3875,11061,7043
3226,11281,7061
2825,11293,7083
2632,11281,7118
2529,11342,7120
2462,11482,7118
2409,11515,7100
2377,11482,7118
2335,11445,7141
2292,11482,7174
2269,11435,7173
2292,11281,7174
2307,11076,7165
2292,11079,7174
2260,11261,7168
2292,11482,7174
2350,11520,7167
2377,11482,7174
2328,11453,7165
2292,11482,7174
2316,11470,7172
2377,11482,7174
2390,11488,7142
2377,11482,7118
2392,11426,7097
2462,11482,7118
2520,11611,7124
2547,11683,7118
2566,11566,7076
2632,11482,7061
2698,11539,7055
2717,11683,7061
2690,11703,7028
2717,11683,7005
2807,11677,6988
2887,11683,7005
2886,11573,7001
2887,11482,7005
2949,11507,6995
3056,11683,7005
3137,11816,6997
3226,11885,7005
3324,11877,7000
3396,11885,7005
3415,11861,6991
3481,11885,7005
3614,11945,7023
3736,12086,7061
3770,12195,7080
3820,12288,7118
3947,12351,7146
4075,12489,7174
4089,12617,7165
4075,12691,7174
4172,12649,7192
4415,12691,7231
4690,12908,7232
4924,13295,7231
5084,13584,7219
5179,13698,7231
5216,13710,7225
5264,13899,7231
5331,14281,7223
5349,14705,7231
5187,14851,7222
4839,14705,7231
4412,14426,7229
4075,14302,7231
3889,14301,7197
3820,14302,7174
3756,14131,7156
3651,13899,7174
3483,13660,7177
3311,13496,7174
3151,13294,7138
3056,13094,7118
2976,12881,7102
2887,12691,7118
2773,12404,7119
2717,12086,7118
2713,11856,7083
2717,11885,7061
2670,12019,7043
2632,12086,7061
2625,11962,7066
2632,11885,7061
2609,12045,7022
2632,12489,7005
2802,12943,6994
3226,13496,7005
3985,14611,6996
5179,16518,7005
6744,18081,7004
8320,17727,7005
9290,15209,6969
9254,12288,6948
8348,10572,6935
7131,10072,6948
6009,9827,6942
5009,9669,6948
4018,9905,6945
3141,10475,6948
2563,10822,6916
2292,10878,6892
2127,10857,6874
1953,10878,6892
1811,10775,6894
1783,10676,6892
1803,10714,6858
1783,10878,6835
1714,10920,6816
1698,10878,6835
1745,10831,6842
1783,10878,6835
1737,10884,6792
1698,10878,6779
1715,10849,6776
1783,10878,6779
1818,10886,6741
1868,10878,6722
1952,10837,6716
2038,10878,6722
2049,10970,6686
2038,11079,6666
2061,11088,6673
2122,11079,6722
2166,11116,6733
2207,11281,6722
2254,11429,6699
2292,11482,6722
2288,11381,6749
2292,11281,6779
2350,11234,6773
2462,11281,6779
2561,11293,6789
2632,11281,6835
2674,11239,6864
2717,11281,6892
2752,11366,6901
2802,11482,6948
2871,11508,7001
2971,11482,7061
3065,11430,7083
3141,11482,7118
3208,11577,7158
3311,11683,7231
3418,11743,7284
3481,11885,7344
3499,12086,7389
3566,12288,7457
3697,12328,7508
3820,12288,7570
3868,12237,7617
3905,12288,7683
3964,12367,7733
3990,12489,7796
3919,12590,7842
3820,12691,7909
3742,12704,7961
3651,12691,8022
3506,12658,8049
3396,12691,8078
3356,12706,8092
3311,12691,8135
