II,V,ABP,RESP
-260,1011,2215,5229
-345,1079,2507,5922
-347,927,2215,5229
-328,911,2063,4866
-347,1011,2215,5229
-375,1005,2303,5445
-347,927,2215,5229
-255,963,2159,5084
-173,1095,2215,5229
-154,1146,2232,5318
-173,1095,2177,5229
-181,1067,2148,5167
-173,1095,2177,5229
-172,1111,2192,5263
-173,1095,2177,5229
-168,1088,2168,5199
-173,1095,2177,5229
-209,1095,2178,5277
-260,1095,2177,5327
-304,1102,2178,5346
-347,1095,2177,5327
-397,1078,2156,5295
-433,1095,2139,5327
-439,1149,2129,5386
-433,1180,2139,5426
-435,1144,2141,5411
-433,1095,2139,5426
-424,1087,2118,5475
-433,1095,2102,5525
-476,1043,2087,5516
-520,927,2102,5525
-530,811,2120,5568
-520,758,2139,5623
-517,756,2142,5620
-520,758,2177,5623
-519,727,2247,5662
-520,674,2365,5722
-527,620,2504,5725
-520,590,2702,5722
-506,581,2964,5751
-520,590,3303,5821
-573,595,3678,5840
-607,590,4091,5821
-579,577,4517,5793
-520,590,4955,5821
-500,627,5364,5867
-520,674,5743,5919
-514,709,6065,5929
-433,758,6343,5919
-327,832,6565,5897
-260,927,6756,5919
-234,1012,6895,5964
-173,1095,6981,6018
-50,1175,6997,6025
87,1264,6981,6018
180,1368,6935,6004
260,1517,6869,6018
374,1691,6761,6020
520,1854,6644,6018
656,1977,6522,6002
780,2107,6418,6018
909,2267,6313,6028
1040,2444,6231,6018
1163,2581,6161,5960
1300,2697,6118,5919
1468,2837,6072,5904
1647,3034,6043,5919
1794,3231,6014,5915
1907,3371,6005,5919
2001,3426,5995,5919
2081,3455,6005,5919
2133,3515,6006,5871
2167,3624,6005,5821
2203,3706,5981,5792
2254,3708,5968,5821
2305,3647,5949,5838
2341,3624,5930,5821
2348,3660,5876,5757
2341,3708,5818,5722
2332,3710,5744,5711
2341,3708,5668,5722
2347,3715,5557,5713
2341,3708,5442,5722
2328,3655,5323,5728
2341,3624,5217,5722
2358,3650,5090,5666
2341,3708,4955,5623
2285,3719,4799,5607
2254,3708,4654,5623
2259,3700,4510,5615
2254,3708,4392,5623
2202,3698,4274,5656
2167,3708,4166,5722
2193,3745,4046,5740
2254,3792,3941,5722
2291,3795,3839,5691
2341,3792,3753,5722
2450,3817,3666,5774
2601,3876,3603,5821
2690,3901,3546,5815
2688,3876,3491,5821
2656,3820,3410,5849
2688,3792,3341,5919
2755,3790,3288,5970
2774,3792,3265,6018
2701,3735,3231,6055
2601,3624,3190,6117
2517,3502,3141,6164
2428,3455,3115,6215
2295,3461,3094,6253
2167,3455,3078,6314
2099,3378,3051,6363
2081,3286,3040,6412
2048,3224,3037,6443
1994,3202,3040,6511
1941,3189,3023,6600
1907,3202,3003,6708
1868,3220,2978,6769
1821,3202,2965,6807
1772,3113,2945,6832
1734,3034,2928,6906
1689,3033,2904,6997
1647,3118,2890,7103
1628,3191,2870,7162
1647,3202,2853,7202
1642,3132,2830,7226
1561,3034,2815,7300
1408,2923,2795,7394
1300,2865,2778,7498
1275,2843,2754,7552
1300,2865,2740,7596
1274,2874,2722,7630
1214,2865,2702,7695
1184,2849,2675,7744
1214,2865,2665,7794
1236,2883,2664,7826
1214,2865,2665,7892
1191,2838,2645,7947
1214,2865,2627,7991
1220,2858,2620,8010
1127,2697,2627,8090
987,2496,2616,8196
1040,2612,2590,8287
1520,3214,2559,8289
2428,4213,2552,8287
3525,5595,2553,8313
4682,7500,2552,8386
6032,9599,2531,8430
7543,10871,2515,8484
8464,10354,2508,8532
7803,8174,2515,8583
5527,5427,2503,8577
2861,3202,2477,8583
1053,1830,2446,8613
260,1095,2440,8682
-78,755,2442,8697
-260,758,2440,8682
-233,1006,2417,8651
-87,1264,2402,8682
-65,1330,2399,8727
-173,1264,2402,8780
-225,1226,2385,8782
-173,1264,2365,8780
-143,1285,2353,8765
-173,1264,2365,8780
-194,1246,2371,8777
-173,1264,2365,8780
-164,1269,2341,8765
-173,1264,2327,8780
-185,1252,2322,8780
-173,1264,2327,8780
-172,1261,2325,8756
-173,1264,2327,8780
-182,1263,2326,8823
-173,1264,2327,8879
-137,1261,2322,8880
-87,1264,2327,8879
-61,1268,2330,8868
-87,1264,2327,8879
-140,1254,2305,8866
-173,1264,2290,8879
-175,1279,2284,8882
-173,1264,2290,8879
-180,1211,2286,8820
-173,1180,2290,8780
-157,1208,2291,8760
-173,1264,2290,8780
-229,1284,2267,8773
-260,1264,2252,8780
-223,1224,2247,8778
-173,1180,2252,8780
-187,1130,2234,8728
-260,1095,2215,8682
-325,1066,2201,8652
-347,1011,2215,8682
-344,920,2217,8692
-347,843,2215,8682
-373,801,2201,8621
-433,758,2215,8583
-501,674,2241,8560
-520,590,2290,8583
-480,562,2343,8588
-433,590,2440,8583
-425,608,2580,8528
-433,590,2778,8484
-433,543,3001,8454
-433,506,3265,8484
-444,489,3563,8501
-433,506,3904,8484
-415,518,4245,8412
-433,506,4579,8386
-474,477,4884,8385
-433,506,5180,8386
-296,611,5442,8323
-173,758,5668,8287
-136,887,5832,8280
-87,1011,5968,8287
63,1159,6073,8230
260,1348,6156,8188
425,1551,6178,8176
607,1770,6156,8188
862,2010,6098,8138
1127,2275,6043,8090
