II,V,PLETH,RESP
-306,-61,11642,-1206
-447,-49,15805,-1640
-510,-17,16302,-1691
-514,-15,15196,-1571
-488,-63,14800,-1524
-446,-107,15275,-1570
-407,-86,15621,-1605
-398,-9,15390,-1580
-425,52,15130,-1551
-485,54,15246,-1563
-544,33,15519,-1589
-590,49,15512,-1580
-598,96,15341,-1550
-598,126,15321,-1536
-605,107,15481,-1549
-625,76,15504,-1551
-618,61,15379,-1537
-573,72,15298,-1526
-524,77,15358,-1531
-543,19,15367,-1534
-650,-129,15294,-1527
-776,-317,15213,-1516
-807,-454,15228,-1515
-665,-497,15210,-1515
-343,-474,15175,-1517
157,-410,15086,-1515
853,-309,15045,-1516
1751,-231,14994,-1516
2809,-314,14971,-1515
3941,-661,14905,-1509
4986,-1245,14878,-1510
5692,-1969,14844,-1510
5792,-2742,14847,-1505
5240,-3428,14797,-1486
4299,-3739,14767,-1474
3363,-3348,14724,-1471
2646,-2213,14731,-1474
2112,-788,14710,-1469
1611,254,14717,-1467
1083,569,14700,-1467
561,391,14721,-1468
88,190,14707,-1455
-336,212,14720,-1447
-697,385,14704,-1446
-945,558,14721,-1447
-1034,675,14707,-1436
-1012,745,14721,-1427
-979,778,14706,-1425
-1001,787,14721,-1426
-1058,796,14706,-1418
-1090,819,14721,-1413
-1078,851,14707,-1413
-1043,876,14722,-1414
-1032,877,14706,-1400
-1051,843,14721,-1381
-1101,803,14707,-1369
-1143,791,14722,-1368
-1144,822,14705,-1364
-1083,857,14719,-1360
-1004,864,14707,-1356
-975,844,14722,-1357
-1011,816,14704,-1349
-1053,798,14716,-1334
-1036,795,14705,-1315
-982,815,14727,-1308
-947,847,14707,-1309
-956,874,14697,-1314
-973,869,14651,-1313
-975,844,14643,-1313
-961,821,14608,-1310
-952,818,14580,-1304
-945,815,14499,-1290
-938,800,14455,-1282
-929,780,14402,-1280
-933,790,14377,-1286
-944,826,14312,-1285
-951,854,14291,-1284
-942,843,14264,-1283
-930,826,14252,-1285
-919,844,14172,-1283
-911,904,14117,-1285
-905,957,14063,-1285
-927,975,14044,-1283
-981,972,13978,-1274
-1046,996,13945,-1270
-1084,1050,13914,-1271
-1098,1108,13917,-1271
-1103,1151,13866,-1263
-1113,1202,13836,-1263
-1117,1265,13801,-1267
-1115,1314,13802,-1265
-1129,1320,13755,-1248
-1176,1305,13728,-1242
-1230,1308,13687,-1249
-1250,1344,13686,-1246
-1229,1385,13657,-1217
-1209,1411,13665,-1193
-1219,1415,13660,-1189
-1231,1402,13678,-1189
-1196,1369,13641,-1168
-1119,1324,13622,-1146
-1059,1284,13586,-1141
-1056,1257,13582,-1141
-1068,1215,13529,-1120
-1029,1127,13482,-1096
-923,999,13408,-1086
-806,883,13378,-1085
-727,810,13323,-1066
-668,765,13292,-1041
-573,704,13235,-1025
-440,619,13224,-1021
-334,527,13195,-1005
-302,440,13184,-980
-303,346,13126,-959
-246,251,13102,-950
-96,178,13077,-938
80,149,13107,-912
197,144,13112,-879
243,126,13142,-862
275,79,13155,-856
336,28,13227,-839
400,-9,13273,-809
422,-43,13326,-795
412,-94,13347,-792
428,-143,13453,-766
498,-166,13571,-721
578,-161,13696,-706
606,-157,13755,-710
572,-173,13886,-675
523,-200,14048,-622
500,-215,14218,-644
506,-216,14295,-681
530,-206,14425,-495
564,-187,14598,9
610,-151,14787,549
664,-105,14865,730
713,-65,14980,461
731,-35,15147,1
713,5,15349,-350
681,69,15438,-470
664,133,15543,-416
639,162,15695,-318
567,153,15905,-281
465,150,16017,-299
420,199,16116,-290
474,309,16221,-228
574,439,16380,-179
647,529,16457,-181
702,548,16515,-178
784,512,16546,-123
898,461,16624,-61
1004,426,16651,-44
1085,398,16679,-41
1165,348,16672,-2
1258,257,16705,54
1340,132,16702,80
1375,-10,16715,87
1351,-159,16683,115
1282,-310,16674,165
1189,-438,16629,197
1082,-510,16620,209
964,-511,16580,230
830,-469,16566,270
677,-424,16514,304
510,-390,16503,320
350,-352,16467,338
231,-304,16457,387
161,-260,16403,449
115,-233,16389,484
54,-217,16354,489
-21,-193,16349,514
-74,-164,16294,566
-69,-145,16275,602
-21,-148,16239,603
