II,V,PLETH
531,2889,4648
582,3264,5350
482,2863,4846
425,2648,4611
466,2863,5005
509,3024,5288
498,2940,5204
482,2867,5167
498,2940,5363
520,2995,5499
514,2966,5482
487,2955,5486
466,3018,5601
461,3076,5693
466,3095,5720
472,3105,5739
482,3147,5800
507,3208,5863
547,3276,5919
578,3318,5957
579,3327,5998
560,3304,6034
547,3276,6078
546,3242,6096
547,3224,6117
543,3209,6132
547,3198,6157
559,3172,6168
563,3147,6197
553,3113,6219
547,3095,6237
544,3081,6225
498,3095,6237
380,3142,6257
225,3250,6276
102,3365,6252
32,3430,6237
-29,3392,6230
-129,3250,6237
-255,2944,6210
-338,2502,6197
-315,2134,6193
-193,2141,6197
-65,2469,6157
-48,2760,6117
-201,2802,6086
-466,2863,6078
-718,3219,6039
-852,3766,5998
-873,4149,5950
-852,4281,5919
-825,4307,5871
-740,4333,5839
-542,4291,5812
-257,4152,5800
15,3949,5759
193,3740,5720
257,3534,5683
241,3379,5680
195,3286,5677
161,3250,5680
157,3219,5659
177,3198,5641
198,3181,5611
209,3172,5601
209,3155,5581
209,3147,5561
209,3135,5527
209,3121,5522
216,3096,5522
241,3095,5522
273,3101,5481
289,3095,5442
290,3057,5410
305,3043,5402
345,3064,5380
386,3095,5363
409,3078,5336
434,3043,5323
470,3018,5297
498,3018,5283
501,3012,5262
514,3018,5243
571,3029,5199
659,3043,5164
733,3037,5133
788,3043,5124
845,3072,5103
916,3121,5085
970,3144,5057
981,3147,5045
959,3126,5022
949,3095,5005
974,3034,4978
1029,2966,4965
1084,2901,4945
1125,2863,4926
1152,2825,4883
1174,2785,4846
1186,2736,4812
1190,2708,4807
1183,2692,4791
1174,2682,4767
1166,2655,4718
1174,2631,4687
1186,2611,4664
1190,2605,4648
1179,2597,4605
1174,2605,4568
1176,2617,4537
1174,2631,4528
1160,2626,4507
1158,2631,4489
1169,2642,4463
1174,2657,4449
1160,2645,4424
1158,2631,4409
1171,2622,4386
1174,2631,4370
1155,2623,4341
1158,2605,4330
1196,2585,4324
1206,2605,4330
1102,2664,4312
900,2760,4290
697,2850,4261
579,2914,4250
544,2927,4231
547,2914,4211
543,2899,4180
531,2914,4171
513,2936,4167
498,2940,4171
496,2901,4151
514,2863,4131
531,2855,4105
514,2889,4092
467,2907,4068
434,2889,4052
422,2851,4028
386,2863,4012
289,2923,3987
177,2992,3972
105,3015,3950
80,3018,3933
68,3022,3904
64,3043,3893
78,3048,3887
96,3043,3893
95,3035,3876
80,3043,3853
73,3052,3822
80,3069,3813
90,3083,3808
113,3095,3813
174,3076,3809
289,3043,3813
437,3020,3811
579,3043,3813
676,3082,3807
724,3095,3813
735,3050,3814
740,2992,3813
756,2944,3790
788,2914,3774
810,2880,3764
804,2863,3774
783,2855,3772
788,2837,3774
818,2775,3768
836,2708,3774
823,2664,3770
820,2657,3774
860,2645,3769
916,2631,3774
937,2612,3768
916,2605,3774
886,2597,3781
868,2605,3813
857,2617,3848
852,2631,3893
848,2626,3926
836,2631,3972
815,2656,4021
804,2708,4092
802,2739,4151
788,2734,4211
743,2702,4258
691,2708,4330
648,2762,4405
611,2837,4489
574,2870,4558
563,2863,4648
578,2839,4743
595,2837,4846
594,2841,4924
611,2837,5005
663,2809,5082
724,2785,5164
750,2775,5220
756,2785,5283
768,2790,5352
788,2785,5442
795,2761,5508
804,2734,5561
839,2704,5594
900,2682,5641
954,2656,5679
981,2631,5720
980,2612,5739
965,2631,5760
937,2664,5772
900,2682,5800
874,2655,5817
884,2631,5839
930,2624,5851
981,2631,5879
1017,2621,5899
1045,2631,5919
1069,2661,5913
1077,2708,5919
1057,2744,5928
1013,2760,5959
919,2655,5965
772,2347,5959
648,1921,5930
675,1676,5919
825,1801,5900
868,2192,5879
575,2584,5831
0,2889,5800
-560,3201,5774
-836,3611,5760
-818,4018,5719
-675,4281,5680
-563,4353,5635
-482,4333,5601
-350,4288,5551
-113,4204,5522
176,4015,5496
434,3740,5482
619,3430,5439
756,3147,5402
867,2911,5370
965,2760,5363
1055,2673,5341
1158,2605,5323
1260,2516,5295
1334,2450,5283
1374,2435,5260
1415,2450,5243
1452,2446,5216
1431,2450,5204
1327,2487,5181
1206,2553,5164
1136,2592,5134
1109,2605,5124
1082,2607,5118
1061,2631,5124
1064,2649,5106
1077,2657,5085
1071,2648,5053
1061,2657,5045
1065,2671,5039
1077,2682,5045
1081,2663,5029
1109,2631,5005
1188,2582,4960
1302,2528,4926
1390,2471,4894
1431,2450,4886
1449,2447,4868
1495,2424,4846
1565,2357,4802
1640,2295,4767
1713,2263,4725
1801,2244,4687
1862,2206,4636
1833,2192,4608
1707,2221,4586
1592,2270,4568
1567,2286,4524
1608,2295,4489
1630,2311,4460
1624,2321,4449
1621,2296,4423
1640,2270,4409
1661,2256,4402
1688,2244,4409
1717,2207,4392
1736,2192,4370
1726,2222,4341
1720,2270,4330
1741,2278,4308
1785,2270,4290
1821,2280,4264
1865,2321,4250
1932,2353,4228
2026,2373,4211
2111,2384,4184
2171,2399,4171
2190,2394,4152
2187,2373,4131
2176,2341,4088
2187,2321,4052
2208,2299,4021
2219,2270,4012
2203,2218,3993
2187,2166,3972
2174,2120,3941
2154,2089,3933
2113,2058,3930
2074,2038,3933
2044,2026,3912
2010,2038,3893
1956,2058,3879
1913,2089,3893
1894,2114,3900
1881,2141,3893
1844,2155,3863
1801,2166,3853
1770,2172,3853
1753,2192,3853
1725,2215,3828
1688,2244,3813
1632,2271,3810
1543,2321,3813
1418,2385,3791
1302,2450,3774
1232,2486,3767
1206,2502,3774
1184,2502,3756
1158,2502,3734
1134,2495,3720
1125,2502,3734
1110,2519,3740
1077,2553,3734
1026,2588,3709
981,2631,3694
944,2665,3675
916,2682,3655
892,2663,3623
884,2631,3615
886,2596,3615
884,2579,3615
870,2563,3589
868,2553,3575
879,2546,3572
884,2553,3575
861,2555,3552
836,2553,3535
830,2545,3529
836,2553,3535
830,2561,3516
820,2553,3496
822,2519,3483
836,2502,3496
842,2515,3497
836,2553,3496
817,2573,3485
788,2579,3496
759,2582,3509
756,2605,3535
774,2629,3552
788,2657,3575
781,2677,3589
788,2708,3615
828,2740,3642
884,2785,3694
918,2842,3749
933,2914,3813
942,2955,3866
949,2940,3933
936,2883,4003
916,2863,4092
903,2888,4169
900,2914,4250
893,2884,4323
884,2837,4409
875,2804,4488
868,2785,4568
862,2751,4627
868,2734,4687
881,2743,4739
884,2760,4807
862,2745,4865
836,2734,4926
822,2750,4964
820,2785,5005
808,2792,5038
788,2785,5085
771,2780,5122
772,2785,5164
781,2778,5196
788,2785,5243
778,2816,5284
756,2863,5323
735,2878,5338
740,2863,5363
769,2823,5393
804,2785,5442
815,2757,5469
804,2760,5482
784,2775,5473
772,2785,5482
769,2776,5495
772,2785,5522
773,2811,5525
772,2837,5522
770,2826,5497
772,2811,5482
778,2816,5457
788,2863,5442
781,2906,5417
740,2914,5402
655,2833,5379
547,2631,5363
431,2272,5325
354,1857,5283
384,1596,5230
547,1676,5204
697,1982,5182
627,2244,5164
303,2368,5119
-48,2579,5085
-210,3015,5055
-193,3508,5045
-150,3781,5021
-129,3843,5005
-58,3851,4981
113,3869,4965
344,3809,4937
579,3662,4926
773,3470,4919
900,3276,4926
954,3085,4907
981,2966,4886
1025,2942,4857
1093,2966,4846
1150,2958,4825
1174,2940,4807
1173,2946,4778
1174,2966,4767
1182,2942,4748
1190,2889,4727
1184,2855,4682
1174,2889,4648
1169,2943,4618
1174,2966,4608
1177,2916,4586
1174,2837,4568
1160,2765,4541
1142,2734,4528
1125,2717,4507
1125,2708,4489
1136,2683,4461
1142,2657,4449
1131,2630,4429
1125,2631,4409
1137,2643,4377
1158,2657,4370
1163,2644,4369
1158,2631,4370
1148,2623,4343
1142,2631,4330
1131,2631,4326
1125,2631,4330
1124,2626,4305
1125,2631,4290
1118,2630,4285
1109,2631,4290
1109,2618,4268
1125,2605,4250
1145,2591,4242
1158,2605,4250
1148,2640,4233
1125,2682,4211
1101,2695,4183
1093,2682,4171
1094,2651,4148
1093,2631,4131
1083,2621,4109
1077,2631,4092
1072,2635,4062
1061,2631,4052
1039,2618,4049
1029,2631,4052
1039,2659,4031
1061,2682,4012
1072,2664,3990
1077,2631,3972
1089,2604,3942
1109,2605,3933
1113,2613,3932
1093,2631,3933
1065,2637,3907
1061,2631,3893
1083,2607,3890
1109,2605,3893
1111,2619,3868
1093,2631,3853
1069,2613,3849
1045,2605,3853
1013,2620,3830
981,2657,3813
956,2687,3809
949,2734,3813
947,2796,3791
949,2863,3774
957,2909,3768
981,2966,3774
1003,3021,3754
997,3043,3734
942,3005,3724
868,2966,3734
818,2957,3721
820,2966,3694
850,2955,3661
868,2966,3655
852,3008,3654
820,3043,3655
796,3002,3634
788,2914,3615
777,2830,3590
756,2785,3575
736,2757,3552
740,2760,3535
760,2790,3512
772,2837,3496
755,2852,3471
724,2837,3456
693,2803,3445
675,2785,3456
666,2776,3460
675,2785,3456
699,2796,3431
724,2811,3416
726,2813,3409
707,2811,3416
684,2796,3413
675,2785,3416
684,2778,3414
707,2785,3416
729,2788,3396
740,2785,3376
734,2761,3361
724,2734,3376
709,2710,3396
691,2708,3416
673,2713,3414
675,2734,3416
695,2778,3422
707,2863,3456
695,2928,3492
675,2914,3535
658,2809,3568
643,2708,3615
646,2670,3666
707,2682,3734
814,2668,3792
900,2631,3853
926,2601,3905
933,2605,3972
957,2594,4042
981,2553,4131
976,2500,4211
981,2502,4290
1022,2557,4358
1061,2631,4449
1041,2662,4545
981,2657,4648
926,2626,4725
884,2605,4807
836,2596,4883
804,2631,4965
809,2699,5024
836,2785,5085
844,2852,5139
836,2914,5204
835,2977,5257
852,3043,5323
879,3080,5383
916,3095,5442
957,3086,5476
981,3069,5522
964,3039,5563
916,3018,5601
866,2992,5612
836,2966,5641
819,2942,5679
804,2966,5720
797,3025,5720
820,3069,5720
862,3040,5730
884,2966,5760
859,2879,5762
804,2811,5760
751,2766,5753
707,2785,5760
661,2849,5742
611,2914,5720
558,2938,5690
498,2966,5680
434,3008,5661
386,3043,5641
363,3036,5598
354,3043,5561
344,3090,5516
338,3147,5482
318,3146,5437
257,3121,5402
155,3114,5358
64,3147,5323
31,3178,5276
32,3224,5243
4,3289,5201
-80,3379,5164
-172,3435,5114
-225,3456,5085
-268,3460,5060
-354,3508,5045
-449,3573,5004
-466,3585,4965
-419,3429,4930
-434,3095,4926
-549,2664,4911
-627,2321,4886
-555,2188,4836
-434,2295,4807
-458,2539,4783
-659,2837,4767
-889,3160,4724
-1013,3559,4687
-1030,3994,4656
-1013,4359,4648
-1007,4541,4627
-1013,4591,4608
-1018,4622,4580
-1013,4720,4568
-986,4798,4546
-933,4746,4528
-870,4512,4500
-836,4204,4489
-836,3938,4479
-836,3791,4489
-799,3741,4489
-740,3766,4489
-694,3814,4465
-675,3869,4449
-665,3911,4437
-659,3972,4449
-662,4036,4452
-675,4075,4449
-680,4050,4423
-659,3998,4409
-592,3933,4402
-482,3869,4409
-367,3789,4394
-305,3740,4370
-318,3713,4336
-370,3688,4330
-406,3626,4329
-418,3585,4330
-427,3591,4308
-450,3637,4290
-474,3658,4268
-482,3662,4250
-474,3653,4209
-466,3637,4171
-478,3592,4139
-514,3559,4131
-543,3548,4115
-531,3559,4092
-484,3556,4047
-450,3559,4012
-448,3562,3982
-450,3559,3972
-434,3528,3953
-418,3508,3933
-412,3503,3902
-402,3508,3893
-390,3489,3890
-418,3482,3893
-479,3481,3873
-466,3456,3853
-268,3348,3839
80,3198,3853
405,3067,3860
547,3018,3853
505,3040,3824
402,3121,3813
350,3188,3812
354,3198,3813
355,3147,3789
322,3121,3774
280,3133,3768
257,3147,3774
241,3113,3756
193,3095,3734
102,3130,3709
0,3198,3694
-65,3222,3670
-80,3224,3655
-81,3243,3636
-113,3301,3615
-163,3336,3570
-177,3327,3535
-125,3268,3510
-48,3198,3496
-2,3135,3457
0,3121,3416
-19,3155,3384
-48,3224,3376
-101,3267,3360
-177,3276,3337
-246,3254,3305
-273,3250,3297
-251,3273,3296
-193,3327,3297
-128,3370,3276
-80,3404,3257
-66,3440,3246
-80,3508,3257
-107,3562,3260
-113,3559,3257
-70,3495,3246
0,3456,3257
12,3473,3276
-80,3508,3297
-173,3471,3296
-96,3379,3297
146,3280,3294
354,3224,3297
398,3176,3290
386,3121,3297
468,3041,3313
611,2966,3337
676,2899,3339
643,2863,3337
609,2842,3330
627,2837,3337
657,2837,3335
659,2863,3337
635,2885,3332
595,2889,3337
540,2863,3333
482,2863,3337
442,2896,3334
418,2940,3337
393,2945,3330
354,2940,3337
302,2955,3348
241,3018,3376
167,3094,3395
80,3172,3416
9,3219,3427
0,3224,3456
68,3169,3497
177,3095,3575
273,3033,3656
338,3018,3734
367,3024,3786
354,3043,3853
296,3054,3937
225,3069,4052
181,3079,4163
177,3095,4290
190,3103,4420
193,3121,4568
171,3141,4703
129,3172,4846
76,3190,4981
32,3198,5124
13,3192,5256
16,3198,5402
23,3200,5542
16,3198,5680
1,3178,5795
0,3172,5919
21,3186,6037
48,3224,6157
62,3247,6251
64,3250,6356
64,3223,6457
64,3198,6554
61,3181,6614
64,3198,6674
82,3230,6733
113,3276,6793
140,3318,6784
161,3379,6713
181,3445,6599
209,3508,6515
234,3532,6459
241,3533,6435
232,3518,6395
225,3508,6356
231,3485,6307
241,3456,6276
243,3413,6234
241,3379,6197
246,3346,6148
257,3327,6117
262,3300,6077
257,3276,6038
253,3243,5973
257,3224,5919
262,3206,5866
257,3198,5839
246,3191,5800
241,3198,5760
248,3202,5696
257,3198,5641
258,3177,5575
257,3172,5522
268,3182,5455
289,3198,5402
310,3188,5339
322,3172,5283
327,3153,5214
338,3147,5164
359,3129,5116
386,3121,5085
407,3128,5038
418,3172,5005
409,3212,4974
370,3198,4965
287,3052,4943
177,2760,4926
83,2363,4896
80,2012,4886
218,1852,4876
450,1960,4886
598,2226,4884
498,2502,4886
190,2725,4875
-96,2992,4886
-191,3340,4901
-145,3688,4926
-109,3892,4925
-113,3946,4926
-60,3917,4919
113,3869,4926
353,3771,4921
579,3611,4926
749,3385,4922
868,3147,4926
932,2940,4918
933,2837,4926
872,2827,4926
788,2863,4926
735,2873,4900
740,2863,4886
764,2851,4879
756,2863,4886
722,2882,4869
724,2914,4846
771,2942,4817
820,2966,4807
866,2971,4786
949,2992,4767
1030,3052,4736
981,3172,4727
760,3295,4722
514,3379,4727
391,3404,4709
354,3430,4687
276,3469,4657
145,3508,4648
45,3510,4640
16,3508,4648
7,3510,4645
-16,3508,4648
-42,3469,4629
-48,3430,4608
-48,3410,4576
-48,3404,4568
-46,3372,4565
-16,3327,4568
59,3269,4547
177,3198,4528
298,3105,4504
386,3043,4489
430,3030,4462
466,3043,4449
516,3025,4441
579,2992,4449
633,2959,4434
675,2940,4409
709,2910,4376
740,2889,4370
769,2873,4368
804,2863,4370
840,2833,4347
868,2811,4330
879,2802,4307
884,2811,4290
894,2817,4261
916,2837,4250
955,2850,4246
1013,2837,4250
1076,2780,4230
1125,2734,4211
1159,2721,4197
1206,2734,4211
1257,2729,4215
1254,2734,4211
1134,2789,4184
916,2914,4171
687,3037,4163
547,3095,4171
534,3061,4170
627,2992,4171
753,2921,4153
852,2863,4131
915,2786,4099
981,2708,4092
1048,2646,4091
1077,2631,4092
1035,2645,4067
965,2682,4052
925,2712,4046
933,2734,4052
948,2742,4033
949,2760,4012
936,2776,3998
933,2785,4012
941,2777,4017
965,2785,4012
995,2813,3986
1029,2863,3972
1061,2916,3964
1093,2992,3972
1118,3061,3971
1125,3095,3972
1113,3071,3966
1093,3043,3972
1074,3038,3970
1061,3043,3972
1055,3005,3965
1061,2940,3972
1073,2882,3973
1077,2863,3972
1058,2852,3949
1029,2837,3933
1016,2803,3922
1013,2785,3933
939,2810,3933
724,2914,3933
407,3063,3923
145,3198,3933
43,3256,3936
64,3250,3933
104,3201,3907
129,3147,3893
159,3085,3886
209,3043,3893
254,3019,3887
289,3018,3893
322,3007,3905
354,2992,3933
373,2971,3937
386,2966,3933
392,2963,3920
386,2966,3933
365,2968,3949
354,2992,3972
369,3013,3983
402,3018,4012
424,2989,4045
434,2966,4092
445,2951,4124
466,2940,4171
487,2915,4222
498,2914,4290
500,2931,4346
498,2940,4409
495,2915,4465
482,2914,4528
450,2958,4580
402,3018,4648
352,3030,4710
322,3018,4767
311,3009,4798
305,3018,4846
286,3007,4904
257,2992,4965
241,2983,4987
257,2992,5005
288,2982,5030
305,2966,5085
305,2953,5126
322,2966,5164
371,2974,5182
434,2966,5204
477,2933,5214
498,2914,5243
516,2923,5277
547,2966,5323
587,2999,5345
643,3018,5363
704,3035,5372
756,3095,5402
784,3166,5424
804,3198,5442
821,3156,5436
836,3095,5442
836,3055,5452
836,3043,5482
849,3020,5489
884,2992,5482
917,2964,5452
933,2940,5442
929,2900,5437
933,2863,5442
952,2835,5422
997,2811,5402
1066,2758,5375
1174,2682,5363
1310,2590,5339
1463,2502,5323
1611,2415,5297
1769,2347,5283
1936,2276,5258
2106,2192,5243
2244,2089,5219
2347,2012,5204
2423,1974,5176
2492,1960,5164
2543,1926,5143
2572,1883,5124
2574,1859,5092
2572,1883,5085
2571,1917,5083
2572,1934,5085
2564,1926,5058
2556,1934,5045
2557,1952,5039
2572,1960,5045
2589,1931,5023
2605,1909,5005
2613,1917,4994
2621,1960,5005
2608,1985,4992
2556,1960,4965
2442,1846,4929
2299,1625,4926
2177,1292,4927
2154,954,4926
2252,778,4897
2412,877,4886
2458,1151,4882
2267,1419,4886
1896,1624,4862
1576,1909,4846
1427,2333,4839
1383,2760,4846
1314,3007,4828
1254,3095,4807
1301,3131,4780
1479,3147,4767
1693,3075,4740
1881,2914,4727
2023,2701,4719
2122,2476,4727
2156,2271,4711
2138,2166,4687
2088,2180,4655
2042,2244,4648
2018,2268,4644
2042,2270,4648
2092,2302,4629
2138,2373,4608
2161,2420,4578
2187,2424,4568
2208,2397,4562
2203,2373,4568
2172,2345,4552
2171,2321,4528
2199,2304,4494
2187,2321,4489
2060,2363,4490
1865,2424,4489
1686,2479,4461
1576,2528,4449
1506,2552,4447
1463,2553,4449
1436,2526,4423
1431,2502,4409
1423,2493,4406
1415,2502,4409
1412,2497,4384
1431,2476,4370
1448,2444,4365
1463,2424,4370
1499,2396,4345
1608,2347,4330
1751,2275,4325
1865,2218,4330
1941,2164,4306
2074,2089,4290
2271,1983,4285
2428,1909,4290
2449,1893,4267
2412,1909,4250
2423,1892,4244
2492,1857,4250
2540,1832,4230
2556,1831,4211
2564,1829,4200
2572,1831,4211
2559,1840,4208
2556,1857,4211
2583,1859,4208
2621,1857,4211
2622,1848,4189
2605,1831,4171
2598,1798,4159
2621,1780,4171
2645,1777,4174
2669,1780,4171
2681,1764,4147
2685,1754,4131
2679,1747,4119
2701,1728,4131
2752,1674,4136
2814,1625,4131
2846,1609,4103
2862,1625,4092
2873,1632,4088
2894,1625,4092
2904,1609,4069
2910,1599,4052
2904,1583,4042
2894,1573,4052
2868,1576,4050
2846,1599,4052
2826,1615,4047
2814,1625,4052
2789,1641,4047
2765,1702,4052
2747,1802,4050
2749,1909,4052
2752,1977,4041
2749,2012,4052
2727,2025,4071
2701,2038,4092
2664,2039,4075
2621,2038,4052
2565,2033,4036
2524,2038,4052
2495,2038,4059
2476,2038,4052
2444,2034,4022
2412,2038,4012
2382,2031,4010
2363,2012,4012
2339,1978,3989
2315,1960,3972
2284,1956,3963
2251,1960,3972
2211,1955,3959
2187,1960,3933
2170,1973,3899
2154,1986,3893
2121,1981,3893
2090,1986,3893
2063,2008,3869
2042,2038,3853
2008,2042,3843
1978,2038,3853
1950,2034,3852
1929,2038,3853
1905,2032,3846
1897,2038,3853
1903,2050,3851
1913,2063,3853
1905,2059,3846
1897,2063,3853
1890,2077,3851
1881,2089,3853
1854,2081,3844
1833,2089,3853
1828,2124,3866
1833,2166,3893
1820,2175,3907
1801,2166,3933
1786,2160,3963
1785,2166,4012
1774,2164,4049
1753,2166,4092
1718,2176,4135
1688,2192,4211
1655,2191,4290
1624,2192,4370
1593,2209,4424
1576,2244,4489
1561,2257,4560
1543,2244,4648
1519,2216,4711
1511,2218,4767
1518,2242,4815
1527,2270,4886
1521,2263,4949
1511,2244,5005
1503,2237,5037
1495,2270,5085
1476,2312,5138
1463,2347,5204
1462,2370,5246
1463,2424,5283
1443,2509,5302
1415,2605,5323
1393,2677,5332
1383,2734,5363
1364,2771,5398
1334,2785,5442
1298,2769,5461
1270,2760,5482
1250,2769,5495
1238,2785,5522
1224,2768,5535
1206,2734,5561
1172,2714,5580
1125,2734,5601
1062,2757,5597
997,2760,5601
938,2737,5610
900,2734,5641
874,2754,5648
852,2785,5641
825,2792,5610
804,2785,5601
792,2769,5596
788,2760,5601
779,2751,5580
772,2760,5561
773,2774,5534
788,2785,5522
801,2778,5497
804,2785,5482
791,2809,5457
772,2837,5442
758,2837,5416
