II,V,PLETH
1929,134,3362
1831,464,3799
1314,885,3329
1209,1248,3063
1437,1536,3263
1487,1799,3380
1437,2054,3229
1614,2251,3126
1847,2388,3196
1797,2497,3220
1642,2621,3129
1720,2755,3069
1888,2889,3096
1794,2994,3106
1519,3056,3063
1409,3065,3016
1519,3056,2996
1615,3049,2980
1601,3056,2963
1565,3057,2945
1560,3056,2930
1542,3048,2909
1519,3039,2896
1536,3021,2878
1601,3005,2863
1647,2992,2843
1642,2989,2830
1619,2980,2811
1642,2972,2797
1697,2959,2776
1724,2955,2763
1685,2947,2746
1642,2939,2730
1656,2918,2707
1724,2905,2697
1769,2893,2693
1765,2889,2697
1734,2872,2683
1724,2855,2663
1736,2834,2638
1765,2822,2630
1789,2808,2628
1806,2805,2630
1807,2796,2616
1806,2788,2597
1815,2773,2572
1847,2772,2563
1878,2767,2560
1888,2755,2563
1866,2723,2550
1847,2705,2530
1854,2702,2504
1888,2705,2497
1901,2682,2496
1888,2655,2497
1879,2631,2479
1929,2621,2464
2018,2608,2454
2094,2605,2464
2118,2605,2467
2135,2605,2464
2169,2586,2444
2217,2571,2430
2247,2566,2423
2299,2571,2430
2404,2563,2433
2545,2555,2430
2631,2541,2411
2627,2521,2397
2579,2479,2389
2586,2438,2397
2673,2402,2400
2791,2371,2397
2849,2322,2379
2833,2271,2364
2788,2219,2354
2791,2171,2364
2846,2111,2369
2915,2054,2364
2937,1995,2341
2915,1937,2330
2868,1869,2329
2833,1820,2330
2795,1789,2312
2750,1770,2297
2697,1736,2291
2668,1703,2297
2652,1669,2295
2627,1636,2297
2574,1598,2297
2545,1586,2297
2579,1604,2279
2668,1636,2264
2727,1648,2256
2709,1653,2264
2623,1662,2264
2545,1686,2264
2507,1703,2260
2504,1720,2264
2488,1741,2262
2463,1770,2264
2443,1797,2261
2463,1820,2264
2477,1842,2262
2463,1870,2264
2408,1898,2261
2381,1920,2264
2379,1941,2262
2381,1970,2264
2338,1997,2262
2299,2004,2264
2272,2013,2261
2258,2070,2264
2231,2162,2262
2258,2237,2264
2378,2294,2261
2586,2321,2264
2838,2127,2262
3161,1469,2264
3607,421,2260
4228,-534,2264
5029,-1004,2264
5952,-1052,2264
6789,-1019,2256
7307,-1052,2264
7459,-1083,2278
7471,-1052,2297
7565,-1033,2297
7718,-1052,2297
7675,-1072,2302
7266,-1052,2330
6526,-1042,2360
5624,-1052,2397
4653,-1006,2426
3654,-768,2464
2698,-329,2503
1929,200,2563
1409,680,2627
