II,V,PLETH,RESP
356,667,3074,-775
538,944,4179,-1046
635,1040,4345,-1079
676,1052,4114,-1017
725,1083,4070,-1004
792,1141,4237,-1041
850,1179,4371,-1065
879,1183,4365,-1056
904,1181,4356,-1050
952,1193,4429,-1065
1018,1208,4536,-1085
1069,1201,4577,-1084
1090,1170,4592,-1075
1103,1142,4641,-1077
1125,1135,4729,-1090
1144,1130,4778,-1094
1132,1094,4805,-1094
1093,1006,4843,-1101
1057,880,4903,-1113
1024,761,4940,-1115
955,678,4987,-1110
834,611,5052,-1110
700,515,5124,-1117
606,380,5164,-1117
548,255,5236,-1116
475,173,5334,-1117
365,117,5428,-1122
246,56,5475,-1122
163,-1,5561,-1121
115,-26,5684,-1119
71,-25,5795,-1122
17,-35,5839,-1122
-27,-73,5938,-1121
-47,-128,6134,-1119
-54,-173,6369,-1121
-74,-203,6521,-1122
-101,-220,6647,-1121
-116,-235,6786,-1115
-113,-250,6928,-1115
-109,-267,6989,-1117
-110,-281,7035,-1116
-117,-285,7105,-1107
-131,-272,7201,-1104
-145,-252,7242,-1105
-145,-239,7270,-1105
-131,-248,7310,-1093
-118,-271,7376,-1084
-121,-290,7400,-1080
-129,-294,7418,-1081
-129,-282,7441,-1074
-121,-265,7496,-1067
-113,-258,7524,-1063
-103,-268,7550,-1064
-86,-289,7563,-1058
-71,-299,7593,-1051
-70,-288,7598,-1045
-79,-267,7610,-1045
-84,-249,7613,-1042
-77,-241,7642,-1038
-61,-232,7658,-1034
-45,-221,7685,-1034
-35,-216,7691,-1031
-36,-223,7709,-1025
-38,-231,7706,-1017
-35,-231,7714,-1014
-26,-223,7704,-1014
-21,-228,7710,-1015
-26,-251,7704,-1011
-33,-276,7715,-1009
-39,-279,7708,-1008
-53,-258,7706,-1010
-86,-233,7685,-1006
-129,-227,7685,-1003
-146,-237,7672,-1002
-113,-252,7663,-1007
-67,-263,7628,-1009
-67,-273,7617,-1010
-124,-289,7601,-1008
-178,-306,7584,-1014
-183,-312,7534,-1022
-159,-302,7509,-1029
-148,-287,7489,-1027
-154,-282,7464,-1028
-170,-284,7396,-1031
-203,-277,7355,-1034
-248,-265,7330,-1031
-263,-270,7301,-1034
-229,-292,7215,-1040
-190,-297,7149,-1045
-202,-272,7106,-1043
-245,-250,7065,-1045
-256,-256,6963,-1053
-205,-271,6876,-1062
-118,-256,6820,-1061
-28,-206,6777,-1062
54,-141,6672,-1070
131,-71,6570,-1083
203,2,6496,-1086
268,55,6446,-1087
312,64,6345,-1088
320,25,6240,-1095
297,-37,6155,-1097
271,-98,6103,-1098
266,-144,6019,-1099
284,-168,5938,-1106
308,-162,5867,-1109
322,-134,5828,-1111
315,-112,5763,-1109
283,-121,5692,-1112
242,-149,5616,-1114
208,-160,5568,-1117
180,-141,5512,-1114
129,-127,5462,-1115
33,-160,5402,-1114
-93,-239,5368,-1117
-200,-319,5332,-1114
-254,-364,5303,-1112
-265,-364,5257,-1109
-271,-340,5231,-1110
-292,-316,5202,-1109
-316,-317,5178,-1107
-336,-344,5133,-1104
-353,-381,5105,-1104
-377,-407,5077,-1103
-389,-421,5051,-1102
-389,-415,4993,-1097
-412,-403,4948,-1099
-460,-392,4913,-1100
-490,-403,4888,-1092
-485,-436,4830,-1072
-489,-474,4779,-1062
-511,-479,4739,-1062
-503,-443,4722,-1062
-464,-412,4679,-1050
-437,-435,4636,-1045
-355,-496,4598,-1048
-87,-560,4592,-1044
328,-646,4585,-1022
722,-784,4588,-1005
1166,-867,4589,-1004
1917,-751,4611,-1005
2824,-547,4622,-990
3135,-673,4635,-977
2281,-1424,4632,-977
635,-2548,4650,-977
-803,-3390,4672,-959
-1396,-3472,4710,-944
-1290,-2855,4735,-945
-988,-1983,4765,-944
-779,-1268,4783,-922
-661,-843,4806,-902
-558,-607,4811,-898
-481,-439,4823,-897
-476,-318,4829,-880
-531,-276,4847,-865
-577,-291,4852,-865
-579,-286,4865,-864
-569,-227,4871,-847
-577,-156,4888,-835
-591,-119,4894,-843
-591,-103,4907,-850
-587,-80,4912,-824
-588,-58,4929,-798
-585,-56,4935,-822
-556,-67,4950,-868
-513,-61,4954,-788
-483,-43,4971,-477
-481,-21,4977,-39
-494,-8,4992,232
-493,11,4997,129
-477,26,5017,-274
-459,32,5034,-678
-451,39,5062,-862
-445,65,5075,-844
-431,106,5090,-793
-409,140,5091,-802
-382,162,5100,-836
-353,182,5096,-834
-333,211,5097,-819
-327,246,5089,-830
-330,278,5099,-853
-331,298,5100,-853
-320,312,5095,-845
-293,331,5067,-854
-259,359,5051,-873
-228,382,5034,-873
-205,396,5021,-869
-189,414,4986,-882
-168,462,4965,-900
-140,534,4948,-900
-103,601,4939,-899
-56,631,4905,-915
5,637,4882,-937
63,655,4863,-941
103,710,4855,-939
132,783,4823,-949
187,845,4799,-966
287,890,4779,-969
403,946,4771,-968
487,1029,4740,-977
530,1128,4716,-993
568,1210,4694,-997
641,1265,4686,-998
747,1301,4657,-1004
849,1328,4634,-1018
909,1348,4610,-1027
926,1363,4601,-1029
941,1375,4574,-1030
987,1384,4551,-1037
1046,1382,4525,-1043
1074,1371,4516,-1047
1070,1354,4490,-1046
1082,1340,4456,-1047
1144,1317,4402,-1049
1214,1268,4365,-1052
1219,1194,4329,-1051
1140,1114,4306,-1053
1042,1031,4271,-1055
990,933,4250,-1059
966,816,4230,-1057
900,704,4229,-1056
771,611,4209,-1055
637,525,4189,-1059
550,432,4169,-1058
488,350,4198,-1052
410,293,4231,-1042
327,248,4252,-1039
268,178,4254,-1039
224,86,4317,-1039
152,3,4408,-1034
58,-36,4473,-1034
-10,-43,4492,-1036
-18,-45,4603,-1031
1,-56,4832,-1014
-5,-56,5099,-1004
-42,-44,5281,-1003
-62,-38,5448,-1004
-40,-53,5637,-994
0,-65,5815,-987
14,-54,5895,-987
-3,-17,5965,-988
-30,22,6084,-975
-50,53,6233,-965
-52,62,6310,-964
-27,44,6366,-965
10,22,6446,-952
21,40,6555,-939
-11,94,6610,-933
-49,125,6648,-935
-51,92,6695,-930
-22,38,6768,-925
-1,36,6807,-924
-10,96,6839,-925
-32,154,6866,-915
-45,160,6910,-902
-47,138,6924,-893
-49,143,6942,-893
-51,190,6957,-890
-47,232,6992,-884
-38,227,7004,-877
-36,189,7024,-875
-38,169,7040,-873
-29,191,7083,-868
-3,226,7110,-860
14,232,7143,-856
2,203,7162,-856
-33,167,7209,-860
-73,143,7249,-859
-116,134,7299,-858
-157,132,7325,-857
-177,139,7368,-857
-164,150,7403,-854
-140,143,7447,-852
-137,110,7462,-851
-159,63,7490,-853
-180,27,7509,-852
-179,9,7545,-853
-170,2,7554,-852
-177,4,7572,-853
-208,17,7580,-852
-247,35,7606,-853
-267,39,7610,-853
-257,21,7617,-852
-232,-9,7603,-847
-213,-29,7602,-847
-203,-28,7585,-848
-189,-9,7583,-847
-172,7,7565,-839
-168,2,7559,-835
-169,-23,7537,-836
-144,-51,7540,-836
-79,-51,7534,-827
4,-6,7539,-824
78,77,7524,-826
142,165,7534,-825
208,222,7539,-813
269,235,7555,-803
309,214,7545,-801
332,180,7563,-802
349,140,7587,-792
354,91,7628,-785
333,42,7639,-785
294,13,7672,-786
277,9,7707,-772
298,11,7763,-757
321,1,7787,-750
297,-13,7828,-749
233,-21,7871,-740
193,-26,7939,-726
201,-34,7977,-716
193,-43,8025,-714
98,-55,8072,-706
-69,-82,8159,-694
-213,-127,8227,-682
-269,-166,8299,-678
-250,-181,8355,-672
-219,-189,8451,-658
-225,-211,8539,-638
-263,-246,8626,-628
-300,-276,8683,-626
-307,-292,8781,-622
-305,-286,8889,-609
-320,-256,9002,-601
-362,-213,9062,-599
-409,-208,9141,-591
-419,-238,9229,-568
-381,-261,9333,-552
-354,-245,9381,-551
-385,-225,9430,-551
-411,-230,9481,-537
-338,-241,9556,-524
-237,-243,9585,-523
-262,-256,9606,-523
-327,-287,9615,-506
-156,-322,9654,-490
290,-388,9663,-487
745,-523,9663,-490
1136,-630,9635,-478
1742,-532,9632,-462
2594,-276,9612,-457
3056,-263,9599,-462
