II,V,PLETH
6515,24440,3622
7417,27453,4072
6620,24169,3558
6233,22672,3289
6726,24440,3525
7033,25269,3648
6831,24169,3461
6726,23680,3328
6936,24440,3396
7030,24657,3424
6936,24169,3331
6948,24184,3271
7146,24712,3299
7291,24727,3297
7356,24440,3234
7444,24578,3179
7566,24983,3170
7625,24955,3163
7671,24712,3137
7758,24748,3099
7881,24983,3073
7978,24846,3055
8092,24440,3040
8203,24185,3005
8302,24440,2976
8342,24739,2955
8407,24712,2943
8501,24333,2910
8617,24169,2879
8702,24291,2854
8827,24440,2846
8960,24209,2829
9037,23897,2814
8989,23768,2796
8932,23897,2781
8919,23924,2749
8932,23897,2717
8877,23858,2690
8827,23897,2684
8819,23786,2672
8827,23626,2652
8713,23435,2615
8512,23354,2587
8307,23286,2565
8197,23354,2555
8104,23396,2538
7987,23354,2523
7814,23144,2503
7671,23083,2490
7556,23115,2473
7461,23083,2458
7309,22774,2438
7146,22539,2426
7003,22482,2408
6936,22539,2393
6854,22480,2374
6726,22539,2361
6537,22631,2344
6410,22539,2329
6372,22135,2307
6410,21996,2296
6390,22253,2292
6305,22539,2296
6202,22401,2285
6200,22268,2264
6230,22380,2238
6200,22539,2232
6067,22368,2232
5990,22268,2232
6017,22412,2213
6095,22539,2199
6098,22241,2192
6095,21996,2199
6131,22165,2198
6200,22539,2199
6208,22426,2204
6200,21996,2232
6194,21828,2262
6200,22268,2296
6177,22666,2322
6200,22539,2361
6262,22049,2403
6305,21996,2458
6250,22354,2512
6200,22539,2587
6222,22190,2675
6305,21996,2781
6328,22257,2878
6305,22539,2976
6280,22278,3066
6305,21996,3170
6315,22079,3276
6305,22268,3396
6282,22079,3510
6305,21996,3622
6323,22283,3717
6305,22539,3816
6234,22247,3911
6200,21996,4011
6197,22205,4093
6200,22539,4172
6172,22413,4236
6200,22268,4302
6267,22411,4350
6305,22539,4399
6242,22208,4440
6200,21996,4496
6237,22241,4545
6305,22539,4593
6273,22291,4622
6200,21996,4657
6164,22073,4688
6200,22268,4722
6211,22016,4737
6200,21725,4754
6179,21772,4767
6200,21996,4787
6236,21881,4788
6305,21725,4787
6338,21800,4778
6305,21996,4787
6214,21879,4788
6200,21725,4787
6259,21783,4766
6305,21996,4754
6247,21918,4747
6200,21725,4754
6228,21705,4744
6305,21996,4722
6317,22139,4682
6305,21996,4657
6297,21709,4637
6305,21725,4625
6284,21910,4593
6305,21996,4560
6363,21798,4520
6410,21725,4496
6360,21848,4463
6305,21996,4431
6320,21927,4380
6410,21996,4334
6443,22202,4281
6410,22268,4237
6366,22003,4184
6410,21996,4140
6480,22339,4088
6515,22539,4043
6491,22196,3989
6515,21996,3946
6579,22266,3896
6620,22539,3849
6562,22245,3792
6515,21996,3752
6541,22223,3716
6620,22539,3687
6637,22293,3637
6620,21996,3590
6604,22153,3547
6620,22539,3525
6614,22482,3494
6620,22268,3461
6622,22297,3418
6620,22539,3396
6592,22546,3378
6620,22539,3364
6685,22668,3330
6726,22811,3299
6667,22650,3272
6620,22539,3267
6644,22645,3254
6726,22811,3234
6744,22671,3197
6726,22539,3170
6704,22616,3146
6726,22811,3137
6727,22714,3120
6726,22539,3105
6713,22548,3084
6726,22811,3073
6722,22828,3055
6726,22539,3040
6718,22270,3018
6726,22539,3008
6718,22994,2993
6726,23083,2976
6721,22679,2940
6726,22539,2911
6715,22838,2887
6726,23083,2879
6725,22783,2862
6726,22539,2846
6706,22740,2825
6726,23083,2814
6769,22977,2796
6831,22811,2781
6841,22908,2761
6831,23083,2749
6811,22909,2731
6831,22811,2717
6837,22978,2696
6831,23083,2684
6803,22733,2668
6831,22539,2652
6885,22799,2629
6936,23083,2620
6930,22816,2617
6936,22539,2620
6940,22631,2605
6936,22811,2587
6902,22607,2567
6936,22539,2555
7008,22844,2537
7041,23083,2523
6969,22763,2504
6936,22539,2490
6983,22790,2469
7041,23083,2458
6989,22805,2453
6936,22539,2458
6959,22742,2447
7041,23083,2426
7050,22869,2399
7041,22539,2393
7069,22643,2395
7146,23083,2393
7163,23109,2373
7146,22811,2361
7125,22696,2358
7146,23083,2361
7146,23409,2346
7146,23354,2329
7134,23053,2319
7146,23083,2329
7140,23314,2333
7146,23354,2329
7140,22988,2310
7146,22811,2296
7135,23034,2288
7146,23354,2296
7145,23264,2300
7146,23083,2296
7125,23048,2276
7146,23083,2264
7190,22876,2259
7251,22811,2264
7259,23051,2261
7251,23354,2264
7231,23251,2265
7251,23083,2264
7282,23134,2246
7356,23354,2232
7448,23352,2225
7566,23354,2232
7611,23475,2232
7566,23626,2232
7469,23496,2228
7461,23354,2232
7491,23252,2230
7461,23083,2232
7350,22690,2229
7356,22539,2232
7482,22687,2229
7566,22811,2232
7491,22589,2230
7461,22539,2232
7540,22830,2229
7566,23083,2232
7386,22817,2230
7251,22539,2232
7353,22602,2227
7566,22811,2232
7586,22670,2233
7461,22539,2232
7363,22717,2214
7356,23083,2199
7308,23140,2191
7251,23083,2199
7231,23077,2201
7251,23083,2199
7205,22788,2191
7146,22539,2199
7118,22649,2214
7146,23083,2232
7146,23177,2233
7146,22811,2232
7139,22385,2227
7146,22539,2232
7126,22971,2231
7146,23083,2232
7191,22676,2229
7251,22539,2232
7244,22851,2230
7251,23083,2232
7242,22776,2229
7251,22539,2232
7220,22702,2230
7251,22811,2232
7298,22532,2229
7356,22539,2232
7386,22972,2229
7461,23083,2232
7533,22566,2229
7566,22539,2232
7550,23154,2229
7671,23083,2232
8025,21774,2229
8512,21453,2232
8848,23883,2229
9248,27699,2232
10562,29571,2229
13451,27971,2232
17060,23232,2229
19651,16565,2232
20431,9556,2229
20177,4617,2232
19397,2948,2229
17444,3802,2232
13924,5613,2229
10193,8147,2232
7946,11447,2229
7356,14936,2232
7300,17603,2229
7146,19552,2232
6989,21180,2229
6936,22539,2232
6791,23178,2229
6620,23354,2232
6574,23507,2229
6620,23897,2232
6542,24134,2229
6410,24169,2232
6354,24153,2229
6410,24440,2232
6417,24721,2229
6410,24712,2232
6389,24434,2229
6410,24440,2232
6396,24769,2229
6410,24983,2232
6413,24796,2229
6410,24712,2232
6379,24900,2229
6410,24983,2232
6478,24620,2229
6515,24440,2232
6452,24711,2229
6410,24983,2232
6442,24703,2229
6515,24440,2232
6520,24557,2229
6515,24712,2232
6546,24386,2229
6620,24169,2232
6637,24413,2229
6620,24712,2232
6599,24449,2229
6620,24169,2232
6624,24269,2229
6620,24440,2232
6604,24133,2229
6620,23897,2232
6622,24107,2229
6620,24440,2232
6628,24308,2229
6726,24169,2232
6851,24313,2229
6936,24440,2232
6925,24101,2229
6936,23897,2232
6987,24148,2229
7041,24440,2232
7022,24172,2229
7041,23897,2232
7129,24069,2229
7251,24440,2232
7299,24364,2229
7356,24169,2232
7454,24220,2229
7566,24440,2232
7580,24334,2229
7566,24169,2232
7583,24223,2229
7671,24440,2232
7759,24277,2229
7881,23897,2232
8000,23754,2229
8092,24169,2232
8117,24545,2230
8197,24440,2232
8346,23967,2229
8512,23897,2232
8576,24233,2230
8617,24440,2232
8691,24116,2228
8827,23897,2232
8933,24119,2232
9037,24440,2232
9136,24241,2224
9248,23897,2232
9305,23800,2246
9353,23897,2264
9394,23746,2265
9458,23626,2264
9471,23723,2262
9458,23897,2264
9431,23760,2259
9458,23626,2264
9476,23635,2277
9458,23626,2296
9353,23293,2299
9248,23083,2296
9167,23187,2291
9143,23354,2296
9098,23113,2296
9037,22811,2296
8933,22728,2293
8827,22811,2296
8706,22673,2295
8617,22539,2296
8519,22517,2293
8407,22539,2296
8239,22348,2294
8092,22268,2296
7968,22386,2293
7881,22539,2296
7772,22391,2294
7671,22268,2296
7532,22348,2292
7356,22539,2296
7150,22440,2295
7041,22268,2296
6998,22270,2289
6936,22539,2296
6766,22645,2308
6620,22539,2329
6549,22388,2339
6515,22539,2361
6404,22759,2387
6305,22811,2426
6276,22597,2463
6305,22539,2523
6266,22674,2596
6200,22811,2684
6160,22657,2760
6200,22539,2846
6246,22619,2944
6305,22811,3073
6355,22725,3201
6410,22539,3331
6413,22442,3452
6410,22539,3590
6427,22552,3722
6515,22539,3849
6592,22504,3955
6620,22539,4075
6594,22508,4200
6620,22539,4334
6681,22547,4454
6726,22539,4593
6702,22449,4738
6726,22539,4884
6821,22715,4996
6936,22811,5110
6954,22633,5232
6936,22539,5369
6925,22636,5473
6936,22811,5563
6916,22713,5645
6936,22539,5757
6993,22452,5860
7041,22539,5951
6993,22545,6009
6936,22539,6080
6916,22509,6156
6936,22539,6242
6921,22504,6296
6936,22539,6339
6987,22557,6365
7041,22539,6404
7000,22358,6431
6936,22268,6469
6904,22334,6495
6936,22539,6533
6942,22506,6558
6936,22268,6598
6920,22058,6628
6936,22268,6663
6934,22567,6674
6936,22539,6695
6925,22120,6707
