II,V,PLETH,RESP
114,-148,3442,-57
127,-448,4687,-66
81,-745,4881,-69
30,-859,4624,-83
37,-792,4573,-100
101,-687,4756,-105
148,-636,4897,-108
112,-600,4879,-123
6,-517,4860,-148
-92,-407,4936,-166
-112,-353,5048,-172
-45,-391,5085,-179
62,-469,5090,-194
140,-517,5139,-209
149,-527,5231,-217
112,-531,5279,-222
79,-544,5299,-237
73,-539,5338,-257
77,-511,5409,-270
74,-489,5449,-271
83,-520,5471,-276
123,-598,5503,-289
159,-663,5559,-298
145,-651,5587,-299
79,-568,5606,-310
38,-490,5622,-337
59,-485,5652,-356
129,-537,5661,-355
176,-590,5668,-358
168,-570,5670,-378
117,-507,5693,-395
107,-492,5700,-392
152,-581,5699,-397
190,-667,5678,-423
182,-662,5674,-445
302,-741,5664,-442
714,-1159,5653,-445
1221,-1771,5618,-474
1333,-2055,5602,-503
854,-1755,5587,-504
79,-1192,5573,-503
-704,-747,5526,-525
-1640,-351,5489,-552
-2963,171,5458,-553
-4433,470,5438,-552
-5469,-159,5389,-574
-5782,-1929,5346,-603
-5657,-4101,5310,-609
-5572,-5542,5292,-608
-5721,-5630,5251,-622
-5944,-4595,5215,-643
-5998,-3070,5180,-646
-5760,-1568,5166,-647
-5238,-364,5137,-664
-4489,373,5113,-690
-3629,610,5083,-701
-2830,524,5072,-705
-2198,365,5049,-714
-1681,221,5034,-731
-1181,53,5010,-739
-690,-139,5003,-743
-285,-265,4989,-754
12,-301,4983,-778
231,-320,4967,-797
388,-392,4964,-807
484,-488,4955,-812
534,-535,4959,-826
576,-500,4953,-841
605,-443,4959,-850
635,-431,4954,-855
668,-482,4955,-876
706,-509,4941,-906
696,-458,4939,-924
634,-347,4930,-924
565,-273,4925,-939
571,-289,4902,-973
655,-363,4893,-995
757,-431,4879,-992
801,-458,4871,-1007
771,-423,4845,-1052
695,-324,4834,-1087
625,-213,4821,-1084
605,-173,4815,-1090
651,-223,4787,-1132
758,-314,4775,-1172
877,-429,4765,-1169
954,-619,4757,-1171
950,-857,4716,-1213
893,-987,4677,-1259
849,-889,4642,-1262
874,-658,4624,-1259
940,-506,4590,-1292
988,-539,4569,-1340
994,-680,4555,-1349
1008,-805,4554,-1345
1071,-869,4530,-1362
1163,-889,4514,-1398
1218,-863,4499,-1408
1225,-785,4496,-1406
1228,-709,4471,-1417
1279,-717,4450,-1448
1363,-797,4426,-1464
1421,-823,4415,-1465
1398,-709,4389,-1462
1302,-522,4371,-1473
1191,-393,4353,-1482
1127,-346,4348,-1484
1121,-307,4329,-1482
1141,-225,4315,-1490
1148,-130,4296,-1502
1143,-69,4290,-1508
1137,-56,4272,-1499
1139,-69,4255,-1488
1139,-63,4227,-1482
1125,5,4212,-1485
1082,125,4190,-1479
1011,247,4171,-1467
932,333,4141,-1454
880,397,4124,-1452
850,465,4104,-1449
806,540,4090,-1441
732,612,4064,-1426
656,692,4053,-1422
590,796,4041,-1420
512,908,4030,-1410
407,989,4000,-1386
304,1026,3980,-1374
218,1065,3961,-1374
123,1150,3948,-1370
2,1239,3915,-1348
