,ECG,PPG
0,-406.99523828705657,3.6056434171540737e-14
1,-290.96101595627465,-8.076024000158797e-14
2,-212.1400235955689,1.80889112164676e-13
3,-201.3897749540299,-4.0516064463257357e-13
4,-227.3809645345912,9.074904840576622e-13
5,-210.66706961714866,-2.0326233299437303e-12
6,-147.6008109900476,4.552728291935476e-12
7,-86.92563715567962,-1.0197331987114168e-11
8,-48.46647652288537,2.2840277958080158e-11
9,-25.654279123153632,-5.115831257250227e-11
10,-6.008176600643858,1.1458586231171378e-10
11,48.51546323525263,-2.566527154919569e-10
12,173.4256834291835,5.748581460268124e-10
13,361.88166145635853,-1.287583836469247e-09
14,605.0908451926865,2.8839673707251222e-09
15,887.3054334072873,-6.4595932007149155e-09
16,1220.9764969006753,1.4468382944371186e-08
17,1652.3524214193862,-3.2406700936183255e-08
18,2150.634436613167,7.25854623564405e-08
19,2599.918928848078,-1.625790096891845e-07
20,2994.0151326886175,3.641491496150903e-07
21,3415.134618765222,-8.156317560237638e-07
22,3843.806942011213,1.826875504549791e-06
23,4184.639665991082,-4.091888385264023e-06
24,4378.818953349859,9.165129487957559e-06
25,4375.063691748859,-2.0528321065700414e-05
26,4124.672306780195,4.5979924965425286e-05
27,3649.6466279472033,-0.0001029871617104266
28,3017.7306205466443,0.0002306736406638288
29,2324.3903867953313,-0.0005166701968235507
30,1679.1478421637141,0.0011572712675179237
31,1137.4293404895452,-0.0025925564897300913
32,701.9680640168251,0.0058186848565834875
33,397.81040588140536,-0.013331146996909576
34,220.37477827189917,0.03739848639754859
35,111.24266372779229,-0.2743079488422977
36,41.81150789269456,-5.069818049187179
37,18.987120564507368,-19.877364675932576
38,12.885709055090642,-39.90330154959839
39,-2.3631777812938433,-54.56281596988096
40,1.21846032098173,-59.87401539614587
41,29.51858159603527,-59.96064295156028
42,41.97076166342836,-64.75877091983439
43,36.764250495342125,-79.97416057345053
44,49.90892468046552,-99.83752151514295
45,48.85266610098718,-114.15192872753596
46,5.630846006764759,-119.58422259253645
47,-28.56445680689298,-119.0819934840082
48,-42.13800538863639,-125.71707508406814
49,-91.64022692607293,-143.1721924469598
50,-150.73932427917134,-166.10331545558643
51,-153.05442766938472,-184.89360011847515
52,-117.15896639655224,-204.70865119270255
53,-100.89769729673377,-224.04073310768763
54,-136.4735289108528,-236.62977072267657
55,-219.8968929519095,-246.27926871277245
56,-301.9454828817388,-263.74734724705183
57,-342.0874658770346,-283.8511538458393
58,-364.7806221569879,-296.40409034256066
59,-391.6495545713179,-306.39970956932353
60,-409.77439357523724,-323.94215314913924
61,-424.4032736284064,-343.474358533911
62,-440.0326379841207,-356.17128232711525
63,-425.52440777820607,-366.218999721775
64,-361.9658681511592,-384.154052793587
65,-287.4300101093307,-410.5862775621729
66,-235.63289058370134,-440.49725817124516
67,-221.6096399925502,-470.50486391082103
68,-247.12158813708237,-500.4859139754231
69,-285.7697862302089,-530.5444285736421
70,-292.7320055832697,-559.6085739841607
71,-287.60469972295687,-582.7394730658714
72,-331.1524143453934,-594.9646612269347
73,-424.63747516023614,-604.6418709046849
74,-506.31809350977346,-622.6875089548291
75,-559.5978191158306,-649.5687985167932
76,-603.49280024058,-679.5109681336309
77,-626.8101617217111,-709.4848744429016
78,-617.7624261984429,-740.0418788195568
79,-611.5445200717452,-768.5102757908475
80,-626.7062756516337,-790.6933079524231
81,-615.4497814539706,-805.7105905823291
82,-534.4578354671407,-825.24230606188
83,-417.3756668246206,-851.5511910456266
84,-337.63268984795315,-881.5153821332018
85,-316.21883199994977,-911.4907667615109
86,-317.10790808816574,-941.0061260141424
87,-326.06935096755666,-970.9929075229644
88,-351.74462089025536,-1001.0129169115047
89,-389.5557888752869,-1030.472504712843
90,-424.26471399433603,-1060.5581475779036
91,-476.7640509937972,-1090.441956874571
92,-564.2698831718657,-1125.3118281876268
93,-626.4919209052629,-1169.731192632314
94,-580.1762508013836,-1219.2656930954229
95,-476.8097343868143,-1264.203962938035
96,-407.4462125531185,-1298.9052991629767
97,-360.8976980916741,-1327.2036184700178
98,-320.7807610826438,-1364.951086070706
99,-330.4961373946505,-1425.5639576176068
100,-263.87311804471824,-1495.5265454341252
101,315.43593128335505,-1547.445666162257
102,1809.5847953291945,-1581.9212677043613
103,3718.553983594461,-1616.700643146768
104,4556.219828422213,-1663.3880546078599
105,3552.75575206484,-1718.8482888217811
106,1797.3546166554027,-1777.5448146260508
107,682.4589096934324,-1830.2988007790425
108,295.94647646793106,-1872.3564127455236
109,93.18996194154047,-1912.5012902411345
110,-95.27637518982274,-1959.6037446223208
111,-218.51908138830066,-2008.7264760418745
112,-280.3848686710529,-2051.0040077677386
113,-296.33943665597155,-2090.1283199059644
114,-298.24431259684735,-2138.181425096438
115,-316.103277192479,-2195.0990103436043
116,-319.11726179301246,-2254.930988493613
117,-285.3070769544137,-2315.29337552029
118,-256.5574457792746,-2375.1625761615883
119,-266.50952397451573,-2428.2448928904478
120,-287.4967076477342,-2470.1171646945327
121,-279.0099488732302,-2503.231378176932
122,-241.12777914243665,-2529.80030533445
123,-203.30842477458125,-2540.869473912729
124,-174.6442902429752,-2516.53760338337
125,-139.7823741145492,-2445.9440038329985
126,-74.22953495364658,-2327.7900809492535
127,64.5417182984372,-2176.8750964638853
128,295.9500998493724,-1983.2219218560879
129,534.6862761436207,-1768.963165145433
130,707.8387011199471,-1591.704064063636
131,896.8325245071549,-1458.2757376035008
132,1214.3144035326097,-1265.8043167192193
133,1627.2500780839316,-975.000540689555
134,2070.840179046928,-640.2579733854454
135,2528.8336973905616,-312.4422911970183
136,2966.027349896603,2.761746524457422
137,3330.6002941578804,285.35527658849946
138,3633.0935648344853,533.3721257119537
139,3859.260099087346,756.8245073825452
140,3923.3321008230814,960.1555024495285
141,3746.274131315994,1140.1556181118278
142,3338.7009262562083,1293.2991889785942
143,2772.625950572908,1415.0508648020484
144,2143.90076835304,1512.1197474603039
145,1531.0618795214714,1599.5536254556207
146,1001.4860463883634,1683.89276158541
147,591.2116701647994,1758.845100024516
148,304.9165932459324,1820.722628117165
149,101.8472991822798,1870.5584611561503
150,-51.298715321850146,1902.2235571543915
151,-176.32319479868852,1908.0694314413608
152,-267.18144345697885,1889.047378345077
153,-321.779217466872,1852.4951439634478
154,-362.6326992539339,1804.651847355558
155,-397.83558661471415,1754.6921714994985
156,-385.31509448323766,1712.578473803343
157,-308.1914948623362,1672.6038586224022
158,-212.55240556202307,1625.0661429971756
159,-149.4697717544504,1575.4884545178134
160,-158.50105090512417,1534.2067484683046
161,-232.9277012460121,1501.0633640971992
162,-306.2447870663329,1471.510543001157
163,-317.20767782390186,1441.4918975333221
164,-286.5732404939748,1412.0079157961072
165,-268.6300793922344,1381.9869622468573
166,-285.6711763036085,1352.027277426322
167,-320.8430943873501,1322.4353349586488
168,-349.6955524250605,1292.7583426071615
169,-365.58490909051886,1262.5422297101818
170,-377.65605656182265,1232.516929345098
171,-418.8682176435968,1202.4009706653273
172,-513.1929396921112,1173.1469927216885
173,-616.3679607475513,1150.3000058468597
174,-624.7251700382405,1137.566237795453
175,-548.6674575779443,1127.628165574517
176,-524.5534445171544,1109.227561798049
177,-589.6088012452724,1082.5020153188768
178,-630.7984667108741,1052.3593713260739
179,-615.3629408681784,1023.796634628639
180,-598.8451065450208,1002.7542468463075
181,-576.4652868171681,988.552251849696
182,-522.8536999479498,965.57452803901
183,-472.0004001268616,923.3400391037521
184,-450.35666266565636,872.0446437264377
185,-467.1165511215378,826.808201455116
186,-515.4052785009151,787.1496754620389
187,-567.0066687014831,742.1449217607768
188,-603.3236872256957,687.2906238858396
189,-625.0055994295249,628.2188935499133
190,-611.5931080321517,573.3198238298618
191,-574.4311040120344,528.4399937056401
192,-578.4310541600167,488.37286486833455
193,-640.6405783473471,443.08626350577674
194,-694.7259947039897,388.3444334670475
195,-694.3310434814719,328.43720749928957
196,-652.0439053537762,268.85960429648196
197,-596.6291763321783,211.5961541651256
198,-533.8144757494699,148.04913917558676
199,-464.5919423751507,73.88718372399552
200,-413.75146837810905,0.66719251705462
201,-407.5884218350528,-55.756302238772065
202,-427.5325398971916,-105.41729695566751
203,-450.2662974627308,-162.44310272879005
204,-488.5385984805339,-224.3730665285887
205,-558.2788811974766,-284.5963291867481
206,-618.0005639796284,-343.36395240805365
207,-612.1154698293701,-396.1773239728521
208,-572.8800941937701,-438.4879764388501
209,-579.47980189144,-478.1369850002969
210,-627.2252342737705,-525.6770456242588
211,-656.3492006786875,-582.613108239309
212,-671.1414346787101,-641.616219154065
213,-710.3094199309644,-694.7340244549919
214,-752.9329611462706,-736.9678981507544
215,-742.9083210543492,-776.6498953763127
216,-688.9545374935697,-823.8811550165866
217,-635.7581443490546,-873.4998105175699
218,-582.5883830085356,-915.6594856594708
219,-532.8198004528554,-955.7254294641767
220,-546.6761974554466,-1003.6481293315438
221,-633.4475709595629,-1060.606907241642
222,-698.5913955624764,-1120.1660333695334
223,-669.8576278758864,-1172.9945079907075
224,-580.380545778625,-1215.3899082953271
225,-521.3041201775469,-1255.2111667927268
226,-542.2414544376356,-1302.2814920213898
227,-597.4379536405195,-1352.4246076503305
228,-619.9395766810096,-1397.6039658017623
229,-608.9702536640052,-1435.7734786358667
230,-594.5583733649835,-1465.894485841736
231,-572.2016885913001,-1490.975241821062
232,-532.6599046215875,-1527.3178524827204
233,-490.29976132098847,-1581.5141208050095
234,-474.20770557980353,-1643.6536868378082
235,-488.52193330055644,-1703.333200853445
236,-515.7932553889013,-1757.6990624339517
237,-551.1380005163196,-1802.2848398445215
238,-598.7862703245634,-1837.606803242484
239,-638.5913105800614,-1866.1637710898242
240,-663.7471111929952,-1880.7636044304752
241,-702.0355763877388,-1866.3797690249394
242,-749.8631110673534,-1815.2217634108679
243,-774.8321189884397,-1725.1620976068239
244,-779.0396435592612,-1603.5406911194098
245,-777.4389648762736,-1453.424671649627
246,-759.7714915723885,-1273.5003190498358
247,-714.7285559862141,-1070.962602180423
248,-640.765362223886,-809.0933081506746
249,-558.030209793042,-440.57161410645915
250,-495.90771093640626,-14.510054370232863
251,-442.810710012649,337.8697402179779
252,-385.6491176683172,596.9495829444503
253,-363.12888838926403,818.8829987699181
254,-384.3452970278204,1025.4625565976262
255,-384.8234912470179,1197.780438709603
256,-364.5134605683604,1339.095205795111
257,-408.681511626414,1457.368944561189
258,-522.5723827308514,1558.1903061624093
259,-617.0670825260634,1643.399107196598
260,-675.9591120026757,1715.077913618199
261,-742.7408590103864,1777.6833978199165
262,-806.6674140612549,1836.5456001012396
263,-818.0300569568299,1890.3046612649296
264,-761.7362566274194,1931.5644249193106
265,-679.352374728642,1964.9096130595904
266,-629.5865348261802,1994.4449744604553
267,-606.765551337435,2012.259241930273
268,-562.4043756897893,2007.0594231326047
269,-517.3135372037461,1981.8203192155747
270,-516.3926877354841,1950.66769417346
271,-529.9690684926603,1920.4591284096584
272,-522.1945233269338,1889.8774512186633
273,-489.40975856231927,1853.276621128884
274,-418.8835218397056,1805.3097334408972
275,-350.1625674790753,1748.4362221007425
276,-375.4338187346183,1688.4815974889912
277,-487.82498182133884,1628.530565782269
278,-573.0977863254163,1567.408381605397
279,-575.2037633462282,1510.004758497547
280,-550.9162737943552,1466.4426102983512
281,-521.0179005890735,1435.308566084475
282,-449.5564578812582,1400.3358092134033
283,-379.8067085014397,1361.099869260059
284,-366.5426199831951,1327.1145551164614
285,-249.73832410545094,1299.0903844751715
286,377.8007696978522,1274.8182280478106
287,1824.261203872607,1259.9552888782998
288,3544.348107653162,1249.8306276395913
289,4140.285487194546,1235.3714347965763
290,3030.024344700501,1215.3895742842458
291,1373.8260266065404,1200.378621493904
292,407.32537688130674,1190.3975963297398
293,54.100446057002344,1175.0842834385369
294,-191.24196097117613,1150.3173445256048
295,-362.19289608036286,1120.7031938588414
296,-369.79950824488134,1095.8389225513135
297,-295.93658238199225,1080.8166682888398
298,-240.1670649411831,1067.4019367473568
299,-225.18228797036957,1041.3859655595868
300,-222.17757600616554,1001.8517573777367
301,-221.15331316637295,964.5623070374519
302,-225.50578279843685,932.9234140939809
303,-220.45174385465435,903.5477406106663
304,-230.9760315144859,873.4279218962779
305,-315.2338162459835,843.7584424886493
306,-429.9763283696842,814.048926385717
307,-486.51504216973126,784.5095332880244
308,-489.71294696760725,754.1439093566801
309,-507.91352242865753,717.1748265625328
310,-527.1175751429109,670.2153428310787
311,-476.2837687297182,620.1935460774259
312,-328.0326405940994,578.9676585489589
313,-107.51662585477588,553.1529093765886
314,170.81346509570773,540.3478060293913
315,507.5844925189972,530.2697893675645
316,888.6898172963623,512.3503545573552
317,1293.0102425470131,485.41333846498657
318,1713.746742310641,455.49979564430606
319,2157.474860193986,425.4923124368586
320,2604.4553442107795,396.30572508954816
321,3038.0911212741667,373.5702104069896
322,3438.5316818264914,360.84880845957565
323,3754.5099215707896,350.76601969840533
324,3930.997728276041,332.8632397890957
325,3964.890885899577,305.87105974183606
326,3876.9047296802164,276.8861819769624
327,3643.3592426834753,253.7759889234399
328,3214.6675937832665,240.98665919580546
329,2614.9370692795974,232.87016277986714
330,1984.066970525089,222.95542662405404
331,1442.978107110743,209.93421352979098
332,1009.5195305309535,194.61094044998137
333,661.6734033991902,181.37661206177074
334,418.82359803002583,172.57562531351925
335,283.27605523851327,158.9791007682382
336,231.74376551153338,139.63532836341946
337,220.6165507412224,124.6796312072675
338,187.11984873003877,114.5068939329561
339,96.88419411189658,99.96449042451886
340,0.3459674984179406,79.84669063963399
341,-61.05299297077183,64.90567104388988
342,-126.61120557078769,54.86024017721801
343,-203.74802013151435,39.84447363133164
344,-236.13321067926373,19.93244604890231
345,-237.24194282178166,4.785960431526419
346,-262.34508418846065,-4.783617360405416
347,-272.92372604748317,-20.028907116093997
348,-214.0721677890703,-42.27672365263091
349,-151.91417848352256,-65.07291393992895
350,-168.141843708455,-86.9947373867878
351,-215.09145817522585,-112.76620798515431
352,-201.84094617412129,-141.59624536989043
353,-147.16563253852874,-164.74500991227788
354,-119.79338411792516,-176.9539855927809
355,-139.05301595046123,-186.67663120059444
356,-183.5000078793966,-203.81881197502
357,-226.90827500417313,-223.75247414768629
358,-264.7899175945516,-236.7142264039584
359,-322.2498204868705,-246.72510384996707
360,-375.7790867527696,-263.8131558135965
361,-395.6721691899008,-283.7235542630784
362,-434.8582987619846,-296.3024394790044
363,-523.8515418069516,-305.8894295417112
364,-588.9760919964384,-323.85253412197983
365,-578.8569630876383,-351.1771169895749
366,-542.9771244388044,-380.6568691063876
367,-537.4709818715648,-402.94909079375316
368,-533.9427384295434,-415.63281049770274
369,-492.4181455890696,-425.77549853317976
370,-463.6356165953812,-443.25789490030223
371,-499.0648861956682,-463.32626073952184
372,-527.0392099211151,-475.4652868454868
373,-498.1446782522553,-485.13716081819234
374,-456.25188438469684,-503.19622229961726
375,-424.65699558371705,-530.0502259240923
376,-396.88201574287393,-560.052323397324
377,-396.11642731556583,-589.8877449809801
378,-410.35117243420035,-620.3779545456638
379,-398.16382336858953,-648.7598430036315
380,-397.6888947067513,-670.3583948370722
381,-481.7940569365193,-685.8054620481928
382,-612.6055495501577,-705.2058654081864
383,-687.0077518815998,-731.558526755623
384,-675.4719898748624,-761.539340083034
385,-619.4922074509308,-790.7319113040356
386,-565.8562978986095,-815.9080631090031
387,-541.8456688960262,-831.6803925848335
388,-554.1266195076686,-841.3517333983978
389,-583.789282451448,-856.3663055503869
390,-593.5016988353143,-881.1630512169771
391,-557.3116458990853,-911.7642496575907
392,-482.428468205385,-946.5791355898261
393,-413.35082747298463,-990.8549878277763
394,-392.9562723697673,-1041.4588079049056
395,-385.85769488771734,-1085.324184545569
396,-325.2938398112424,-1120.2874846130876
397,-252.6073893185346,-1150.555903478539
398,-249.4525830682118,-1183.7748045039025
399,-317.2252121901429,-1224.018476680968
400,-404.2125031709579,-1268.3935556475346
401,-474.50534267471045,-1305.9366446134409
402,-509.7166587488387,-1337.932903925196
403,-535.3842668258203,-1373.7755323416902
404,-547.2123183954714,-1421.3622148450627
405,-523.084619477181,-1470.5127659010118
406,-517.7922370841266,-1513.13970612479
407,-529.5648163427633,-1553.2770674316134
408,-282.14688275722244,-1600.2430231061367
409,701.9171190283862,-1650.376095420087
410,2529.709554892261,-1692.5601165980165
411,4269.111664574634,-1725.408341445991
412,4547.172099414325,-1756.0845827824971
413,3194.5800401627484,-1792.9884207061518
414,1439.8757534582107,-1840.9097483671537
415,362.4456436019243,-1890.56093693313
416,13.80601310007312,-1932.3510176168174
417,-52.364555929397966,-1972.4445464235203
418,-129.56712529406613,-2019.8654844694145
419,-228.11558711226104,-2069.7587550059434
420,-282.66323734898975,-2111.3726294991693
421,-291.09419220676074,-2144.275412040065
422,-293.6324393440354,-2171.5937733004635
423,-313.0120110097726,-2188.9031237997356
424,-341.5923185055947,-2183.0642359539283
425,-349.771817319511,-2146.581662855433
426,-347.45807204439177,-2075.3356835797767
427,-369.5498412248341,-1966.682729376151
428,-404.3361991453215,-1800.5349309772866
429,-404.99970363013495,-1603.750073216179
430,-377.1207318439689,-1444.1006754248888
431,-358.6768369655828,-1333.0151662303754
432,-339.2694350967528,-1171.4910847769506
433,-265.19703443885686,-907.1190050060354
434,-125.05041205902319,-587.7665955690678
435,46.424968047291685,-273.9394336586282
436,235.41613819219995,24.789057222277506
437,488.2089393994901,309.25043482014
438,827.6713300951354,574.8245574873139
439,1214.000161943005,814.2277843802656
440,1618.735917558453,1023.10178105439
441,2044.876790289671,1202.867179393563
442,2454.7597782982266,1359.391783038176
443,2797.245033792991,1494.2498634784586
444,3075.1685272511168,1605.196205856662
445,3327.97828881938,1693.1786880588572
446,3559.190280977233,1762.374363950644
447,3697.2281184565995,1822.266017796947
448,3640.232400615103,1885.646553635716
449,3350.2183346331967,1952.1143737367645
450,2883.040989451202,2005.715918605309
451,2328.833535363079,2029.5785978808112
452,1752.9459779050667,2032.3359387004848
453,1219.7991039757383,2024.9317700441807
454,807.5266557072331,2006.4780704609495
455,557.9954451908441,1972.4052425063512
456,441.9407459243051,1924.7627776181027
457,394.9324869821023,1867.957508297718
458,337.6390287489129,1808.470473757884
459,220.49677521189466,1748.5381381257246
460,75.80790021987785,1688.4259594736077
461,-51.220762940870564,1628.7726924197812
462,-182.42038772903834,1569.0091078153891
463,-325.39371909446186,1508.6915083976644
464,-437.6752621978849,1449.9388705606889
465,-505.5407024929512,1396.2783252135487
466,-555.1474539714488,1354.1146118224347
467,-593.2210536576082,1321.3282199264643
468,-616.6737875850274,1291.5550379484928
469,-618.9907778931272,1261.4960863479334
470,-576.7561316560361,1231.4521560999021
471,-453.38675507370135,1202.2443023631072
472,-271.3260734212343,1172.5631511492143
473,-120.63462478419662,1142.4741452592923
474,-69.32009283641925,1113.0107300279037
475,-91.59685481823533,1082.9968565271206
476,-148.28599916132166,1052.9976968779545
477,-235.11496200258233,1023.50994447823
478,-338.2290948881677,993.4600603654477
479,-428.4331716152946,964.4898271815038
480,-508.82961736638356,942.8044710681572
481,-584.4190817993576,927.7952726755493
482,-639.3345938547114,908.2441688660492
483,-670.6331882389934,881.979167372257
484,-702.7852517299692,851.9193869698073
485,-743.4020651000318,821.5834478624608
486,-751.7106915547373,786.6455166753404
487,-677.3358427870008,741.8621801913548
488,-541.3049186015096,691.9168602495283
489,-435.65185543499405,646.8173848463814
490,-410.78945612372115,607.6464448010512
491,-401.89178445694904,562.1483391457107
492,-352.7112357635981,507.7917318983061
493,-323.90385973363465,448.02992737186054
494,-379.64600308806877,387.9408598255228
495,-468.3353463419537,328.74417655684215
496,-528.3707779551155,269.1731703114211
497,-606.6520271204447,211.6848698147563
498,-752.2530831066792,153.9239199702446
499,-880.55464549665,90.0964085235807
500,-903.6265712986849,21.776638298020806
501,-869.3924647638521,-44.049097976839185
502,-836.3678386913056,-105.1132961404646
503,-774.1293413139629,-164.23313055641026
504,-698.5141501311015,-223.94350953451485
505,-681.8579562313471,-284.041204175018
506,-691.4973208629126,-343.15966396350314
507,-637.9925346593432,-395.99371924782383
508,-549.3596445256846,-437.9021571806928
509,-499.1695867338949,-477.6674564398242
510,-494.28816332849044,-525.6764141338516
511,-503.9977740511019,-582.5843331572308
512,-512.2828205000649,-641.6987447321517
513,-516.9986824894158,-694.4247743059233
514,-549.513618532459,-737.156445647205
515,-618.2941587791048,-777.2361348061515
516,-688.56432670922,-824.3446048254027
517,-707.7277362062252,-874.0163760304565
518,-651.870452232894,-916.650913149575
519,-577.0904964059388,-956.7430397625122
520,-585.5935038476022,-1003.8278325012154
521,-674.946745124156,-1053.5659623715414
522,-727.5415155922883,-1095.2487520118275
523,-695.8568005862019,-1127.995227864356
524,-663.0011248021909,-1158.5462000657028
525,-680.3832827962809,-1195.0094289526783
526,-652.6574135448158,-1242.3868525119992
527,-371.874329957932,-1292.219273272473
528,503.23323005726945,-1334.4704617900786
