Time,PPG,ECG,resp
0,0.961876832844575,0.209803921568627,0.0349514563106796
0.008,0.918866080156403,0.219607843137255,0.0524271844660194
0.016,0.868035190615836,0.213725490196078,0.0679611650485437
0.024,0.817204301075269,0.223529411764706,0.083495145631068
0.032,0.785923753665689,0.219607843137255,0.102912621359223
0.04,0.765395894428152,0.23921568627451,0.120388349514563
0.048,0.740957966764418,0.188235294117647,0.139805825242718
0.056,0.718475073313783,0.223529411764706,0.157281553398058
0.064,0.702834799608993,0.233333333333333,0.174757281553398
0.072,0.695014662756598,0.249019607843137,0.192233009708738
0.08,0.691104594330401,0.254901960784314,0.209708737864078
0.088,0.6930596285435,0.245098039215686,0.225242718446602
0.096,0.702834799608993,0.23921568627451,0.242718446601942
0.104,0.718475073313783,0.254901960784314,0.260194174757282
0.112,0.73802541544477,0.249019607843137,0.279611650485437
0.12,0.765395894428152,0.233333333333333,0.297087378640777
0.128,0.805474095796676,0.254901960784314,0.316504854368932
0.136,0.859237536656892,0.233333333333333,0.335922330097087
0.144,0.915933528836755,0.233333333333333,0.355339805825243
0.152,0.957966764418377,0.219607843137255,0.374757281553398
0.16,0.979472140762463,0.223529411764706,0.390291262135922
0.168,0.989247311827957,0.164705882352941,0.407766990291262
0.176,0.995112414467253,0.154901960784314,0.421359223300971
0.184,0.998044965786901,0.374509803921569,0.436893203883495
0.192,0.999022482893451,0.645098039215686,0.450485436893204
0.2,1,0.850980392156863,0.466019417475728
0.208,1,0.815686274509804,0.479611650485437
0.216,1,0.676470588235294,0.495145631067961
0.224,1,0.370588235294118,0.50873786407767
0.232,1,0.168627450980392,0.522330097087379
0.24,1,0.0843137254901961,0.533980582524272
0.248,1,0.0529411764705882,0.547572815533981
0.256,1,0.0882352941176471,0.559223300970874
0.264,0.918866080156403,0.0843137254901961,0.572815533980582
0.272,0.794721407624633,0.0843137254901961,0.584466019417476
0.28,0.726295210166178,0.0843137254901961,0.598058252427184
0.288,0.684261974584555,0.0882352941176471,0.609708737864078
0.296,0.653958944281525,0.0784313725490196,0.623300970873786
0.304,0.63049853372434,0.0745098039215686,0.63495145631068
0.312,0.608993157380254,0.0627450980392157,0.646601941747573
0.32,0.587487781036168,0.0588235294117647,0.65631067961165
0.328,0.567937438905181,0.0490196078431373,0.666019417475728
0.336,0.551319648093842,0.0529411764705882,0.675728155339806
0.344,0.537634408602151,0.0392156862745098,0.683495145631068
0.352,0.521016617790811,0.0490196078431373,0.693203883495146
0.36,0.504398826979472,0.0627450980392157,0.702912621359223
0.368,0.488758553274682,0.0431372549019608,0.712621359223301
0.376,0.474095796676442,0.0490196078431373,0.722330097087379
0.384,0.4613880742913,0.0490196078431373,0.730097087378641
0.392,0.449657869012708,0.0431372549019608,0.737864077669903
0.4,0.438905180840665,0.0529411764705882,0.747572815533981
0.408,0.43108504398827,0.0843137254901961,0.755339805825243
0.416,0.422287390029326,0.0843137254901961,0.763106796116505
0.424,0.41544477028348,0.0843137254901961,0.772815533980583
0.432,0.411534701857283,0.103921568627451,0.780582524271845
0.44,0.408602150537634,0.129411764705882,0.790291262135922
0.448,0.404692082111437,0.158823529411765,0.8
0.456,0.39980449657869,0.188235294117647,0.809708737864078
0.464,0.394916911045943,0.219607843137255,0.819417475728155
0.472,0.388074291300098,0.249019607843137,0.829126213592233
0.48,0.381231671554252,0.274509803921569,0.836893203883495
0.488,0.373411534701857,0.309803921568627,0.844660194174757
0.496,0.364613880742913,0.313725490196078,0.850485436893204
0.504,0.354838709677419,0.313725490196078,0.856310679611651
0.512,0.345063538611926,0.3,0.860194174757282
0.52,0.334310850439883,0.284313725490196,0.864077669902913
0.528,0.326490713587488,0.258823529411765,0.866019417475728
0.536,0.321603128054741,0.233333333333333,0.869902912621359
0.544,0.314760508308895,0.219607843137255,0.869902912621359
0.552,0.308895405669599,0.223529411764706,0.869902912621359
0.56,0.304007820136852,0.229411764705882,0.866019417475728
0.568,0.302052785923754,0.223529411764706,0.864077669902913
0.576,0.302052785923754,0.229411764705882,0.858252427184466
0.584,0.304985337243402,0.233333333333333,0.852427184466019
0.592,0.310850439882698,0.245098039215686,0.842718446601942
0.6,0.319648093841642,0.249019607843137,0.833009708737864
0.608,0.330400782013685,0.258823529411765,0.821359223300971
0.616,0.343108504398827,0.209803921568627,0.807766990291262
0.624,0.356793743890518,0.249019607843137,0.792233009708738
