Time,PPG,ECG,resp
0,0.537634408602151,0.42578125,-0.0293398533007335
0.008,0.534701857282502,0.404296875,-0.0366748166259169
0.016,0.531769305962854,0.400390625,-0.0440097799511002
0.024,0.528836754643206,0.400390625,-0.0537897310513447
0.032,0.524926686217009,0.419921875,-0.0611246943765281
0.04,0.520039100684262,0.42578125,-0.0684596577017115
0.048,0.515151515151515,0.435546875,-0.0733496332518337
0.056,0.509286412512219,0.42578125,-0.0806845965770171
0.064,0.504398826979472,0.42578125,-0.0855745721271394
0.072,0.500488758553275,0.419921875,-0.0880195599022005
0.08,0.497556207233627,0.435546875,-0.0929095354523227
0.088,0.495601173020528,0.42578125,-0.097799511002445
0.096,0.494623655913978,0.416015625,-0.100244498777506
0.104,0.494623655913978,0.39453125,-0.105134474327628
0.112,0.494623655913978,0.37109375,-0.107579462102689
0.12,0.495601173020528,0.365234375,-0.110024449877751
0.128,0.496578690127077,0.375,-0.114914425427873
0.136,0.497556207233627,0.380859375,-0.117359413202934
0.144,0.497556207233627,0.37109375,-0.119804400977995
0.152,0.495601173020528,0.39453125,-0.122249388753056
0.16,0.49266862170088,0.42578125,-0.124694376528117
0.168,0.488758553274682,0.44921875,-0.127139364303178
0.176,0.483870967741935,0.474609375,-0.12958435207824
0.184,0.476050830889541,0.494140625,-0.132029339853301
0.192,0.467253176930596,0.515625,-0.136919315403423
0.2,0.456500488758553,0.53515625,-0.139364303178484
0.208,0.444770283479961,0.5390625,-0.141809290953545
0.216,0.433040078201369,0.5390625,-0.144254278728606
0.224,0.421309872922776,0.5390625,-0.149144254278729
0.232,0.411534701857283,0.529296875,-0.15158924205379
0.24,0.401759530791789,0.51953125,-0.154034229828851
0.248,0.392961876832845,0.515625,-0.156479217603912
0.256,0.386119257086999,0.51953125,-0.158924205378973
0.264,0.380254154447703,0.509765625,-0.161369193154034
0.272,0.375366568914956,0.5,-0.166259168704156
0.28,0.370478983382209,0.529296875,-0.168704156479218
0.288,0.365591397849462,0.490234375,-0.171149144254279
0.296,0.361681329423265,0.470703125,-0.17359413202934
0.304,0.357771260997067,0.494140625,-0.176039119804401
0.312,0.354838709677419,0.509765625,-0.178484107579462
0.32,0.352883675464321,0.51953125,-0.180929095354523
0.328,0.350928641251222,0.53515625,-0.180929095354523
0.336,0.349951124144673,0.5390625,-0.183374083129584
0.344,0.348973607038123,0.529296875,-0.185819070904645
0.352,0.348973607038123,0.51953125,-0.188264058679707
0.36,0.347996089931574,0.51953125,-0.188264058679707
0.368,0.347996089931574,0.51953125,-0.190709046454768
0.376,0.347996089931574,0.509765625,-0.193154034229829
0.384,0.346041055718475,0.509765625,-0.193154034229829
0.392,0.345063538611926,0.505859375,-0.19559902200489
0.4,0.344086021505376,0.515625,-0.19559902200489
0.408,0.342130987292278,0.470703125,-0.198044009779951
0.416,0.339198435972629,0.490234375,-0.200488997555012
0.424,0.337243401759531,0.515625,-0.202933985330073
0.432,0.336265884652981,0.525390625,-0.205378973105134
0.44,0.335288367546432,0.494140625,-0.207823960880196
0.448,0.337243401759531,0.48046875,-0.210268948655257
0.456,0.340175953079179,0.470703125,-0.212713936430318
0.464,0.345063538611926,0.494140625,-0.215158924205379
0.472,0.351906158357771,0.515625,-0.21760391198044
0.48,0.360703812316716,0.53515625,-0.220048899755501
0.488,0.372434017595308,0.5546875,-0.220048899755501
0.496,0.386119257086999,0.544921875,-0.222493887530562
0.504,0.401759530791789,0.5390625,-0.224938875305623
0.512,0.419354838709677,0.525390625,-0.224938875305623
0.52,0.436950146627566,0.5,-0.227383863080685
0.528,0.455522971652004,0.490234375,-0.227383863080685
0.536,0.475073313782991,0.494140625,-0.229828850855746
0.544,0.493646138807429,0.484375,-0.229828850855746
0.552,0.512218963831867,0.46484375,-0.232273838630807
0.56,0.529814271749756,0.474609375,-0.232273838630807
0.568,0.543499511241447,0.46484375,-0.232273838630807
0.576,0.556207233626588,0.44921875,-0.232273838630807
0.584,0.56891495601173,0.515625,-0.232273838630807
0.592,0.581622678396872,0.779296875,-0.232273838630807
0.6,0.592375366568915,1.16015625,-0.232273838630807
