Time,PPG,ECG,resp
0,1.88856304985337,0.239980449657869,-0.769759450171821
0.008,1.89247311827957,0.234604105571848,-0.769759450171821
0.016,1.89833822091887,0.239980449657869,-0.769759450171821
0.024,1.91006842619746,0.254643206256109,-0.770904925544101
0.032,1.93157380254154,0.264907135874878,-0.77205040091638
0.04,1.96383186705767,0.280058651026393,-0.774341351660939
0.048,2.00488758553275,0.28494623655914,-0.776632302405498
0.056,2.05278592375367,0.289833822091887,-0.778923253150057
0.064,2.10459433040078,0.274682306940371,-0.781214203894616
0.072,2.15738025415445,0.254643206256109,-0.783505154639175
0.08,2.20527859237537,0.239980449657869,-0.785796105383734
0.088,2.24828934506354,0.234604105571848,-0.789232531500573
0.096,2.29032258064516,0.239980449657869,-0.792668957617411
0.104,2.32844574780059,0.244868035190616,-0.797250859106529
0.112,2.36070381231672,0.244868035190616,-0.800687285223368
0.12,2.386119257087,0.234604105571848,-0.804123711340206
0.128,2.40371456500489,0.214565004887586,-0.807560137457045
0.136,2.41446725317693,0.199902248289345,-0.809851088201604
0.144,2.41935483870968,0.195014662756598,-0.812142038946163
0.152,2.42033235581623,0.189638318670577,-0.814432989690722
0.16,2.41642228739003,0.169599217986315,-0.816723940435281
0.168,2.40860215053763,0.159824046920821,-0.81901489117984
0.176,2.39980449657869,0.154936461388074,-0.821305841924399
0.184,2.39100684261975,0.164711632453568,-0.822451317296678
0.192,2.3802541544477,0.169599217986315,-0.823596792668958
0.2,2.36852394916911,0.179863147605083,-0.823596792668958
0.208,2.35679374389052,0.189638318670577,-0.823596792668958
0.216,2.34506353861193,0.195014662756598,-0.822451317296678
0.224,2.33333333333333,0.199902248289345,-0.821305841924399
0.232,2.32160312805474,0.199902248289345,-0.820160366552119
0.24,2.3088954056696,0.209677419354839,-0.81786941580756
0.248,2.29423264907136,0.224828934506354,-0.815578465063001
0.256,2.27468230694037,0.269794721407625,-0.812142038946163
0.264,2.25122189638319,0.354838709677419,-0.808705612829324
0.272,2.22482893450635,0.444770283479961,-0.805269186712486
0.28,2.20039100684262,0.475073313782991,-0.801832760595647
0.288,2.18279569892473,0.43010752688172,-0.798396334478809
0.296,2.17399804496579,0.300097751710655,-0.79610538373425
0.304,2.18572825024438,0.0195503421309873,-0.792668957617411
0.312,2.22482893450635,-0.405669599217986,-0.790378006872852
0.32,2.28836754643206,-0.500488758553275,-0.788087056128293
0.328,2.36950146627566,-0.500488758553275,-0.786941580756014
0.336,2.45845552297165,-0.240469208211144,-0.785796105383734
0.344,2.5425219941349,0.0244379276637341,-0.784650630011455
0.352,2.61485826001955,0.159824046920821,-0.783505154639175
0.36,2.67253176930596,0.209677419354839,-0.783505154639175
0.368,2.71456500488759,0.229716520039101,-0.782359679266896
0.376,2.74389051808407,0.234604105571848,-0.782359679266896
0.384,2.7624633431085,0.229716520039101,-0.782359679266896
0.392,2.77810361681329,0.229716520039101,-0.782359679266896
0.4,2.79178885630499,0.239980449657869,-0.782359679266896
0.408,2.80449657869013,0.244868035190616,-0.782359679266896
0.416,2.81524926686217,0.254643206256109,-0.781214203894616
0.424,2.82209188660802,0.264907135874878,-0.780068728522337
0.432,2.82306940371457,0.269794721407625,-0.778923253150057
0.44,2.81622678396872,0.280058651026393,-0.777777777777778
0.448,2.79863147605083,0.28494623655914,-0.776632302405498
0.456,2.7683284457478,0.28494623655914,-0.774341351660939
0.464,2.72531769305963,0.28494623655914,-0.77205040091638
0.472,2.66568914956012,0.289833822091887,-0.769759450171821
0.48,2.60117302052786,0.280058651026393,-0.766323024054983
0.488,2.52590420332356,0.28494623655914,-0.762886597938144
0.496,2.42815249266862,0.280058651026393,-0.759450171821306
0.504,2.3128054740958,0.269794721407625,-0.756013745704467
0.512,2.18768328445748,0.264907135874878,-0.751431844215349
0.52,2.06158357771261,0.264907135874878,-0.746849942726231
0.528,1.94330400782014,0.260019550342131,-0.742268041237113
0.536,1.8455522971652,0.254643206256109,-0.739977090492554
0.544,1.7761485826002,0.244868035190616,-0.736540664375716
0.552,1.74193548387097,0.234604105571848,-0.735395189003436
0.56,1.74095796676442,0.229716520039101,-0.733104238258877
0.568,1.76930596285435,0.219941348973607,-0.735395189003436
0.576,1.81231671554252,0.219941348973607,-0.736540664375716
0.584,1.86412512218964,0.214565004887586,-0.741122565864834
0.592,1.9247311827957,0.214565004887586,-0.744558991981672
0.6,1.98533724340176,0.199902248289345,-0.74914089347079
0.608,2.03812316715543,0.199902248289345,-0.753722794959908
0.616,2.0811339198436,0.199902248289345,-0.759450171821306
0.624,2.11632453567937,0.209677419354839,-0.764032073310424
0.632,2.14467253176931,0.209677419354839,-0.77205040091638
0.64,2.16813294232649,0.219941348973607,-0.778923253150057
0.648,2.18866080156403,0.224828934506354,-0.788087056128293
0.656,2.20821114369501,0.234604105571848,-0.797250859106529
0.664,2.2258064516129,0.234604105571848,-0.806414662084765
0.672,2.23949169110459,0.239980449657869,-0.815578465063001
0.68,2.24926686217009,0.249755620723363,-0.823596792668958
0.688,2.25415444770284,0.254643206256109,-0.830469644902635
0.696,2.25024437927664,0.254643206256109,-0.836197021764032
0.704,2.2375366568915,0.260019550342131,-0.84077892325315
0.712,2.21798631476051,0.260019550342131,-0.843069873997709
0.72,2.19159335288368,0.260019550342131,-0.845360824742268
0.728,2.158357771261,0.254643206256109,-0.844215349369989
0.736,2.12023460410557,0.249755620723363,-0.843069873997709
0.744,2.0791788856305,0.254643206256109,-0.839633447880871
0.752,2.03421309872923,0.254643206256109,-0.835051546391753
0.76,1.98435972629521,0.249755620723363,-0.829324169530355
0.768,1.930596285435,0.234604105571848,-0.823596792668958
0.776,1.88563049853372,0.224828934506354,-0.816723940435281
0.784,1.8435972629521,0.214565004887586,-0.809851088201604
0.792,1.79374389051808,0.209677419354839,-0.799541809851088
0.8,1.74291300097752,0.209677419354839,-0.789232531500573
0.808,1.6930596285435,0.209677419354839,-0.776632302405498
0.816,1.64711632453568,0.199902248289345,-0.762886597938144
0.824,1.61094819159335,0.195014662756598,-0.74914089347079
0.832,1.58651026392962,0.189638318670577,-0.735395189003436
0.84,1.57771260997067,0.189638318670577,-0.721649484536082
0.848,1.58651026392962,0.195014662756598,-0.707903780068729
0.856,1.613880742913,0.199902248289345,-0.695303550973654
0.864,1.65884652981427,0.209677419354839,-0.68270332187858
0.872,1.71358748778104,0.219941348973607,-0.671248568155785
0.88,1.77712609970674,0.219941348973607,-0.65979381443299
0.888,1.85532746823069,0.214565004887586,-0.649484536082474
