Time,PPG,ECG,resp
0,0.270772238514174,0.323529411764706,0
0.008,0.269794721407625,0.309803921568627,0
0.016,0.267839687194526,0.303921568627451,0
0.024,0.266862170087977,0.303921568627451,0
0.032,0.264907135874878,0.27843137254902,0
0.04,0.263929618768328,0.258823529411765,0
0.048,0.26197458455523,0.254901960784314,0
0.056,0.26099706744868,0.233333333333333,0
0.064,0.259042033235582,0.219607843137255,0
0.072,0.258064516129032,0.2,0
0.08,0.257086999022483,0.184313725490196,0
0.088,0.256109481915934,0.154901960784314,0
0.096,0.257086999022483,0.123529411764706,0
0.104,0.256109481915934,0.109803921568627,0
0.112,0.256109481915934,0.0745098039215686,0
0.12,0.256109481915934,0.0529411764705882,0
0.128,0.256109481915934,0.0333333333333333,0
0.136,0.256109481915934,0.0137254901960784,0
0.144,0.256109481915934,-0.0117647058823529,0
0.152,0.256109481915934,-0.0215686274509804,0
0.16,0.256109481915934,-0.0372549019607843,0
0.168,0.256109481915934,-0.0215686274509804,0
0.176,0.256109481915934,-0.0156862745098039,0
0.184,0.256109481915934,0.00392156862745098,0
0.192,0.257086999022483,0.0333333333333333,0
0.2,0.257086999022483,0.0686274509803922,0
0.208,0.257086999022483,0.103921568627451,0
0.216,0.256109481915934,0.13921568627451,0
0.224,0.256109481915934,0.17843137254902,0
0.232,0.256109481915934,0.213725490196078,0
0.24,0.255131964809384,0.249019607843137,0
0.248,0.254154447702835,0.294117647058824,0
0.256,0.253176930596285,0.335294117647059,0
0.264,0.252199413489736,0.364705882352941,0
0.272,0.251221896383187,0.384313725490196,0
0.28,0.250244379276637,0.403921568627451,0
0.288,0.250244379276637,0.425490196078431,0
0.296,0.250244379276637,0.435294117647059,0
0.304,0.250244379276637,0.454901960784314,0
0.312,0.250244379276637,0.454901960784314,0
0.32,0.250244379276637,0.46078431372549,0
0.328,0.249266862170088,0.454901960784314,0
0.336,0.249266862170088,0.46078431372549,0
0.344,0.251221896383187,0.470588235294118,0
0.352,0.254154447702835,0.480392156862745,0
0.36,0.26197458455523,0.480392156862745,0
0.368,0.274682306940371,0.490196078431373,0
0.376,0.294232649071359,0.494117647058824,0
0.384,0.316715542521994,0.490196078431373,0
0.392,0.344086021505376,0.505882352941176,0
0.4,0.379276637341153,0.519607843137255,0
0.408,0.420332355816227,0.525490196078431,0
0.416,0.464320625610948,0.525490196078431,0
0.424,0.50830889540567,0.529411764705882,0
0.432,0.550342130987292,0.529411764705882,0
0.44,0.587487781036168,0.53921568627451,0
0.448,0.619745845552297,0.53921568627451,0
0.456,0.64613880742913,0.545098039215686,0
0.464,0.667644183773216,0.535294117647059,0
0.472,0.684261974584555,0.53921568627451,0
0.48,0.695992179863148,0.535294117647059,0
0.488,0.703812316715543,0.535294117647059,0
0.496,0.706744868035191,0.529411764705882,0
0.504,0.709677419354839,0.535294117647059,0
0.512,0.711632453567937,0.53921568627451,0
0.52,0.711632453567937,0.550980392156863,0
0.528,0.709677419354839,0.535294117647059,0
0.536,0.706744868035191,0.525490196078431,0
0.544,0.702834799608993,0.535294117647059,0
0.552,0.696969696969697,0.545098039215686,0
0.56,0.689149560117302,0.529411764705882,0
0.568,0.680351906158358,0.519607843137255,0
0.576,0.670576735092864,0.5,0
0.584,0.658846529814272,0.490196078431373,0.00684261974584555
0.592,0.647116324535679,0.470588235294118,0.0136852394916911
0.6,0.633431085043988,0.464705882352941,0.0224828934506354
0.608,0.617790811339198,0.464705882352941,0.0312805474095797
0.616,0.60019550342131,0.470588235294118,0.0391006842619746
0.624,0.581622678396872,0.480392156862745,0.0478983382209189
0.632,0.562072336265885,0.470588235294118,0.0557184750733138
0.64,0.542521994134897,0.474509803921569,0.0645161290322581
0.648,0.523949169110459,0.470588235294118,0.0733137829912024
0.656,0.506353861192571,0.454901960784314,0.083088954056696
0.664,0.489736070381232,0.449019607843137,0.093841642228739
0.672,0.475073313782991,0.445098039215686,0.104594330400782
0.68,0.463343108504399,0.454901960784314,0.115347018572825
0.688,0.453567937438905,0.46078431372549,0.127077223851417
0.696,0.444770283479961,0.454901960784314,0.139784946236559
0.704,0.435972629521017,0.449019607843137,0.151515151515152
0.712,0.429130009775171,0.449019607843137,0.163245356793744
0.72,0.422287390029326,0.449019607843137,0.173998044965787
0.728,0.41544477028348,0.445098039215686,0.18475073313783
0.736,0.408602150537634,0.445098039215686,0.195503421309873
0.744,0.401759530791789,0.445098039215686,0.205278592375367
0.752,0.394916911045943,0.445098039215686,0.21603128054741
0.76,0.387096774193548,0.43921568627451,0.226783968719453
0.768,0.380254154447703,0.435294117647059,0.238514173998045
0.776,0.373411534701857,0.435294117647059,0.247311827956989
0.784,0.367546432062561,0.435294117647059,0.257086999022483
0.792,0.362658846529814,0.409803921568627,0.265884652981427
0.8,0.356793743890518,0.364705882352941,0.274682306940371
0.808,0.350928641251222,0.335294117647059,0.282502443792766
0.816,0.344086021505376,0.564705882352941,0.289345063538612
0.824,0.339198435972629,0.966666666666667,0.296187683284457
0.832,0.333333333333333,1.0156862745098,0.304007820136852
0.84,0.328445747800586,0.264705882352941,0.309872922776149
0.848,0.32355816226784,-0.243137254901961,0.316715542521994
0.856,0.318670576735093,-0.423529411764706,0.32258064516129
0.864,0.314760508308895,-0.352941176470588,0.328445747800586
0.872,0.309872922776149,-0.131372549019608,0.333333333333333
0.88,0.3069403714565,0.00784313725490196,0.33822091886608
0.888,0.304007820136852,0.0333333333333333,0.343108504398827
0.896,0.301075268817204,0.00784313725490196,0.347018572825024
0.904,0.298142717497556,0.113725490196078,0.350928641251222
0.912,0.294232649071359,0.294117647058824,0.354838709677419
0.92,0.291300097751711,0.394117647058824,0.358748778103617
0.928,0.288367546432063,0.403921568627451,0.361681329423265
0.936,0.285434995112414,0.4,0.364613880742913
0.944,0.283479960899316,0.415686274509804,0.366568914956012
0.952,0.281524926686217,0.394117647058824,0.36852394916911
0.96,0.279569892473118,0.384313725490196,0.370478983382209
0.968,0.27761485826002,0.374509803921569,0.372434017595308
0.976,0.275659824046921,0.364705882352941,0.374389051808407
0.984,0.273704789833822,0.354901960784314,0.376344086021505
0.992,0.272727272727273,0.345098039215686,0.378299120234604
1,0.271749755620723,0.335294117647059,0.380254154447703
1.008,0.270772238514174,0.313725490196078,0.382209188660802
1.016,0.269794721407625,0.303921568627451,0.3841642228739
1.024,0.267839687194526,0.290196078431373,0.387096774193548
1.032,0.266862170087977,0.284313725490196,0.388074291300098
1.04,0.266862170087977,0.264705882352941,0.390029325513196
1.048,0.265884652981427,0.245098039215686,0.391006842619746
1.056,0.264907135874878,0.229411764705882,0.391984359726295
1.064,0.264907135874878,0.209803921568627,0.393939393939394
1.072,0.263929618768328,0.188235294117647,0.394916911045943
1.08,0.263929618768328,0.164705882352941,0.395894428152493
1.088,0.264907135874878,0.13921568627451,0.397849462365591
1.096,0.264907135874878,0.109803921568627,0.397849462365591
1.104,0.263929618768328,0.0784313725490196,0.398826979472141
