ECG,PPG
-0.34671963468607286,0.30979465834290815
-0.3862336218781758,0.36245370784097203
-0.39052862048601306,0.3454169565327749
-0.43519660600752064,0.38723443701653154
-0.47642859264275844,0.4065943816849374
-0.5193785787211311,0.41511275733903596
-0.5597515656348016,0.4166615529125084
-0.5932525547759322,0.41975914405945336
-0.6087145497641464,0.4143383595522997
-0.6027015517131742,0.3957528126706301
-0.5769315600661507,0.3663256967746532
-0.5382765725956151,0.3338009897317314
-0.49360858707410754,0.2966298959683922
-0.4489406015525999,0.25481241548463557
-0.4025546165879574,0.2122205372141427
-0.3518736330154776,0.16962865894364984
-0.29775665055672795,0.12161599616600335
-0.24192166865484346,0.06740815109446699
-0.18522768703139147,0.006230725942304521
-0.12423870680010222,-0.05726989257006665
-0.0589547279609757,-0.12541689780285523
0.00976524976442064,-0.19124070967543508
0.08449822554078916,-0.2555157259745425
0.1626672002034275,-0.3151443555532325
0.23482317681509365,-0.3724497917717138
0.29151715843854564,-0.42510884126977766
0.3284541464659462,-0.4769934929811053
0.3430571417325929,-0.5265549513322243
0.33274914507378345,-0.5776652052568158
0.29838915621108525,-0.6264522658211985
0.25028517180330784,-0.6783369175325261
0.20304018711709784,-0.7271239780969089
0.16180820048186004,-0.7790086298082365
0.1308842105054317,-0.827021292585883
0.10597321857997552,-0.8796803420839469
0.08106222665451934,-0.9269186070748572
0.04927923695652354,-0.9795776565729211
0.013201248650690457,-1.0275903193505675
-0.022017739933575167,-1.0802493688486314
-0.052941729910003524,-1.1274876338395416
-0.07355772322762243,-1.1809210811243418
-0.08300672016486442,-1.2273849483285157
-0.0812887207217295,-1.280818395613316
-0.06668572545508279,-1.3296054561776987
-0.0383387346433568,-1.3845876990359713
-0.0005427468943888115,-1.430277168453409
0.03983024001928154,-1.4751922400841107
0.07161322971727735,-1.5077169471270324
0.0913702233133288,-1.5371440630230093
0.09738322136430097,-1.558827201051624
0.09910122080743589,-1.585931123587392
0.09910122080743589,-1.6169070350568415
0.10167821997213825,-1.658724515540598
0.10081922025057079,-1.7036395871712997
0.09051122359176134,-1.7539754433091548
0.06903623055257498,-1.80431129944701
0.03725324085457918,-1.856970348945074
0.00031625282717864285,-1.9049830117227204
-0.03662073520022189,-1.9537700722871032
-0.0684037248982177,-2.000233939491277
-0.09417371654524133,-2.0443746133352425
-0.11393071014129277,-2.0807713093118454
-0.12767470568637204,-2.111747220781295
-0.13712370262361404,-2.1342047565966458
-0.1448547001177211,-2.1473695189711615
-0.15258569761182822,-2.1481439167578977
-0.16117569482750277,-2.138851143317063
-0.16890669232160985,-2.1202655964353934
-0.1774966895372844,-2.097033662833306
-0.18522768703139147,-2.0707041380842743
-0.19381768424706602,-2.0436002155485062
-0.20412568090587546,-2.013398701865793
-0.21443367756468493,-1.9808739948228713
-0.22130567533722456,-1.9413797076993233
-0.22130567533722456,-1.897239033855358
-0.21786967645095473,-1.844579984357294
-0.2109976786784151,-1.7888233437122854
-0.20412568090587546,-1.7253227251999141
-0.1981126828549033,-1.6602733111140706
-0.19295868452549855,-1.589028714734337
-0.18608668675295892,-1.5177841183546035
-0.17406069065101457,-1.4418931352544526
-0.1620346945490702,-1.367550947727774
-0.15172669789026075,-1.2862391801204696
-0.14829069900399094,-1.204927412513165
-0.15172669789026075,-1.115097269251762
-0.16117569482750277,-1.026041523777095
-0.174919690372582,-0.9307905960085383
-0.1869456864745264,-0.8417348505338714
-0.19381768424706602,-0.7526791050592045
-0.1955356836902009,-0.6705929396651638
-0.19467668396863347,-0.5854091831241781
-0.18866368591766128,-0.5033230177301373
-0.174919690372582,-0.4134928744687342
-0.1568806962196655,-0.3228883334205948
-0.1362647029020466,-0.2237654167183569
-0.11736670902756259,-0.12619129558959144
-0.10448171320405078,-0.023970787740408596
-0.10705871236875314,0.07205453781488438
-0.12939270512950696,0.1665310677967049
-0.16375269399220513,0.2501660287642182
-0.1981126828549033,0.3260570118643691
-0.2204466756156571,0.39033202816347645
-0.23419067116073636,0.4491862599554302
-0.222164675058792,0.5010709116667579
-0.20584368034901038,0.5521811655913493
-0.16890669232160985,0.6001938283689958
-0.13884170206674895,0.647432093359906
-0.10705871236875314,0.6892495738436627
