ECG,PPG
-0.1060902340435654,1.2869565300661496
-0.15226407814177842,2.5650263446707284
-0.16291958062598141,1.222994892392581
-0.1345049073347734,0.5240686334504957
-0.1060902340435654,1.222994892392581
-0.10431431696286492,1.6660746006403924
-0.1060902340435654,1.2869565300661496
-0.09188289739796142,1.0241323461711225
-0.07856351929270766,1.2869565300661496
-0.08122739491375841,1.4486050325502593
-0.07856351929270766,1.2869565300661496
-0.05814047286465191,1.177640276587687
-0.050148846001499665,1.2869565300661496
-0.06879597534885491,1.3439405345389652
-0.07856351929270766,1.2869565300661496
-0.05192476308220016,1.250905425195593
-0.021734172710291665,1.2869565300661496
-0.019070297089240917,1.2788159579986045
-0.021734172710291665,1.222994892392581
-0.004862960443636916,1.1485668049178832
0.005792542040566084,1.095071617045444
-0.017294380008540416,1.0439023069065891
-0.050148846001499665,1.0311099793718754
-0.056364555783951414,0.9997106299684873
-0.050148846001499665,0.967148341698307
-0.05902843140500216,0.8973720096907776
-0.07856351929270766,0.8392250663511699
-0.08122739491375841,0.7647969788764719
-0.07856351929270766,0.7113017910040328
-0.09543473155936241,0.638036642396127
-0.1345049073347734,0.5833785156568957
-0.1700232489487834,0.4926692840471075
-0.19044629537683916,0.39149360263619004
-0.2126452588855954,0.24845212202075492
-0.24727564195925517,0.13564705194191584
-0.2827939835732652,0.026330798463453244
-0.3032170300013209,-0.05623786107878979
-0.3120966154048234,-0.1678799922908367
-0.3316317032925289,-0.24812277409949543
-0.36359821074513793,-0.327202617041362
-0.38757309133459467,-0.3760460494466325
-0.39734063527844743,-0.4388447482534089
-0.41598776462580267,-0.44000768712020105
-0.4506181476994624,-0.40279364338285206
-0.4719291526678684,-0.31208441177306395
-0.46926527704681764,-0.23649338543157386
-0.4719291526678684,-0.12019949875235833
-0.49412811617662467,0.021679042996284623
-0.5003438259590764,0.1996086896154844
-0.4790328209906704,0.32985784269620577
-0.4719291526678684,0.4554552403097586
-0.4967919917976754,0.5996596597919859
-0.5003438259590764,0.8392250663511699
-0.45328202332051315,1.102049250246197
-0.41598776462580267,1.3509181677397182
-0.43729876959420866,1.520707242291373
-0.4719291526678684,1.670726356107561
-0.45683385748191413,1.7835314261864
-0.41598776462580267,1.8626112691282666
-0.4044443036012494,1.8486560027267607
-0.41598776462580267,1.798649631454698
-0.40888409630300065,1.7277103605803765
-0.38757309133459467,1.670726356107561
-0.38224534009249317,1.5462918973608004
-0.38757309133459467,1.3509181677397182
-0.37869350593109213,1.0659981453756402
-0.3600463765837369,0.7752634286776013
-0.35383066680128517,0.49034340631352324
