ECG,PPG
0.2941202436703386,-0.4869437643055241
0.28503722937480575,-0.9093491983553834
0.2986617508181051,-0.29494129428286076
0.29230364081123206,-0.6021452463191221
0.2904870379521255,-0.6405457403236547
0.2904870379521255,-0.5637447523145894
0.28867043509301893,-0.4869437643055241
0.2823123250861459,-0.5253442583100568
0.2750459136497196,-0.5637447523145894
0.2695961050723999,-0.5637447523145894
0.2659628993541867,-0.5253442583100568
0.2614213922064203,-0.5253442583100568
0.25960478934731374,-0.5637447523145894
0.25960478934731374,-0.5253442583100568
0.260513090776867,-0.5253442583100568
0.2614213922064203,-0.5253442583100568
0.26414629649508015,-0.5637447523145894
0.27232100936105974,-0.5253442583100568
0.2832206265156992,-0.5253442583100568
0.2986617508181051,-0.5253442583100568
0.3195526836978307,-0.5253442583100568
0.34680172658442926,-0.5253442583100568
0.3776839751892411,-0.5253442583100568
0.4103828266531594,-0.5253442583100568
0.44035677382841787,-0.5253442583100568
0.4685141181445698,-0.5253442583100568
0.4884967495947421,-0.5253442583100568
0.5021212710380414,-0.5253442583100568
0.5075710796153611,-0.5253442583100568
0.510295983904021,-0.5253442583100568
0.5093876824744678,-0.5253442583100568
0.5066627781858078,-0.5253442583100568
0.497579763890275,-0.5253442583100568
0.4812303381583158,-0.5253442583100568
0.4512563909830573,-0.5637447523145894
0.40856622379405283,-0.5253442583100568
0.3486183294435359,-0.5637447523145894
0.28049572222703933,-0.5253442583100568
0.20964821072188292,-0.5637447523145894
0.14788371351225937,-0.5253442583100568
0.09974373774593516,-0.5637447523145894
0.07067809200022997,-0.5253442583100568
0.05432866626827079,-0.5637447523145894
0.048878857690951065,-0.5253442583100568
0.044337350543184634,-0.5637447523145894
0.037070939106758335,-0.5253442583100568
0.024354719093012313,-0.5637447523145894
0.012546800508819579,-0.5253442583100568
-0.00016941950492644324,-0.5637447523145894
-0.010160735230012603,-0.5253442583100568
-0.02015205095509876,-0.5253442583100568
-0.030143366680184924,-0.5253442583100568
-0.043767888123484235,-0.5253442583100568
-0.06102561528499669,-0.5253442583100568
-0.08009994530561572,-0.5253442583100568
-0.09463276817846832,-0.5253442583100568
-0.10008257675578804,-0.5253442583100568
-0.09735767246712818,-0.5253442583100568
-0.08282484959427558,-0.5253442583100568
-0.06284221814410326,-0.5253442583100568
-0.03468487382795136,-0.5253442583100568
-0.016518845236885613,-0.5253442583100568
0.004372087642839993,-0.5253442583100568
0.01527170479747944,-0.5253442583100568
0.026171321952118888,-0.5253442583100568
0.0325294319589919,-0.5253442583100568
0.037979240536311624,-0.5253442583100568
0.05069546055005764,-0.5253442583100568
0.05614526912737736,-0.5253442583100568
0.07158639342978325,-0.5253442583100568
0.07431129771844311,-0.5253442583100568
0.09156902487995557,-0.5253442583100568
0.10246864203459502,-0.5253442583100568
0.13425919206896006,-0.5253442583100568
0.18421577069439088,-0.5253442583100568
0.29230364081123206,-0.5253442583100568
0.4966714624607217,-0.5637447523145894
0.8609003357115899,-0.5253442583100568
1.4267721263232878,-0.5637447523145894
2.1970117385844756,-0.5253442583100568
3.0889637424058036,-0.5637447523145894
3.965474621924726,-0.5253442583100568
4.641250885512371,-0.5637447523145894
4.975505811587981,-0.5253442583100568
4.87286775004846,-0.5637447523145894
4.332428399464254,-0.5253442583100568
3.403236037031241,-0.5637447523145894
2.198828341443582,-0.5253442583100568
0.8563588285638234,-0.5637447523145894
-0.44342051712693065,-0.5253442583100568
-1.5206660125771294,-0.5637447523145894
-2.223691319051374,-0.5253442583100568
-2.4952734464878064,-0.5253442583100568
-2.3835523706527524,-0.5253442583100568
-2.03476462170429,-0.5253442583100568
-1.6124044569620113,-0.5253442583100568
-1.2527170908589096,-0.5253442583100568
-1.0056591020204155,-0.5253442583100568
-0.8721387918760822,-0.5253442583100568
-0.7976580746527127,-0.5253442583100568
-0.7540596060341549,-0.5253442583100568
-0.7095528359860438,-0.5253442583100568
-0.6668626687970393,-0.5253442583100568
-0.6250808030375881,-0.5253442583100568
-0.5842072387076901,-0.5253442583100568
-0.555141592961985,-0.5253442583100568
-0.5260759472162798,-0.5253442583100568
-0.5124514257729804,-0.5253442583100568
-0.49701030147057457,-0.5253442583100568
-0.48974389003414825,-0.5253442583100568
-0.4788442728795088,-0.5253442583100568
-0.4670363542953161,-0.5253442583100568
-0.45704503857022993,-0.5253442583100568
-0.4425122156973773,-0.5253442583100568
-0.4388790099791642,-0.5253442583100568
-0.43161259854273787,-0.5253442583100568
-0.43161259854273787,-0.5253442583100568
-0.4297959956836313,-0.5253442583100568
-0.43252089997229115,-0.5637447523145894
-0.43161259854273787,-0.5253442583100568
-0.4370624071200576,-0.5637447523145894
-0.4379707085496109,-0.5253442583100568
-0.4452371199860372,-0.5637447523145894
-0.44796202427469706,-0.5253442583100568
-0.45704503857022993,-0.5637447523145894
-0.4579533399997832,-0.5253442583100568
-0.46431145000665625,-0.5637447523145894
-0.4652197514362095,-0.5253442583100568
-0.4733944643021891,-0.5637447523145894
-0.47793597144995553,-0.5253442583100568
-0.4915604928932548,-0.5637447523145894
-0.5024601100478943,-0.5253442583100568
-0.5188095357798534,-0.5637447523145894
-0.5324340572231527,-0.5253442583100568
-0.5496917843846653,-0.5637447523145894
-0.5660412101166244,-0.5253442583100568
-0.5860238415667968,-0.5253442583100568
-0.6050981715874157,-0.5253442583100568
-0.6268974058966946,-0.5253442583100568
-0.6468800373468669,-0.5253442583100568
-0.6677709702265926,-0.5253442583100568
-0.6868453002472116,-0.5253442583100568
-0.7059196302678307,-0.5253442583100568
-0.7249939602884496,-0.5253442583100568
-0.744976591738622,-0.5253442583100568
-0.7631426203296877,-0.5253442583100568
-0.776767141772987,-0.5253442583100568
-0.78312525177986,-0.5253442583100568
-0.7776754432025403,-0.5253442583100568
-0.7567845103228147,-0.5253442583100568
-0.7204524531406832,-0.5637447523145894
-0.6695875730856992,-0.6021452463191221
-0.6041898701578625,-0.6021452463191221
-0.5233510429276199,-0.5253442583100568
-0.42797939282452474,-0.3333417882873934
-0.32079982413723684,0.0890636457624659
-0.20635384401352264,0.5882700678213906
-0.08736635674204202,1.1642774778893805
0.027079623381672174,1.6250834059437727
0.13698409635761993,1.932287357980034
0.23417234931982167,2.0858893339981646
0.32046098512738397,2.124289828002697
0.38676698948477395,2.0858893339981646
0.43581526668065146,2.0858893339981646
0.46306430956725003,2.047488839993632
0.4766888310105494,2.0858893339981646
0.47396392672188953,2.0858893339981646
0.4676058167150165,2.0858893339981646
0.45398129527171716,2.0858893339981646
0.443989979546631,2.0858893339981646
0.431273759532885,2.0858893339981646
0.4240073480964587,2.0858893339981646
0.41310773094181924,2.0858893339981646
0.40856622379405283,2.0858893339981646
0.39948320949851995,2.0858893339981646
0.3940334009212002,2.0858893339981646
0.38495038662566733,2.0858893339981646
0.3813171809074542,2.0858893339981646
0.3776839751892411,2.0858893339981646
