ECG,PPG
-0.43415970474299875,-0.43415970474299875
-0.45035761459124957,-0.45035761459124957
-0.43847914736919896,-0.43847914736919896
-0.4357794957278238,-0.4357794957278238
-0.44657810229332434,-0.44657810229332434
-0.44873782360642445,-0.44873782360642445
-0.43631942605609886,-0.43631942605609886
-0.42390102850577327,-0.42390102850577327
-0.41742186456647296,-0.41742186456647296
-0.4077031186575225,-0.4077031186575225
-0.3888055571678966,-0.3888055571678966
-0.3661284833803455,-0.3661284833803455
-0.34399133992106945,-0.34399133992106945
-0.3277934300728187,-0.3277934300728187
-0.314295171865943,-0.314295171865943
-0.30025698333079237,-0.30025698333079237
-0.2759601185584162,-0.2759601185584162
-0.24626395050328978,-0.24626395050328978
-0.2176476431047134,-0.2176476431047134
-0.19929001194336252,-0.19929001194336252
-0.17877265946891155,-0.17877265946891155
-0.15123621272688523,-0.15123621272688523
-0.11776053237383362,-0.11776053237383362
-0.083744921692507,-0.083744921692507
-0.03515119214775467,-0.03515119214775467
0.031260238230073505,0.031260238230073505
0.11009006615822728,0.11009006615822728
0.18298066047535577,0.18298066047535577
0.24939209085318395,0.24939209085318395
0.31202400893308696,0.31202400893308696
0.3843746729219404,0.3843746729219404
0.47130345577421956,0.47130345577421956
0.584688824711975,0.584688824711975
0.7131922428414311,0.7131922428414311
0.8406158003143372,0.8406158003143372
0.9561608905651927,0.9561608905651927
1.0727858414725984,1.0727858414725984
1.1926503743496542,1.1926503743496542
1.3017163006612094,1.3017163006612094
1.3870252925286635,1.3870252925286635
1.4669349811133672,1.4669349811133672
1.5598029975766716,1.5598029975766716
1.6596901083075515,1.6596901083075515
1.7336605632812299,1.7336605632812299
1.7628168010080814,1.7628168010080814
1.7547178460839559,1.7547178460839559
1.73258070262468,1.73258070262468
1.7018046739130035,1.7018046739130035
1.6553706656813512,1.6553706656813512
1.5835599320207727,1.5835599320207727
1.4977110098250437,1.4977110098250437
1.4086225056596644,1.4086225056596644
1.3189940711660102,1.3189940711660102
1.21262779649583,1.21262779649583
1.0841243783663739,1.0841243783663739
0.9421227020300421,0.9421227020300421
0.8136192839005859,0.8136192839005859
0.7164318248110813,0.7164318248110813
0.6548797673877284,0.6548797673877284
0.6106054804691762,0.6106054804691762
0.565251332894074,0.565251332894074
0.4993798328445209,0.4993798328445209
0.4119111196639667,0.4119111196639667
0.30662470565033667,0.30662470565033667
0.20511780393463183,0.20511780393463183
0.12412825469337795,0.12412825469337795
0.08201368908792593,0.08201368908792593
0.07013522186587537,0.07013522186587537
0.06527584891140013,0.06527584891140013
0.03881926282592387,0.03881926282592387
-0.010314397047103482,-0.010314397047103482
-0.06754701184425622,-0.06754701184425622
-0.10858171679315819,-0.10858171679315819
-0.13071886025243423,-0.13071886025243423
-0.1377379545200096,-0.1377379545200096
-0.1447570487875849,-0.1447570487875849
-0.15231607338343528,-0.15231607338343528
-0.16203481929238575,-0.16203481929238575
-0.17067370454478614,-0.17067370454478614
-0.18579175373648688,-0.18579175373648688
-0.20522924555438782,-0.20522924555438782
-0.22196708573091362,-0.22196708573091362
-0.22304694638746367,-0.22304694638746367
-0.21224833982196314,-0.21224833982196314
-0.20522924555438782,-0.20522924555438782
-0.22250701605918863,-0.22250701605918863
-0.25814241772534036,-0.25814241772534036
-0.28837851610874177,-0.28837851610874177
-0.28945837676529185,-0.28945837676529185
-0.2667813029777408,-0.2667813029777408
-0.2468038808315648,-0.2468038808315648
-0.2543629054274152,-0.2543629054274152
-0.28513893413909164,-0.28513893413909164
-0.31483510219421806,-0.31483510219421806
-0.3202344054769683,-0.3202344054769683
-0.29809726201769227,-0.29809726201769227
-0.2657014423211907,-0.2657014423211907
-0.24248443820536458,-0.24248443820536458
-0.23816499557916437,-0.23816499557916437
-0.25274311444259007,-0.25274311444259007
-0.2781198398715163,-0.2781198398715163
-0.30079691365906736,-0.30079691365906736
-0.3099757292397428,-0.3099757292397428
-0.313215311209393,-0.313215311209393
-0.32401391777489347,-0.32401391777489347
-0.3391319669665942,-0.3391319669665942
-0.33751217598176914,-0.33751217598176914
-0.3159149628507681,-0.3159149628507681
-0.30025698333079237,-0.30025698333079237
-0.3067361472700927,-0.3067361472700927
-0.3196944751486933,-0.3196944751486933
-0.31267538088111796,-0.31267538088111796
-0.2910781677501169,-0.2910781677501169
-0.2835191431542666,-0.2835191431542666
-0.2975573316894172,-0.2975573316894172
-0.3088958685831928,-0.3088958685831928
-0.2970174013611422,-0.2970174013611422
-0.27919970052806636,-0.27919970052806636
-0.2910781677501169,-0.2910781677501169
-0.334812524340394,-0.334812524340394
-0.3726076473196458,-0.3726076473196458
-0.37098785633482073,-0.37098785633482073
-0.33967189729486924,-0.33967189729486924
-0.313215311209393,-0.313215311209393
-0.3056562866135426,-0.3056562866135426
-0.3045764259569926,-0.3045764259569926
-0.3013368439873424,-0.3013368439873424
-0.30403649562871754,-0.30403649562871754
-0.3223941267900684,-0.3223941267900684
-0.3450712005776195,-0.3450712005776195
-0.3510104341886448,-0.3510104341886448
-0.32941322105764376,-0.32941322105764376
-0.29377781939149206,-0.29377781939149206
-0.2700208849473909,-0.2700208849473909
-0.27488025790186615,-0.27488025790186615
-0.30025698333079237,-0.30025698333079237
-0.3256337087597186,-0.3256337087597186
-0.3385920366383192,-0.3385920366383192
-0.34183161860796935,-0.34183161860796935
-0.34399133992106945,-0.34399133992106945
-0.3434514095927944,-0.3434514095927944
-0.334812524340394,-0.334812524340394
-0.3196944751486933,-0.3196944751486933
-0.3099757292397428,-0.3099757292397428
-0.31861461449214323,-0.31861461449214323
-0.34399133992106945,-0.34399133992106945
-0.3682882046934456,-0.3682882046934456
-0.376927089945846,-0.376927089945846
-0.3682882046934456,-0.3682882046934456
-0.3531701555017449,-0.3531701555017449
-0.3407517579514193,-0.3407517579514193
-0.3364323153252191,-0.3364323153252191
-0.3380521063100442,-0.3380521063100442
-0.3380521063100442,-0.3380521063100442
-0.3283333604010937,-0.3283333604010937
-0.30727607759836767,-0.30727607759836767
-0.2878385857804668,-0.2878385857804668
-0.29053823742184187,-0.29053823742184187
-0.3196944751486933,-0.3196944751486933
-0.3574895981279451,-0.3574895981279451
-0.3785468809306711,-0.3785468809306711
-0.37314757764792084,-0.37314757764792084
