ECG,PPG
0.4952240095556252,-1.1065463457311615
0.8928734421353409,-0.902642334099544
0.4501890135767176,-1.1065463457311615
0.2154321196441143,-1.2129310474520056
0.40515401759781,-1.1065463457311615
0.4961822009594317,-1.0424427434121915
0.36011902161890247,-1.1065463457311615
0.30741849440954255,-1.1495093983491949
0.40515401759781,-1.1065463457311615
0.4137777402320689,-1.078586263868632
0.3150840256399949,-1.1065463457311615
0.28921285773721817,-1.1338244743775319
0.36011902161890247,-1.129050801864417
0.38694838092548567,-1.1249590825674616
0.36011902161890247,-1.129050801864417
0.34957891617703046,-1.1304147082967355
0.36011902161890247,-1.129050801864417
0.3371224279275454,-1.1406440065391243
0.3150840256399949,-1.1522372112138317
0.3304150881008996,-1.155646977294628
0.36011902161890247,-1.1522372112138317
0.3582026388112894,-1.1542830708623095
0.36011902161890247,-1.1522372112138317
0.3802410410988399,-1.152919164429991
0.40515401759781,-1.1522372112138317
0.38694838092548567,-1.1583747901592651
0.36011902161890247,-1.1522372112138317
0.3486207247732239,-1.1351883808098504
0.36011902161890247,-1.1065463457311615
0.35724444740748285,-1.0854057960302246
0.36011902161890247,-1.0608554802484915
0.3629935958303221,-1.0335773516021212
0.36011902161890247,-0.9919782054164066
0.3304150881008996,-0.9517429656630104
0.3150840256399949,-0.9005964744510662
0.3150840256399949,-0.8419484978613702
0.3150840256399949,-0.7635238780030557
0.28442190071818546,-0.6837353517124226
0.2700490296610873,-0.6032648722056304
0.28633828352579854,-0.53029587807659
0.3150840256399949,-0.4430058664082051
0.29975296317909017,-0.3536699950913425
0.2700490296610873,-0.2602424044775244
0.26717445544966767,-0.17568020567377657
0.3150840256399949,-0.07747894254684365
0.35436987319606317,0.025495993093204074
0.36011902161890247,0.1284709287332518
0.3428715763503847,0.2082594550238848
0.36011902161890247,0.2880479813145178
0.39269752934832497,0.3678365076051508
0.40515401759781,0.44830698711194306
0.3725755098683875,0.5055910572693206
0.36011902161890247,0.5628751274266981
0.3802410410988399,0.6249328700971905
0.40515401759781,0.6999477238747087
0.38407380671406605,0.7599596068967233
0.36011902161890247,0.8138339109733045
0.35628625600367625,0.8636164957529302
0.36011902161890247,0.9284020512880596
0.33137327950470613,0.9870500278777556
0.3150840256399949,1.0429701916028147
0.32945689669709305,1.0845693377885293
0.36011902161890247,1.134351922568155
0.3591608302150959,1.1786788816185068
0.36011902161890247,1.2257336535334955
0.36682636144554825,1.2577854546929805
0.36011902161890247,1.2946109283655802
0.30741849440954255,1.3259807763089062
0.2700490296610873,1.362806249981506
0.27963094369915276,1.3853107061147614
0.3150840256399949,1.408497115464176
0.3160422170438014,1.426227899084317
0.3150840256399949,1.4541879809468463
0.3428715763503847,1.4753285306477832
0.40515401759781,1.4998788464295165
